date,HMVA,HMVA-mv,MVO,GMV,HRP,EW,SPY-K
2002-01-25,-0.006758490638538731,-0.008336152278864434,-0.0028245587802878157,-0.0006988588066744918,0.00040951526964792963,0.0009798942357865262,0.00010902224962664008
2002-01-28,0.003407199131697127,0.0011399339465487871,0.006566444484754082,0.0013815311408592488,-0.0003870370525989187,-0.000685408523504882,-0.0006583208186975619
2002-01-29,-0.011081579359495943,-0.010119944266450001,-0.0023987143969649762,-0.01707780957634239,-0.021370815225881155,-0.031332651222487615,-0.03112861732937618
2002-01-30,0.02642377138165606,0.018616130891589734,0.01130522031343512,0.010400057840129486,0.011535998331418175,0.012235623010627113,0.012464875172898019
2002-01-31,0.033095236449596485,0.021416356719538104,-0.011215815172085787,0.011200260745781438,0.014394490949053686,0.015986318378805195,0.014921854923201808
2002-02-01,-0.0060016451694073335,-0.0042899703153364424,-0.00022182818750273394,-0.0004775740369744923,-0.002911756072228512,-0.008314588346451678,-0.008100129759540328
2002-02-04,-0.015955922458308493,-0.012856083608105168,0.009026797698665462,-0.012702375823793292,-0.016713320259072136,-0.025436223233626022,-0.02611203114656809
2002-02-05,0.016701717300797378,0.008512751776889335,-0.001483270390473799,0.00043220014539843807,-0.0008821585007942053,-0.006930703624901848,-0.0029186292960220574
2002-02-06,-0.003195960088886425,-0.0036897487254039696,-0.02506591293958853,-0.014655734202897445,-0.009768509940319513,-0.00699082046130856,-0.004782791699731023
2002-02-07,0.0038710302976749733,0.0011574336458659944,0.009167610592938604,0.004028531227177569,-1.2012352431560123e-05,0.0026057800000000002,-0.0017911599755018742
2002-02-08,0.012467580813313802,0.00028934234315800597,0.012194279620821825,0.007437548482068547,0.008944058313427015,0.017116038838186236,0.015387362612753067
2002-02-11,0.03448291126117309,0.01478425788057085,0.03567301146289288,0.009285164206946148,0.01028125698154262,0.013848651535471032,0.013247037899187294
2002-02-12,0.01040456823769881,0.006092062633781144,0.0062629810090647905,-0.0010024607197628844,0.0003248816277644626,-0.004701320463078276,-0.004051843616450181
2002-02-13,-0.005017125319023358,-0.0019997811135478633,-0.0055938131422566244,0.0032492483218995137,0.00785980359784686,0.010929592403397933,0.010314003626976315
2002-02-14,0.000460408014853824,-0.0029797670485559946,-0.00187760814236616,-0.0038380433803583674,-0.0025240204336315687,-0.002837218375392857,-0.0013931963859013978
2002-02-15,0.013120418544301748,0.004298800434859287,0.015236979106798842,0.0025504615567161436,-0.003219224721930519,-0.01042028908988121,-0.01243408968061779
2002-02-19,-0.018910765083235647,-0.012389860834918024,-0.019691443213010588,-0.012072900998016113,-0.01434117293758355,-0.01951925081596212,-0.018281329461716542
2002-02-20,0.018932594356045097,0.01331036463029915,0.022411406215263312,0.013511620875528787,0.013337498462867086,0.014566939926417482,0.014720614367083268
2002-02-21,-0.02248475590788137,-0.008447568225392109,-0.02233728599872015,-0.010127190484671426,-0.01022393376609195,-0.013909082135423205,-0.01663333509899929
2002-02-22,0.01635833311920394,0.015576421941644549,0.02020396973879548,0.015631152314744427,0.010840523078460841,0.008466270149083285,0.009638947015689955
2002-02-25,-0.0015780976506466838,0.0017784141319721403,-0.000433561282347008,0.012583156181590487,0.013364836253371775,0.021458033797441413,0.018805550953963576
2002-02-26,-0.011657900337750136,-0.008825254342555015,-0.011742402603557313,-0.0066020400768848795,-0.0036434561650274338,-0.0019038476125518254,-0.0024319226983379842
2002-02-27,0.007754318909244746,0.0031799019067943746,0.002160581948811739,0.0017076822045552545,0.0026154274372732775,0.0010126791152091671,0.001553149583285319
2002-02-28,0.003751357832247327,0.0034504559237300116,0.006137367276619259,0.0033776775211375788,-0.0015567456736558388,-0.0032193754803808657,-0.0019117090056102665
2002-03-01,0.008876731322304082,0.00867351214609284,0.01101216908700917,0.012793303952686073,0.016284593884795247,0.02086220837915312,0.02358534714530805
2002-03-04,0.005012915231563646,-0.0005201315534396916,0.009618349745374937,0.0014244130639452575,0.007905833491951448,0.019561743363932363,0.016887470774167385
2002-03-05,-0.01239135295838635,-0.009748557135753533,-0.006545969704161976,-0.007169231303707586,-0.009873718359438597,-0.008392236328314762,-0.008115725606392605
2002-03-06,0.010298842663764704,0.008786081476160897,0.013393741883536467,0.012930154484345147,0.013339000466160265,0.016256385170061085,0.01436028372759024
2002-03-07,0.010390905568479483,2.5648649223320644e-05,0.007670763847574,-0.0016638540265892152,-0.00561787068999876,-0.004699652026720074,-0.005561550019513972
2002-03-08,-0.03174432105022145,-0.0077034528601672885,-0.02851850716413039,-0.002142183091217884,0.0009730043422870013,0.0069837451393555145,0.005805571566255284
2002-03-11,0.005631275878415017,0.004086948756353412,0.004512743413625114,0.0016398893915926481,0.002776493851233767,0.0035240000000000002,0.0030035041168363645
2002-03-12,0.000993744050466527,0.006147331236247137,0.0006818777273940668,0.005414949947970041,0.004989129001943628,-0.0004919308618129714,-0.000643080524686595
2002-03-13,0.00578406825526802,0.0004335487812372552,0.0005485915068407149,-0.0036183224543321125,-0.0038959522533632863,-0.00932554078721741,-0.009519827441186884
2002-03-14,0.005162642030525667,0.0028653767722439474,0.0030380525961946126,0.0007461666724542085,-0.0007488072917475601,-0.0026993174418135793,-0.0018349110852931433
2002-03-15,0.00924124779369198,0.01140965736354684,0.007315387142005265,0.011443952307774617,0.013256681843667949,0.013405197202708864,0.011855245829486572
2002-03-18,-0.001989736322682086,0.0006663404410452631,-0.004544305141071969,-0.0015008340708832838,-0.0006948243189297968,0.00023057409459900847,-0.0017714084584109799
2002-03-19,0.00031171962164013646,0.004192778661437792,-8.030295973165e-05,0.003693214464262901,0.0037725637582926423,0.003068457687328741,0.003693319658124689
2002-03-20,-0.0052817798229777635,-0.0024433633432967574,-0.008151575715997226,-0.0053743179174453775,-0.012010244745036617,-0.0157455917541064,-0.0172762893195949
2002-03-21,-0.0008517640554635388,0.0003037701451403053,-0.003753313163194706,0.004118672126028077,0.0015666927137331728,0.00244535448367959,0.0011506587582644817
2002-03-22,-0.005069853545223745,0.0001396942156052603,-0.00720960853818349,-0.002628410107821687,-0.0026372009911041373,-0.004583555171981543,-0.0033362263161818397
2002-03-25,-0.0024949891140032075,-0.004325460783448983,-0.0051949238203188594,-0.008218822809196058,-0.010893863629494394,-0.014667211543960583,-0.014566294319841267
2002-03-26,0.0026504478045017324,0.003213771674914997,-0.0002532486903782756,0.005132669408430517,0.005617099604998382,0.0046750506638917645,0.005814177670678186
2002-03-27,0.010564441230780701,0.009715621884209318,0.008609715720097114,0.007620415805099672,0.004651737785311249,0.005679639535610916,0.0036405496028928393
2002-03-28,0.005831243333787502,0.0011183968336693276,0.004413632485495921,-0.0013625191526042326,0.0003726454384641478,0.002226461356039862,0.0009980104009253655
2002-04-01,-0.009801365504791338,-0.004635561371566533,-0.008226871815573621,-0.0029031127518654998,-0.0016764195596313369,-0.0002909030566964179,-0.0009822414889588949
2002-04-02,-0.00027530164742101945,0.0003889475884681041,-0.0019513610670017832,-0.0005594800839298253,-0.00241303218655772,-0.0063881726402285136,-0.007660919752403535
2002-04-03,-0.0006581196824475935,-0.006363942776186122,0.003345816758512946,-0.0048677994731755915,-0.007959393421232069,-0.009972170425792234,-0.008715563255683552
2002-04-04,-0.005204886318811052,0.004663821963392219,-0.006627529063478331,0.003334560097312854,0.000967608592888966,0.001394555991239737,0.0005659430889069593
2002-04-05,0.0018660779031148991,0.00045535006955339574,0.00385637026576112,0.0005267539588468865,-0.001313737835145667,-0.0012167028918933524,-0.004511397469119186
2002-04-08,-0.002695622763663304,-0.0014202735091454822,-0.002554011111984665,0.0018441336948907974,0.0029239666483503305,0.0023452925429872694,0.0008151029404203923
2002-04-09,-0.004649353698576274,-0.00011018421435836235,-0.010591114732414746,-0.0001819441317818226,-0.001810403707833789,-0.005463574617580689,-0.00854166063309334
2002-04-10,0.012130569636869318,0.012477619489316173,0.010567577966247903,0.01439327594600202,0.012095271033213884,0.01060957,0.011485461558546382
2002-04-11,-0.009254945720193556,-0.009490412971215998,-0.013016939814309387,-0.014514209496895683,-0.018362189187520247,-0.023156745057638827,-0.026464586305083342
2002-04-12,-0.004374004414938723,-0.00039050561150126014,0.003680050149856069,0.0030034512627338966,0.004066346555442091,0.0072863883504433345,0.006592259495816804
2002-04-15,-0.005758211236611248,-0.006892293423489006,-0.008775895908428095,-0.007425057231499619,-0.007395076590251842,-0.007197761988081049,-0.009314504549122754
2002-04-16,0.012111658376461297,0.010726033464475752,0.013203358755366811,0.015113863423283287,0.01851661914880612,0.024767422438604907,0.02408881420368058
2002-04-17,0.009839370857894146,0.0071124487951655345,-0.0014377284955338072,0.0009219954666537891,-0.002356785364451986,-0.0008603553522382577,-0.0025048141344524346
2002-04-18,0.017579305793208527,0.010632544485732757,0.007793791185755178,0.005647000184028101,0.0005516861775805546,-0.0008669132017517307,-0.0004213420793726257
2002-04-19,0.016954987351616897,0.016346718055909808,0.012805172487389155,0.008135454347473007,0.004373200309645919,0.002881068341086461,0.0006208601756106539
2002-04-22,-0.010062179949875594,-0.006145268586140714,-0.009612077706298532,-0.005884004254663377,-0.010653221286925186,-0.016000077352209326,-0.01655143506468106
2002-04-23,-0.0040647323496487585,-3.0387484476968874e-05,-0.0031295866034393117,0.00017804180793081056,-0.00345878221687012,-0.005904236269066577,-0.007879309670421815
2002-04-24,0.002264812288061749,-0.0066998913745855634,-0.004227902078040273,-0.006356103278381474,-0.005364698235029193,-0.006545200793341216,-0.007019479666372747
2002-04-25,0.006309045200363336,0.007754800019414306,0.0008274304547439099,0.001441546191693813,-0.0002221913632054449,-0.004008868164096372,-0.001921981492754696
2002-04-26,-0.009943876314026448,-0.008214268135369315,-0.0115735924182129,-0.009739614001184114,-0.008199304069340134,-0.012567082317971807,-0.014576752368096099
2002-04-29,-0.02060471227710564,-0.012729105104587881,-0.022213025322536203,-0.0062765317104056684,-0.010284036190865322,-0.011612356935114643,-0.00995571625275886
2002-04-30,0.012550339162291568,0.009810648164996553,0.012138385463103037,0.0068695302617404926,0.008871515488632659,0.010954442567345356,0.009611472228190773
2002-05-01,0.014992369396057957,0.014869862609330627,-0.00014447925379590753,0.011743075925723673,0.011397462734153183,0.00817750694676692,0.010933974879628841
2002-05-02,-0.006162927289532848,-0.0037670258801400843,0.005595394618766265,0.001854099363175852,0.0005174751272883623,-0.0027684449226048715,-0.0018796548061434102
2002-05-03,-0.004143356295346938,-0.0029923035486594126,0.0003028048026852403,-0.0030681126556444073,-0.005392021037853576,-0.0074591907981819425,-0.011655434651882025
2002-05-06,-0.0017939940129884653,-0.003287744028370248,-5.7320794617099415e-05,-0.0063900460424098394,-0.01326143708925004,-0.019249255897463194,-0.020950133989328105
2002-05-07,-0.006247457085381406,-0.00627060702028139,-0.005141156753458494,-0.0060155584156755025,-0.005011636119128166,-0.0038733460456202877,-0.003471774823614728
2002-05-08,0.021738448307521398,0.010412307720259025,0.02132241336363059,0.011062181853874574,0.0211768725463657,0.03531818243019625,0.04169759085980376
2002-05-09,-0.004677916974535576,-0.006988451526515455,-0.0135667409322209,-0.008963260059312595,-0.009596174289047356,-0.01354431,-0.015619137095395665
2002-05-10,-0.011961165200775425,-0.011549818229018852,-0.014811603714512754,-0.009838237424234801,-0.01067048606769698,-0.01614761829925681,-0.016492544757517182
2002-05-13,0.0009034947358664505,0.006871060092103297,-0.0008332968998586331,0.012467722997307517,0.015922390016148213,0.019552562426624363,0.021071007334650966
2002-05-14,-0.012694020395979742,-0.004756515512797047,0.015094175465283459,0.007301816104827516,0.013069159640726887,0.020633711950560997,0.021526941200861002
2002-05-15,0.014017223939197717,0.0048868697676435965,-0.004687578483194797,-0.006961250120918493,-0.005403259346013217,-0.003205054970874826,-0.006913085141380193
2002-05-16,0.007846551304384804,0.008085034782864165,-0.0044704166646857835,0.003116476786700168,0.0043104839517792174,0.005357151783222681,0.009669910333434402
2002-05-17,0.002525272339123972,0.002682869152697451,0.004233461298800262,0.005470948418893167,0.005541352109533136,0.007829700246736038,0.010072831522667204
2002-05-20,-0.010286478589179129,-0.010620934172864771,-0.010635458742662697,-0.008164346840403605,-0.010934051396224036,-0.011315281446097693,-0.014307997152642355
2002-05-21,0.0010408150756536349,-0.00034629532391048615,0.000969293389823652,-0.0034879658538779458,-0.0071486677952926625,-0.009362109006565887,-0.011702217973273157
2002-05-22,0.0043587470202676925,0.004132911212547962,-0.002231776463084929,0.006032199593217581,0.0063766027684923525,0.005030119250583991,0.006473966047354858
2002-05-23,0.0023436322551719712,0.004612345499498758,0.01285085030712846,0.006793888426522287,0.00677452453277031,0.010266424211850252,0.009524706585044986
2002-05-24,-0.002406945120471048,-0.0041637559641434846,-0.01205127095517788,-0.009521502084890653,-0.010135867380544906,-0.01302716319963038,-0.013913172744152635
2002-05-28,-0.00259744357556015,-0.002450246628238777,0.005525627524644588,-0.004269780839807673,-0.006384875276146035,-0.007224966221404097,-0.00905263442643591
2002-05-29,0.002322875299516601,0.003787036802674522,0.003568514239791564,0.0021153213134098023,-0.0022002495005191028,-0.006456911464071532,-0.0063655519730645175
2002-05-30,0.00579095735230045,0.0053330327511619665,0.0012088112303694292,-3.376016172116964e-06,0.0005085016407420774,-0.001018323264678309,-0.0017897690742710672
2002-05-31,0.007805577490615566,0.0062462845773740006,0.005493916544645285,0.007165813693938133,0.004348147318930854,0.0032671026573325226,0.0015096527749141318
2002-06-03,-0.016139058079937322,-0.015108468430916917,-0.014950440437166344,-0.018747422177366888,-0.020351323922716758,-0.02540246791389281,-0.0252870715912488
2002-06-04,0.003793079358224535,-0.00016721483878969574,-0.016880507922786336,-0.003915964511703665,-0.0030888489328094416,-0.0019625908767121835,0.0014169575060965032
2002-06-05,0.015128454544038144,0.012740601527844488,0.015740884782602427,0.010036204245453496,0.010160151331111011,0.009943504015650743,0.009788251364868088
2002-06-06,-0.008094960023591072,-0.010423694768801303,-0.009839328369303416,-0.014665450109848639,-0.01623873477444083,-0.021396368416869337,-0.021122882505161557
2002-06-07,-0.00020265091687023446,0.0010201567530418768,0.011088524705489758,0.00018569744756044999,4.736962621161432e-05,-0.0021481851665781882,-0.0030057028404225326
2002-06-10,0.000563524504886384,0.0023125741792242027,-0.016120958376859052,0.002542009302017442,0.004709694724898917,0.0036918399999999996,0.003747822347247028
2002-06-11,0.004346108669004178,0.0027365745546942,-0.0014060838349000586,-0.005038328308647753,-0.012451752001537338,-0.017140544654223756,-0.017684494122270095
2002-06-12,0.003235709422914504,0.0021893295280590286,0.02311110347841459,0.002263545108776954,0.003300329503042336,0.004079630665506534,0.011240920278862096
2002-06-13,0.008975026829135818,0.0015965613561365023,0.017629717102254864,-0.004375286692025738,-0.010229647780757118,-0.0074266010062065116,-0.010019007883441847
2002-06-14,-0.011672939298355401,-0.012451334819323454,-0.002696589633992339,-0.010513587344083669,-0.005672252805121323,-0.005031234911974553,-0.0015949325754610459
2002-06-17,0.011342808693510554,0.01123943900265609,0.01842697852344463,0.01920025410329812,0.0257435292455509,0.030653357380064795,0.02957603504371626
2002-06-18,-0.0005447553398095729,0.0013323045628407923,0.03153067494534501,0.006053789260213628,0.0036096156375670743,0.0027394662699394595,0.0015562107735135906
2002-06-19,-0.03225484496015954,-0.018026031683292844,0.0004140231625409353,-0.006585906632722971,-0.010408298192101421,-0.016332952271507543,-0.018349144528262095
2002-06-20,0.0033618113386814975,-0.0021007117939484173,-0.04624739608261945,-0.012255456394389927,-0.011870414068316033,-0.016466971446560737,-0.014825038090189105
2002-06-21,-0.010754593569562813,-0.01671278517392816,0.011929999412235843,-0.015007338515952562,-0.014376512966854861,-0.017464776749996594,-0.020162688482003536
2002-06-24,-0.005728876732869009,-0.018487330618297573,-0.011415120329348171,-0.015268069637933238,-0.003034144237128184,0.0032754712515519124,0.006407597420707865
2002-06-25,-0.018820848425560584,-0.01955628296878616,-9.027071164826176e-05,-0.013590520117226453,-0.013921732581723429,-0.014349613185328522,-0.016746410626337967
2002-06-26,0.005981567033923422,0.0002331302909748413,-0.007476013295967962,-0.0010642725563281613,-0.0022749294444142374,-0.00540508703315835,-0.0004188523588289506
2002-06-27,0.004033608451952941,-0.0026560730588665042,-0.007113092672804244,0.006750977386176373,0.014158762652098488,0.01723092045966936,0.019084952391011743
2002-06-28,-0.010251901902619943,-0.004656269587028436,0.0034813568268257304,-0.002834222216502232,-0.0045548512973353,0.00020075108006441838,-0.004652091099950303
2002-07-01,0.0037181164989964896,0.00491922779689147,-0.020276373372575353,-0.002883955579929857,-0.011467673211730037,-0.0207637698977035,-0.021433796201660346
2002-07-02,0.013756343669087876,0.006758980765147768,-0.014298254991915067,-0.012709922098030553,-0.016389813413580066,-0.021877006971107678,-0.018864725081529445
2002-07-03,-0.011010383596988544,-0.008533237657853745,-0.001960810566878976,-0.0033977245714824395,0.0016354175639110605,0.009039626858548491,0.008361044304377837
2002-07-05,0.015321411477935892,0.017655313859497465,0.02041673694054687,0.022591525827852885,0.027664232545627453,0.036039281766562015,0.03745427727070538
2002-07-08,-0.00018553018460782061,0.0038323028004845516,-0.0017797678366720322,-0.0002898408856711585,-0.005882963390685989,-0.011617273814179211,-0.011486861983811849
2002-07-09,-0.008346991223479558,-0.010512030820329378,-0.032721667071350234,-0.020878824420912264,-0.024117875202653162,-0.0245135517852515,-0.026051765617335666
2002-07-10,-0.024192802875699512,-0.023978320531825425,-0.04550396515413551,-0.03187699575920016,-0.0332010643655005,-0.037032209999999996,-0.03489672810643278
2002-07-11,-0.0183644615262226,-0.014211464533099483,0.03029560349082425,-0.0002783836712943139,-0.001048602392643348,0.008928622167601265,0.008572682299483542
2002-07-12,-0.016391634551781577,-0.01570968263387543,-0.02845510884045216,-0.015282327927366992,-0.009904493533873543,-0.0054778742396253185,-0.007089049550018345
2002-07-15,-0.0041756120299362275,-0.002802888756778042,-0.014185196548347111,-0.01106451866607631,-0.006086592324745692,-0.002474997999610218,-0.0034804386639092355
2002-07-16,-0.024618206544033783,-0.03180339322450549,-0.04830551315898196,-0.02743074541211561,-0.01757870608576571,-0.018285735989212428,-0.018947903883110094
2002-07-17,0.026082829329975944,0.017487774048591434,0.017070121933166895,0.009835674015810866,0.006340153791780567,0.007980145920292954,0.009263482467298433
2002-07-18,-0.02081708651092063,-0.015674505602478662,-0.021473591665888747,-0.019071935033325427,-0.02547115000707163,-0.02976223612874416,-0.027745110928352676
2002-07-19,-0.03983401584974832,-0.049840492752019336,-0.05145140871831438,-0.04414200075774009,-0.04057853087807895,-0.03498437137371613,-0.03868201737805319
2002-07-22,0.01837793029601857,0.013123370499126217,-0.01935942221061677,-0.02120599317174197,-0.02645266782320876,-0.03169441666832108,-0.03561879218539725
2002-07-23,0.01773178637000592,-0.000633853477146382,-0.024867605736795178,-0.012774970895413103,-0.011230194698282818,-0.022179856624324656,-0.025110183178157615
2002-07-24,0.020441988703426704,0.031510128100140346,0.0680047525253817,0.049242083694031255,0.05424135752348613,0.055454946222615514,0.05887323819955851
2002-07-25,0.013845412206544038,0.01643902819889854,0.021258889912879886,0.005434066647697652,-0.00026347730627449565,-0.0049341689511544756,-0.006594650126683125
2002-07-26,0.018243250588889592,0.0098465629660969,-0.0017458603951499474,0.007571987810995927,0.010850732560095803,0.016159364123501687,0.022379026243926847
2002-07-29,0.030479813159796837,0.036284004940747086,0.024514997495219067,0.03796259069892324,0.046889666620081816,0.05257792056556624,0.054617810277640635
2002-07-30,-0.012798517235800616,-0.014361399838399996,0.016252042644244145,-0.002127232763526304,-0.000977967468173493,0.005008435811180858,0.004065239835637924
2002-07-31,0.016461015997176805,0.028415854692846073,0.04489732357887405,0.02529802613759753,0.017000946196567952,0.01171939900862506,0.014556179739331609
2002-08-01,-0.019546361318132238,-0.016767626480667437,-0.011447983645642318,-0.017152526190961154,-0.025394526387801864,-0.029881421536029518,-0.032681677380141
2002-08-02,0.0007452703402788314,-0.0018893007408588187,-0.011271686849784975,-0.010334680437863945,-0.016801733568240537,-0.01980676625258176,-0.02010950884462999
2002-08-05,0.02158737578145161,0.0015956971100198236,-0.012454519169752732,-0.01677793150244756,-0.030856011904940722,-0.03811840586511585,-0.035517196649559546
2002-08-06,0.013346849248705913,0.012538486168094472,0.01824981697654197,0.015108278400697029,0.021203181644406252,0.029125214612770057,0.029382685131928453
2002-08-07,0.001255150492270304,0.008184798469863091,0.015662048306464716,0.01142799812306812,0.018467382119140566,0.01984726118648009,0.023546989547504595
2002-08-08,0.029937717771878907,0.024424249458084177,0.02493318786907737,0.020728821308083505,0.028958275532900393,0.03243518,0.03525560502197991
2002-08-09,0.004912496427946983,0.0025209141082888436,-0.0010851054777006757,0.002469241868862718,0.0029912350249242012,0.002951539948532168,0.0034293067071769746
2002-08-12,-0.004950293089503321,-0.0051547441872820425,-0.007208956774170386,-0.005792444392160308,-0.0060449511406804384,-0.006727580992085855,-0.005659135884502243
2002-08-13,-0.006681592087656721,-0.007186718909473791,-0.010969926639417451,-0.01001054080406621,-0.018848783202174525,-0.021524989131242064,-0.02260245844712146
2002-08-14,0.0392637374490635,0.03248813525230361,0.036859612216098625,0.03148284206215773,0.03488390741506418,0.038250882819975955,0.04280059522764579
2002-08-15,0.00045314451736761625,0.0010836355364426354,-0.0028841743697146497,-7.466387817752328e-06,0.006567491746736423,0.010352684624045714,0.010167877039475352
2002-08-16,-0.0005125714268420504,0.0006898604006685263,0.006241801151060486,0.0007711797197051672,-0.0014241154068748822,-0.0005149817229726513,-0.0019595128776821176
2002-08-19,0.016599303061129684,0.01362819608230342,0.01871042835912283,0.01412726386100916,0.0200295791140694,0.02437047194719491,0.025024047224942357
2002-08-20,-0.007826710686043157,-0.007516021583235116,-0.011923534757072196,-0.009383726103275902,-0.011472656455580306,-0.012746154253852327,-0.014843007305458438
2002-08-21,-0.00808509461548846,0.00024821862495679327,-0.0015928369232564442,0.005589702739408754,0.010633210851712198,0.014078837800131016,0.012664680975549021
2002-08-22,-0.001636043615619719,9.701487217447922e-05,-0.0008663963009724452,0.0044544594168837645,0.01117253909436603,0.013311699588043593,0.012662109878550295
2002-08-23,-0.03659686433756868,-0.02406563785334203,-0.03327777926072194,-0.01791281009070431,-0.020452820526092413,-0.02398312697657732,-0.023414389225325054
2002-08-26,0.00453049959699743,0.0026994564319122987,0.007993987213429525,0.0038579058438028093,0.007248472694817477,0.008047136808434082,0.006581918386867296
2002-08-27,0.0026497613712816886,1.4955550131293349e-05,-0.004242779562929717,-0.00484439655293723,-0.01111959467244483,-0.01374437161195239,-0.014044541162162123
2002-08-28,0.005645081339213632,-0.0021589357855846094,0.0005585367403379873,-0.006014166720713414,-0.013494621972859416,-0.01662593045510163,-0.016941605844041495
2002-08-29,0.001074028042784443,-0.0012889785587322047,0.004624002226493211,-0.0017489801226103796,0.0010539323297725418,0.0020743349917416573,-1.0228325478340712e-05
2002-08-30,0.008627708908659094,0.007601352724751273,0.009375946325048358,0.005561849664063046,0.0029567879610543197,3.8649908391810234e-05,-0.002112766493513121
2002-09-03,-0.024253389892058944,-0.025920760210377446,-0.026833941997151643,-0.028160823742747823,-0.03850770818966966,-0.04225878702550916,-0.04445232374440013
2002-09-04,-0.016805800277558233,-0.002511890945913538,-0.004527756976273124,0.008128106691119921,0.015030075957755898,0.01838833297056591,0.018654384429854703
2002-09-05,0.004653186595765221,0.0006572575654894207,0.0027508535193654293,-0.0031888751807709645,-0.009678294421959588,-0.014316136104092676,-0.017597302381875773
2002-09-06,-0.011690162598098335,-0.00035175342384438055,-0.0025845878432086554,0.003716191151635897,0.011495832934279969,0.017074157085065846,0.017252702487980106
2002-09-09,0.030500408072902743,0.01697901509797576,0.022876737627219854,0.007123031889205045,0.011302409167631453,0.01152504,0.010771064821857392
2002-09-10,-0.004915424050399074,-0.0024295717981344545,-0.0015649892887302785,-0.002539751063708995,0.0036985301513710288,0.00788009594218251,0.009340311785023245
2002-09-11,0.0061080196182915075,0.001756983187480121,0.007470344184052941,-0.002029120183186787,-0.00040004722155634646,0.001533472512726271,-0.0006499346152111334
2002-09-12,-0.012379702403943552,-0.018196435836344265,-0.002533044754561334,-0.016997245122682296,-0.021117011003264866,-0.025042766519212327,-0.02586322002630758
2002-09-13,-0.00859819437096784,-0.0036175119520480887,-0.0008880275481423364,-0.0006673871930024364,0.0017485603901807418,0.002335177116785533,0.0031780444117932593
2002-09-16,0.01648160601183545,0.01906688667727727,0.007723727651550579,0.009287057712952048,0.0037098874910209407,0.001907086975129328,0.004308213967622053
2002-09-17,-0.019065270965164374,-0.03633297734139935,-0.02189757727759467,-0.02370100570763539,-0.02268088970982611,-0.020528111576181052,-0.019029589747848293
2002-09-18,0.006012377260276396,-0.0042766762120951375,0.0023554168831604306,-0.002490753855575787,-0.002451147064884922,-0.006219686139492553,-0.004917972308065951
2002-09-19,-0.03846755167942596,-0.0261810914121645,-0.026217135310341033,-0.01373296013988362,-0.02972778920457364,-0.03598932111726921,-0.03161484550034868
2002-09-20,-0.02888877785306337,-0.01077681157477369,-0.0034780381298361645,-0.0004972690228203935,0.003921937627597606,0.0037763357007951355,0.0018553309749757916
2002-09-23,0.004638322657249345,0.0009674182919336216,-0.002574022182403988,-0.0042922636997511495,-0.009878877854745305,-0.014867402061828672,-0.013555992210040942
2002-09-24,-0.01109150611090525,-0.01410796676140338,-0.009532279826109212,-0.015491684013018443,-0.01963559194547193,-0.017954099908291717,-0.015252571650083216
2002-09-25,-0.009810854041220592,0.0034610281639254788,0.0015213032258009822,0.012694542584930763,0.02161177354580248,0.025543888218793935,0.025014067105114873
2002-09-26,0.030349553870054786,0.024018670218436004,0.02561768724002817,0.020934265686924875,0.02052941084575364,0.0196073605803715,0.017102681672141833
2002-09-27,-0.08660698162699924,-0.047112566142222444,-0.030695909214642655,-0.02397815830880388,-0.027996130918794968,-0.03175268766558166,-0.03581182794970881
2002-09-30,0.008202467820716108,-0.006983381762283728,-0.005896037526069142,-0.0090802315579612,-0.014605173875075894,-0.016614089590511652,-0.015564047447981285
