date,HMVA-mv,EW,SPY-100
2000-12-28,0.007418732505664426,0.005515581786085858,0.0018099370068162834
2000-12-29,-0.006422141484097226,-0.010547036607038362,-0.009385113140523036
2001-01-02,-0.011065959527479562,-0.02351756,-0.02303111785949679
2001-01-03,-0.01947355504765787,0.05105933169620541,0.05100767076026238
2001-01-04,-0.03743444942128889,-0.012319778976845627,-0.01097818669603926
2001-01-05,-0.00055243000756205,-0.026943703923183276,-0.026229719206414027
2001-01-08,0.009376346701478432,0.0014182839537462812,-0.002818514315222054
2001-01-09,0.0007859192444937446,0.004584336770140374,0.005885701074953347
2001-01-10,-0.006393956355561498,0.010957372566033694,0.00789601504853684
2001-01-11,-0.007906322263537853,0.00987529416722861,0.011337882547522413
2001-01-12,-0.002418896955098143,-0.0031814452049704414,-0.006545109544003029
2001-01-16,0.014988434485335999,0.006421012652940183,0.006757076866256095
2001-01-17,-0.011567977408609091,0.0030676519768388874,-0.0006495614499297465
2001-01-18,0.008349053980506706,0.01250920580906888,0.01652387529361545
2001-01-19,-0.011910379882356768,-0.004903283434090057,-0.002114885837067424
2001-01-22,0.009006596044049174,-0.0006936869554369591,-0.0031134496753936476
2001-01-23,-0.0032765003522450815,0.009102192886754734,0.01050842956455197
2001-01-24,-0.0028875721289253306,0.004038951407636551,0.0031020499560797444
2001-01-25,0.013831593183943915,-0.006311301691702653,-0.005487614117938282
2001-01-26,-0.003005045040504166,-0.0006522822188273469,-0.0011490551512566886
2001-01-29,-0.006734442573343792,0.0068678303497619825,0.0048388326071858905
2001-01-30,0.009072252062415348,0.006407722598003449,0.007409081240709636
2001-01-31,0.00618279260077908,-0.00662879454244545,-0.005152216785547599
2001-02-01,0.003643919896251638,0.0069464800000000005,0.008321795366009443
2001-02-02,-0.00251804122389669,-0.01565432755050695,-0.019592736773737636
2001-02-05,0.009527416689092509,0.0028057432737686335,0.004210650008683012
2001-02-06,-0.002204686733592072,-0.0018589458523026936,-0.0011863680072978335
2001-02-07,0.0021578794354395517,-0.008364189983052576,-0.011218558042558634
2001-02-08,0.0011263326425779605,-0.004295691649245298,-0.007383724564768587
2001-02-09,0.005524381290614406,-0.010851178402702309,-0.016409618316680284
2001-02-12,0.003940640802371939,0.007695963946410417,0.013061646839275092
2001-02-13,-0.011862270133085611,-0.008068960536032123,-0.010895507091307509
2001-02-14,-0.006023662561585107,-0.003311062865896411,-0.0030187950285830035
2001-02-15,-0.004371751879270214,0.007652342406124268,0.00850330021892457
2001-02-16,0.004137433417872117,-0.018347992123624292,-0.020827479975064594
2001-02-20,-0.003692415605281517,-0.014656944619900502,-0.018197124031095368
2001-02-21,-0.009855990126904923,-0.01758146806689672,-0.020026974576161368
2001-02-22,-0.004775501615774341,-0.002805149518062319,-0.0008005451597669804
2001-02-23,-0.007687234195857864,-0.007664316229766809,-0.006608725928322757
2001-02-26,0.00945765284167443,0.01641300902308572,0.018147425532658766
2001-02-27,-0.00029591621159983907,-0.0052493538002045545,-0.007913471828558291
2001-02-28,-0.0040753967590371745,-0.012791442614985387,-0.015043161985570697
2001-03-01,0.00445059143043271,0.0019976110337538142,0.0010481469847735368
2001-03-02,0.004575508189070526,-0.0043286306455568605,-0.01044757694023575
2001-03-05,0.005190979855208081,0.00764342,0.00743789691213984
2001-03-06,-0.0030519561906896813,0.010959775102069344,0.011139791531175128
2001-03-07,0.0012941886090244875,0.005295460195918836,0.005323577211634639
2001-03-08,0.014224528583896046,0.002439108965950301,0.0016936724529051457
2001-03-09,-0.0063564938772496925,-0.02472629267796988,-0.027113783921319398
2001-03-12,-0.026084458354702588,-0.04379191885444993,-0.04732745697392078
2001-03-13,-0.006881605605346771,0.01321816037275486,0.01979834501480475
2001-03-14,-0.016126347711715214,-0.02453656939842391,-0.026639369374007148
2001-03-15,-0.0013369217800785712,0.007041212723856073,0.0070007933432092405
2001-03-16,-0.019287425856208146,-0.020983604086690862,-0.01957711910165872
2001-03-19,0.010970317965890791,0.02325542114879444,0.01781265457756827
2001-03-20,-0.004614652884809482,-0.024226379419246363,-0.026819982313924257
2001-03-21,-0.01784051816874612,-0.015997644028939283,-0.01742198623290131
2001-03-22,-0.015909680465731966,-0.006225079280347113,-0.0020943667639085582
2001-03-23,0.0058393465456045455,0.017352348808181747,0.020231567001562454
2001-03-26,0.010247210359578731,0.011115057236976752,0.010593156908769587
2001-03-27,0.021218764869624086,0.025472632015777354,0.02956709925530206
2001-03-28,-0.011723078652701552,-0.024383769032968284,-0.026311511918763963
2001-03-29,-0.001697189274425857,-0.007429494945740418,-0.005576248367310767
2001-03-30,0.014371381078685833,0.010750902064712508,0.010707607625683067
2001-04-02,-0.012729802477512412,-0.013612139842454294,-0.013026245008560372
2001-04-03,-0.01696114498865515,-0.03417896,-0.03448871778944924
2001-04-04,0.0004448611380172924,-0.006122873329866576,-0.0042958336733276165
2001-04-05,0.013476301963766415,0.04207729016308079,0.04490548791318195
2001-04-06,-0.0016337786549846089,-0.022236125610282088,-0.01774786436827121
2001-04-09,0.010787183123300155,0.006245468711788975,0.006285519372885198
2001-04-10,0.0024298617410660863,0.02742895039160932,0.02560916863290906
2001-04-11,-0.01936340703110885,-0.0021637137636918765,-0.0021343542858172915
2001-04-12,0.0071619645197604906,0.015605820732062693,0.015508027421285556
2001-04-16,0.010230569982461926,-0.0032109192034724143,-0.0024760582241119236
2001-04-17,0.011163649967295535,0.008181066023566406,0.010546774333098296
2001-04-18,-0.003603220538684788,0.039886297741473245,0.039725300563379716
2001-04-19,-0.0004046528116554518,0.015094842584800788,0.014099372199879057
2001-04-20,-0.005050000296305799,-0.010170938462011465,-0.008935531443361377
2001-04-23,-0.0029840125910524486,-0.01585141973701824,-0.014304683408914267
2001-04-24,-0.00944687724105317,-0.014085708186098923,-0.014008464807136
2001-04-25,0.020473783254198134,0.013862340130364326,0.01741542595896048
2001-04-26,0.009153935521840956,0.004463324626601255,0.0050755036328592185
2001-04-27,0.008007289932993744,0.01550704339994225,0.014254806553845426
2001-04-30,-6.944218305553864e-06,-0.004887053786999608,-0.005326355730279154
2001-05-01,0.006040306707451083,0.012849934670468046,0.015318146193327258
2001-05-02,-0.007529223190387798,0.0014982785119300708,0.0005671019227722542
2001-05-03,-0.005452399395602451,-0.013831440000000002,-0.013779448644720723
2001-05-04,0.00529717115287576,0.01408197749017673,0.01583064431455111
2001-05-07,0.005051816261232107,-0.004684476333118114,-0.0016752021220769354
2001-05-08,-0.0019000933801006765,-0.004078383933953808,-0.0026342970328968106
2001-05-09,-0.002481578715326306,-0.003599745367986389,-0.005710360069224876
2001-05-10,8.097764833415301e-05,0.00027830505477554,-0.0011653993306486045
2001-05-11,-0.005325465823206567,-0.007784737712723557,-0.008753139758093385
2001-05-14,0.010179527512767095,0.002403879063094688,0.0034855051172040484
2001-05-15,-0.0033584412575284003,-0.00023766234896171136,-0.0007849997086923347
2001-05-16,0.023282133343741972,0.02937381721865502,0.02860023060122665
2001-05-17,-0.009975819687461012,0.0029162319925159236,0.0005772996898792133
2001-05-18,-0.006249716774588118,0.002056198276038535,0.0035370607080363586
2001-05-21,0.0051792196163512345,0.01590542164169161,0.014573080170328823
2001-05-22,-0.006530639028232266,-0.0026996340449914782,-0.003272481220552624
2001-05-23,0.0027059794328681123,-0.013438383470685511,-0.014310495840297605
2001-05-24,0.003737802197681889,0.002427224362525241,0.00395224568857941
2001-05-25,-0.004700653692708364,-0.012045263568584983,-0.013391549701439702
2001-05-29,0.007991232197011908,-0.0064612685705632295,-0.006697482386292338
2001-05-30,-0.0006274654025947539,-0.016745890101336737,-0.0151194731372265
2001-05-31,0.0020441965181946776,0.005675321751803011,0.005157317072352281
2001-06-01,-0.0005951302829872184,0.0026952343969220294,0.004184055793263401
2001-06-04,0.0023847014010625884,0.005970910000000001,0.0066263417474436495
2001-06-05,0.008535405192307855,0.012323389691477261,0.012468704668339424
2001-06-06,-0.0069804606100876635,-0.010026802416230102,-0.010530157935159705
2001-06-07,0.0057995497089576515,0.004668649402264708,0.005182422710418608
2001-06-08,-0.00834680554814766,-0.009690437915903693,-0.009791081207715515
2001-06-11,-0.0027534518069595917,-0.007507952454664562,-0.0071871243145740235
2001-06-12,0.0052297575837090575,-0.00156425967437259,0.0011077399186731115
2001-06-13,-0.011485848267599458,-0.01064677519465754,-0.011492420631799043
2001-06-14,-0.011960979944096393,-0.020172306209989787,-0.015758454220646565
2001-06-15,-0.012100306801768561,-0.005761435821127101,-0.006206781439667481
2001-06-18,-0.0033373896247373205,-0.006256772610247812,-0.00470034232859251
2001-06-19,0.004606278908174144,0.002656362446048398,0.0035838901451428163
2001-06-20,0.007804039671688569,0.005930211231051745,0.01029524343054309
2001-06-21,0.015209894695770058,0.013101579249315935,0.013702444704138755
2001-06-22,0.0003529807675534485,-0.008498410315788171,-0.010199228201709563
2001-06-25,-0.0050091098097758855,-0.005049407987998215,-0.0054806480345474615
2001-06-26,0.0006907113468899352,-0.00288343825328155,-0.003590673800486976
2001-06-27,-0.004694029674757007,-0.005012203739321356,-0.0056005591072796216
2001-06-28,0.014588793487888328,0.011884555596552906,0.013030419453696568
2001-06-29,-0.010650754392872212,-0.0036560258705975734,-0.00490184814785541
2001-07-02,0.013390984907429028,0.011915576020482111,0.012168815082627729
2001-07-03,-0.00123933639616525,0.00011696,-0.0012953763322973
2001-07-05,0.004008496851300054,-0.01059040930369784,-0.013981135476689402
2001-07-06,-0.007429226639938861,-0.024953406502911887,-0.024669979449811134
2001-07-09,0.0006398026405588217,0.0068421542371099806,0.008392979917928178
2001-07-10,-0.006387607910944371,-0.012139905838894316,-0.013821056095636537
2001-07-11,-0.0051333884294860995,-0.0009341267747496063,-0.0016873327920790906
2001-07-12,0.012252740682221841,0.022225640091255126,0.024183587631842467
2001-07-13,0.002169475768720571,0.005454831667866698,0.006095419004403937
2001-07-16,-0.005235071176096573,-0.01215319410752741,-0.00978683321390052
2001-07-17,-0.0011326600389874153,0.011061089756439975,0.011031534621768861
2001-07-18,-1.7856593514052326e-06,-0.004184030891365973,-0.005151808074275978
2001-07-19,-0.0014285669662391825,0.004178149867062737,0.005777398224845778
2001-07-20,0.009111203122689173,-0.0017549131021470951,-0.002106333393194793
2001-07-23,-0.01435963441578173,-0.0159160492648804,-0.01807537744352326
2001-07-24,-0.026725567306041368,-0.015607882916614494,-0.015197643125682357
2001-07-25,0.024087126424068718,0.017637420847712044,0.016687019992655122
2001-07-26,0.01011590909916653,0.010919681904823956,0.008686626346101952
2001-07-27,0.006705133720624824,0.004866434848443,0.002346616148387442
2001-07-30,0.0007160185884204886,-0.0008268833706237902,-0.0013304530544728374
2001-07-31,0.002262766239214748,0.005420260859956166,0.005772650186479993
2001-08-01,0.0032363190414844926,0.004346679674240245,0.00375779373188561
2001-08-02,0.007273480292168552,0.0038526899999999998,0.004305742318040022
2001-08-03,-0.011678319312428046,-0.00616803584262946,-0.005448565949168222
2001-08-06,-0.0024832080744162524,-0.009445960148804165,-0.011742414274599185
2001-08-07,-0.00519767954025423,0.0016489097633365908,0.004553794358040743
2001-08-08,-0.014832741818059226,-0.016741784207324664,-0.01689502709529003
2001-08-09,0.007249208800317689,0.00029625107273935206,0.0005144674406735178
2001-08-10,0.01064307236507072,0.005423854971898072,0.005952478262807453
2001-08-13,-0.00019422073682772548,0.0014594555923563444,-0.0001030920015287701
2001-08-14,0.0011603201961964647,-0.0032723929781647296,-0.005349025383069416
2001-08-15,0.00014825639149737086,-0.007624123351368439,-0.007333074179046987
2001-08-16,0.011152049938780278,0.003360935874981983,0.0030882393418599375
2001-08-17,-0.009985796760125284,-0.01599825493678516,-0.018456820630655825
2001-08-20,0.008029767173628861,0.00799649173887085,0.009592093555919542
2001-08-21,-0.006438817220340921,-0.010315979288901728,-0.013825517961364758
2001-08-22,0.011155400088570314,0.00760224864820797,0.006782425425694577
2001-08-23,0.0031121840209604257,-0.0032604328064272294,-0.0033930565841772315
2001-08-24,0.00963269859885332,0.018338314839920607,0.021451567735459684
2001-08-27,-0.0012122169350879113,-0.006204090022302824,-0.006049719195578317
2001-08-28,-0.018504523466349548,-0.016470047975558764,-0.0170773431510429
2001-08-29,-0.007493442716531204,-0.011338272020279126,-0.011943983980989755
2001-08-30,-0.006222062732751311,-0.016056613490230295,-0.018691443269455287
2001-08-31,-0.0034550815939552366,0.00373754,0.003956562960049894
2001-09-04,0.007298875412065305,-0.001736802033537572,0.0005033868282212589
2001-09-05,-0.0007285230673640477,-0.0026647036805372373,0.0017787517107035128
2001-09-06,-0.014060824927394931,-0.024403434933107374,-0.024372911120836133
2001-09-07,-0.011452272753751595,-0.018847229525985856,-0.01907128668569361
2001-09-10,-0.001795174128361803,0.007270069340845049,0.009790722661732386
2001-09-17,-0.00796905187166346,-0.04777306653138691,-0.04549761695773444
2001-09-18,-0.0015821080418788203,-0.004379355650537668,-0.002777061945586553
2001-09-19,-0.011051478855323099,-0.015037210981793891,-0.0145497021865284
2001-09-20,-0.02893671443204392,-0.030087990407857066,-0.03168266138425745
2001-09-21,-0.02370543166245014,-0.019212929116369487,-0.019755544170763417
2001-09-24,0.015337362383335457,0.03928229424746214,0.04172876990268663
2001-09-25,0.010220583753539585,0.008998318057938577,0.010882748810759322
2001-09-26,0.004081899793533146,-0.0032130997365283315,-0.0004053810682362721
2001-09-27,0.015727691138520534,0.009649673927251346,0.011479806688886885
2001-09-28,0.010479208667039172,0.023893523744598612,0.020185318144616455
2001-10-01,0.007087039040290047,-0.003195036811129649,0.0010445014801358956
2001-10-02,0.010851190421288178,0.011276462484595805,0.011483489302293872
2001-10-03,0.0079775303035093,0.01922747925591437,0.01738244064225568
2001-10-04,-0.005929931904958819,-0.004919224974739738,-0.004334502812012234
2001-10-05,0.005889722387850509,0.00018418524730228405,0.002465702653607275
2001-10-08,0.0011766625019857455,-0.0070437600000000005,-0.006854570604993153
2001-10-09,-0.0011118707567386954,-0.0027211412188416274,-0.004878438394579522
2001-10-10,0.010370240275101495,0.02130994202537194,0.021869856953538044
2001-10-11,-0.005989762250212792,0.013946587469045509,0.011490259409539133
2001-10-12,-0.002067199663028739,-0.005751487941869612,-0.0038321702356897665
2001-10-15,-0.0033933057374311184,-0.0024072198141182484,-0.0002296696671390342
2001-10-16,0.0011530125231275657,0.005774432730252084,0.005574493783124911
2001-10-17,-0.01009491606544105,-0.01923221171321751,-0.01695510826062328
2001-10-18,-0.016458911668864224,-0.00705428698037231,-0.0052880588375166715
2001-10-19,0.009891331220145724,0.0013324073949691438,0.003634955143598975
2001-10-22,0.01852008941629419,0.01455650045652055,0.015411189228508539
2001-10-23,-0.005906056956614314,-0.004568444121853794,-0.005839661633735479
2001-10-24,-0.007626672126889671,-0.0024889757400518293,-0.00036566485037185423
2001-10-25,-0.0020977848023992773,0.014454236700301977,0.011981600747428881
2001-10-26,0.0037103392256339846,0.005062543300006606,0.003982396570891949
2001-10-29,-0.013354299431413983,-0.024022714378016143,-0.023687273236770535
2001-10-30,-0.01669328563777433,-0.018528506038133576,-0.016266699782083026
2001-10-31,-0.004077219171403162,0.000670750864107621,-0.0006526140050647337
2001-11-01,0.014836111256701095,0.019502511658163153,0.023814354787111712
2001-11-02,0.004589909290913024,0.004671323778081661,0.002850455878669242
2001-11-05,-0.006619754848844729,0.014265871514623657,0.012021106532873999
2001-11-06,0.00264641302752294,0.015047070000000003,0.016212090968085808
2001-11-07,0.00021619550899394012,-0.0012056449338452846,-0.0029966192088501397
2001-11-08,0.001997834581405199,0.002057883099324485,0.004370262062620354
2001-11-09,-0.0028631362117695343,0.0007316241549019072,0.0017572894672344735
2001-11-12,0.0012399859128406402,-0.0013027816253857157,-0.002000591426316969
2001-11-13,0.006786165891539716,0.020687005701205533,0.01850897231945304
2001-11-14,-0.0009676645401696771,0.004522617351548256,0.00224606451632055
2001-11-15,0.0013531462462293676,0.0019286542202201406,0.002034868591029801
2001-11-16,0.004563937243640469,-0.0020176674387912086,-0.004563912273747692
2001-11-19,0.00648550256422079,0.013917386637633667,0.010979111313908569
2001-11-20,-0.0064080857457149195,-0.007167983120904223,-0.006626449559943126
2001-11-21,-0.001672778228531543,-0.004773570092951066,-0.004582088845110699
2001-11-23,0.0030037276824451294,0.012971313308162482,0.01103882095299174
2001-11-26,0.0047990297248686285,0.006173062664263549,0.0055258675480154935
2001-11-27,-0.0027775583009001944,-0.0060173462696792406,-0.008055228896380584
2001-11-28,-0.009754925038695022,-0.01741962092492102,-0.017866211129454218
2001-11-29,0.013261348273864456,0.009955563001618966,0.01078729167857876
2001-11-30,0.002328604222978958,0.0015691720080379236,-0.0008841589893054152
2001-12-03,-0.00026269716914492896,-0.00947813819224229,-0.008774058205006699
2001-12-04,0.001091014269280967,0.012786137377511575,0.01076550753923315
2001-12-05,0.0020928323050175787,0.023542992111857227,0.02095031429695785
2001-12-06,-0.011654033941013192,4.600000000000013e-05,-0.0022295519428530107
2001-12-07,0.008156159116994213,-0.008096423689670274,-0.007458191460930633
2001-12-10,-0.005027454432391362,-0.01571714261668057,-0.01594540001591511
2001-12-11,-0.004586290460895101,-0.00444825391268551,-0.00373592444159314
2001-12-12,0.0019028916934286705,-0.001708963343059539,0.0007341995501802954
2001-12-13,-0.005390639850336034,-0.01736883909590628,-0.016347340611701986
2001-12-14,0.005777972571467246,0.0007334902030571518,0.003370463415070959
2001-12-17,0.001334418087380273,0.007751770332851055,0.01134158815485415
2001-12-18,0.003519654994086002,0.006014444273974329,0.006171952415233874
2001-12-19,0.016351893145829143,0.005768885424538638,0.008250697974993261
2001-12-20,0.0022570136428099854,-0.007856027591719323,-0.007993004483562863
2001-12-21,0.011685116963213393,0.004153717400068569,0.004045550210186685
2001-12-24,-0.000529327378517969,-0.00038591478020175184,-0.0016743611141042181
2001-12-26,0.004403140279131443,0.0038286058816999085,0.0033552708415340447
2001-12-27,0.0024687310122835566,0.007549459108742156,0.006503800557660217
2001-12-28,-0.0025483757829510693,0.004489116446808413,0.001738801017141015
2001-12-31,-0.007803909848654458,-0.009906077671889536,-0.012550790586696673
2002-01-02,0.001968854993541827,0.005028552707609004,0.007942300345970363
2002-01-03,-0.0009637145108522559,0.009630380085497763,0.00967407657369236
2002-01-04,7.044760036554677e-05,0.008001019272921265,0.005274791566181036
2002-01-07,-0.005067870011446388,-0.005822057817143222,-0.0076600289931866
2002-01-08,-0.004253117405205404,-0.00457924,-0.003000870966286619
2002-01-09,-0.005619342210368206,-0.004642539888619563,-0.005190454750445913
2002-01-10,0.003130478963394455,-0.001345841814130444,0.001992632905577825
2002-01-11,0.006929164653540813,-0.009017084409694292,-0.009750101410133698
2002-01-14,0.00437084376230681,-0.008159615416231973,-0.005230396073183081
2002-01-15,-0.0020161816347768974,0.0063238257160131974,0.007401945804594011
2002-01-16,-0.004754400836954562,-0.017208333800092852,-0.016336074260251705
