date,HMVA,MVO-EK,MHRP-EK
2000-12-06,-0.015547743076141563,0.002886256993308261,-0.019239925758058097
2000-12-07,0.0034988957479606514,0.0037532938239176156,0.005142076298481546
2000-12-08,-0.007043641038706267,0.01350879943532783,0.005622353068432191
2000-12-11,-0.0074418574052353016,-0.008120468697534881,-0.005724981649556685
2000-12-12,0.010148732814815818,-0.009898937413811483,0.0011643075683568905
2000-12-13,0.011491724249092984,0.006887081310908656,0.003345309845135762
2000-12-14,-0.0030169914015549175,-0.007863641274480436,-0.006081977282927266
2000-12-15,-0.015408112800467642,-0.011212746808480044,-0.01115671215970702
2000-12-18,0.011556408219815042,0.02992335163752697,0.016355329631395635
2000-12-19,-0.017270374069505576,-0.010661235852730903,-0.009661888889490282
2000-12-20,-0.02813841539703409,-0.006147582272703608,-0.016558013688973628
2000-12-21,0.00977277145782923,0.015551688929500394,0.010503737549238642
2000-12-22,0.011168831308140243,-0.0029166769760598193,0.0035829445571557137
2000-12-26,0.015211617888468464,0.022248610103810195,0.01772721543501739
2000-12-27,0.013865793806097754,0.006920045148107909,0.013962513974548577
2000-12-28,0.0049592401702515795,0.0011071842077685701,0.008868978791265945
2000-12-29,-0.004428348562235944,-0.010406159869366691,-0.007435864093170613
2001-01-02,-0.009447532478661104,0.0013764073409905362,-0.01569959020567136
2001-01-03,-0.02830808757356935,-0.03592031826004194,-0.014710916658111335
2001-01-04,-0.04467517001469783,-0.06404240341099736,-0.029859376543084057
2001-01-05,-0.0033481330407944035,0.004855596782612279,-0.006751499856820287
2001-01-08,0.01040356777320265,0.006641219213384808,0.005677905600592204
2001-01-09,0.0012065079853625293,-0.009546949703311323,0.0031192839594245286
2001-01-10,-0.007405263660070788,-0.020276120266858662,-0.003172300114114861
2001-01-11,-0.009589507581487073,0.002011382439297962,-0.007149477880040023
2001-01-12,-0.008927677685335034,-0.002302076474151899,0.0050195834770992145
2001-01-16,0.018084064842298252,0.012915484020329769,0.013487488307441294
2001-01-17,-0.010939810811695096,-0.010650322807204486,-0.007457887931407785
2001-01-18,0.0059912847583044465,-0.007812429780070134,0.0044474386816508475
2001-01-19,-0.011618391430911616,-0.016194094804940003,-0.01240858078648949
2001-01-22,0.009538243424060568,0.015118037114246662,0.008401597689702828
2001-01-23,-0.0118112831395222,0.003297528801213845,0.001686847325388778
2001-01-24,-0.007188363252466167,-0.014763227180294325,-0.0024318667068996508
2001-01-25,0.01312499085690308,0.00482711532908325,0.014970434420313782
2001-01-26,-0.0026178245292242754,0.0005297056815111085,-0.005557035826219211
2001-01-29,-0.007746258036999939,-0.006021687420744842,-0.005401897336301757
2001-01-30,0.008407575481248895,0.011846553253107272,0.003177525725683851
2001-01-31,0.008428498252038286,0.004195127630403663,0.007901517461979684
2001-02-01,0.0017516975455110402,0.01274894537140391,0.005606846726282576
2001-02-02,-0.004288989479536916,-0.020792150565826544,-0.007634235961411567
2001-02-05,0.010464843663502284,0.009805040022634945,0.005450893169180748
2001-02-06,-0.002908535502618871,-0.008719357010604929,0.0012708099751078134
2001-02-07,0.0031515241725762312,-0.0031398677397880942,0.00017708686178876775
2001-02-08,-0.002000588564249255,-0.003529824498729004,0.0035905934665808156
2001-02-09,0.009720748017339721,-0.005085997155820405,-0.0016334449767257762
2001-02-12,0.005193548779807895,0.008256474979040671,0.004621309425193426
2001-02-13,-0.013843292613574738,-0.003152769923691096,-0.004749728897020706
2001-02-14,-0.002916686217467577,-0.006039733617892245,-0.00703886550813815
2001-02-15,-0.004434450768265165,-0.0006800845726211695,0.0016558494275182108
2001-02-16,0.004727304704526833,-0.019971738371712094,-0.0007221894905784104
2001-02-20,-0.005853330916007626,-0.016057471784079503,-0.0036727375547333362
2001-02-21,-0.00944665086778887,-0.0015691429711469488,-0.013344210497738176
2001-02-22,-0.0033339343645990096,0.001598221277198316,-0.005751447507324999
2001-02-23,-0.005879452954535687,-0.017392408331853734,-0.006443058851272319
2001-02-26,0.009667673674063675,-0.0028154188952247564,0.009842498574677786
2001-02-27,-0.00302117333679713,-0.00708824310029994,0.0029152035765447827
2001-02-28,-0.00837296029554205,-0.0029395879162518613,-0.005644169766321811
2001-03-01,0.010231941066356184,0.029143007582901212,-0.0013072638841401555
2001-03-02,0.005426931970716665,-0.0002940430453060239,0.00551197111424016
2001-03-05,0.005366552358374755,0.0005654772429169066,0.0037657523938351097
2001-03-06,-0.0007175774247855746,0.01147910733225734,0.003211364313392604
2001-03-07,0.004481132228123414,0.012831865223467387,0.009736568998027816
2001-03-08,0.013434903245449896,0.004886555273271375,0.009509803762385229
2001-03-09,-0.009336474387733553,-0.013121537661516035,-0.014669055559601657
2001-03-12,-0.028794076202754287,-0.036092144273526694,-0.03815121202748382
2001-03-13,-0.009723988747780597,0.004849737749052513,0.0012703191272284285
2001-03-14,-0.013931204480978461,-0.025872473384660682,-0.023171961700916656
2001-03-15,-0.00023216264262731112,0.0011899791846201135,0.005975304531933426
2001-03-16,-0.016360984966190633,-0.006751054612823515,-0.016376417452239122
2001-03-19,0.00963235176834348,0.014991393703918835,0.01605908219631328
2001-03-20,-0.002462741317355746,-0.020188153137422764,-0.01733735291202672
2001-03-21,-0.018884009172407828,-0.015075896391208878,-0.021356610073310387
2001-03-22,-0.017549582253640124,-0.027960938327091987,-0.018015465722783213
2001-03-23,0.005063896606445821,0.016773540410858327,0.015053635225357548
2001-03-26,0.009579434282111356,0.016226269823416573,0.01675548743909623
2001-03-27,0.023608553994671645,0.028434952000565197,0.024356548523818865
2001-03-28,-0.015442815910982437,-0.02054320369565033,-0.012918949570871608
2001-03-29,-0.003935458325473653,-0.00595939150739366,-0.003481740680895566
2001-03-30,0.012942476307947362,0.01270231565632821,0.01101201939814287
2001-04-02,-0.011649839511455633,-0.009162849732645592,-0.009361315377622019
2001-04-03,-0.016248758353285833,-0.02760195845364904,-0.02276256163373765
2001-04-04,0.007578256455033448,0.008451047426639605,0.0012821253779778151
2001-04-05,0.022640405389535986,0.02104036286158608,0.01770511514964086
2001-04-06,0.011265333267007977,-0.006968434518542514,-0.010521559590280892
2001-04-09,0.010246127370641494,0.004655182159404465,0.0075962857898219695
2001-04-10,0.009648677391100901,0.019061543045854765,0.013055713580208485
2001-04-11,-0.013132115639246402,-0.01742454282009117,-0.013406713823946094
2001-04-12,0.005376420718884853,0.009322877111969826,0.011745514769127139
2001-04-16,0.015031981818937145,0.008809975706156402,0.005540772760155164
2001-04-17,0.016732063186743567,0.01782673082450673,0.009717797146891638
2001-04-18,-0.0013241409245746429,0.010431923295758438,0.012013226912148942
2001-04-19,-0.00872057666150382,-0.007157280310959241,0.0012542197558926243
2001-04-20,-0.007674763157571495,-0.0019427108116861513,-0.006521272504727069
2001-04-23,-0.0023091303115751922,0.00719564015179699,0.0001358982693546699
2001-04-24,0.004082888645443573,-0.004700150938369388,-0.0113183585681474
2001-04-25,0.016641229686278777,0.02058623475544897,0.013622747345521059
2001-04-26,0.013474282990292921,0.007746953134460757,0.00960963434895685
2001-04-27,0.0014146737678656471,0.011524213794311738,0.01334818665176796
2001-04-30,0.006763651245348158,-0.01082130930984613,-0.0051908031660365585
2001-05-01,0.005006185504423932,0.01991791099438101,0.007969548818009108
2001-05-02,0.001773915639507147,-0.015672705251118284,-0.01342522332701079
2001-05-03,-0.005464693916475433,-0.004844686320036615,-0.006909065577600685
2001-05-04,-0.0047875729719184775,0.010413816582834145,0.007090753863686382
2001-05-07,0.014091310418527948,-0.006093887890294192,0.000841049844402212
2001-05-08,-0.007428734975228891,-0.0006712530839454202,-0.003776978986082023
2001-05-09,0.0019143453969442414,-0.004055278015993564,0.001480658228163875
2001-05-10,0.004575807756514532,0.005165864022445842,4.791444758675187e-05
2001-05-11,0.007172102389923823,-0.01057311477370007,-0.005250591088702513
2001-05-14,0.011356953551144805,0.009819631632621319,0.007496199430524951
2001-05-15,-0.00913470775131317,0.002868517723573945,-0.0047019532213229825
2001-05-16,0.02411560328947115,0.01773207451220675,0.019218684300115717
2001-05-17,-0.013196638961083768,-0.013712818709232001,-0.005941196589842727
2001-05-18,-0.013909236402003351,-0.00908109155126056,-0.001071611497216898
2001-05-21,0.004058083458763491,-0.003199053035552205,0.004515809138117538
2001-05-22,-0.01486972655855875,-0.007372385859970802,-0.0016971358284348054
2001-05-23,-0.010111253709124197,0.0056739623052296335,0.0025782482475474183
2001-05-24,0.02012050390969743,-0.006472093401113897,0.0019530359945583895
2001-05-25,-0.0012567227493713502,-0.012949554242171254,-0.007100407318882501
2001-05-29,0.012280619576205689,0.00836120970403857,0.008450680580151443
2001-05-30,-0.002878193647063684,0.0006894229266720071,0.000467437792556626
2001-05-31,0.00010433701784916837,-0.0003165967133501525,0.0010800993062942575
2001-06-01,-0.00465310836300183,0.0008502270116641118,-0.002020165592438498
2001-06-04,0.0032824118287040445,0.001025895767585094,0.002784773942404805
2001-06-05,0.0013527714666643606,0.015481963666877319,0.011785993517143588
2001-06-06,-0.010542560232314585,-0.0035928985409751277,-0.006767937614709572
2001-06-07,0.004039719155646527,0.032836013383359584,0.0037802235226871562
2001-06-08,-0.002561355019652184,-0.0194855757905917,-0.0073531144144326635
2001-06-11,0.00024452553929510537,-0.0015442478203148745,-0.0031457113874329983
2001-06-12,0.0037362891335622787,-0.015405082935794033,0.0016489021493690107
2001-06-13,-0.005701958024842811,-0.013596815458107033,-0.009029810360280275
2001-06-14,-0.008232574929082274,-0.02683789238762964,-0.014811376045910431
2001-06-15,-0.014813906625052803,-0.0031547819134367773,-0.007506028391758941
2001-06-18,-0.0006707318217747569,0.002620038560746262,-0.0030031091271578423
2001-06-19,0.006039681127503921,-0.009410111512943168,0.0025263954623754087
2001-06-20,0.010565827905960258,0.005111879573409595,0.003990181140435892
2001-06-21,0.013736025207339691,0.02571252015628658,0.011036112885362293
2001-06-22,-0.0012021905667038563,-0.008128713546627923,-0.006352269152528644
2001-06-25,-0.006335260917335098,-0.0043954800671919874,-0.006862627830353083
2001-06-26,0.0012548612507401013,-0.005989914704297106,-0.0013057567857717993
2001-06-27,-0.002096985056905178,-0.0056256009966347475,-0.008233580157591373
2001-06-28,0.017203976698748936,0.022824869594626863,0.00937173678418862
2001-06-29,-0.010672386437938884,-0.001980404489933053,-0.004587016191208998
2001-07-02,0.01094643803992168,0.014238523884798675,0.00905768245579257
2001-07-03,0.00011418896652003992,-0.002194397284687031,-0.0018520769252914073
2001-07-05,0.0035140502160368532,-0.01651278003142284,-0.008961708974929006
2001-07-06,-0.006798560484123563,-0.03356445483557768,-0.020425846079643956
2001-07-09,-0.00042384163545894,0.003104901514964681,0.006659194586060341
2001-07-10,-0.010204789891423354,-0.008750506255559109,-0.011245003358427366
2001-07-11,-0.005760463823639714,0.005530679989966018,0.0016550219163136894
2001-07-12,0.012467626134831567,0.039287361335171266,0.018903953315495773
2001-07-13,0.004752836095259824,0.0013268483251612088,0.0049075531756678755
2001-07-16,-0.0048821729924263205,-0.008748098212628294,-0.009013650732244282
2001-07-17,-0.004725242907173323,0.010502819336646624,0.00863008336540611
2001-07-18,-0.0020208611288907307,-0.0108395342919964,-0.0008924231170246822
2001-07-19,-0.0004469950827928312,0.00921075341593966,0.001800694284727431
2001-07-20,0.010577274794360195,-8.643198016612094e-05,4.4232633990201754e-05
2001-07-23,-0.014954077180769368,-0.01969222191874819,-0.01471521966088033
2001-07-24,-0.020719449950330357,-0.01271634612358629,-0.014567921640438665
2001-07-25,0.026458445130468224,0.021158489110567537,0.016452230615639257
2001-07-26,0.005926962463847997,0.02061862327332418,0.009254357207619949
2001-07-27,0.005498499634665672,0.0044651116346479764,0.004082729110034918
2001-07-30,0.003084327036709417,0.0029554998177621235,-0.0018595531431739286
2001-07-31,0.0015024647820433366,-0.003462252660349849,0.006059970156187635
2001-08-01,0.00029152201153815656,0.005987044836177653,0.0011360356476871106
2001-08-02,-0.00679349534005644,0.0019108478049762957,0.0005328008502114468
2001-08-03,-0.013642573055236324,-0.003471362509753119,-0.007267676134383858
2001-08-06,0.01455217450044872,-0.005658133767567594,-0.0067388240844581376
2001-08-07,-0.008188770684737091,0.008048330032650756,0.00304720368933848
2001-08-08,-0.0076323257375528804,-0.007687099745904288,-0.010811564911736675
2001-08-09,0.006269969421839462,0.004518991186531456,0.0035325861697484418
2001-08-10,0.014304955853937287,0.01033281837690675,0.005950953937160319
2001-08-13,0.004915917370953897,0.006866411152904591,0.0020928411424375524
2001-08-14,-0.0040327916294361915,-0.00035888851835898396,0.0007161236553185816
2001-08-15,-0.004472645309932373,-0.0011379728041729918,0.002001956284817008
2001-08-16,0.006274726735844387,-0.00856645281766186,0.004991276448637934
2001-08-17,-0.01059729603301535,-0.012290943831954922,-0.007204709077554295
2001-08-20,0.006085389999590863,-0.0033501738534286083,0.0038145987095120786
2001-08-21,0.003364206564551666,-0.011236948938814963,-0.006952921395618512
2001-08-22,0.01374137550376974,0.003924945366522579,0.0025131908791872185
2001-08-23,0.0014330100092792644,-0.009179091530189887,0.0010568858078276893
2001-08-24,0.009086571726349026,-0.026741276281595797,0.003003554173234019
2001-08-27,-0.00554600611228671,-0.005464517039124887,-0.007635751518347847
2001-08-28,-0.019844893192266885,-0.013477322233906155,-0.012481257178789248
2001-08-29,-0.0074560968216344625,-0.005779582199423086,-0.004039412189348814
2001-08-30,-0.00045572160733779537,-0.01824383701027246,-0.003738983538364599
2001-08-31,-0.002567850860578141,0.006867431868031263,0.002429273823099752
2001-09-04,-0.0009154170413801527,-0.012396653846095947,-0.0021496757845651565
2001-09-05,-0.010152067075407317,-0.015094903507028424,-0.005034142278432491
2001-09-06,-0.018147198138651458,-0.039432882311981894,-0.026429623142637297
2001-09-07,-0.0072489334190999725,-0.012505736459275302,-0.013987493681893852
2001-09-10,-0.002227354970430552,0.010086148014806746,0.008935358672439811
2001-09-17,0.012560992279635034,-0.006197503747256391,-0.025895778687377306
2001-09-18,0.016707992033287895,0.026372041987297406,0.002511768694263089
2001-09-19,-0.017809154776771974,-0.013949593198499567,-0.008603642273432193
2001-09-20,-0.03367314360115452,-0.03395184604390919,-0.021757897838534664
2001-09-21,-0.026007156129498124,-0.020877835618633468,-0.026173305310098524
2001-09-24,0.019342981726202243,0.03285366451571858,0.03383488059202698
2001-09-25,0.02190890431858187,0.0141920542675825,0.01336593526583822
2001-09-26,0.011787300994324233,0.005657264831301178,0.0007220552035272557
2001-09-27,0.017659777985366193,0.019632868481608477,0.011374783780358017
2001-09-28,0.007707805063970185,0.021085200912292375,0.018670050850444698
2001-10-01,0.006952654005948204,0.0020132032164055505,-0.0029042354262560823
2001-10-02,0.011614114358895726,0.014246716996841687,0.00783142099719894
2001-10-03,-0.003288984282044674,0.002978220505718912,0.011837084200673855
2001-10-04,-0.022207236379703805,-0.0012340227844165217,-0.003181128230228551
2001-10-05,0.014306831841465778,0.00825354829449887,0.0036133027351959056
2001-10-08,0.002340070933943559,-0.0031881485739973627,-0.006910455095780849
2001-10-09,-0.0019106307801905883,0.0014483538132382457,-0.0011585599804782747
2001-10-10,0.007894624963735103,0.013577251770480627,0.017182866972534454
2001-10-11,-0.01539214218764141,-0.00823345274178909,-0.00017578585893227104
2001-10-12,0.005738959225612377,-0.008384510064303059,-0.005400943315460171
2001-10-15,-0.011392491705378262,-0.0039448318015492655,-0.00021307972319566045
2001-10-16,-0.0032669432250660205,-0.0009289114355891585,-0.0006811708262780729
2001-10-17,-0.0035791487480430597,-0.006409494075811628,-0.012156590322543872
2001-10-18,-0.02712328455960875,-0.007341713567742272,-0.005802849889284833
2001-10-19,0.019898230280097653,0.010194884776858319,0.002990069530141033
2001-10-22,0.019157847819908265,0.016584853223878024,0.015109505661596398
2001-10-23,-0.004595458992248016,-0.008785866038715182,-0.014618592101057185
2001-10-24,-0.021545464280696758,-0.016387394846082187,-0.0032206284846426495
2001-10-25,-0.006380103212636776,0.004873237533576939,0.006658340447652046
2001-10-26,0.0030792780333998,0.006331483155698343,0.006974695775458461
2001-10-29,-0.016531204859490445,-0.018141779840090206,-0.024855407675855392
2001-10-30,-0.016439317654117228,-0.0038049297103030146,-0.017702045152799585
2001-10-31,-0.0016057598945988702,-0.00888172842815767,-0.0029081110770056867
2001-11-01,0.016162456661100725,0.010963639732108118,0.015733578484904497
2001-11-02,-0.0009652834293457852,0.00609723837101323,0.005598882252327852
2001-11-05,-0.035471306697142026,-0.0023992999758707,0.00591700537598255
2001-11-06,-0.014189427397669669,-0.01000721041068934,0.0032143721436188786
2001-11-07,-0.008807950670962825,-0.00019709370265035345,0.0008696583466456427
2001-11-08,0.004199314670605641,0.000767695774747146,-0.003140504400303394
2001-11-09,-0.00618890855999636,-0.003611533958975757,0.0008303050143299368
2001-11-12,-0.0023964574966276776,0.0003204164809810634,-0.0008687551691871749
2001-11-13,-0.023809780652471996,-0.015534604368751977,0.005428125918863238
2001-11-14,-0.01654525328916132,-0.013816523842029558,0.0006210606144322417
2001-11-15,-0.0013530467664004066,0.0018614625969865452,0.006073110299672743
2001-11-16,0.012982256656385588,0.008224870503074404,-0.0001238115165368882
2001-11-19,0.01817074308565254,0.015675156020698862,0.009064817754621082
2001-11-20,-0.010059151382180028,-0.0034953971256640026,-0.006665473726971246
2001-11-21,0.006495355036144831,0.001192537938110625,-0.0037126055200365983
2001-11-23,-0.004867550075174775,-0.00457660702246041,0.005055344908906252
2001-11-26,0.012331686767070906,0.008553205621428594,0.004900870018172164
2001-11-27,0.007190159895157504,0.00403937804476464,-0.0077475385084533905
2001-11-28,-0.016305531729091605,-0.00830588018099015,-0.011464835866692785
2001-11-29,0.016937505667615458,0.014247925204477117,0.010037542494111802
2001-11-30,0.005020770205463949,0.0022774544000387946,0.0006645175508705867
2001-12-03,0.010343830635313491,0.004824501329948942,-0.002446078514326239
2001-12-04,-0.0025944486350944302,-0.0016725428625590747,0.0021324915346943264
2001-12-05,-0.013621667933027838,-0.00904196821736385,0.0069712551755111716
2001-12-06,-0.013767603679154082,-0.009209773990201783,-0.008622927900344508
2001-12-07,0.015764627097482338,-0.005622782177394471,-0.0007487835702734487
2001-12-10,-0.009258187060608252,-0.01820928022569193,-0.007627724350456026
2001-12-11,0.008094834642839836,-0.0010433825282948333,-0.005762610160618382
2001-12-12,0.0016278888508627408,0.004061450726436341,0.0005416257547178322
2001-12-13,-0.006580759849394413,-0.00895081073550766,-0.005638046585381385
2001-12-14,0.008298906780973985,0.009863220736178121,0.003987356640154195
2001-12-17,0.002843860227237688,-0.0002816751766924284,0.007288106215681263
2001-12-18,0.002931480496751111,-0.001666046271973937,0.0025942150588439492
2001-12-19,0.013672590849460308,0.00861528463858168,0.01041735704745002
2001-12-20,0.005590494380875091,-0.00909475230351192,-0.0015347172803822809
2001-12-21,0.016198597617616314,0.024626319776335948,0.004041637348750787
2001-12-24,-0.0028333852901656965,-0.004533162138419158,-0.0003047424581012186
2001-12-26,0.0048800793838025035,0.01904617139958112,0.0033086303285339096
2001-12-27,0.003932623213072496,0.017061240388875343,0.006877470198366633
2001-12-28,-0.0018354965651166736,0.0036946097185026647,-0.0008535129523427647
2001-12-31,-0.00906525991335959,-0.012877877709958602,-0.008347440506868233
2002-01-02,-0.004501436728151031,0.001161821935185403,0.002932200456744743
2002-01-03,0.0005759219367922543,0.0022199031651680824,0.00022605811557334138
2002-01-04,0.0010774706239018777,-0.022046421815824623,-0.0034995282389513544
2002-01-07,-0.005873503216869277,-0.011023793450895684,-0.00756734755579308
2002-01-08,-0.005405620826263481,0.0003023077824605335,-0.004379482264937478
2002-01-09,-0.00477779010470601,-0.0012824516551297118,-0.004212956500930704
2002-01-10,0.00015478013972978073,0.0015623964815002752,0.0010228427961731746
2002-01-11,0.00797305272850092,-0.0027958891474779714,-0.005415593142224097
2002-01-14,0.0035641775792914963,-0.007003209764219998,-0.00195025145311352
2002-01-15,-0.0015818046932600273,-0.008510341335353827,0.003879864214358312
2002-01-16,-0.009370539030727806,-0.008802475890838482,-0.011831002326616552
