date,HMVA,HMVA-mv,MVO-EK,MVO-K,MVO-E,MVO,GMV-EK,GMV-K,GMV-E,GMV,HRP-EK,HRP-K,HRP-E,HRP,EW,SPY-100
2000-07-20,-0.01629044183350525,-0.01346276930265058,-0.03559852604789521,-0.0065115396575981584,-0.03559852604789521,-0.0065115396575981584,-0.0029351246935004384,-0.006720722765663175,-0.0029351246935004384,-0.006720722765663175,0.0010326620315099107,0.0014363204045424766,0.0010326620315099107,0.0014363204045424766,0.009125542187301048,0.010697036998649373
2000-07-21,-0.003568560687328497,-0.008422403804151022,0.00831055210464809,-0.016146902114170598,0.00831055210464809,-0.016146902114170598,-0.0066696662559784965,-0.012065322432930318,-0.0066696662559784965,-0.012065322432930318,-0.007421579092190257,-0.0053731956133011415,-0.007421579092190257,-0.0053731956133011415,-0.012839676245659406,-0.00951499514564758
2000-07-24,-0.005932946014467038,-0.008239229049275829,0.018198287679714476,-0.0030787131739188067,0.018198287679714476,-0.0030787131739188067,-0.01041142899726323,-0.011304427170007406,-0.01041142899726323,-0.011304427170007406,-0.007035498772429523,-0.008273661642091182,-0.007035498772429523,-0.008273661642091182,-0.011050568393950019,-0.011103141636634688
2000-07-25,0.0008461692406190737,0.0027057542367048774,0.010819155760958517,0.005884253655746477,0.010819155760958517,0.005884253655746477,0.003779830804624231,0.002168127783790243,0.003779830804624231,0.002168127783790243,0.006394288055670998,0.005845625367355845,0.006394288055670998,0.005845625367355845,0.011902695397233447,0.008765144686880187
2000-07-26,-0.00287596534501474,0.0005677198209208331,-0.028423777783195023,-0.0035256427706276015,-0.028423777783195023,-0.0035256427706276015,-0.00838344443197208,-0.011246380296564234,-0.00838344443197208,-0.011246380296564234,-0.01072705313542552,-0.01349570386700747,-0.01072705313542552,-0.01349570386700747,-0.015959779220156328,-0.014264854682665142
2000-07-27,0.030563985301557673,0.028267798180382886,-0.011286233473966649,0.013348771267325688,-0.011286233473966649,0.013348771267325688,0.007482069999406077,0.008597273999018391,0.007482069999406077,0.008597273999018391,0.007731648311716005,0.004239681534762929,0.007731648311716005,0.004239681534762929,-0.006750700520010757,-0.0034101530734993207
2000-07-28,0.009539990902452633,0.005078003997871838,0.017225176685582974,-0.008620247977746017,0.017225176685582974,-0.008620247977746017,-0.0032795000666904573,-0.002836701260085518,-0.0032795000666904573,-0.002836701260085518,-0.008673179775659234,-0.010996960801280936,-0.008673179775659234,-0.010996960801280936,-0.019151069994537494,-0.02252311904619397
2000-07-31,-0.012220535202522075,-0.011966213181310725,0.015328518010142742,0.004004864113002169,0.015328518010142742,0.004004864113002169,-0.0034619200485746402,-0.0017190243257255901,-0.0034619200485746402,-0.0017190243257255901,-0.002247289648404071,0.001203691628125679,-0.002247289648404071,0.001203691628125679,0.006923133796179476,0.008855281608021825
2000-08-01,0.014080545217346101,0.010089431596734054,0.009559316387096874,0.019405095105885558,0.009559316387096874,0.019405095105885558,0.01656644193282018,0.012960264185915813,0.01656644193282018,0.012960264185915813,0.011864771003369377,0.011240983162944966,0.011864771003369377,0.011240983162944966,0.004789758668093054,0.0024922523859093764
2000-08-02,0.004779617144862969,0.007478425537738161,0.00019360713119463802,-0.0014524552530896298,-0.0002928610468734628,0.005754116570915556,0.008685562943681245,0.00835842783499131,0.011226868163144648,0.012844818422523274,0.005649045178550849,0.005988734710763705,0.007992760159665453,0.007721547333048251,0.00390508,0.00018585969978567382
2000-08-03,0.01210324186782345,0.00814716700243557,0.024441256715078238,-0.003682066534570572,0.013298522016494833,-0.01647714289768523,0.0032422574027613942,0.002013810165682216,-0.00017426963556250988,-0.004043419720871552,0.005155076582203794,0.005902737343293844,0.0005314964363370223,0.0018548930144956898,0.009494167380515697,0.010413078868771082
2000-08-04,0.010416059107619722,0.00909207891470132,0.0013693590189566265,-0.013758049017699694,-0.010026864617250176,-0.033767154768374996,0.00677389488490855,0.008229191047640376,0.0011140074850964812,0.001481636803289551,0.00963431374190138,0.009738962217663103,0.007836121698389483,0.007731889497093931,0.008494532055756827,0.005534217213260117
2000-08-07,-0.0034490591402661685,0.0015932154797181801,-0.010620728581578115,0.01355176069024993,-0.007278279388822645,0.014058658955848471,0.003997686210893605,0.002476202209108038,0.00034338999252607515,-0.00012219249318637878,0.007436326892137705,0.008264317672066951,0.006122756789842203,0.007184447981182594,0.009645697413031753,0.009959451765388675
2000-08-08,0.00986587595936556,0.005698141868215302,0.015287694650368349,0.010078087335250101,0.012178931638696197,0.017118162912133444,0.007149659892640693,0.002736712011447579,0.002856532477523167,-0.001371389650837934,0.004950802550131981,0.004115423104711974,0.003976325051598211,0.0019406891637756094,0.002549387398894634,0.0013770724420573692
2000-08-09,-0.05796887463859302,-0.01955694961558061,-0.16359524344802515,-0.03924380307519129,-0.2648658383387316,-0.053132543109494335,-0.018096383706531032,-0.015116784390922953,-0.021591888058117382,-0.014122837867357824,-0.009750248526526235,-0.009807197611197731,-0.009224225172357456,-0.008233690018354056,-0.008657739969995757,-0.00689004392583373
2000-08-10,-0.003555166946243591,-0.0022848073072686075,-0.0314336580355392,-0.016974485102163962,-0.011881653878202938,-0.026628636853590407,-0.0042292962575506765,-0.001395478106284524,0.003504236316373483,0.0037464709848691645,-0.003783757742568996,-0.00472005870436346,0.00016250527892342398,-0.001988210836619027,-0.009127051254496123,-0.010251267689928269
2000-08-11,0.007800533073220047,0.007949598965455829,0.018870252312941566,0.0034998462817254585,0.012718725181937791,-0.0004437956269026983,0.011273958661358415,0.007713231437575916,0.01122725948668108,0.007975008448041979,0.009994093796578458,0.009761958843500227,0.009691384012788542,0.00879781369738956,0.008773672198585028,0.006830557809985234
2000-08-14,0.0069641363119245635,0.007770092737300498,-0.002544316588848847,0.028533180328039687,0.01640561741138888,0.04548963967157359,0.009643785713992062,0.009814975137877319,0.009731624416711979,0.010446147088496454,0.009710907542860418,0.010345873776488951,0.008797121144610696,0.010262124112911837,0.013280315885595292,0.013832457457675204
2000-08-15,-0.011907487526752584,-0.01119737527330663,0.002989328452547927,0.006550012225868173,-0.010458978758258639,0.039118634380633004,-0.009500156890022766,-0.009277227274708168,-0.010331941877678996,-0.00878107120090355,-0.00909272082092959,-0.008012219988038208,-0.009867514816962282,-0.008093390674727008,-0.005727525591460879,-0.004138622899572791
2000-08-16,3.402212473506423e-05,-0.0011598620137322855,0.014646457481927947,-0.008253715473938772,0.0003967293565005365,-0.002997846901567498,-0.003587504488688493,-0.0013712410565270563,-0.004096697119740342,0.00015936028587966523,-0.004018567744055913,-0.003021857158309081,-0.0035790225649533452,-0.002702182887657528,-0.0028392620248388297,-0.0033203083722533363
2000-08-17,0.0005065245515200305,0.0030078657071817725,0.010004413538460358,0.016129432827316187,0.014948303290344696,0.020018970518993272,0.004678074864165981,0.007429958311069513,0.0035629729366352275,0.007851687530041306,0.0056293830481863585,0.007549341390584876,0.002998542064044901,0.00622670204778578,0.009907943564703309,0.010491624938502583
2000-08-18,-0.012730820312726161,-0.008886228820062476,-0.02279519599639967,-0.005523254067256814,-0.01939404116970533,-0.0062254226514890845,-0.006457853387312451,-0.005764385068832461,-0.004229697963645992,-0.003767966713617303,-0.003502642945860864,-0.004037685651045327,-0.002123835153562783,-0.003315702681532946,-0.0030381365195931618,-0.0036460442178763938
2000-08-21,0.0045335386781476025,0.00545628136459027,0.007543985313217456,-0.002541711130132646,0.006461760302165305,-0.005285915985267758,0.005731205291527239,0.0046071231277303466,0.005372013475762346,0.0037726157226184547,0.005487931715848312,0.0056485065433300305,0.005529494836322127,0.0053822562409392115,0.0052550036908782325,0.006909811727405533
2000-08-22,-0.005398715815608942,-0.005520388083568776,-0.0048854220444324,0.005026151659159341,-0.015076497848378955,-0.0024021569364219638,-0.005024446555557742,-0.005063993816181957,-0.00684647701258643,-0.0076892251639439045,-0.0018985654212529159,-0.002245506574158624,-0.0019505240341114052,-0.003097094186526783,-0.0015034850183578508,-0.002190769930344775
2000-08-23,0.005721390249764169,0.004652602384780719,0.015946386171887917,0.009417194297889508,0.013030615274835193,0.01670720001368903,0.002539933663839684,0.0033236498703676136,0.004512723989729749,0.006082664809083958,0.0021450077698501745,0.0022277607218014537,0.002995819200252498,0.0035696991487823015,0.002747202083167596,0.006637292341736445
2000-08-24,-0.0032494600101420873,-0.005312220508195497,-0.004350920538123604,0.007198198036005181,-0.015949679610249786,0.00932072159675653,-0.0001614849180909252,-0.0017392321782518931,-0.003197772981564837,-0.004044324916381168,0.002052140750358933,0.0014052015639085236,0.0012559971204722667,6.366408054426942e-05,0.002530917735370124,0.002903353568309794
2000-08-25,0.002153080306295686,0.001807839449252927,0.011112335655645475,-0.013096991126299857,0.00385842248654167,-0.027509877606407707,0.0017225995711731225,0.0017729688393811184,0.0017378612832266382,0.0031497216741530536,0.000515643093181786,0.0012634809836829092,0.001401756401042217,0.0021324694138563837,-0.001749563289006141,-0.001276140754913031
2000-08-28,0.0026032254361182477,0.0009156584901217173,-0.0014292431365048764,0.0028636167199149157,-0.0074604940009442905,0.002253949702200858,0.003907838000063425,0.00519856091360803,-0.00044790852597956433,0.001473783725983836,0.003833855344955545,0.0040725582073010205,0.0031032675719001113,0.003501022605333372,0.004058805990378476,0.005792618889208509
2000-08-29,-0.007344177443905435,-0.005402490547099262,-0.005673852527441114,-0.014076845127935582,-0.007986084616492795,-0.012579484314191564,-0.006681073309553191,-0.005251376432485767,-0.00539526159477261,-0.004984633659377928,-0.007183644595768128,-0.0066773049622902815,-0.0078083612634561785,-0.006365996656556595,-0.006565790165089924,-0.003442004761822348
2000-08-30,-0.00683947208470961,-0.006099448557128216,-0.013896313152406466,-0.020125671564314055,0.0018429651346887827,-0.04005267140928329,-0.005727045504946411,-0.004667872382770792,-0.007794788011259206,-0.007523931332703056,-0.004515307854435249,-0.0043648811964196645,-0.006535109014354546,-0.005986694784000372,-0.003642609937534449,-0.006394076959134513
2000-08-31,-0.007925902873086402,-0.0017753514270992582,-0.016213576478150707,-0.0021767621226682714,-0.019042086710067716,-0.007881493884148745,-0.001054037969264066,0.0009521052370968616,-0.003050185145101173,-0.00040578573494030494,0.0034782541896148877,0.0054358374381166304,0.0010902068911363477,0.0037595655356245433,0.00911226,0.010550290798462031
2000-09-01,0.00953302733297424,0.006775888099548662,0.00642496116267252,-0.010818758632098335,0.005006147709913586,-0.016570087214552356,0.003219918058186108,0.005506944615473659,0.0036306760093235456,0.0071596918539921645,0.003398897045133944,0.003530611720366156,0.00412049792127694,0.004936832559066166,0.0009712374001580361,0.0019740296434617314
2000-09-05,-0.0010709937870757365,-0.0032985637797109495,0.0034883749796996155,-0.008433834741123844,0.005192974510021929,-0.014139293788768268,-0.004825116326209045,-0.004309918941561226,-0.001035891400415645,-0.0001068836353882994,-0.0034255845291738486,-0.004858830265292853,-0.0010687354870479871,-0.002143492904248869,-0.008405948136061997,-0.012183951740192961
2000-09-06,-0.007811518535982597,-0.002520118727668614,0.004778954186630507,-0.03589557720186167,-0.006690382631210444,-0.056666013167533995,-0.0027813079045805105,-0.00031829137592456747,-0.001436064624897975,0.0029039301582806532,-0.0018576422202451859,-0.0018832494546641898,0.0010251336477829888,0.0011204992103400365,-0.009514878536801556,-0.015315847810842746
2000-09-07,0.0026749867954235095,0.0017108149728928105,0.011936968824890985,0.018905430412183566,0.017850839225349278,0.03599225383734485,0.0002417598708651031,0.0017841472115219085,0.0003203444537562228,0.0024542475391833396,0.003098580123587012,0.003347939198046907,0.0010583352028289599,0.001725299058620763,0.008158112566496789,0.008853749640288186
2000-09-08,0.0025704140176898583,0.00010732123126312822,-0.01214033021083184,-0.0041989084701546785,-0.01812885631203083,-0.016059335081564326,-0.005969899201013704,-0.008081157144098851,-0.005352357845588223,-0.006018823662477159,-0.0008934648529217871,-0.0023731049121774915,0.0014812449828916425,0.00035276088649520605,-0.006459806412162954,-0.007921090589025289
2000-09-11,-0.0009977237909932107,-0.00118733682450237,0.005536185795950723,0.001796299165701462,-0.010454566803325396,-0.007612529042660538,-0.0005372801893379776,0.002018444669504719,0.0011161440743812933,0.004131572597569554,0.002316640525320524,0.0021335718811026374,0.0050890054106013044,0.004333705977249765,-0.002522386717930511,-0.00609372494807431
2000-09-12,0.001095556043388661,0.0011603450670725662,-0.002256598448250744,0.002921296708469311,-0.0026761799491208066,0.008511115623719407,-0.003134849767673236,-0.004224838652808611,-0.0021373103010212616,-0.00415241491593311,-0.0008106539842394473,-0.0017467883378343516,-0.0007559566050351918,-0.001216777123066488,-0.0037002707046989145,-0.0067510018676872905
2000-09-13,-0.003618348679593884,-0.004279675954029314,0.006536581045624637,0.021881661478593096,0.0056178326564877805,0.03531132698530693,0.00033305723276547334,0.0021511936318520234,0.0021001193892094404,0.0019763511949764698,0.001356537292221307,0.0016196777146791107,0.001349036280696008,0.0013377989806457153,0.0048076700835032885,0.003100121949243646
2000-09-14,-0.01604223779126765,-0.01665553396972356,-0.008774361499925554,-0.011225407021161657,-0.0024708890917490953,-0.019531470835434207,-0.009729913882631693,-0.004517757892429257,-0.010724018335219587,-0.005882187583838423,-0.009072944906035546,-0.007392490972470851,-0.010709843253272356,-0.008798011389214587,-0.0036688746606060104,-0.002703356589219843
2000-09-15,-0.0005529731592871998,-0.0006760479445686825,0.005815790122100418,-0.01147985645033852,-0.0022943799486759057,-0.022412472022835576,-0.002466203707697078,0.0003778314833953815,-0.00011736508999372844,0.004686330912494887,-0.005980229202681105,-0.006606190304263317,-0.004692090589226026,-0.005150155474724061,-0.009121117770607517,-0.011776841906167658
2000-09-18,0.003643340144590279,-0.0014366250858324756,-0.009480383347496395,-0.0013177452859395712,-0.008085820943952953,0.006929325997258847,-0.00877830417206718,-0.007979670938409825,-0.006154920450610308,-0.0047276811664159965,-0.010061976828994344,-0.012034297825182698,-0.00898704197802577,-0.010832828966720782,-0.01446536011920095,-0.012644191243915566
2000-09-19,-0.002319558674165788,-0.0048809028923546645,-0.007185654516053477,0.01497691366454303,0.0024202317448427076,0.03536156016404733,-0.0027579143753436943,-0.003544805393660357,-0.004669175229525908,-0.007508758044323114,-0.0007994446598682029,2.461206694089435e-05,-0.004373576836276359,-0.003781273142458526,0.010294762882582116,0.013503434833977033
2000-09-20,-0.017503103807812052,-0.015353376959725365,-0.014312823271279237,-0.007706097467033572,-0.018205190414642088,0.0002466606325649355,-0.010557627026279564,-0.014127794437306673,-0.0108733669132883,-0.015066580937957996,-0.007761382243566119,-0.009031564619317176,-0.00955826507671733,-0.01034238420750407,-0.006141750165920128,-0.004246160385440236
2000-09-21,0.010338926551857707,0.012125131296673326,0.00910317788578355,-0.0016219516466109342,0.01660952758944602,0.001591949040989005,0.0043389554151121446,0.002183978052958068,0.007183041691244137,0.0007461996305677893,0.004924207780884349,0.002234077304456933,0.008142211090959701,0.003993303340722561,-0.0019096517018685041,-0.002082836672150838
2000-09-22,0.028964749015896837,0.024269203672655195,0.018980052438751116,-0.0009325282836958777,0.03058172831746627,-0.0061228990956374236,0.013756179544342417,0.012331930733669031,0.01296252031711014,0.010202213679984473,0.017186236114819235,0.0170341423982123,0.017402329423025616,0.017950616213971253,0.014412089590276898,-0.0002365009600915548
2000-09-25,0.0029966415313204394,-0.0010832100113712666,-0.006925512996113124,-0.001979955892116592,-0.007562464373081662,-0.011930197188624116,-0.004630037160362492,-0.004706091039024093,-0.00595716844550191,-0.004853356660900322,-0.0028262105588648537,-0.0026672775908054194,-0.0014383559027426652,-0.0013541599291748132,-0.006525455516152534,-0.009073254816043557
2000-09-26,0.00032372186134902386,-0.0016546299570061645,-0.011894195081348853,0.003466400501764863,-0.022880572368071523,0.0058560351426586305,-0.0034781722079812952,-0.00458269689870288,-0.0017483216780437487,-0.0018537906179623132,-0.0031586162797298156,-0.0028575284215504237,-0.0017021628414937992,-0.0003555464416657013,-0.0053344664030313006,-0.00962411391391568
2000-09-27,0.00042430222904260144,0.0017576015069374969,-0.0001445936714467152,0.003909424093096386,-0.011542872301350846,0.008181127313226335,-0.0006774020452493842,0.0024747236503403647,0.001632715526936643,0.005198355515822257,0.0007483071383012163,0.0005513378473655083,0.0018700768770935927,0.001983589896061317,-0.0024102059585394066,-0.0014748566625806597
2000-09-28,0.0211735866433277,0.023885523466632985,0.012439178389479472,0.0078097093136866285,0.014541000153412267,-0.0032731845060090326,0.018361441495234273,0.01616416935513192,0.01701545173424444,0.013008557026864598,0.021137155523639716,0.020590759308369105,0.01961551464832658,0.02039443439690479,0.02444010138630758,0.021445328499911633
2000-09-29,-0.000710674541119211,-0.000798280891100052,0.004379487184115417,-0.01157255613912293,-0.002762720790272003,-0.018205002221513587,-0.0029170475389893313,-0.0033341059081273524,-0.0014203806651452038,-0.0005222180937189539,-0.005378310494566126,-0.005941828921766236,-0.002093192481266466,-0.0031755813900594325,-0.011168858987608124,-0.01610913108907603
2000-10-02,0.01309075266017009,0.0072964691508550115,-0.007339439181100291,-0.00494161019012241,-0.03035899661812754,-0.007786191116793654,-2.095302886678008e-05,0.0017835539323986741,-0.00032390631393465534,0.002209877960382256,0.0004969366815863492,0.0012787225758954107,0.0005992453044844469,0.0024375784599257855,-0.0017551399999999992,0.0009166733380576574
2000-10-03,-0.002890472701246049,-0.0011926675117234463,-0.04677517316311147,-0.038453050676398745,-0.06948724269352795,-0.03831050167529896,-0.002233663942031794,-0.005184276216748391,0.0004956568636392194,-0.003058978382185091,-0.0027364851256655755,-0.0025832269570415173,-0.00019033298241347607,-0.00012814852924377068,-0.0075805451960353695,-0.008884400137910317
2000-10-04,-0.0004745210272417071,9.198007408159246e-05,0.0006205814747808282,-0.0076191663248388304,0.0008850507032920928,-0.01639388389460516,0.00647372459136181,0.005304349529664616,0.005480684971439614,0.0025945176994417365,0.003806585015232139,0.002149332092096644,0.00181970137258921,-2.585014054989698e-05,0.008265091557547066,0.007195782721005527
2000-10-05,0.0076334477226148835,0.004382324888040394,0.0024305702726991753,0.001222526997526315,0.0005193663593417052,-0.0018098904755191846,-0.003371494892354876,0.0011237656355288224,-0.007475572225550221,0.0008741524744361329,0.003337793606284416,0.004027674241756931,0.0051584255081748645,0.005608296029816007,0.0008480755949831433,0.004610111600741242
2000-10-06,-0.008680345027767052,-0.008797201571044667,-0.030780051519295533,-0.020702810761799022,-0.04597491768169009,-0.023534125764332222,-0.012710519810100716,-0.01129452407570362,-0.009020069753530915,-0.0050903826147142076,-0.016346163726303407,-0.015546865591397684,-0.01451192134737641,-0.011796294151946869,-0.021905582679845433,-0.01931448860633161
2000-10-09,0.0014455115549226382,-0.0006319062698376972,-0.002838143300780382,0.008318986536397994,-0.005303394451792107,0.009345443183294834,-0.0029090059763724656,-0.002541319397613548,-0.001120650575406751,-0.0009137808978888413,-0.0044645137048260055,-0.0038108734622765306,-0.003704948560149522,-0.002471512763609559,-0.004353736440048039,-0.00792276461497085
2000-10-10,0.0058028748821126385,0.00552908868008296,-0.023938076394670757,-0.016074174147913182,-0.040313553937888935,-0.002739221500850881,-0.0009941824600320714,0.00024601666879052757,0.003412676875132297,0.00684893392302062,-0.005008895668610169,-0.003164186472226317,-0.0010109771142198666,0.0020656918651798264,-0.014082000620552761,-0.011671662991023858
2000-10-11,-0.0018515296983788105,-0.002977760873231103,0.036773887696003926,0.011266663276039467,0.068263980253589,0.025444534065636952,-0.010883751827363806,-0.012620554792616265,-0.011114652365669848,-0.01392600197938827,-0.011488941402012544,-0.011584571428274047,-0.011944022323689423,-0.011004827840838814,-0.016313211572194918,-0.017353615457858726
2000-10-12,-0.012054641414591529,-0.01131497795381822,-0.015560705539220683,-0.038452914227639336,0.004220950911691221,-0.026460865396371706,-0.019108867316673578,-0.017832791692126045,-0.01276780535486884,-0.009337181763655444,-0.025569667888244205,-0.023140630904944844,-0.023811189786103294,-0.01895043593235167,-0.02986623553668415,-0.027487192319316005
2000-10-13,-0.0034859186149829137,-0.000390380173817866,0.07485913926835444,0.05115985961377594,0.12297561587438363,0.047742659002490424,0.0218579993299897,0.01581104242525805,0.01605178812592859,0.0038991019009661644,0.021058949987524615,0.017387821030603327,0.01444717481569312,0.007533316238856189,0.03587240483498688,0.038270401423264815
2000-10-16,0.0029978013819772537,0.0033520177458998546,0.006012439715635472,0.0004411354368050414,0.0022190512174291334,0.019137011158375655,-0.0015557734742622088,0.0016099866072244737,-0.0023671761469272806,0.00044814278615245244,0.002910917055932045,0.0034798266515941073,0.003424313892929708,0.004250390232014233,0.0017900836181170918,-0.0012458603900260539
2000-10-17,0.0005994527095240141,-0.0017550516860839684,-0.00570843229140208,-0.01677421865109585,-0.012600257520046827,-0.008448614481608831,-0.013305792694547078,-0.00916277753088621,-0.012709629711624315,-0.007273860363095734,-0.013141124734526164,-0.010130556034093999,-0.013198549316489547,-0.0072585889795315625,-0.018601150990750742,-0.01747942214576622
2000-10-18,-0.011396917990477623,-0.004821680062206388,0.017547729761884644,-0.0038486389470241294,0.059230919985890126,0.008626918326533842,0.003960004856600447,-0.0012554750703407836,0.007099024339487501,0.0007204012899300686,-7.853033391623832e-05,-0.001661667888363316,0.001856123965359961,-0.0010290950530340193,-0.0018446421430118145,-0.006217061709609643
2000-10-19,0.0025293597884749656,0.0038570900499900135,0.016242504841814574,0.035605774804688704,0.018977535498755804,0.002279721677290899,0.0161518735899467,0.013642685739000387,0.00876775054957717,0.004384696626253582,0.022014641568639443,0.019276277195492908,0.017199267460028176,0.010834209491398402,0.036073971209044084,0.03799070549955766
2000-10-20,0.0041246592576344885,0.007124877843743005,0.022959427249701132,0.011074623544415485,0.037423428408675005,0.023652590269887277,0.009353237598871258,0.010902445927519058,0.008847091997582502,0.008320359974538416,0.009227755751509874,0.009621293359273718,0.00759179485243631,0.00757263195997008,0.011989876400227526,0.0073393130535829645
2000-10-23,0.003135844832082648,0.005287056334432944,-0.00981724522083139,-0.000564987916447689,-0.011412412784766486,-0.007999250113697969,0.004620845956644039,0.00713334435708961,0.005037145277072852,0.0064132797776151815,0.0030921894450959106,0.004399537581666946,0.004136571244559277,0.005825137396944223,0.001440414246739586,-0.0012476607591211924
2000-10-24,0.0009480547836658852,0.0029980752476708858,0.006475395179849849,-0.0006085760176051358,0.012146976177592417,0.007798975091226582,0.0018193904780626846,0.0006562525483179996,0.0029266770019357327,0.0007196239787747651,0.008615389864783114,0.006360652794111169,0.011067160676436497,0.008789426816157683,0.0013203132789680655,-0.000225183098898389
2000-10-25,-0.005534177700798414,-0.007482698381621053,-0.03312473778152613,-0.03422750739841928,-0.053018557159126574,-0.047707154595529835,-0.013000386004312836,-0.014424871048890208,-0.009792657452564437,-0.008998169417188957,-0.015181833540851076,-0.013506557828038225,-0.012448415808872081,-0.007600745400494936,-0.026842824164068347,-0.027152905505488486
2000-10-26,0.0016326842485091455,-0.0014982861984540131,-0.004681057705627359,-0.016887188560513834,-0.01028074084021628,-0.019175940559619232,-0.0008898602762343189,-0.004165586610903881,0.0030045447793360432,0.0012541351955234858,-0.004586560325289095,-0.0038920971566851876,-0.00272291422492767,-0.0016370410733396396,-0.0036909798872387313,-0.0005103538308011494
2000-10-27,0.010616594517006618,0.012060212812764277,0.004830085459162887,0.007275410153724587,-0.007016812033177586,0.007529082997646955,0.011094569365603973,0.008945310897814068,0.006032976409094436,0.004633911588162625,0.015122403319223477,0.013178672291924706,0.011631183380349654,0.00979799983137171,0.014188193080524148,0.010174628119760378
2000-10-30,0.020253343735293947,0.020477301750616402,0.014985301746352809,0.0166073262136988,0.013935777026025005,0.022062308003670768,0.019657920552744724,0.020331981692543286,0.02068938774759447,0.020518980574707368,0.01988580794135949,0.020997614197712268,0.021728495049763503,0.0233194170178698,0.012785700475434765,0.007841444991602447
