Date,HRP-Sample,HRP-LW,HRP-NLS,HRP-POET,HRP-PoetCV,EW,MinVar-Sample,MinVar-NLS,RP-Sample
2017-03-22,0.0003563438786840886,0.0009356883270793393,0.00036791357612375345,0.0003582239765502167,0.0003611405785754202,0.0018705265522412176,0.0005572367053981007,0.00017739294106761637,0.001388504335415683
2017-03-23,-7.981948909844408e-05,-0.0003131196552305069,-9.407293805570953e-05,-7.588248500559937e-05,-9.143490583954425e-05,-0.0001487903125351611,-0.00018301154614083943,5.516734135782702e-06,-0.00013802659438066401
2017-03-24,0.0001004928527768132,0.000650310248151457,0.00011354337495339248,9.774499313657593e-05,0.0001079927552627522,0.0014548140395751954,0.0004270087748257089,-5.1954690161935256e-05,0.0009293078766242652
2017-03-27,0.00044455274633208405,0.0008079792741647381,0.00044839889725779267,0.000433305454990321,0.00044323080126400016,0.0006347958121824852,0.0005350798787412021,0.0002562556826792646,0.000648958280380849
2017-03-28,-0.0005401525707465242,-0.0004137751578505663,-0.0005349211482606015,-0.0005109291503000107,-0.0005347036991681428,0.004094695964642356,-0.0003857198531191525,-0.00019662298245048888,0.0016862327878798455
2017-03-29,0.0007373346289023953,0.001498889738080351,0.0007664215347652847,0.0007394610834272458,0.0007578557801252101,0.0026714117415693583,0.0008376694633996543,0.00042283092844883796,0.0018416874245483438
2017-03-30,-0.00040532578628301493,-0.0007498702173626135,-0.00039577212087279107,-0.000372796052733325,-0.00039017281185880766,0.0004056192117583269,-0.00010588685944987146,2.980656043154757e-05,-0.0002526175291404255
2017-03-31,0.00019671684657121782,0.0005867916593236159,0.00020800140777418898,0.00019014644521451963,0.0002034939190707494,-0.00014514473751193303,0.00026085791770798,-0.00010031570548093936,0.00012796332964252368
2017-04-03,0.0010262785158910012,0.001413460821526621,0.0010376618834060844,0.0010207041913553232,0.0010321113249028699,-0.0005839241586978935,0.0013760443807640551,0.0008912042293680545,0.0005278111040629855
2017-04-04,-0.00042764333128353463,-0.00039691391589742847,-0.0004217046976815236,-0.0004370378544798178,-0.0004207166602657147,0.0010353856266100835,-0.000612205214192697,-0.00043044266153114834,5.3404753120719134e-05
2017-04-05,1.9897622235037742e-05,3.2976516082256436e-05,1.8408250480348184e-05,-3.562948359454627e-06,1.7370215511553988e-05,-0.0024061718670199505,-0.00031646029949058545,-8.568577196418445e-05,-0.0010581244931366744
2017-04-06,0.0002112373705362611,0.00022436032241281904,0.0002160388656913079,0.00023078545160262645,0.0002153544540463266,0.0018656848884660503,0.0003646761388896602,0.0003394184316647194,0.0009268920508293235
2017-04-07,-0.0014304452418281203,-0.0016899422557836658,-0.001431692536398676,-0.0014371805560051724,-0.0014283152693786007,-0.000936550123907283,-0.0014605095475846625,-0.0020335583356549387,-0.0013585528303040626
2017-04-10,0.0005271757244003288,0.0007820760726762705,0.0005333268531134005,0.0005224646987884165,0.0005293707708116074,0.0012917161545560588,0.00038351069897414353,0.00047466036954818325,0.0009576889364093042
2017-04-11,0.001149109698423808,0.0020067980412319265,0.0011415729110191692,0.0011401155878122498,0.0011312274772231413,0.002424943287666061,0.000885198325668263,0.001299641203766463,0.0019904923121996563
2017-04-12,0.0008045286866589188,0.0011569758552613008,0.0007944785835309507,0.0007548867220782056,0.000791168253793937,-0.0019451449403735193,0.00047390247785789264,0.0008765985555610953,-0.0003411424048428233
2017-04-13,0.00043996666302902586,0.00018136610678666358,0.0004375209219256608,0.0003985368748496444,0.0004392642045040047,-0.00413483958995444,0.00011000250348474537,0.00015811006504707947,-0.0018702261504000633
2017-04-17,-0.00015466664944802788,0.000170319459603099,-0.0001422322909644775,-9.021146417536181e-05,-0.0001448993094086904,0.004835481241398908,0.0003140281344845464,0.00034410821849313616,0.002535972546676709
2017-04-18,0.0009897754843469254,0.0014185125581121039,0.0010002525541297715,0.000986885968573285,0.0009928533282008323,-0.0009896970822975359,0.0006090094141160898,0.0010616718575055307,0.0004736249993959443
2017-04-19,-0.0007307147588080755,-0.0015837513867604546,-0.0007309110809547946,-0.000688948247373591,-0.0007205936150259428,-0.00425109688287692,-0.000627445612602143,-0.0011093629520828251,-0.0023387168442303022
2017-04-20,-0.00014674356382207083,0.0001543262838467281,-0.00013278841554097216,-9.00956723166417e-05,-0.0001345510706126353,0.004328397032188136,0.0002878261096288647,0.0003850809870715095,0.0022378240017122625
2017-04-21,0.0003412179113015979,-7.978860885030438e-06,0.0003311698315858678,0.00033456505140979037,0.0003358564355519835,-0.0022735126857554955,0.00012650164680448652,-0.00037989592658133086,-0.0009439128842250116
2017-04-24,-0.000924362680663604,0.0001880108426897017,-0.0009285535564438573,-0.0008841162754499403,-0.0009369022894114205,0.00770142383365906,-0.00044494306401435973,0.00016905726101549954,0.003749701309765774
2017-04-25,-0.0010805530636631797,-0.0011783047152235772,-0.0010733500279611807,-0.0010562879952277806,-0.0010703772817752823,0.0032461909546436913,-0.0007879751061484174,-0.0010858315302612026,0.0009258144104129222
2017-04-26,0.0004057905194418197,0.0005318061628332,0.00041445682713195484,0.0004181930746635023,0.0004116593859915755,-0.0011998941682521962,0.0003405670219634856,0.0007635292486536565,-0.00010997131114200182
2017-04-27,0.00032004231011307447,0.00029107999794851454,0.0003293619925930676,0.0003276957693711067,0.00032936427369073605,-0.00013676486502301903,0.0001829327646141129,0.0001491424197239841,0.00023712382349083227
2017-04-28,0.0004158646623058378,0.00019624758366124028,0.0004151106982849129,0.0003797002812941073,0.0004177161422642749,-0.0027919285513866455,0.0001524816823109645,6.152729857393264e-05,-0.001201611062968532
2017-05-01,-0.0008642918612490819,-0.0012344398436177789,-0.0008545344439717139,-0.000845562483916282,-0.0008496355329605388,0.0002928685971309427,-0.0005450413792345901,-0.0008368460033300307,-0.00039241945123763946
2017-05-02,0.0003755989369375092,0.0006094758775609424,0.00036791296031062445,0.00037778047690756653,0.0003660846014408412,-0.0003376644721224166,0.0003130632182830063,0.00042680863054707824,0.0003315603509300142
2017-05-03,-0.0008796867967690975,-0.001575222136808611,-0.0008856322928595399,-0.0008755683968684972,-0.0008785516778418742,-0.003127769997776996,-0.0005180296504754471,-0.0006096829466592606,-0.0021219334734851204
2017-05-04,-0.0004028675632517095,-0.0011878360923374262,-0.00042511752818350315,-0.0003761697482360422,-0.00041439530681442263,-0.002978384251663127,-0.00014853758017854428,-0.0008255663263249655,-0.0015634845700535133
2017-05-05,0.0004610117628406989,0.0012394225341935908,0.0004485827624766042,0.00045800156401030177,0.00045544580705006985,0.006120683409868317,0.00025591550072432225,0.00031916328510016973,0.0032253611213046616
2017-05-08,-0.0006813903138152198,-0.0014914018895344557,-0.0006736080054893689,-0.0006837103756886724,-0.0006886329913378365,-0.0024097425972415022,-0.0005544724740130289,-0.0011450356570622737,-0.0018170917360256888
2017-05-09,-0.0005631000978736987,-0.0008570266642193582,-0.0005534670352522296,-0.000563143822378818,-0.0005600815035750911,-0.0013275737128996092,-0.0006172192320121883,-0.0008381734129564328,-0.0009211823488028563
2017-05-10,0.00030799979823538804,0.0009382804332973298,0.0002877695627553886,0.0003064252021951687,0.00029174147940988715,0.00382609804794345,0.00028080664663957813,0.00047463261160090274,0.001858017828187399
2017-05-11,0.00015962030167280438,0.0004715509142878446,0.00014467803685477374,0.00016267606902198965,0.00012931698216698132,-0.0004438063665656694,-8.918308650937969e-05,0.00017572498743720984,-0.00014515370016314783
2017-05-12,0.0012955628440833467,0.0017893180383179842,0.0012908637935730375,0.0012996618237979879,0.0012670744028003566,0.0010770619758441213,0.0010648777596826014,0.0013617042391702197,0.001310992829631666
2017-05-15,-8.845261908930647e-05,0.0003606259158726826,-8.1166089780629e-05,-9.226243446740624e-05,-8.31617979420591e-05,0.0051003969041579,5.7957460051938054e-05,-2.474766629448041e-05,0.002297644888660726
2017-05-16,7.175644530906701e-05,0.0005142510371564937,8.346836674891461e-05,7.382815552142626e-05,6.316366027871162e-05,0.0013102786174310984,7.37020285647411e-05,0.0004173952984207416,0.0008108140877993248
2017-05-17,0.0011647015000923815,0.0017097063017156573,0.0010643312022532573,0.0011799843275462876,0.0010811860548707902,-0.008326089214793027,0.00020138690445747927,0.000581795646093577,-0.0034876249560026836
2017-05-18,-0.0004202882904299146,-0.00021166997055985123,-0.00040439207024289993,-0.00042165784570367455,-0.00042049622972554,0.0011265324075442184,-0.0003820879728319689,1.763784877760943e-05,0.000597206270419176
2017-05-19,0.00042436220989740974,0.001625393769360448,0.00043347388427223484,0.0004217286817855794,0.0004345299155904689,0.007953316423915956,0.00042582140086720537,0.0008558018270610751,0.0042100472557792855
2017-05-22,-0.0002939399593715169,0.00023406918634333825,-0.00027287444848774135,-0.0002970438837159786,-0.00028572547092379054,0.003722475453185992,-0.0003203234771110179,-0.0003563338670199866,0.001823445099083848
2017-05-23,-0.0005180087567665066,-0.001024020429790439,-0.000511505565682691,-0.0005217690192730764,-0.0005063916226919135,7.29527141714397e-05,-0.0002057483056837142,-0.0004042704629934436,-0.0004956845744381864
2017-05-24,0.0006730954574341532,0.0011497641458471384,0.0006902591823926941,0.0006736344544806314,0.00068062758612411,0.002217062620787549,0.0005530068885661968,0.0007147427163618368,0.0017250402388423655
2017-05-25,-6.91303305870483e-05,-0.0004016610806703233,4.31678161451867e-06,-6.999075022162106e-05,-1.2010840577436302e-05,-0.0012656086964930972,2.2787451582567602e-05,-0.00016555845418904488,6.44465801049284e-05
2017-05-26,1.2422359981139336e-06,0.0006563724733300065,-9.700468302264851e-06,3.6226149734671834e-06,-2.1121229322952307e-05,0.0015572918866087694,-0.000148310512039236,0.00026679745897639925,0.0007612477032454026
2017-05-30,0.0004070088574396893,0.0005775398244356513,0.0004249874260629229,0.0004105612317471594,0.000401565177244116,-0.0008120448458553826,0.00015412887788447476,0.0004256026035718264,5.0942534888602575e-05
2017-05-31,9.432334633572117e-05,0.00011334292932387689,0.00010762018081540315,9.536306624671604e-05,0.00011094280600123033,-0.0011029193258708632,-0.0001604153960610855,-0.0003553247828761493,-8.213809738844002e-05
2017-06-01,-9.023549044065888e-05,0.0005656639433691507,-5.8684420384154275e-05,-9.456774631203361e-05,-3.1117941799506363e-05,0.005030627270933913,0.0001218155008017355,0.00041100781697283575,0.002873757562357752
2017-06-02,0.0010189094374525114,0.0023344304427324043,0.0010444010563412467,0.0010221379244744692,0.0010075205649703056,0.004781250950305725,0.0006103547066765077,0.0012717357388710633,0.003535093730383292
2017-06-05,-0.000992541637559395,-0.001535796034476313,-0.0009834290084205618,-0.0009932913140373561,-0.000991927340595827,-0.0021604871783998066,-0.000809514843338227,-0.0010734850825941823,-0.0017844535676617367
2017-06-06,0.00045157113059098074,0.001027956610021427,0.000455645431245263,0.0005022278131703693,0.0004526920145445678,0.00034395577918863246,0.00041442776023483524,0.0005340611652884269,0.0002580689923994424
2017-06-07,-0.0005789101312692202,-0.0012519879175032647,-0.0005828889522003049,-0.000622283898526141,-0.0005783716547968857,-0.0022929911024686923,-0.00041803553464062683,-0.0004025885740988306,-0.001065868755442679
2017-06-08,-0.0003778482384040083,-0.000796122770492206,-0.0003802586388984944,-0.00041148425887430713,-0.0003772155158722144,-0.00017621206696085358,0.00010243797899986694,0.00011701961611493316,-0.00043895644522551705
2017-06-09,-0.0004838695422199513,-0.0007094893082082055,-0.0004865899274239245,-0.0005319510588268434,-0.0004831972504487736,-0.001988392104954411,0.0005591710055651896,0.000596682454841102,-0.001381978437407701
2017-06-12,-0.00026864794932713964,-0.0005800086814424397,-0.0002712454011791255,-0.00028221409216892205,-0.000268252655776344,-0.0014478573213601337,-0.0002592926510853165,-0.00027901620633318165,-0.0008558256411056117
2017-06-13,0.00020480533671650457,0.0007947297998526732,0.00021229603700685605,0.00018490428312693794,0.00020400769791040557,0.004151193523341326,0.0005418800666909245,0.0005420690262340966,0.0023362514830271726
2017-06-14,0.0006866517958722269,0.001002419320901549,0.0006936319412933233,0.0006595473188918102,0.0006862928243908717,-0.0025378923068447904,0.0011289530692911614,0.0011232092141916766,-0.00013173369061554642
2017-06-15,-0.0008128651178430246,-0.0016341121165166432,-0.0008226307752042087,-0.0007938002918885243,-0.0008120166444163184,-0.004070045307773896,-0.001395226973956573,-0.0013673892326367594,-0.0026272466015960826
2017-06-16,0.0004496450956011407,0.0005411435848060261,0.000450188801934604,0.0004626214924498211,0.00044976403756229335,0.0016129368871489764,0.00037868758371617165,0.00039809846330091786,0.0008231021017415501
2017-06-19,-0.0006005754015983235,-0.0006548655561151601,-0.0005981313283727487,-0.0006412710440594435,-0.0006008660370340486,0.003021409872282651,-0.0003381639676954111,-0.000355631775788865,0.001488186604226993
2017-06-20,7.598057098906713e-05,-0.0002161274123487532,7.343058395854846e-05,0.00011271307069668385,7.672224414492093e-05,-0.0058493114411417605,-2.2857747157138915e-05,-1.8210873079046543e-05,-0.0026980057317996663
2017-06-21,8.671118248915061e-05,-0.00020362054278463698,8.570390100117421e-05,0.0001048782977191221,8.719801952770351e-05,-0.0020514776858606915,-0.0003263244938329269,-0.0003066191952290165,-0.0008123224985389625
2017-06-22,0.0003050896855851276,0.0007914211177352722,0.0003094116486062382,0.00031460527416127,0.00030474395762729095,0.0008973530233909471,0.00023061528017675326,0.00019454660942810317,0.0006672322421105198
2017-06-23,0.0006153775518533529,0.0009217178821953542,0.0006171568004315568,0.0006209571454954289,0.0006149674097864619,0.0024221593219142658,0.00032116424201729984,0.0002845338370990028,0.0014947598294788554
2017-06-26,0.0001578570663465079,0.000514664663012046,0.00016315433707836705,0.00012723357082227772,0.00015771231744964801,0.0011438943855249498,0.0005945872505026539,0.0005973470027603245,0.0008020488719420065
2017-06-27,-0.0012251901700300028,-0.002297035194143764,-0.0012422259634327422,-0.0011895478603511252,-0.0012235615704773762,-0.005000308170355316,-0.0014479666036488683,-0.0014050230952982275,-0.0039450166204539365
2017-06-28,0.000620925567069771,0.0011541930938082578,0.000627963850087103,0.0005813259815086476,0.0006200276176097735,0.006408386781740526,0.001187816539396454,0.0011937181432255127,0.0035593149014140246
2017-06-29,-0.0011615880895023537,-0.0025112997595287626,-0.001177892604303633,-0.0011446899077850441,-0.0011593756354724275,-0.007607482372777646,-0.0010566428085447793,-0.0010210954696407075,-0.004970069488416261
2017-06-30,-0.0001489778113278784,-5.860070959552782e-05,-0.0001511593354844305,-0.00013017902477199095,-0.00014893799754738717,0.0021187483949263136,-0.0005586210149643961,-0.0005620897484127279,0.000706494991112263
2017-07-03,-0.0009306906536696025,-0.0012812530445964882,-0.0009335981175263338,-0.0009715704020806435,-0.0009297498983819152,0.0005485223175369937,-0.000424366821863562,-0.00038410815757589355,-0.0004655940910373296
2017-07-05,0.00037782359662365484,3.132915296657857e-05,0.00037802779189664214,0.0003618864312483472,0.00037810866096408657,-0.0020314014858229257,0.0005691761909437002,0.0005644174764924046,-0.0003675404513289559
2017-07-06,-0.00028658683572403666,-0.0015900689840141883,-0.0003350538134815278,-0.0003170176641285825,-0.0003171920582700546,-0.006152049103796673,-0.0008870217255601418,-0.0008938458895558608,-0.0038077408842020167
2017-07-07,-0.00037154208668123276,-0.0009829254121517259,-0.0003329848284077682,-0.0003328275978523682,-0.0003307169515426994,0.0006676489364872859,-0.00036866282500929684,-0.00036629808761247964,0.00035918506343743986
2017-07-10,0.0004567885947348485,0.0005391347054349362,0.00044362426792168716,0.0004447897899382298,0.0004429057152509615,0.001480829415383494,0.0003785999387962176,0.00037476111666485425,0.0008772634585208013
2017-07-11,0.0005046952862129601,0.0010155920087256362,0.0005024184210293099,0.0004967604883046675,0.00049844795564465,0.002240108706771744,0.0002782211568065288,0.0002777801568187525,0.001219193140415552
2017-07-12,0.0009575431447180499,0.002268366721929573,0.0009544474424044252,0.0009358507712618084,0.0009376487794828969,0.006939991990699952,0.001313447451471334,0.0013064333233742584,0.004435145913729068
2017-07-13,-0.0005510754780192246,-0.0006773524336184759,-0.0005595602204193496,-0.00055953218939328,-0.0005578244085611537,0.0005540055994204181,-0.0002251844608966557,-0.00022299248612919558,-0.00016793097417272757
2017-07-14,0.0006541297430435602,0.0015984215899301538,0.0006311215282226288,0.0006232476238940382,0.0006223395333602174,0.005734352049440783,0.00029831544907084,0.0002881336235337327,0.0032821040705638144
2017-07-17,0.0002528028482233207,0.0006186274794464935,0.000273854780381901,0.00026786852273042144,0.0002681590285510449,-0.00011437682898124387,0.0002852443968200801,0.00028549554659016606,0.0003857018515868105
2017-07-18,0.0006013012782790816,0.0015525378298623291,0.0005976639603605922,0.0005879763533669585,0.0005866854444759104,0.0019363480756523547,0.0008889624101070555,0.0008931821771341051,0.00154961952173625
2017-07-19,0.00010890087052524918,0.0007794986423530185,0.00013498697401629093,0.00012476497910825687,0.00012710581007763743,0.004906000928464054,9.935335686700071e-05,9.669652075539967e-05,0.0025002413952702677
2017-07-20,-9.474725830627957e-05,-5.483254480035535e-05,-0.0001217331523797575,-0.00011840908525124928,-0.00012115280371214124,0.00023951265126939542,-0.00029296963586160937,-0.00029820716132588525,0.00014546513037510836
