date,HMVA,HRP,GMV,EW,SPY-K
2002-02-06,-0.0045207961860140875,-0.008676171006509291,-0.004999095573022649,-0.00699082046130856,-0.004782791699731023
2002-02-07,0.008963275930488701,0.0014994691863481648,0.005480382342698531,0.0026057800000000002,-0.0017911599755018747
2002-02-08,0.008142075830616425,0.010702432501051767,0.009912296020059368,0.01711603883818623,0.015387362612753069
2002-02-11,0.023982526805403696,0.008841884111677568,0.00287644037129808,0.013848651535471034,0.013247037899187294
2002-02-12,0.004542283677649334,-0.0004777795705761898,-0.006050278382787681,-0.004701320463078276,-0.004051843616450181
2002-02-13,-0.0014559668245063702,0.007502481664657652,0.0009647148574007986,0.010929592403397933,0.010314003626976315
2002-02-14,-0.004472235804710547,-0.002758557505022354,-0.005516348242882019,-0.002837218375392857,-0.001393196385901398
2002-02-15,0.012167840062205566,-0.003500303788914307,-0.0007425137648455027,-0.010420289089881208,-0.01243408968061779
2002-02-19,-0.012882175364451007,-0.013121772702583325,-0.0090474450739701,-0.01951925081596212,-0.018281329461716542
2002-02-20,0.01650916193838783,0.012824078882656175,0.012656975995723532,0.014566939926417482,0.014720614367083268
2002-02-21,-0.012193373582550918,-0.010253206804097685,-0.009779031477540246,-0.013909082135423207,-0.01663333509899929
2002-02-22,0.021107642964729563,0.011745802718991533,0.01442377962263557,0.008466270149083285,0.009638947015689955
2002-02-25,0.004819198927053563,0.01299728961042514,0.014789700870011769,0.021458033797441413,0.01880555095396358
2002-02-26,-0.008090944795527667,-0.0036790431512181737,-0.007934947610240425,-0.0019038476125518256,-0.0024319226983379842
2002-02-27,0.0031805524641414784,0.003920192887928329,0.0034906773928818505,0.0010126791152091673,0.0015531495832853185
2002-02-28,0.006458687525124479,-0.0013906793875933779,-0.002428455124871907,-0.003219375480380866,-0.0019117090056102665
2002-03-01,0.010637368701032537,0.013211188702995433,-0.0009360469497048224,0.020862208379153115,0.02358534714530805
2002-03-04,0.003731323933914324,0.007591255405049122,-0.002671793094521338,0.01956174336393236,0.01688747077416738
2002-03-05,-0.009619850066416628,-0.008453600635858934,-0.0013395196241583161,-0.00839223632831476,-0.008115725606392605
2002-03-06,0.011635381271824535,0.014276471846469093,0.01837866812646585,0.016256385170061085,0.014360283727590241
2002-03-07,0.0023083478107098947,-0.004479049417242837,0.00018271182972195117,-0.004699652026720075,-0.005561550019513972
2002-03-08,-0.014635286610864351,-0.00016039593231488285,-0.0007151262654631201,0.0069837451393555145,0.005805571566255284
2002-03-11,0.012747571983775782,0.0034488386823132563,0.005734900436058128,0.0035240000000000007,0.0030035041168363645
2002-03-12,0.003923955673107274,0.004380961988668597,0.002896265552880855,-0.0004919308618129713,-0.0006430805246865949
2002-03-13,-0.0002811026516693402,-0.005085772631685109,-0.0047709064025960556,-0.00932554078721741,-0.009519827441186882
2002-03-14,0.006430034749156473,1.7277763667065607e-05,0.0016929941882603814,-0.0026993174418135793,-0.0018349110852931435
2002-03-15,0.0069168944114619026,0.013231628133989077,0.01010662690732496,0.013405197202708864,0.01185524582948657
2002-03-18,0.003525456064665018,-0.00040812955905190483,-0.0010556684982360376,0.00023057409459900836,-0.001771408458410979
2002-03-19,0.00355233159222279,0.003104894505530785,0.0026812154901920907,0.003068457687328741,0.0036933196581246885
2002-03-20,-0.0017633747146727332,-0.011798732306752897,-0.009169999157915585,-0.0157455917541064,-0.017276289319594892
2002-03-21,-0.0013350996759663276,0.0022726123825393906,0.003953880350353289,0.0024453544836795906,0.0011506587582644817
2002-03-22,-0.0047499435268429585,-0.003911581276049688,-0.004229338163753468,-0.004583555171981544,-0.003336226316181839
2002-03-25,-0.006038618682553932,-0.011184128683607925,-0.005713724012361729,-0.014667211543960584,-0.014566294319841262
2002-03-26,0.0034482998570660606,0.0054841940606864805,0.006885869333449957,0.004675050663891764,0.005814177670678183
2002-03-27,0.012504569563518687,0.0056694048758224695,0.006237361900452015,0.005679639535610916,0.0036405496028928384
2002-03-28,0.00690659583636574,0.0005899452523272961,0.00040545513489222216,0.002226461356039862,0.0009980104009253649
2002-04-01,-0.00686305036348178,-0.0017551971562282396,-0.0020251439420126698,-0.00029090305669641814,-0.0009822414889588949
2002-04-02,0.007336498895461395,-0.0016680333785355395,-0.0005247517899656863,-0.006388172640228513,-0.007660919752403531
2002-04-03,-0.007130398771420249,-0.007874600259367941,-0.005500812028726572,-0.009972170425792232,-0.008715563255683552
2002-04-04,0.0025100223499038236,0.0010845410026022009,0.002027196599796515,0.001394555991239737,0.0005659430889069586
2002-04-05,0.0046926602954384155,-0.000742770066569433,0.0004878259621202308,-0.0012167028918933524,-0.004511397469119186
2002-04-08,-0.0023803902869631135,0.003332696786306343,0.0055081072702891825,0.0023452925429872694,0.0008151029404203928
2002-04-09,0.0006431066012899809,-0.0019875891900578554,-0.0054172461540623615,-0.005463574617580689,-0.008541660633093338
2002-04-10,0.013332476402569461,0.011994313569722146,0.010775322301919844,0.01060957,0.011485461558546385
2002-04-11,-0.004657090140685234,-0.01742599460092519,-0.012147592165750669,-0.02315674505763883,-0.02646458630508335
2002-04-12,-0.008793883585045459,0.0037147318737842786,0.0009322601126439868,0.007286388350443335,0.006592259495816805
2002-04-15,-0.005511019569510279,-0.006876862797674609,-0.008603587087450681,-0.007197761988081049,-0.009314504549122754
2002-04-16,0.008822981253869466,0.0165527026894686,0.014009648415324196,0.024767422438604903,0.024088814203680583
2002-04-17,0.011831740276290085,-0.002400270158199934,-0.0008204618322529181,-0.000860355352238258,-0.0025048141344524346
2002-04-18,0.021148178756804026,0.00274175008652961,0.009241954581163047,-0.0008669132017517305,-0.00042134207937262583
2002-04-19,0.01811648671914617,0.003651519663812955,0.006555652512942737,0.0028810683410864604,0.000620860175610654
2002-04-22,-0.008749323908312161,-0.009724286481694783,-0.006997123954200112,-0.016000077352209326,-0.016551435064681062
2002-04-23,-0.0024225938458570834,-0.002860590303571179,0.002876465300561897,-0.005904236269066577,-0.007879309670421816
2002-04-24,0.0008712950444361952,-0.003957871722128209,-0.003670480723445352,-0.006545200793341216,-0.007019479666372748
2002-04-25,0.008103952321521748,1.5981822381044328e-05,0.003790075835342516,-0.004008868164096372,-0.0019219814927546957
2002-04-26,-0.00535556144638522,-0.007566693814420522,-0.0063521105101554814,-0.012567082317971805,-0.014576752368096099
2002-04-29,-0.017565470488728266,-0.009515866236463989,-0.0041229942894196675,-0.011612356935114641,-0.009955716252758864
2002-04-30,0.015481836218833771,0.00944045962826295,0.010710183822829738,0.010954442567345358,0.009611472228190775
2002-05-01,0.012743786513514566,0.011553352374241788,0.009752636049793052,0.00817750694676692,0.010933974879628843
2002-05-02,-0.00256798986432133,0.0014680584147998123,0.002844854836327806,-0.002768444922604872,-0.0018796548061434106
2002-05-03,-0.0029775259602298535,-0.0038434432214837296,0.00040594655018617116,-0.007459190798181942,-0.011655434651882025
2002-05-06,0.001589519386274289,-0.013289932699854486,-0.008625060278079385,-0.019249255897463194,-0.020950133989328112
2002-05-07,-0.009878120252708228,-0.006591515964422651,-0.004407719950551764,-0.0038733460456202877,-0.0034717748236147293
2002-05-08,0.015476505344454768,0.017175374327287003,0.006630092692992007,0.03531818243019624,0.04169759085980377
2002-05-09,-0.004219603293228574,-0.009204007167874064,-0.005223026656208471,-0.01354431,-0.015619137095395665
2002-05-10,-0.010474797428787744,-0.009695595463971876,-0.008019277136559914,-0.01614761829925681,-0.016492544757517182
2002-05-13,-0.0023250879850988063,0.013576383331459697,0.009449071833349965,0.019552562426624363,0.021071007334650966
2002-05-14,-0.014236238957598216,0.010291642233788891,-0.0006096327784657816,0.020633711950560997,0.021526941200861002
2002-05-15,0.012434414079735927,-0.006761516738177252,-0.004803415599646784,-0.003205054970874826,-0.006913085141380193
2002-05-16,0.008306520539095651,0.0035667953727939235,0.005726248779225053,0.005357151783222681,0.009669910333434402
2002-05-17,0.0037830611038211196,0.0065244312529655875,0.001862548031138753,0.007829700246736038,0.010072831522667204
2002-05-20,-0.009084020136869908,-0.010532014002128151,-0.009347473326438554,-0.011315281446097693,-0.014307997152642355
2002-05-21,0.0013259511134786778,-0.005284555310261799,-0.0014702346477237947,-0.009362109006565887,-0.011702217973273157
2002-05-22,0.005138213024409352,0.0062707252503720395,0.007355354200982512,0.005030119250583991,0.006473966047354858
2002-05-23,-0.0009482783335789287,0.006651172301590665,0.004397955892015472,0.010266424211850252,0.009524706585044986
2002-05-24,-0.002050371362948273,-0.009671241151495553,-0.006724326585486715,-0.01302716319963038,-0.013913172744152635
2002-05-28,-0.002394739247946818,-0.004478207827730022,-0.0014751900072277687,-0.007224966221404097,-0.00905263442643591
2002-05-29,0.0006622744384089582,-0.0011063178755975256,0.001596553988514587,-0.006456911464071532,-0.0063655519730645175
2002-05-30,0.005508484955468631,0.0007888767436300021,0.001301967033175104,-0.001018323264678309,-0.0017897690742710672
2002-05-31,0.007814206291814669,0.004549738604677946,0.006161957398642981,0.0032671026573325226,0.0015096527749141318
2002-06-03,-0.01843998169970685,-0.020106357445683655,-0.01528619184897399,-0.02540246791389281,-0.0252870715912488
2002-06-04,-0.00035919092104131175,-0.004689598528492901,-0.0033849941463839,-0.0019625908767121835,0.0014169575060965032
2002-06-05,0.016188768309266913,0.009358639332123764,0.012372785113590688,0.009943504015650743,0.009788251364868088
2002-06-06,-0.00809625343191076,-0.01567763149661702,-0.012065771113462801,-0.021396368416869337,-0.021122882505161557
2002-06-07,-0.002352389275672252,0.0014303240956359809,0.0028087204626304056,-0.0021481851665781882,-0.0030057028404225326
2002-06-10,0.0024040313688101613,0.003917752151445748,0.002202770375397925,0.0036918399999999996,0.003747822347247028
2002-06-11,0.0003636588497559475,-0.012378882204680123,-0.0034847222290261444,-0.017140544654223756,-0.017684494122270095
2002-06-12,0.0050476568625038186,0.0028700027924797836,0.004852693641914973,0.004079630665506534,0.011240920278862096
2002-06-13,0.006377764775520564,-0.007488650516803905,-0.004864607098413922,-0.0074266010062065116,-0.010019007883441847
2002-06-14,-0.010022228644886172,-0.0062823969046192744,-0.011298443856722296,-0.005031234911974553,-0.0015949325754610459
2002-06-17,0.015615481683814858,0.02457943142311496,0.01866272897282873,0.030653357380064795,0.02957603504371626
2002-06-18,-0.0003513128671990972,0.0044691527023353345,0.005875909337098971,0.0027394662699394595,0.0015562107735135906
2002-06-19,-0.029297012135338495,-0.009615487552618443,-0.00607454117335479,-0.016332952271507543,-0.018349144528262095
2002-06-20,0.0008413232371814476,-0.011658156993618633,-0.009326268785626753,-0.016466971446560737,-0.014825038090189105
2002-06-21,-0.008899215989101834,-0.01472851444325589,-0.01338429307538926,-0.017464776749996594,-0.020162688482003536
2002-06-24,-0.0023632386684378248,-0.0050741681808990175,-0.013861762933230633,0.0032754712515519124,0.006407597420707865
2002-06-25,-0.016371160577408776,-0.013846961628887931,-0.01421353638942379,-0.014349613185328522,-0.016746410626337967
2002-06-26,0.006928248730390943,-0.0008659215294532613,0.0011727319826526782,-0.00540508703315835,-0.0004188523588289506
2002-06-27,0.009201355285256061,0.013455598782950558,0.008767622307261485,0.01723092045966936,0.019084952391011743
2002-06-28,-0.010375436131452042,-0.005204862968049973,-0.005531971025702963,0.00020075108006441838,-0.004652091099950303
2002-07-01,-0.0013446221826034232,-0.012405490610829156,-0.0016436500317758148,-0.0207637698977035,-0.021433796201660346
2002-07-02,0.007971653950224316,-0.01674132172581117,-0.009972539680167359,-0.021877006971107678,-0.018864725081529445
2002-07-03,-0.009504905147022914,0.0022956375697168645,-0.00163301053446974,0.009039626858548491,0.008361044304377837
2002-07-05,0.017792805496592297,0.02708798265239706,0.017378115334750456,0.036039281766562015,0.03745427727070538
2002-07-08,-0.0032837466719656994,-0.004839625660746187,0.0007215405288525647,-0.011617273814179211,-0.011486861983811849
2002-07-09,-0.010348992683504405,-0.025182489129267325,-0.018935192855624765,-0.0245135517852515,-0.026051765617335666
2002-07-10,-0.03408231371176604,-0.033772946735604804,-0.03177591202411359,-0.037032209999999996,-0.03489672810643278
2002-07-11,-0.014310843609544883,0.001309521837318032,-0.0024413032492208776,0.008928622167601265,0.008572682299483542
2002-07-12,-0.01637886404548108,-0.009965143952540686,-0.012728265908582007,-0.0054778742396253185,-0.007089049550018345
2002-07-15,-0.01184988071102409,-0.005611836820612705,-0.009794353521250116,-0.002474997999610218,-0.0034804386639092355
2002-07-16,-0.005622079640105323,-0.018975568768483653,-0.0269304024368451,-0.018285735989212428,-0.018947903883110094
2002-07-17,0.03429748746035387,0.010151097550725697,0.01532307158046485,0.007980145920292954,0.009263482467298433
2002-07-18,-0.039413140323532256,-0.029919314140333414,-0.02072098487674936,-0.02976223612874416,-0.027745110928352676
2002-07-19,-0.027462177106141027,-0.04033152889070205,-0.05126534321425116,-0.03498437137371613,-0.03868201737805319
2002-07-22,0.000849376504234571,-0.024649417681524892,-0.015728458739468543,-0.03169441666832108,-0.03561879218539725
2002-07-23,0.031331025433852536,-0.008137180745812952,-0.005451654796317917,-0.022179856624324656,-0.025110183178157615
2002-07-24,0.02284534750797224,0.05262789475520176,0.05118872683386526,0.055454946222615514,0.05887323819955851
2002-07-25,0.007436311814204753,0.007253814873601362,0.014219107446468928,-0.0049341689511544756,-0.006594650126683125
2002-07-26,0.024532728501637353,0.013553349927624221,0.009317234512627488,0.016159364123501687,0.022379026243926847
2002-07-29,0.02648416480543885,0.04301980877735294,0.030590716648340916,0.05257792056556624,0.054617810277640635
2002-07-30,-0.008072364722084458,0.00019579635420883764,-0.0034062583791997247,0.005008435811180858,0.004065239835637924
2002-07-31,-0.003230341398544821,0.02076195633283814,0.02969837554104634,0.01171939900862506,0.014556179739331609
2002-08-01,-0.02181869073035738,-0.023409427743642366,-0.01573642474466847,-0.029881421536029518,-0.032681677380141
2002-08-02,-0.0007844978069660405,-0.01085491180687853,-0.007996564943023967,-0.01980676625258176,-0.02010950884462999
2002-08-05,0.02575948953798311,-0.028304083834772006,-0.016505799593413712,-0.03811840586511585,-0.035517196649559546
2002-08-06,0.01723760374293297,0.01781881846937077,0.012319352455848885,0.029125214612770057,0.029382685131928453
2002-08-07,-0.001093951499741531,0.018837256655217457,0.017015906705481237,0.01984726118648009,0.023546989547504595
2002-08-08,0.030199605678954192,0.02800395699702781,0.020429883141535207,0.03243518,0.03525560502197991
2002-08-09,0.005032544887287056,0.00270978422892896,0.003941593315683807,0.002951539948532168,0.0034293067071769746
2002-08-12,-0.004514502850188574,-0.006014579243359813,-0.007773788823455534,-0.006727580992085855,-0.005659135884502243
2002-08-13,-0.006551371409881521,-0.01747828358179172,-0.008174510167089062,-0.021524989131242064,-0.02260245844712146
2002-08-14,0.03929283624607222,0.03443774523298887,0.03161246775921605,0.038250882819975955,0.04280059522764579
2002-08-15,-0.0024777019490114715,0.004672377125417633,-0.0047103248413498085,0.010352684624045714,0.010167877039475352
2002-08-16,0.0013917550682200563,-0.0017410306844342853,-0.0021784254793149396,-0.0005149817229726513,-0.0019595128776821176
2002-08-19,0.018580203339010504,0.017266886132048652,0.014032785903747699,0.02437047194719491,0.025024047224942357
2002-08-20,-0.005595061589290102,-0.011727736845583942,-0.008174988863026582,-0.012746154253852327,-0.014843007305458438
2002-08-21,-0.009772821055657415,0.008019311503123449,-0.0011373672326008728,0.014078837800131016,0.012664680975549021
2002-08-22,-0.0031480249612102613,0.01045642338397089,0.0048868618192204035,0.013311699588043593,0.012662109878550295
2002-08-23,-0.044654796337227985,-0.019273705626785976,-0.01878125976384211,-0.02398312697657732,-0.023414389225325054
2002-08-26,0.0009688923676958583,0.006318841227945825,0.002213173601187919,0.008047136808434082,0.006581918386867296
2002-08-27,0.0029449659238096767,-0.010256333138457,-0.006795482274912371,-0.01374437161195239,-0.014044541162162123
2002-08-28,0.01440042846469788,-0.010811521208555391,0.000718816332866813,-0.01662593045510163,-0.016941605844041495
2002-08-29,0.003495840891572873,6.890272795766053e-05,-0.002530302179726203,0.0020743349917416573,-1.0228325478340712e-05
2002-08-30,0.008640501190374988,0.0033494962083643436,0.007854726302025886,3.8649908391810234e-05,-0.002112766493513121
2002-09-03,-0.0201390922309578,-0.03627571832434174,-0.024525105181595303,-0.04225878702550916,-0.04445232374440013
2002-09-04,-0.01985110969901906,0.014364881325283617,0.003366323860960608,0.01838833297056591,0.018654384429854703
2002-09-05,0.0020524652088791243,-0.006357318699567935,0.0010146040982869258,-0.014316136104092676,-0.017597302381875773
2002-09-06,-0.017536295063257244,0.009122078830877112,0.0015359728186840874,0.017074157085065846,0.017252702487980106
2002-09-09,0.0285975482937301,0.011521882800408435,0.008190097165886649,0.01152504,0.010771064821857392
2002-09-10,-0.006075049832552576,0.0018775967943021861,-0.009695100295850818,0.00788009594218251,0.009340311785023245
2002-09-11,0.004670405277887577,-0.0004394095482630771,-0.0023998462549987393,0.001533472512726271,-0.0006499346152111334
2002-09-12,-0.015107637796734803,-0.02030741814517034,-0.01815255991717845,-0.025042766519212327,-0.02586322002630758
2002-09-13,-0.004865808560674996,0.003986800904806213,0.002939090483742605,0.002335177116785533,0.0031780444117932593
2002-09-16,0.018659419537549793,0.005210245026861407,0.009665426902128509,0.001907086975129328,0.004308213967622053
2002-09-17,-0.018325200753257314,-0.023366005666241876,-0.024232804120830332,-0.020528111576181052,-0.019029589747848293
2002-09-18,0.008214903477253984,-0.0011327434911405565,0.006031351480601062,-0.006219686139492553,-0.004917972308065951
2002-09-19,-0.045032824772340725,-0.03066804439537087,-0.015182547198968435,-0.03598932111726921,-0.03161484550034868
2002-09-20,-0.030162657379687898,0.002474653882213782,-0.0028978297381705995,0.0037763357007951355,0.0018553309749757916
2002-09-23,0.003866750339100766,-0.007778095545074282,-0.0032846244605918887,-0.014867402061828672,-0.013555992210040942
2002-09-24,-0.013037247382558204,-0.017807288827196704,-0.012074257783526152,-0.017954099908291717,-0.015252571650083216
2002-09-25,-0.014759610562751458,0.018095911307192764,0.008734083385879913,0.025543888218793935,0.025014067105114873
2002-09-26,0.028457087289686545,0.021072182502677356,0.01921013167300094,0.0196073605803715,0.017102681672141833
2002-09-27,-0.09033335677544238,-0.02770121920793265,-0.027136079670227554,-0.03175268766558166,-0.03581182794970881
2002-09-30,0.012831475051827699,-0.012121231926423873,-0.004722078611983408,-0.016614089590511652,-0.015564047447981285
2002-10-01,0.045127246061709855,0.034593791119994936,0.031354852765999364,0.04034225978527997,0.04460241512025046
2002-10-02,-0.026618129711782543,-0.019764729986556557,-0.011435818114167681,-0.02588928496680747,-0.022333480706544475
2002-10-03,-0.0028333675293504175,-0.006971547900856573,0.0008074705516308455,-0.01253791406055593,-0.009754179238957996
2002-10-04,-0.05959350977071909,-0.020844033832664248,-0.024106101449171875,-0.02391658026698095,-0.021476352361162746
2002-10-07,0.03377180249691557,-0.012329021527072177,-0.005157488537930369,-0.01951116876214843,-0.017050243258747693
2002-10-08,0.013907737757179033,0.016684549874847236,0.004862151358523163,0.019833189999999994,0.02123923782588755
2002-10-09,-0.028484821610401695,-0.025381509190447016,-0.020399380242909413,-0.028986704429780324,-0.0245105869727152
2002-10-10,-0.00143068534706645,0.026441040785612976,0.015522316883362286,0.03578534563366159,0.03266603860300561
2002-10-11,-0.007119567550014716,0.0307725184024697,0.015393918262650979,0.04012657153476387,0.03928343887551381
2002-10-14,0.022992754684014266,0.008344484205173724,0.010034961000647038,0.00713002555736629,0.008394032249897513
2002-10-15,0.010884511692848733,0.033567620169016155,0.016985388194471766,0.04621396531775219,0.04806103929274958
2002-10-16,-0.007736914551463015,-0.015054604692290927,-0.007034526101695357,-0.022955650160074177,-0.022193630505829846
2002-10-17,0.004480262999815709,0.015239242089161179,0.008355504878815027,0.021859248126244395,0.021585018846842406
2002-10-18,-0.011097601478182737,0.00581988616916898,0.0002666026966869868,0.00598679728258907,0.006524618114404041
2002-10-21,0.045443647942182426,0.018285055181434914,0.02105023991876474,0.019747415808711647,0.013189090223827667
2002-10-22,-0.04523873418200526,-0.014324673430462946,-0.028001420230426368,-0.012033153238685694,-0.009117001536539264
2002-10-23,0.003979082203317911,0.0041945830537626246,-0.001433355907435081,0.0076489150016247915,0.00439255664124743
2002-10-24,-0.013387422498044248,-0.015332511738081514,-0.004286281247964741,-0.01635583642524922,-0.016215006301194053
2002-10-25,-0.0031170628790261707,0.01352347056906009,0.004560168521779149,0.018729139941777873,0.018218714701913937
2002-10-28,-0.013428615957301675,-0.011611561815538666,-0.016585769135420675,-0.007993106143254516,-0.007262527013797815
2002-10-29,0.010056523778725325,-0.005302647248380424,-0.0030689043128839036,-0.008946920297596216,-0.008086216275203307
2002-10-30,0.0013275467795237474,0.008517874288192045,0.0030115748811751185,0.010734035927327749,0.008920116144900441
2002-10-31,0.002330689363865522,-0.010745556369520183,-0.009633250931925047,-0.008364153954996031,-0.0058339184141748025
2002-11-01,0.009937185718988929,0.011969109783985809,0.008061064810846908,0.016365781982242946,0.014745791091681549
2002-11-04,0.006587457529092168,-0.0009539997224837849,-0.002682619561250894,0.006948395293282123,0.007152093394436104
2002-11-05,0.01362994752976085,0.008778251440991081,0.00787595302580479,0.007708559137145532,0.010801433267703628
2002-11-06,0.018987281409587237,0.007892610505639575,0.008619612479976661,0.01031213,0.007264111723539924
2002-11-07,-0.006248439210663059,-0.014515072141128906,-0.009574051019179425,-0.022921589598572868,-0.021241987856135992
2002-11-08,0.017026911286378312,-0.009255562331998564,-0.009314665012787018,-0.007806939205494421,-0.005384308392457881
2002-11-11,-0.028518998362135204,-0.016560831205863862,-0.003293109137683233,-0.02288465517324885,-0.02121013106659748
2002-11-12,0.002868150743495712,-0.002618169481148527,-0.028377571045061955,0.008936976132526721,0.006649954589870337
2002-11-13,-0.01432439368334502,0.003906030745219254,0.01032856880741555,9.253891962031203e-05,-0.0008535498880384142
2002-11-14,-0.027571064121094346,0.01604345913383056,0.013739115536340276,0.02416073611493265,0.023271534702629628
2002-11-15,-0.001058740994679558,0.0061052618338975516,0.008425364978407013,0.006781419879148268,0.005013170148587952
2002-11-18,-0.01829138256362169,-0.010114813772221025,-0.009238255734882924,-0.010636352214564437,-0.011539592496013704
2002-11-19,0.024541124853027636,-0.001638398333698928,0.0002813112382619963,-0.004556718722088156,-0.0035312494461323097
2002-11-20,0.015747259770237124,0.01145760622070403,0.007166875487708036,0.018089873178464187,0.019412939596842732
2002-11-21,0.0048441881187753,0.0074420227256690435,-0.002891026790674062,0.022001754176230903,0.02023412683679449
2002-11-22,-0.005701147899360974,-0.0017584483283848776,0.001296138090667254,-0.0029887578505483872,-0.005701019180255037
2002-11-25,-0.008801545438911606,-0.005154713424102231,-0.014336781545024217,-3.949972687386551e-05,0.0024143079071239776
2002-11-26,-0.00432324700337331,-0.014838937083475376,-0.007386996444230732,-0.018849325626774553,-0.02027734968188246
2002-11-27,0.03446741883992808,0.023018263582547313,0.015145595591891617,0.02951515046457416,0.028285898276785668
2002-11-29,-0.013240003392407758,-0.004247003070825033,-0.004347520680638444,-0.003421382274231937,-0.004235572271709847
2002-12-02,0.0024266551574606185,-0.0026988945915751993,-0.005043321618817364,-0.0005691802745431424,-0.0020935239912689453
2002-12-03,-0.022631075062706077,-0.005412693438452773,0.0071493719686441136,-0.014790657407449084,-0.013830449284547318
2002-12-04,0.011993767079318518,0.004184337363166506,0.008061560326776738,-0.0033391250026072678,-0.002430115090075923
2002-12-05,-0.014220742673977167,-0.010037937906565797,-0.00671311251407686,-0.011321371267465751,-0.012853577217799225
2002-12-06,0.028968904179570605,0.013726193328681049,0.023832153936424474,0.00716667,0.006718245959546813
2002-12-09,-0.04450248039425031,-0.022607379729485184,-0.035800169690616876,-0.0221979920471852,-0.021701687736437405
2002-12-10,0.0016895842226048441,0.007137439446819797,0.00023297658180253294,0.012366735323184568,0.01374493792503549
2002-12-11,0.005086688376337018,-0.0001806301849547987,0.001833784907371297,-0.00022258032926271014,0.0004000766396769008
2002-12-12,0.004376166701731908,-0.0027443290705651633,0.0032103353989067778,-0.004232486344820644,-0.005672122754249605
2002-12-13,-0.02580720488964874,-0.011743950816288075,-0.018041693918319557,-0.013000749139282617,-0.013294607187883497
2002-12-16,0.05315260018324818,0.027296462154455026,0.04262025187852677,0.022443189758571108,0.024352106302147646
2002-12-17,-0.007108268974846245,-0.00864066950862642,-0.008840131063994464,-0.008447806379361043,-0.009467760303440258
2002-12-18,-0.021234901196510173,-0.010349363861503558,-0.014098825324341124,-0.013688803722813772,-0.013071186075274776
2002-12-19,0.003230290393542191,-0.0030246193899550623,0.0023920982238409497,-0.007908543999672602,-0.007423677724397766
2002-12-20,-0.011172417769126112,0.0029933188523971876,-0.01153394816965491,0.011891466535831605,0.012519976431990654
2002-12-23,0.028650788383583994,0.010566634578820342,0.025856631882548494,0.0011099710827716554,0.0014892401410868264
2002-12-24,-0.007983737485667695,-0.005100445469145194,-0.006370991574120823,-0.0059483732572300045,-0.005885363099952856
2002-12-26,0.004324548862995132,-0.0005759141410065627,0.002089944583119685,-0.002799894589146424,-0.0053181466956622155
2002-12-27,-0.02706260236314466,-0.017335600212535957,-0.02263264609241743,-0.015507212779743791,-0.015686935043251363
2002-12-30,0.014291906886159302,0.008877598260275572,0.013642149140879687,0.004659407061657244,0.004501144812910297
2002-12-31,-0.00517312831299707,-0.0009225734896651411,-0.004153823971480681,0.001790534647829642,9.291554306251388e-05
2003-01-02,0.04536969565761434,0.03273661335883957,0.03772084117430681,0.03375847244431675,0.03333757463479922
2003-01-03,-0.009092970623422457,-0.003309205522569387,-0.008075812859114979,2.849599803341307e-05,-7.728658343941351e-05
