date,Bets HRP,HMVA,EW,SPY-K
2002-02-25,0.015955389033310303,0.0034420350267650923,0.021458033797441413,0.018805550953963576
2002-02-26,-0.0030340892289642866,-0.01301337826114834,-0.0019038476125518254,-0.0024319226983379842
2002-02-27,0.0025823404428284374,0.003415954163312066,0.0010126791152091671,0.001553149583285319
2002-02-28,-0.002291949045259382,0.0055752236158261555,-0.0032193754803808657,-0.0019117090056102665
2002-03-01,0.01145473284185695,0.013971624288261887,0.02086220837915312,0.02358534714530805
2002-03-04,0.012252642121222164,0.0070595332234015045,0.019561743363932363,0.016887470774167385
2002-03-05,-0.00854888302141558,-0.011162523370174588,-0.008392236328314762,-0.008115725606392605
2002-03-06,0.01723071676299252,0.012390420315216482,0.016256385170061085,0.01436028372759024
2002-03-07,-0.003939248529986873,0.012249962219777095,-0.004699652026720074,-0.005561550019513972
2002-03-08,0.00039369406876666786,-0.036146107400025065,0.0069837451393555145,0.005805571566255284
2002-03-11,0.0034483657933667786,0.012837494603746297,0.0035240000000000002,0.0030035041168363645
2002-03-12,0.002448261189773933,0.0037607156290478637,-0.0004919308618129714,-0.000643080524686595
2002-03-13,-0.007070376047526296,0.0017457645278324628,-0.00932554078721741,-0.009519827441186884
2002-03-14,-0.0010573220732025123,0.006265011145441615,-0.0026993174418135793,-0.0018349110852931433
2002-03-15,0.012742923181755638,0.006848345964548675,0.013405197202708864,0.011855245829486572
2002-03-18,3.197414953598129e-05,0.003156045448539673,0.00023057409459900847,-0.0017714084584109799
2002-03-19,0.0011449742425215783,0.00364907900693316,0.003068457687328741,0.003693319658124689
2002-03-20,-0.012330498598834524,-0.002203087530188507,-0.0157455917541064,-0.0172762893195949
2002-03-21,0.0024908653974620837,0.000871991879125999,0.00244535448367959,0.0011506587582644817
2002-03-22,-0.005263234015327524,-0.0063976891958991925,-0.004583555171981543,-0.0033362263161818397
2002-03-25,-0.011779369649284279,-0.005564988785620685,-0.014667211543960583,-0.014566294319841267
2002-03-26,0.005443726996559111,0.0034606738725281253,0.0046750506638917645,0.005814177670678186
2002-03-27,0.005796364504088299,0.011676595741538053,0.005679639535610916,0.0036405496028928393
2002-03-28,0.001823308254076614,0.008907766772996348,0.002226461356039862,0.0009980104009253655
2002-04-01,-0.0020888758757521123,-0.0066934559911641265,-0.0002909030566964179,-0.0009822414889588949
2002-04-02,-0.0035476382862166087,0.007280128488220812,-0.0063881726402285136,-0.007660919752403535
2002-04-03,-0.00829469875856777,-0.005731415510766206,-0.009972170425792234,-0.008715563255683552
2002-04-04,-0.00025577045567766525,0.0020136014950325287,0.001394555991239737,0.0005659430889069593
2002-04-05,-0.000822571050580888,0.004642756720940625,-0.0012167028918933524,-0.004511397469119186
2002-04-08,0.003346383522487351,-0.0026099286078130578,0.0023452925429872694,0.0008151029404203923
2002-04-09,-0.0043848204231351955,-0.00016943249509551804,-0.005463574617580689,-0.00854166063309334
2002-04-10,0.012300740127530404,0.010982119248038985,0.01060957,0.011485461558546382
2002-04-11,-0.018862177771050793,-0.004926920560858559,-0.023156745057638827,-0.026464586305083342
2002-04-12,0.0033075446382718,-0.00870822831993297,0.0072863883504433345,0.006592259495816804
2002-04-15,-0.006895326523609898,-0.00599456538961482,-0.007197761988081049,-0.009314504549122754
2002-04-16,0.017867424089739018,0.006919663718015872,0.024767422438604907,0.02408881420368058
2002-04-17,-0.0030297920547577495,0.011504058662977039,-0.0008603553522382577,-0.0025048141344524346
2002-04-18,0.0008418642616132039,0.0219418688185554,-0.0008669132017517307,-0.0004213420793726257
2002-04-19,0.003333233274379473,0.016876085111118044,0.002881068341086461,0.0006208601756106539
2002-04-22,-0.011432296663402043,-0.008262450908476472,-0.016000077352209326,-0.01655143506468106
2002-04-23,-0.002627165553093655,-0.005053692667656424,-0.005904236269066577,-0.007879309670421815
2002-04-24,-0.0039945811584465385,0.000828781859926303,-0.006545200793341216,-0.007019479666372747
2002-04-25,-0.00041516636930942274,0.01006459119099673,-0.004008868164096372,-0.001921981492754696
2002-04-26,-0.00845425065593518,-0.00635352203882811,-0.012567082317971807,-0.014576752368096099
2002-04-29,-0.010785930082763583,-0.01727759525404326,-0.011612356935114643,-0.00995571625275886
2002-04-30,0.010411875078934893,0.015615888806538178,0.010954442567345356,0.009611472228190773
2002-05-01,0.012138982701239079,0.013594831213763793,0.00817750694676692,0.010933974879628841
2002-05-02,0.0009146065189034641,-0.0029682502494710844,-0.0027684449226048715,-0.0018796548061434102
2002-05-03,-0.004116745746333802,-0.0033363544189627683,-0.0074591907981819425,-0.011655434651882025
2002-05-06,-0.014278263813059102,6.226870718087912e-06,-0.019249255897463194,-0.020950133989328105
2002-05-07,-0.0062275004637769495,-0.01065727717396368,-0.0038733460456202877,-0.003471774823614728
2002-05-08,0.020171930229916868,0.01665411053728028,0.03531818243019625,0.04169759085980376
2002-05-09,-0.00999601333909347,-0.005496626327065227,-0.01354431,-0.015619137095395665
2002-05-10,-0.010654797133850527,-0.011346800554396155,-0.01614761829925681,-0.016492544757517182
2002-05-13,0.014633623724064362,0.0019522012063759784,0.019552562426624363,0.021071007334650966
2002-05-14,0.012058686225086237,-0.010710144752973378,0.020633711950560997,0.021526941200861002
2002-05-15,-0.005474236630597707,0.01304156809318448,-0.003205054970874826,-0.006913085141380193
2002-05-16,0.003987471874633051,0.007717325573552856,0.005357151783222681,0.009669910333434402
2002-05-17,0.005983514537207492,0.0033407192875148464,0.007829700246736038,0.010072831522667204
2002-05-20,-0.010199635030337925,-0.01116592260266148,-0.011315281446097693,-0.014307997152642355
2002-05-21,-0.005297696539712411,-0.0005884833259266771,-0.009362109006565887,-0.011702217973273157
2002-05-22,0.006328312278019289,0.0059242054291902884,0.005030119250583991,0.006473966047354858
2002-05-23,0.008324086402568386,0.0012185592114965131,0.010266424211850252,0.009524706585044986
2002-05-24,-0.010647207377566375,-0.0035581546834872776,-0.01302716319963038,-0.013913172744152635
2002-05-28,-0.004856626272764256,-0.0032593914603758784,-0.007224966221404097,-0.00905263442643591
2002-05-29,-0.002899367996922184,5.007138727021284e-05,-0.006456911464071532,-0.0063655519730645175
2002-05-30,-0.00039283517586139594,0.00454727751194867,-0.001018323264678309,-0.0017897690742710672
2002-05-31,0.004387835553835893,0.006665730928159525,0.0032671026573325226,0.0015096527749141318
2002-06-03,-0.021003935975671472,-0.018181338120761684,-0.02540246791389281,-0.0252870715912488
2002-06-04,-0.0046108286657855395,0.002733819428972942,-0.0019625908767121835,0.0014169575060965032
2002-06-05,0.009484680199331939,0.015290115723703946,0.009943504015650743,0.009788251364868088
2002-06-06,-0.016758169036933883,-0.007883709030626464,-0.021396368416869337,-0.021122882505161557
2002-06-07,0.0010427839949604975,-0.0018698384177855659,-0.0021481851665781882,-0.0030057028404225326
2002-06-10,0.003762479973859564,0.002274602309710955,0.0036918399999999996,0.003747822347247028
2002-06-11,-0.015030204738228723,-0.0002582351831977159,-0.017140544654223756,-0.017684494122270095
2002-06-12,0.002098558079117939,0.004372616105435495,0.004079630665506534,0.011240920278862096
2002-06-13,-0.006488729581822251,0.0046592198812871015,-0.0074266010062065116,-0.010019007883441847
2002-06-14,-0.006339450893655808,-0.00955999627388643,-0.005031234911974553,-0.0015949325754610459
2002-06-17,0.026534635145632725,0.014025097784755913,0.030653357380064795,0.02957603504371626
2002-06-18,0.003955040520820087,-0.0001487528098543257,0.0027394662699394595,0.0015562107735135906
2002-06-19,-0.012980735302929041,-0.02923660067771482,-0.016332952271507543,-0.018349144528262095
2002-06-20,-0.00985049528142288,-0.0004118786136948544,-0.016466971446560737,-0.014825038090189105
2002-06-21,-0.014681967258239649,-0.01246083046200715,-0.017464776749996594,-0.020162688482003536
2002-06-24,-0.001527589718106991,-0.0018571160508946195,0.0032754712515519124,0.006407597420707865
2002-06-25,-0.013516098177004011,-0.017284597590466667,-0.014349613185328522,-0.016746410626337967
2002-06-26,-0.001906485738887622,0.005423268660925673,-0.00540508703315835,-0.0004188523588289506
2002-06-27,0.013672096198277719,0.005157493017896196,0.01723092045966936,0.019084952391011743
2002-06-28,-0.0019879437692068304,-0.009221324599531016,0.00020075108006441838,-0.004652091099950303
2002-07-01,-0.014691845404282906,-0.003055287339585634,-0.0207637698977035,-0.021433796201660346
2002-07-02,-0.01976407715575698,0.008871465914501464,-0.021877006971107678,-0.018864725081529445
2002-07-03,0.004174440078434758,-0.00786620945873008,0.009039626858548491,0.008361044304377837
2002-07-05,0.026777201137554184,0.0193107617777272,0.036039281766562015,0.03745427727070538
2002-07-08,-0.006775981103803938,-0.0031468673151755773,-0.011617273814179211,-0.011486861983811849
2002-07-09,-0.02508640546661276,-0.010715035289986229,-0.0245135517852515,-0.026051765617335666
2002-07-10,-0.03372528683302706,-0.03052344609799286,-0.037032209999999996,-0.03489672810643278
2002-07-11,0.0029261243205740937,-0.016174358510564046,0.008928622167601265,0.008572682299483542
2002-07-12,-0.008058828949461982,-0.016735846250485624,-0.0054778742396253185,-0.007089049550018345
2002-07-15,-0.006412300271766034,-0.00896788444193795,-0.002474997999610218,-0.0034804386639092355
2002-07-16,-0.01826927660197765,-0.00828858571493013,-0.018285735989212428,-0.018947903883110094
2002-07-17,0.009293004439959151,0.030304780283574254,0.007980145920292954,0.009263482467298433
2002-07-18,-0.032335581719833834,-0.0355434014772372,-0.02976223612874416,-0.027745110928352676
2002-07-19,-0.03931795195866266,-0.029876766824791658,-0.03498437137371613,-0.03868201737805319
2002-07-22,-0.028403460894683045,0.004052786691038717,-0.03169441666832108,-0.03561879218539725
2002-07-23,-0.011624244531564484,0.023640718885002018,-0.022179856624324656,-0.025110183178157615
2002-07-24,0.054934869992538146,0.02253488311686609,0.055454946222615514,0.05887323819955851
2002-07-25,0.006393345100251116,0.008894327282592845,-0.0049341689511544756,-0.006594650126683125
2002-07-26,0.015434127508929911,0.02359199644519493,0.016159364123501687,0.022379026243926847
2002-07-29,0.044748221340684104,0.031211352587800747,0.05257792056556624,0.054617810277640635
2002-07-30,0.0022033733749153048,-0.008122609293354316,0.005008435811180858,0.004065239835637924
2002-07-31,0.017643385987747617,0.000876020224499868,0.01171939900862506,0.014556179739331609
2002-08-01,-0.025375921418087102,-0.021919842875297534,-0.029881421536029518,-0.032681677380141
2002-08-02,-0.013415788065259943,-0.0021475777867812564,-0.01980676625258176,-0.02010950884462999
2002-08-05,-0.03217092637961637,0.02111378085931266,-0.03811840586511585,-0.035517196649559546
2002-08-06,0.02083885521402273,0.019108878870800403,0.029125214612770057,0.029382685131928453
2002-08-07,0.01971294458861558,0.0008554387854920468,0.01984726118648009,0.023546989547504595
2002-08-08,0.029468693397134434,0.02896210214985264,0.03243518,0.03525560502197991
2002-08-09,0.0036599169034752187,0.005286236074166578,0.002951539948532168,0.0034293067071769746
2002-08-12,-0.005476278912025285,-0.00438505513677458,-0.006727580992085855,-0.005659135884502243
2002-08-13,-0.01928508463284968,-0.004555769006990351,-0.021524989131242064,-0.02260245844712146
2002-08-14,0.0346353488590705,0.03968403378930595,0.038250882819975955,0.04280059522764579
2002-08-15,0.005752597346111716,-0.0031284314412240543,0.010352684624045714,0.010167877039475352
2002-08-16,-0.0030006861366667233,0.0009031160657914718,-0.0005149817229726513,-0.0019595128776821176
2002-08-19,0.017114400877498655,0.01867542059979047,0.02437047194719491,0.025024047224942357
2002-08-20,-0.011950888203824487,-0.005171694242298975,-0.012746154253852327,-0.014843007305458438
2002-08-21,0.008050603101146392,-0.009208332316023405,0.014078837800131016,0.012664680975549021
2002-08-22,0.011679512648360589,-0.003679279646356964,0.013311699588043593,0.012662109878550295
2002-08-23,-0.020267078456293164,-0.04360876563262326,-0.02398312697657732,-0.023414389225325054
2002-08-26,0.007454484457447341,0.0017432713083885974,0.008047136808434082,0.006581918386867296
2002-08-27,-0.011802002298630276,0.0021769010183914457,-0.01374437161195239,-0.014044541162162123
2002-08-28,-0.012242458243813814,0.014478645268130667,-0.01662593045510163,-0.016941605844041495
2002-08-29,-0.0006780072672874474,0.003147098373937727,0.0020743349917416573,-1.0228325478340712e-05
2002-08-30,0.003319241991097763,0.007849891253502465,3.8649908391810234e-05,-0.002112766493513121
2002-09-03,-0.038182661155259444,-0.019484394941834016,-0.04225878702550916,-0.04445232374440013
2002-09-04,0.013907783524292635,-0.019970504468561797,0.01838833297056591,0.018654384429854703
2002-09-05,-0.007123318803729484,0.0030840938626902226,-0.014316136104092676,-0.017597302381875773
2002-09-06,0.010426640655166401,-0.01867917543742238,0.017074157085065846,0.017252702487980106
2002-09-09,0.011090710947335918,0.02694058935700701,0.01152504,0.010771064821857392
2002-09-10,0.004147850575694539,-0.007251287465961824,0.00788009594218251,0.009340311785023245
2002-09-11,0.00019534999372788849,0.005005262113405027,0.001533472512726271,-0.0006499346152111334
2002-09-12,-0.020152475865171705,-0.016494311612695857,-0.025042766519212327,-0.02586322002630758
2002-09-13,0.0037776457568267515,-0.0017886823988904428,0.002335177116785533,0.0031780444117932593
2002-09-16,0.005097080939230762,0.01821742658043994,0.001907086975129328,0.004308213967622053
2002-09-17,-0.024189859712180226,-0.018766177323486826,-0.020528111576181052,-0.019029589747848293
2002-09-18,-0.0023694040217513623,0.009377455333991399,-0.006219686139492553,-0.004917972308065951
2002-09-19,-0.032017096341504604,-0.043797695981399744,-0.03598932111726921,-0.03161484550034868
2002-09-20,0.0017289440004422023,-0.03089812414261911,0.0037763357007951355,0.0018553309749757916
2002-09-23,-0.008104976461225785,0.004171358211078701,-0.014867402061828672,-0.013555992210040942
2002-09-24,-0.0188380040081643,-0.011486306917216596,-0.017954099908291717,-0.015252571650083216
2002-09-25,0.018304834746591073,-0.015403441918004107,0.025543888218793935,0.025014067105114873
2002-09-26,0.02275845449885525,0.029199580963108963,0.0196073605803715,0.017102681672141833
2002-09-27,-0.028916883188301587,-0.08861803055164313,-0.03175268766558166,-0.03581182794970881
2002-09-30,-0.013979121417091386,0.014038392763445172,-0.016614089590511652,-0.015564047447981285
2002-10-01,0.03590926037990756,0.045522636147795614,0.04034225978527997,0.04460241512025046
2002-10-02,-0.019958706690512706,-0.025153572362075233,-0.02588928496680747,-0.022333480706544475
2002-10-03,-0.006480336143425707,-0.0027166017258825723,-0.01253791406055593,-0.009754179238957996
2002-10-04,-0.020962499888279904,-0.05910616513369716,-0.02391658026698095,-0.021476352361162746
2002-10-07,-0.012668255744302706,0.031910642491012754,-0.01951116876214843,-0.017050243258747693
2002-10-08,0.020287512962699775,0.012770826642190444,0.019833189999999994,0.02123923782588755
2002-10-09,-0.026087101273229236,-0.027503995365152547,-0.028986704429780324,-0.0245105869727152
2002-10-10,0.027233578937714675,-0.003477607952589305,0.03578534563366159,0.03266603860300561
2002-10-11,0.030156674080138113,-0.006430368301484005,0.04012657153476387,0.03928343887551381
2002-10-14,0.008465513468947262,0.02342640983200838,0.00713002555736629,0.008394032249897513
2002-10-15,0.033481672927238144,0.011796171584797522,0.04621396531775219,0.04806103929274958
2002-10-16,-0.01573928827148456,-0.008937858576525914,-0.022955650160074177,-0.022193630505829846
2002-10-17,0.014906080658849704,0.0035822420093539354,0.021859248126244395,0.021585018846842406
2002-10-18,0.005952547554586665,-0.010560698283142418,0.00598679728258907,0.006524618114404041
2002-10-21,0.016814798990041187,0.04592053310224172,0.019747415808711647,0.013189090223827667
2002-10-22,-0.012595537199887541,-0.045582350447530076,-0.012033153238685694,-0.009117001536539264
2002-10-23,0.00337512605896028,0.004277752120404202,0.0076489150016247915,0.00439255664124743
2002-10-24,-0.014919633239369696,-0.013105209842189802,-0.01635583642524922,-0.016215006301194053
2002-10-25,0.012686955842954775,-0.0016603979326956396,0.018729139941777873,0.018218714701913937
2002-10-28,-0.010744225701311035,-0.01278451546760736,-0.007993106143254516,-0.007262527013797815
2002-10-29,-0.006623763663152846,0.010423352053733667,-0.008946920297596216,-0.008086216275203307
2002-10-30,0.009201903301179601,0.002117916075972008,0.010734035927327749,0.008920116144900441
2002-10-31,-0.010549488266106423,0.0020642199613541898,-0.008364153954996031,-0.0058339184141748025
2002-11-01,0.012019521484800736,0.010242939556634795,0.016365781982242946,0.014745791091681549
2002-11-04,-0.0010128695159402658,0.007088046946212357,0.006948395293282123,0.007152093394436104
2002-11-05,0.008659708454155738,0.013281025370551262,0.007708559137145532,0.010801433267703628
2002-11-06,0.008180741875707847,0.019072765565524327,0.01031213,0.007264111723539924
2002-11-07,-0.015149523220429718,-0.006703116223728553,-0.02292158959857287,-0.021241987856135992
2002-11-08,-0.009754910690505695,0.018248673016113718,-0.00780693920549442,-0.005384308392457881
2002-11-11,-0.017336177035255713,-0.028591782764820852,-0.02288465517324885,-0.021210131066597478
2002-11-12,-0.001374400205396897,0.0029499022380320137,0.008936976132526723,0.006649954589870337
2002-11-13,0.0019720934547221886,-0.01437322111069297,9.25389196203118e-05,-0.000853549888038414
2002-11-14,0.01628535178477845,-0.029104326843901355,0.024160736114932656,0.023271534702629625
2002-11-15,0.006620564278602027,-0.0016517764088413193,0.006781419879148269,0.005013170148587952
2002-11-18,-0.009752330509664073,-0.018667467159729688,-0.010636352214564439,-0.011539592496013704
2002-11-19,-0.002154703990942429,0.02473476911758208,-0.004556718722088155,-0.0035312494461323097
2002-11-20,0.012117010536145572,0.015113140271844343,0.018089873178464187,0.01941293959684273
2002-11-21,0.007611725396367464,0.005228954411342152,0.022001754176230903,0.02023412683679449
2002-11-22,-0.0018922801732056585,-0.005842883432297095,-0.002988757850548388,-0.005701019180255036
2002-11-25,-0.005745759682062984,-0.009090750967384816,-3.949972687386536e-05,0.0024143079071239776
2002-11-26,-0.016015545744075793,-0.004332705314433659,-0.018849325626774553,-0.020277349681882457
2002-11-27,0.022995971376220403,0.03470491491489767,0.029515150464574168,0.028285898276785664
2002-11-29,-0.003391207627520107,-0.012120067384111527,-0.003421382274231937,-0.004235572271709847
2002-12-02,-0.0026971643236321304,0.0021677562357597323,-0.0005691802745431425,-0.0020935239912689453
2002-12-03,-0.004657771977994184,-0.022509648512667103,-0.014790657407449085,-0.013830449284547316
2002-12-04,0.003959507087884317,0.011535397182611228,-0.0033391250026072678,-0.002430115090075923
2002-12-05,-0.009797370271390049,-0.014592592586367099,-0.011321371267465751,-0.012853577217799225
2002-12-06,0.013092168276588724,0.029203196343132252,0.00716667,0.006718245959546815
2002-12-09,-0.022715929908180468,-0.04452426222004196,-0.022197992047185203,-0.021701687736437412
2002-12-10,0.007141962322349882,0.0023547015707540936,0.012366735323184568,0.013744937925035493
2002-12-11,-0.00022382278437829746,0.0052754870823937304,-0.00022258032926271014,0.0004000766396769005
2002-12-12,-0.0025361506563968406,0.0036602518208152073,-0.004232486344820644,-0.005672122754249608
2002-12-13,-0.01262936020648605,-0.025752459237204765,-0.013000749139282617,-0.013294607187883499
2002-12-16,0.028215061262997002,0.05287193999061694,0.022443189758571108,0.024352106302147646
2002-12-17,-0.008662828341636746,-0.006718411253706602,-0.008447806379361043,-0.00946776030344026
2002-12-18,-0.0117563296965834,-0.02136075047209994,-0.013688803722813772,-0.013071186075274778
2002-12-19,-0.002903617112389387,0.00333233997303893,-0.0079085439996726,-0.0074236777243977675
2002-12-20,0.0025456831252980323,-0.011019181489039132,0.011891466535831605,0.012519976431990655
2002-12-23,0.01095903542723486,0.028150558573628942,0.0011099710827716554,0.0014892401410868266
2002-12-24,-0.004872892586920975,-0.008020488654693785,-0.0059483732572300045,-0.005885363099952857
2002-12-26,-0.000550207520712662,0.004251545343324755,-0.0027998945891464237,-0.0053181466956622155
2002-12-27,-0.017870347307929052,-0.027115349844567562,-0.015507212779743791,-0.015686935043251363
2002-12-30,0.008820979529959234,0.013956443329875591,0.004659407061657244,0.004501144812910295
2002-12-31,-0.0010910845787207072,-0.004628470112768908,0.0017905346478296416,9.291554306251369e-05
2003-01-02,0.03427942371130739,0.04553276858312704,0.03375847244431675,0.033337574634799215
2003-01-03,-0.002695813998623987,-0.008986566277370819,2.849599803341304e-05,-7.728658343941326e-05
2003-01-06,0.02835714573000305,0.04975469439785912,0.023109615498950135,0.022773181568966707
2003-01-07,-0.00901089564472102,-0.002904918930744277,-0.0072415284774360236,-0.00589766944921923
2003-01-08,-0.010236354613610254,-0.014316541854228189,-0.013822470000000002,-0.014377379899054235
2003-01-09,0.01846685470154657,0.019922151953587097,0.01981545875408457,0.019433088904795906
2003-01-10,0.0017599564275447325,-0.0007888420303789058,-0.0007409195054941156,-0.0007923393783698984
2003-01-13,-0.0018910712314681745,0.0015869625054183156,-0.001660283846182913,-0.00033330104486813496
2003-01-14,0.005952940343382816,0.001427091441687158,0.005200154172851376,0.006681323493780318
2003-01-15,-0.011539261723179749,-0.008477634396348773,-0.014986246997524185,-0.01547119652032911
2003-01-16,-0.0018630522586032226,0.007430799463809115,-0.0030748927596864492,-0.0044963407026337625
2003-01-17,-0.009344038002401427,-0.0003996017760353592,-0.011120242564511303,-0.014362194247594705
2003-01-21,-0.016837833747916038,-0.01690591775118683,-0.016184567509201393,-0.0146082443714195
2003-01-22,-0.008044572091748336,-0.010333124597552068,-0.010990105817086412,-0.01009427526466583
2003-01-23,0.006019841658694034,-0.017251413702564042,0.007743643934955007,0.008580491384828541
2003-01-24,-0.026613434992323364,-0.020571485386274624,-0.028836316618986703,-0.03105039439875397
2003-01-27,-0.015257974140036571,-0.008796940722569134,-0.016903152661323514,-0.015457344738466222
2003-01-28,0.011001937207721135,0.0007519313073072702,0.011885256684587646,0.012253168744282311
2003-01-29,0.006764183160946794,-0.020693802624664588,0.006534828927145842,0.007997701631647387
2003-01-30,-0.022375576894965138,-0.011040655168244339,-0.02302696514831579,-0.024048004398703623
2003-01-31,0.017097318845011377,0.02461946234688568,0.014075703707809346,0.013306910466262988
2003-02-03,0.0006603365022823059,0.007469377877413761,0.0037904028122884904,0.006814628548580624
2003-02-04,-0.012909922641122416,-0.010482757004963808,-0.013594312393977449,-0.014851212848303643
2003-02-05,-0.0031385872296551807,-0.00042202967636044696,-0.0049099331615163715,-0.006240159950886604
2003-02-06,-0.0026025015394832143,-0.009584802439301321,-0.006433885435536107,-0.005279457186779745
2003-02-07,-0.008831539381230378,-0.0016818890678492546,-0.00879986,-0.009919780466067946
2003-02-10,0.006471684005072797,0.009910641635938824,0.006934724437185816,0.0069937758332946085
2003-02-11,-0.010388500046812264,-0.012443359277656088,-0.008349777886669412,-0.008195503832753515
2003-02-12,-0.011281349472491988,-0.007133211251989559,-0.011897754029771087,-0.011588640035970453
2003-02-13,-0.0010028925033417522,0.0006802292901508079,-0.0036705874355878135,-0.0003230541791442871
2003-02-14,0.020259432533284303,0.019967245951266647,0.02196144292660822,0.021731645096203792
2003-02-18,0.014991576244210476,0.0034548573613439187,0.019591646959488156,0.02008520115211195
2003-02-19,-0.0075174733747785695,-0.012340707812968891,-0.007887564599605696,-0.006475002664429401
2003-02-20,-0.009290949752675966,-0.01120492424027846,-0.009732230631374622,-0.010985040467211745
2003-02-21,0.012846806674967851,0.016919247823784744,0.01296911498138722,0.013356895787328266
2003-02-24,-0.0192007127109861,-0.014627111571037537,-0.01937984087550324,-0.01857033140984073
2003-02-25,0.011624130089644207,0.019571210908274208,0.007490796401529002,0.008079648196059528
2003-02-26,-0.009895844904200722,-0.00279249115203753,-0.011487294582317826,-0.013550666939551063
2003-02-27,0.012367560315986759,0.016483305599785798,0.011535670551050953,0.01203040191181626
2003-02-28,0.002340760375444958,0.0007481440348426588,0.004320017683907989,0.00402344256633391
2003-03-03,-0.00665363540569071,0.004210413438015671,-0.008116520945739206,-0.00743803423791891
2003-03-04,-0.012660053440105037,-0.007040329036479108,-0.015400326398794597,-0.014751427840050667
2003-03-05,0.0058035801504702856,0.006282447492915413,0.007942561980997104,0.011430590547634798
2003-03-06,-0.010897241379970155,-0.03725280739851461,-0.011529568069116225,-0.009783794267074408
2003-03-07,0.006803963537963033,-0.022999310832411142,0.007259171766115538,0.00873329184858798
2003-03-10,-0.024608145686360373,-0.013585515406288273,-0.02573961944719337,-0.025631077796406058
2003-03-11,-0.005428580332529867,-0.02204159313285147,-0.008286980000000001,-0.00679556069842281
2003-03-12,0.0030215839457863702,0.006863930255583423,0.003372449735579755,0.005424760443677516
2003-03-13,0.024627728752769175,0.03814441528666436,0.030495171590343297,0.03356989177470529
2003-03-14,0.0022289709511288504,0.03216128520358166,0.0015866040117187227,0.001989433191828334
2003-03-17,0.03065542359137301,0.03613934607601374,0.035953771996371016,0.03425113450010864
2003-03-18,0.003201532607068248,0.0036866857571687286,0.004654278444857223,0.003784640680795173
2003-03-19,0.011586075807311856,0.01926160353725468,0.009435306230174441,0.011001521782068684
2003-03-20,-0.0011970011042389357,-0.02194151094771937,0.0014778506344432657,0.0012081576879486686
2003-03-21,0.0214182274389304,-0.015578709803015815,0.02369454842560323,0.024264566935965754
2003-03-24,-0.03194132805950439,0.005697388409351255,-0.03485217164978574,-0.03529233067878842
