date,HRP-Sample,HRP-LW,HRP-NLS,HRP-POET,EW
2000-05-05,0.012702270658708128,0.012835036751343683,0.012708031656127381,0.013192780086610057,0.013888308869937012
2000-05-08,0.004716057547284501,0.005550951818078229,0.0059850102097963286,0.008911713285509382,-0.001923547039622006
2000-05-09,-0.0027476460401985757,-0.004030328685697305,-0.003873246783466451,-0.0015097408488783668,-0.00704591685332458
2000-05-10,-0.004080020248330449,-0.00493866675670635,-0.004101190107546684,0.00429280073892305,-0.01741453844886316
2000-05-11,0.015754748972273747,0.015147176876021191,0.013941087325913083,0.01558553652238948,0.017906628810241607
2000-05-12,0.000653650081110615,0.0009746693984650927,0.0005754199942846084,-0.0012296067203573509,0.0063685205442135205
2000-05-15,0.020455535393019787,0.022533148721839782,0.02242355525307729,0.021764364507301574,0.024445637436445313
2000-05-16,0.0015661186832896224,0.003404562864658785,0.0028994388132483266,-0.003098325953233153,0.00956362084560733
2000-05-17,-0.006895691377948752,-0.009345388700080203,-0.008948587433150603,-0.006840193619906308,-0.010434141197775205
2000-05-18,-0.0027342852458239397,-0.0034283741608757703,-0.0017993257887423022,0.00032705866400477377,-0.006503799613651118
2000-05-19,-0.010930568287864578,-0.012144447068953242,-0.011329687045175656,-0.003791034421243162,-0.02199474930401037
2000-05-22,-0.0036743824347604545,-0.004873874399012691,-0.005371726484847408,-0.0011244158309191286,-0.006346134603295864
2000-05-23,-0.008260044641860191,-0.009238887641565875,-0.008464024144117345,-0.005165636556479018,-0.019129891672392572
2000-05-24,0.0095762407085186,0.013617490612565676,0.011737183457242185,0.0075696294320100775,0.018482577286661216
2000-05-25,-0.01122596483084235,-0.01033599266389324,-0.009984763414777085,-0.011661770211639277,-0.010902945652370417
2000-05-26,0.0019990443955363465,-6.263339601014497e-05,0.00041226735706298683,0.00292281953154046,-0.002575525133220027
2000-05-30,0.015142638472661474,0.014603384056854324,0.013579963376508691,0.007549747601857554,0.02532079224597679
2000-05-31,0.004522004011525685,0.0030302809926609415,0.00403424916103913,0.004535355872645693,0.001591099677041462
2000-06-01,0.0044362177602601405,0.007677182800162622,0.00605413721386017,0.0011784788406879925,0.016142869571994914
2000-06-02,-0.010153128720476079,-0.007621356847718653,-0.008733470686205001,-0.01128936808868953,0.02165135
2000-06-05,-0.004289489104193498,-0.005594424629833512,-0.007086114045330431,-0.008385105463503822,-0.006505579265783774
2000-06-06,0.004561594240389342,0.005078164596414823,0.004830447168982927,0.006608611993646441,-0.005678521189178246
2000-06-07,0.005128417547873741,0.005016017534977124,0.005415869055957078,0.0037348721185089433,0.012326175336455058
2000-06-08,-0.013018422001878272,-0.0072028767309179785,-0.005092416274834698,-0.00994095804982713,-0.007467230045633744
2000-06-09,-0.0036017328403370103,-0.004695647875302733,-0.007154873940050412,-0.006832657730559848,-0.004454773234433447
2000-06-12,-0.0006190620348469845,-0.000544236597334239,-0.0011501095027343922,0.0003812859211784257,-0.007117412811367702
2000-06-13,0.010576367827878469,0.010560073805726811,0.01323943672002649,0.011895877553670707,0.014292403306684794
2000-06-14,0.01201846425736866,0.011439533042286192,0.010441598502878673,0.011265304944435336,0.001661571548566379
2000-06-15,0.0008326844376768664,-8.301305070859233e-05,-0.0012912716610645589,-0.0034137696735834127,0.0033873406363007477
2000-06-16,-0.014568440078498009,-0.013802229719273832,-0.012764754378105744,-0.012693734577856256,-0.009905894818046055
2000-06-19,0.00579304893681505,0.0043491495400583904,0.003972251591380624,0.0038491745263711753,0.01413436085993435
2000-06-20,-0.01526937100403697,-0.014257876506965247,-0.014273464397741974,-0.01432076893491214,-0.008256411571959499
2000-06-21,0.003113861180506457,0.0030540209812132285,0.0033913131404019305,0.002918022748545176,0.0018619139158493607
2000-06-22,-0.011173384031675958,-0.009479304941489304,-0.00892198977011316,-0.009940395893839191,-0.018399873504861216
2000-06-23,0.0020367354249538603,0.000956930743440524,0.0016202787899022822,0.0027367923941671217,-0.008771335043443936
2000-06-26,0.009880505703994433,0.011178859933572297,0.011810670288539899,0.012465673124649536,0.011921687383139663
2000-06-27,0.0020955071885743214,-0.00041394822960137326,0.0014854601660963772,0.0012297507964395605,-0.0031759609788576918
2000-06-28,-0.0069422221995505485,-0.006610956384289646,-0.00854543662327251,-0.007311881602440854,-0.0008013258774503374
2000-06-29,0.008827866982160208,0.004386705790414841,0.002690004811794582,0.0008874173791589958,-0.006551945473181365
2000-06-30,0.008652858454400605,0.004039991181251705,0.005081061810929352,0.007517306936395084,0.006642542830030899
2000-07-03,0.010215306455132045,0.011430448928048908,0.011125696253975631,0.010305009099078903,0.010300339999999998
2000-07-05,-0.007564861129224561,-0.006985595956196806,-0.006421433092005997,-0.0061958183268102296,-0.01642029261675791
2000-07-06,0.004358615740778419,0.003636143189748548,0.003295538361822458,0.0017000761825613365,0.00860660553208648
2000-07-07,0.006177822971638583,0.008687677356523026,0.008035532465562878,0.005485475758249606,0.01387507022525107
2000-07-10,0.0025173924472307323,0.0008793682393663275,0.0018192363285518477,0.0015456734579928012,-0.0018548717872470806
2000-07-11,0.009460749758036801,0.00762902062173996,0.008139657949438422,0.009208101083761033,0.0031908212765038094
2000-07-12,-0.0014615776432569203,-0.0016020501843872033,-0.0027813505885177867,-0.005414760859206767,0.009496708189694444
2000-07-13,-0.0008017122861915634,-0.003238901625593539,-0.003955269061745439,-0.00750080017610272,0.003190869917345959
2000-07-14,0.0017778939340040822,0.0017209193187945177,0.0008469612881480603,-0.0014115066040312168,0.012710318601090209
2000-07-17,-0.005312060528754054,-0.00405803867791837,-0.004755826330212576,-0.00320707420117668,-0.0010230640382391943
2000-07-18,-0.004088696344603034,-0.0040094482056577,-0.0030969889119040173,-0.002644111427006526,-0.01137104121438082
2000-07-19,-0.0008108473563334471,-0.0031958442994446667,-0.001219310169840738,-0.0018835271906057403,-0.00933927146069777
2000-07-20,0.0009611519728231988,0.002099761356471521,0.00033437581541166526,-0.0011815476726295768,0.009125542187301048
2000-07-21,-0.005871072214684216,-0.0049092031620277,-0.004626580710779946,-0.004267482904865302,-0.012839676245659406
2000-07-24,-0.01061491745623174,-0.0069133944659403816,-0.005460605811679481,-0.005520117086183746,-0.011050568393950019
2000-07-25,0.007558649399221686,0.007142213879780306,0.006399452910802173,0.0032565229947940093,0.011902695397233447
2000-07-26,-0.0077382564411976815,-0.011160232815097232,-0.010263095353520319,-0.007906722865065293,-0.015959779220156328
2000-07-27,0.00903973641740925,0.006972607488104452,0.008673782349388598,0.010653754344554026,-0.006750700520010757
2000-07-28,-0.008493392469446102,-0.009961037035045901,-0.008207240031381497,-0.004442976612304164,-0.019151069994537494
2000-07-31,-0.0016868030106103856,-0.0009237631875956487,-0.0029917474422694345,-0.005232169703870288,0.006923133796179476
2000-08-01,0.01248564232457393,0.0126403079877867,0.014076827536663472,0.014716521260409798,0.004789758668093054
2000-08-02,0.005060982499838103,0.00495027270633502,0.0057127373523072865,0.007474020274827341,0.00390508
2000-08-03,0.004206204569951999,0.007165299140222042,0.0039669415159071355,0.0036413429141418955,0.009494167380515697
2000-08-04,0.004548818383556086,0.00724496854307576,0.0074929456954708935,0.0060291025865864345,0.008494532055756827
2000-08-07,0.0038535893301113056,0.00572338908121101,0.006040972459557703,0.0052836358209947054,0.009645697413031753
2000-08-08,0.005004637160023695,0.005480675651911505,0.002858246233549673,0.003773545794279522,0.002549387398894634
2000-08-09,-0.01032499706947792,-0.008391483683349184,-0.008713703105195805,-0.008825303867584332,-0.008657739969995757
2000-08-10,0.0013307700066215468,-0.00019736669295727016,-0.00021158402575799682,0.000742752918073971,-0.009127051254496123
2000-08-11,0.010655572153643255,0.010202096237162962,0.009835067793615785,0.009429138103275276,0.008773672198585028
2000-08-14,0.007708376550522723,0.008816674432528851,0.00904450322347575,0.008974427333080152,0.013280315885595292
2000-08-15,-0.010037465279039835,-0.009307747107024346,-0.01033296900323081,-0.012560267562901427,-0.005727525591460879
2000-08-16,-0.003576423941241386,-0.003063806321990921,-0.003532717545747326,-0.0034690561059982587,-0.0028392620248388297
2000-08-17,0.0025188581667379448,0.004746699912496272,0.0033564099182584756,-0.0002909822018991128,0.009907943564703309
2000-08-18,-0.0013273294693218745,-0.00320179751805107,-0.0023706827837256914,-5.4675181351126743e-05,-0.0030381365195931618
2000-08-21,0.008398808728874312,0.006883091045466382,0.0055207828550006294,0.006211086276952385,0.0052550036908782325
2000-08-22,-0.0010248344681020739,-0.0019036185661599433,-0.0017754028766017935,-0.0007449773820356049,-0.0015034850183578508
2000-08-23,0.002778694519680021,0.0023862353363729226,0.0034230213823581803,0.003764471280845991,0.002747202083167596
2000-08-24,0.0014495766666583955,4.412327456444676e-05,-0.0004732773956697319,-0.0010242264588754956,0.002530917735370124
2000-08-25,0.00046810100929502526,-0.0005056957289016061,0.0007622017277278481,-0.0011725910781013604,-0.001749563289006141
2000-08-28,0.004301420651013528,0.003303221207505632,0.003126683054844473,0.0018198484152340167,0.004058805990378476
2000-08-29,-0.008529478808583976,-0.00793021560894491,-0.009135221511709804,-0.009307583660494214,-0.006565790165089924
2000-08-30,-0.005901835062275959,-0.005700194771647113,-0.005781374522301406,-0.005733878464521444,-0.003642609937534449
2000-08-31,0.00312954868189095,0.0036049689011621437,0.0038342766648448183,0.0010074245497388064,0.00911226
2000-09-01,0.0016219718976178152,0.0022851390762722253,0.0026249641782947306,0.002943139333047262,0.0009712374001580361
2000-09-05,-0.004911083165948732,-0.005546628052488337,-0.004379110950151949,-0.004673784988276053,-0.008405948136061997
2000-09-06,-0.0018564740664451555,-0.0044100104476613175,-0.002759381575771933,-0.00311335343991341,-0.009514878536801556
2000-09-07,0.0013426823074768155,0.0022562899153798985,0.0019046168476892715,0.0016376250708013697,0.008158112566496789
2000-09-08,-0.0021929594747881398,-0.002985437491566938,-0.0021685046295760184,-0.003123337278358657,-0.006459806412162954
2000-09-11,-0.0016474138572510144,0.00028007527193897266,0.0006054770869927795,-0.0022778519869017,-0.002522386717930511
2000-09-12,-0.0002981045615144067,-0.002988341374122584,-0.0012939559490460066,-4.8596159603660556e-05,-0.0037002707046989145
2000-09-13,0.001339386029998959,0.0010907810494075305,1.2688849066962346e-05,-0.002266218243908582,0.0048076700835032885
2000-09-14,-0.013748265037436242,-0.007822069672319604,-0.01091862668206619,-0.014278118781093503,-0.0036688746606060104
2000-09-15,-0.005941297250887037,-0.007935203327132842,-0.0060766022041103835,-0.002801219240715414,-0.009121117770607517
2000-09-18,-0.010325754002966741,-0.011166936150646956,-0.00968650895618315,-0.009229006655306259,-0.01446536011920095
2000-09-19,0.0017253588865451326,0.0034466821068754494,0.0026668580752874376,0.0015932492353091692,0.010294762882582116
2000-09-20,-0.009026269131046124,-0.009745257413050996,-0.009092169066991382,-0.008355671025408802,-0.006141750165920128
2000-09-21,0.00957418321895632,0.0022031921163246705,0.0033627521608783355,0.009838162266509734,-0.0019096517018685041
2000-09-22,0.01680128066533918,0.015497910004791221,0.016924457534256226,0.016833173372023637,0.014412089590276898
2000-09-25,-0.003794577095664573,-0.004052665501535548,-0.004820301069890819,-0.006305484149206472,-0.006525455516152534
2000-09-26,-0.003028164003102457,-0.0027954258627856483,-0.0014115651811963468,-0.0025191400906319225,-0.0053344664030313006
2000-09-27,-0.0027905195653520347,-0.0015590248172594114,-0.0008811229386335752,0.0010009246179048738,-0.0024102059585394066
2000-09-28,0.0212520775800635,0.021050445124333274,0.020197061630411357,0.016459941415353424,0.02444010138630758
2000-09-29,-0.006539694261304497,-0.006799594895926901,-0.005862785993199669,-0.0036895096696859257,-0.011168858987608124
2000-10-02,0.002581332799113283,0.002719254957350433,0.002113715851137261,0.0069467677684570935,-0.0017551399999999992
2000-10-03,-0.001388872395972397,-4.945598525756766e-05,0.000880961896517215,-0.0018613574408397175,-0.0075805451960353695
2000-10-04,0.0020958693524942497,0.0019905774779146045,0.0011485632381856197,0.001149330076844413,0.008265091557547066
2000-10-05,0.0032570419218616374,0.007283151206231526,0.007483829263428145,0.010832206465484068,0.0008480755949831433
2000-10-06,-0.015272432215493896,-0.017543899594752985,-0.016987544514111004,-0.018374446188629445,-0.021905582679845433
2000-10-09,-0.0010290722604296137,-0.004280904735284153,-0.0048690099589232165,-0.004906136762074364,-0.004353736440048039
2000-10-10,0.00028421035055491324,-0.00029325047832384,0.0012477603430092073,-0.00010443037634770394,-0.014082000620552761
2000-10-11,-0.013279924679014031,-0.012912573074747967,-0.012335854010367832,-0.008389179893390856,-0.016313211572194918
2000-10-12,-0.02244580882389757,-0.025207012475952306,-0.026572019077209644,-0.024938506237559346,-0.02986623553668415
2000-10-13,0.013929499568684833,0.01382473381068596,0.012955954511025445,0.007639626537396191,0.03587240483498688
2000-10-16,0.004158129013341871,0.003543618792203335,0.0036011945706487174,0.0032310285988993836,0.0017900836181170918
2000-10-17,-0.01686446142030489,-0.01722504263603488,-0.018038028005475343,-0.016226411932785203,-0.018601150990750742
2000-10-18,-0.0025529655311336153,-0.00011073247985557857,0.0018782489931393296,0.0029524117506059292,-0.0018446421430118145
2000-10-19,0.015353978189949942,0.01575507832092457,0.013180975373079112,0.015877579286881584,0.036073971209044084
2000-10-20,0.00784701052898328,0.006268405356149684,0.00772228135340314,0.007501182587327098,0.011989876400227526
2000-10-23,0.0013845495046008187,0.0030943444847282265,0.004225153539989406,0.0023214077570187764,0.001440414246739586
2000-10-24,0.007700089029382177,0.010271808673627706,0.011168304862717261,0.014535634198144947,0.0013203132789680655
2000-10-25,-0.00872629127518566,-0.010797721972494921,-0.009720948055904784,-0.0030267269898517895,-0.026842824164068347
2000-10-26,0.0002407367469548207,-0.004723735855748666,-0.005527116527255267,-0.009683712892077648,-0.0036909798872387313
2000-10-27,0.006739268050750636,0.011823716865819286,0.012135563901895203,0.01455627250102424,0.014188193080524148
2000-10-30,0.016984753572822555,0.021542602636880338,0.022445642765177718,0.025939679967566232,0.012785700475434765
2000-10-31,0.003898273353562927,0.005620509422684248,0.004280121306502616,0.0016416566293909831,0.02275272
2000-11-01,0.0007906983334374657,-0.000994503533035134,0.00019080686425419874,0.004570944032902529,-0.00787207153398722
2000-11-02,-0.008549029052839002,-0.006514660148359798,-0.00628392313534112,-0.00944899017851236,0.003633057247222087
2000-11-03,-0.0008092702480465125,-0.0035003991489271527,-0.003488454507025904,-0.0010612033798780948,0.001407066658334932
2000-11-06,0.012769219117884725,0.010478718929531575,0.010430300018093884,0.012014631293193488,0.0026029226579458646
2000-11-07,-0.005187883263922005,-0.0048559793252970435,-0.004387828913915645,-0.006741589747629597,-0.0028012114735399478
2000-11-08,0.008163768160096672,0.004903942060136962,0.007990074688408918,0.011648346946574796,-0.018312685949614688
2000-11-09,0.0018234780719577027,0.00197117889425068,0.002043987516302039,0.005760616802300385,-0.007308453234725788
2000-11-10,-0.0025110791527688144,-0.005128588006051432,-0.003886966016416892,-0.0004435679773188085,-0.02404422324514753
2000-11-13,-0.01437822071021023,-0.014856100317302265,-0.014981676178151706,-0.01817961412629689,-0.012392010274434172
2000-11-14,0.00602274421181476,0.009047802924460831,0.008251843120210491,0.008292573991573307,0.02265449603829999
2000-11-15,0.005750024728631531,0.005485405938102626,0.005409238863708712,0.005437210073893413,0.002227970408025534
2000-11-16,-0.004501544954152625,-0.005688161599896592,-0.003976123263267833,-0.0005841556699196525,-0.015066444177230966
2000-11-17,-0.0007296525894038806,-0.00232404208975658,-0.002537817459668793,0.0026236560775424636,-0.00815828377423983
2000-11-20,-0.004363884538979458,-0.006683098944869217,-0.004986019016764449,-0.004777232265415502,-0.018245393577525436
2000-11-21,0.009406790458920084,0.008331675673895502,0.008398747264444164,0.011244785662229707,0.001076821549863974
2000-11-22,-0.007979314256154273,-0.008910172653562542,-0.007454688176127973,-0.0010834408028938586,-0.020615350102607535
2000-11-24,-0.004881529989716865,-0.0009166407257068045,-0.002801385008255397,-0.007795786378257976,0.01639207455502264
2000-11-27,0.013396220623502259,0.008931958055871709,0.009591139234295264,0.015441049467479375,0.003912961825489745
2000-11-28,0.005474142453261615,0.0034016327445494524,0.004769736138352267,0.005151099405841304,-0.012669694411773687
2000-11-29,0.005885736603429822,0.003693189205436115,0.006270854190255547,0.006686507419678234,0.004483312923068356
2000-11-30,-0.0053309272631004104,-0.004743302162866537,-0.004654896291566603,-0.004441462423999923,-0.015197360000000004
2000-12-01,-0.00363364657562439,-0.0043734784307239314,-0.006263080777152658,-0.004909320033365517,0.0015613644538158436
2000-12-04,0.010128600283625264,0.009091316821562202,0.007627914073986186,0.008208272829239768,0.005067263010381016
2000-12-05,0.008161689114217082,0.012283731814030686,0.010263162232228337,0.008379513617938268,0.04121203334104301
2000-12-06,-0.015534997042676248,-0.01418068924925712,-0.014718380252133565,-0.01561596954368814,-0.019206605124797705
2000-12-07,0.004459729101446514,0.005681511742588687,0.007294392194440233,0.008718833971793636,-0.0014508880461829114
2000-12-08,-0.000741842823659758,0.0009589945898360548,0.00040441279262410653,-3.976456453309968e-05,0.0191058717918608
2000-12-11,-0.008872978562393056,-0.009084183157650413,-0.0078339811633799,-0.009411840372296754,0.007560245842778078
2000-12-12,0.0057279232779476295,0.0034509328838255656,0.003824330489808767,0.0053972970654205315,-0.005731031466224102
2000-12-13,0.009112762654717473,0.007654722169841755,0.009758029240538417,0.008280726528561143,-0.005386798795993708
2000-12-14,-0.008653705648089574,-0.008018826174295375,-0.0089028240400493,-0.008245866821609995,-0.013313781385844164
2000-12-15,-0.013112298110612224,-0.0103114604329038,-0.009647093545979755,-0.008124421056350627,-0.017755810878980368
2000-12-18,0.016111163607589355,0.017989634837416953,0.019131067227330444,0.01982221335130107,0.010423277835994295
2000-12-19,-0.007126037651214163,-0.009255694162903581,-0.004824976110522997,-0.003502367569862591,-0.014177288220333976
2000-12-20,-0.019481084484525898,-0.016179458621780954,-0.014771158237191565,-0.011719658111752091,-0.031875844377790535
2000-12-21,0.008133957146662794,0.00887738602113178,0.007646992455216309,0.008407903686980068,0.009460487703163092
2000-12-22,0.007224571813682947,0.0061989198940998235,0.005562647595597324,0.0029308865998302434,0.018154164824088367
2000-12-26,0.017079521547487573,0.01825634867715659,0.017944068931441556,0.019654399057635753,0.00894213226832521
2000-12-27,0.01620265531698244,0.014794486201957868,0.013713889017414802,0.014679223191367984,0.012070705677847736
2000-12-28,0.006700841751984134,0.006874980872779714,0.0072324947447583755,0.0085128328423026,0.005515581786085858
2000-12-29,-0.0027744379649425523,-0.003996698705837888,-0.005033132344551956,-0.0046958047857676025,-0.010547036607038362
2001-01-02,-0.010348363264184287,-0.012049879807029951,-0.010789550272247104,-0.008057428964689677,-0.02351756
2001-01-03,-0.004756697589975285,-0.0027010516222282163,-0.00634570773038524,-0.024355076911463953,0.05105933169620541
2001-01-04,-0.02279942170293143,-0.021347888869975535,-0.02440720875866867,-0.03216929085105147,-0.012319778976845627
2001-01-05,-0.010093848091379778,-0.010098373170747884,-0.008586783655959574,-0.0006397315475903287,-0.026943703923183276
2001-01-08,0.004427345154268134,0.0026224689367393686,0.003611397891183247,0.008936085478015438,0.0014182839537462812
2001-01-09,0.006927572276350939,0.002370896176711063,0.0022858696223995506,0.0011659501565055952,0.004584336770140374
2001-01-10,-0.001883459204002198,-0.00045260567419397535,-0.0018780049400548015,-0.007140795970326451,0.010957372566033694
2001-01-11,-0.004363630582276147,-0.0043255251997777,-0.00577862624599873,-0.010420225634164927,0.00987529416722861
2001-01-12,0.0005220351957415984,0.000677588568012135,0.0015602278519707953,0.003630058134639823,-0.0031814452049704414
2001-01-16,0.013629237438039754,0.01327576464089755,0.012758361412672753,0.012495055644161266,0.006421012652940183
2001-01-17,-0.007697149424179215,-0.006303156796056112,-0.007410285898498641,-0.010670248556432607,0.0030676519768388874
2001-01-18,0.0048209024768620205,0.002006563588470162,0.0025090069299792458,0.004176473206167699,0.01250920580906888
2001-01-19,-0.011140059551792177,-0.01131021323532771,-0.011267140225184215,-0.01077978314104942,-0.004903283434090057
2001-01-22,0.0052230607287358,0.006811617567696485,0.007102924701079833,0.008424474859832555,-0.0006936869554369591
2001-01-23,0.0018225110177553623,0.0029303541943796253,0.00228415997516038,-0.001984791198846721,0.009102192886754734
2001-01-24,-6.228406866341259e-05,-0.0010715227086040278,-0.0008514181162845973,-0.004009050103342931,0.004038951407636551
2001-01-25,0.009689063173923956,0.010291391497226729,0.011242112524303958,0.014733465337872105,-0.006311301691702653
2001-01-26,-0.004222010224664701,-0.004563342214167513,-0.0044453325833534564,-0.004379479815265127,-0.0006522822188273469
