date,HMVA,HMVA-mv,MVO,GMV,HRP,EW,SPY-100
2000-07-03,0.017968011363779273,0.016133264340645836,0.0077515738824522245,0.011692168590603319,0.009660256390780853,0.00959,0.00711740577473039
2000-07-05,-0.013085024392354132,-0.017707313822793787,-0.0005000544257582911,-0.006598377523245347,-0.007255217680132619,-0.016096939268514944,-0.0176890628378274
2000-07-06,0.005433845969984302,0.008089422079500965,-0.0012336947714336594,0.005432395480390992,0.004454797788596556,0.00876922142209384,0.008094772244244602
2000-07-07,0.004204777070221844,0.0044017089142437005,0.010547914207820596,0.005690665224380054,0.008386604969000155,0.013614329297311729,0.015463169951824424
2000-07-10,0.0027189065949155917,0.002255090638590083,0.02170180683632877,-0.0008291986147393332,0.0005136891995283987,-0.002112893815111219,-0.0034007036095452564
2000-07-11,0.01450632096069744,0.021515185970321298,-0.002706477256686903,0.006446904896850631,0.007496296303143768,0.0025473909023967707,0.0013474179890446802
2000-07-12,-0.011804693737170684,-0.013422505817423332,-0.005610402947982027,-0.00023478224358623883,-0.0026180119889498785,0.009462925373480207,0.008519878251113208
2000-07-13,-0.0065882202562470744,-0.0072308270455597665,-0.024024028960402347,0.0005308497308159195,-0.0038047645056914566,0.0025509884119650486,0.0025231246229004195
2000-07-14,-0.008733800071905733,-0.008880004144407224,0.010625149477381904,0.00045897762269449314,0.0018727425186577324,0.012890172449639891,0.010473242616060627
2000-07-17,0.004321028588362381,-0.0011386739979812254,0.012235698239061007,-0.007835158640112267,-0.005690190073306715,-0.0020380180895242647,0.0025536243430050276
2000-07-18,0.00296130722253807,0.0011159798643294765,0.0023474600056876617,-0.0028202243455011256,-0.002360927095732489,-0.011434034373278803,-0.012460472903468127
2000-07-19,0.00873949886938854,0.004945823638391194,-0.017814755319493884,0.0029161541735114285,0.00014856848308366093,-0.009562092116971586,-0.008414542930888572
2000-07-20,-0.0163888037269209,-0.013709083117408927,-0.03129358337153433,-0.0006418753173663492,0.0003117367639587596,0.008088951946385961,0.010898466009883971
2000-07-21,-0.0005798405028760778,-0.007098465605756188,0.008187700380991763,-0.005742065069187258,-0.004710279890331449,-0.012438812743113032,-0.010067961032951446
2000-07-24,-0.0052672113372763405,-0.007491831218779792,0.016349355242994468,-0.009483866299954766,-0.005462959489957256,-0.009895897109082103,-0.010970678662364614
2000-07-25,-0.0023699970007455442,0.0014626161671598803,0.010587966324565339,0.0029587267376484836,0.005665960225789858,0.010974983270873057,0.00846404032163901
2000-07-26,-0.002436916425047546,8.18452039149792e-05,-0.028348567059127854,-0.009177264529908365,-0.010261186352469476,-0.01570986931471088,-0.014030748146407309
2000-07-27,0.03493051123645395,0.03034236277791345,-0.009358704243732084,0.008522406032068903,0.009688713926522511,-0.005478161455365767,-0.002988453394717744
2000-07-28,0.007340069146284912,0.003619554328124776,0.015988772208328124,-0.00306169604688169,-0.007551889922682171,-0.017921906557708596,-0.022220400329494943
2000-07-31,-0.013201433889392178,-0.012106162251996776,0.013758246564521293,-0.0028905327113066845,-0.0017671741604201115,0.007271789303998078,0.008913019908489899
2000-08-01,0.015847137456047287,0.010409396652321459,0.010962870761343856,0.016735963616069608,0.012435953679903276,0.005315123277529722,0.0026239642483179815
2000-08-02,0.012939938725343486,0.01592408969736929,-0.00030690405058808183,0.01123849316851014,0.008197414753078553,0.00307319,-0.0005285621486086475
2000-08-03,0.002336409639723166,0.0004503642807091807,0.013319668648655024,-5.957064246138834e-05,0.0010047045927085955,0.009301421132220669,0.01063403241840924
2000-08-04,0.0011418408719071967,0.0008958606140688159,-0.010033236941885033,0.001174729865114872,0.006401439556993382,0.008715554976812218,0.005615742091171694
2000-08-07,-0.005596010723144071,-0.000876061900584603,-0.007263847253317216,0.00033726458522970973,0.005302390878354675,0.010338493878103278,0.010274778324692363
2000-08-08,0.008670274654118999,0.005896416428241182,0.01235471901183843,0.0028082679669115384,0.003556356142330717,0.0026610227548168074,0.0013102724412713592
2000-08-09,-0.05988323201537746,-0.019153179690205874,-0.26541185271147205,-0.021738205177738966,-0.009004896355922632,-0.008696880867966664,-0.006766984278306035
2000-08-10,0.01272570180935513,0.01070200915555172,-0.01177974660196858,0.0032359876264024417,0.0010930761182969416,-0.009772752829336108,-0.010561373454620247
2000-08-11,0.006192666780071004,0.006868225558376322,0.01271309287706474,0.011460428081100172,0.010184706267955656,0.008972403625497586,0.006845921104380372
2000-08-14,0.01011613678893539,0.00863781511075045,0.016296891546364357,0.009902731331729225,0.008999268779089676,0.013437156735987145,0.013898305702608775
2000-08-15,-0.012587055355537275,-0.009490010001781514,-0.010388090339796886,-0.01024807149003046,-0.009540795911453227,-0.00636089355084009,-0.004249914515603367
2000-08-16,0.0043967721755417705,0.004653285848644802,0.0004338270675679395,-0.004073778624649965,-0.003190891605042192,-0.00221429943134439,-0.003165925474047023
2000-08-17,0.0064091066129632265,0.005782075292400107,0.014993764394158565,0.003548170506075258,0.0017987502988935542,0.010522664152974313,0.010770800232413485
2000-08-18,-0.010109120866302536,-0.008791233014770777,-0.019397393525641786,-0.004026769778631714,-0.002269659093528176,-0.0030338097782421883,-0.0035598258440458145
2000-08-21,0.004967676508890729,0.005728602294111949,0.006406248447328767,0.005085069726601005,0.006036534374469794,0.0053060570131671925,0.006944671601167693
2000-08-22,-0.009077610358956245,-0.00772635028040211,-0.015023900480470479,-0.007118533010557719,-0.0027828365628992887,-0.001848537097134444,-0.0023280878045718804
2000-08-23,0.01177878292250618,0.009835832707330561,0.013061741047113114,0.004357959412055892,0.003611712198874416,0.003539352562419258,0.006931443802784467
2000-08-24,-0.017546279589445005,-0.013720166650267384,-0.016023910546264952,-0.003408591810479346,0.0012753620991130972,0.0027016533397837025,0.002953109337973763
2000-08-25,-0.008397645755089648,-0.005162810396292266,0.003702880735420381,0.001499242142992248,0.0006420214225671358,-0.0016891629393631581,-0.0013855157534126336
2000-08-28,0.002889789181447182,0.0010202918178374208,-0.007612688314549067,-0.0004492609428243557,0.002848090957216615,0.004294916356605831,0.0058887461025710994
2000-08-29,-0.007309546387659677,-0.007106297169919409,-0.007960566093461907,-0.005329867967483652,-0.007565971387368419,-0.005794219413508679,-0.0031977430873446656
2000-08-30,-0.011474544339160085,-0.010389988361437534,0.0018251104393288936,-0.007809395353379173,-0.006967459672043739,-0.00340502412805701,-0.006279881856016956
2000-08-31,-0.005697273473956624,-0.002562274977798855,-0.021195022789813105,-0.003260892157887318,0.001068201565677369,0.00875058,0.010020358139787267
2000-09-01,0.009055729195703112,0.007935098799787285,0.009676007277630749,0.004008594699480452,0.005012017622889417,0.0012018750284535148,0.0022131899038793147
2000-09-05,-0.002771223433878822,-0.0002556483040122274,0.008929927008994204,-0.001361334407263705,-0.001258563267881823,-0.00865630928594924,-0.012000060579329225
2000-09-06,-0.008087637174344462,0.0003396021963840099,-0.006140226761471357,-0.0016458973695831236,0.00020873802971178607,-0.010101921119828295,-0.015424142264963194
2000-09-07,0.003341357377878651,0.0001660844112722214,0.020791220718794995,0.0009698027396880142,0.000353996216183265,0.0086284187301849,0.008843329612835507
2000-09-08,0.0032370885715983576,0.0006561074523385067,-0.013421403840546409,-0.005726907957166184,0.0005431824250707782,-0.007239246667691125,-0.008052955172287483
2000-09-11,0.0011678933016203974,0.0032790791261052108,-0.005070503259016417,0.0006901947555128388,0.003070365886340236,-0.0034632329206984403,-0.0061888949126348404
2000-09-12,0.004538999130758336,0.003081002486066179,-0.0030327270161638158,-0.0025281644932451256,-0.0014971433088133248,-0.004007163606355858,-0.006714003593988925
2000-09-13,-0.0009195577937817255,-0.0038354485949953225,0.007670172487627618,0.0022950681400883983,0.0008597418916648853,0.004909790975537218,0.0031187976802341416
2000-09-14,-0.016328846534658156,-0.018043762529793173,2.6299174055512746e-05,-0.009563132992594153,-0.009558150130174066,-0.003147392084311515,-0.0026734775484134415
2000-09-15,0.004200696696455595,0.005387741704170693,-0.004796747199495443,-0.00016675396960895292,-0.006127465105813381,-0.008997998204470416,-0.011692251065501086
2000-09-18,0.009715764774006342,0.004234816276508076,-0.0024483972977789683,-0.006327365251824918,-0.010349758659210286,-0.015127801423310466,-0.012600384445862544
2000-09-19,-0.006542085449128382,-0.008139982564954212,-0.00018513158167628721,-0.00434661568230306,-0.003095458061703563,0.010834032415507905,0.013518230477940346
2000-09-20,-0.017214423334387483,-0.016064678235482882,-0.009908850431642953,-0.01087700708412893,-0.00988619798496775,-0.00613209325378498,-0.004559047625819476
2000-09-21,0.010099305724006346,0.0120308462097143,0.011343201665429976,0.007732641674866728,0.009051165967468189,-0.0020702360226355493,-0.0019249931009625153
2000-09-22,0.03223927732546861,0.025286988134273835,0.03750529143159015,0.013745554418776887,0.0177889382538953,0.014136135351841118,-0.00022506427382229565
2000-09-25,0.0026422337901605736,-0.0030424517909039394,-0.007404624942624919,-0.006607076877896116,-0.0025699558531483827,-0.007188276422653034,-0.009209691586923347
2000-09-26,0.00039843133994929244,-0.001404412165044382,-0.020560215923216604,-0.002493062205529091,-0.001966449949829681,-0.006284959978653835,-0.009830373081822457
2000-09-27,0.006399780985063083,0.007902892778035115,-0.01023144728316258,0.0019021621308310864,0.0012872536829851087,-0.0022388999868321853,-0.00138519559096751
2000-09-28,0.012142580838221891,0.013457375150612863,0.011065398256910906,0.016477982720436816,0.019311459803497934,0.024474087831142025,0.021435823215712534
2000-09-29,-0.0006296123654187933,0.001794402203529361,-0.002245211103268133,-0.0014692511376873908,-0.002357460516232498,-0.011177127967504107,-0.015917505940483453
2000-10-02,0.011676786425080231,0.00985421970723539,-0.031005677782333298,-0.0003657134660181708,0.0010110424548223306,-0.00239309,-3.3988356519853665e-05
2000-10-03,0.0018854381741236852,0.003329596720832336,-0.06668380140534155,0.00036963316549157337,0.0005798782617295065,-0.007825083011293496,-0.008972407228213176
2000-10-04,-0.005016653146640029,-0.006070030320906402,0.0023143628039417863,0.005119749973798235,0.0010644489557877488,0.008127700426630222,0.007232452202943203
2000-10-05,0.009987451980789935,0.00817386944176118,0.0005353748383336784,-0.007360684630713862,0.0047543058621758215,0.0006231595291844072,0.004261830881955307
2000-10-06,-0.006845540209942496,-0.005690873410118099,-0.04535818224416372,-0.008979587402333273,-0.013644597538267486,-0.022418778646140107,-0.019404515665602688
2000-10-09,0.002532324612651032,0.002037734604484284,-0.006287581842159802,-0.0010452951317260193,-0.0038305930184492033,-0.004638855593104751,-0.007973428750240014
2000-10-10,0.012978171054177022,0.013793145394363155,-0.04015504164073138,0.0032407667728635357,0.0005359113935994323,-0.014883225290104211,-0.01191279935827867
2000-10-11,0.003806473390315098,0.0008330460309909231,0.06298512273608663,-0.010817877218622735,-0.012872537378355628,-0.017316995380886366,-0.017686206923201813
2000-10-12,-0.007748267785030883,-0.005241444160264212,0.006665111920268508,-0.013181363951895751,-0.022078416639131154,-0.029619944098793656,-0.02731348054117063
2000-10-13,-0.011270993035131708,-0.013006051218731008,0.12148639836747309,0.01624791518910645,0.01272842181749293,0.03743744041447142,0.03887241678133609
2000-10-16,0.007316249027877267,0.006052709897452534,-0.0027511667035868257,-0.002756709330050968,0.00254830145100271,0.001301167969839059,-0.0015487671840940973
2000-10-17,-0.0029421854110801148,-0.0006283102110652697,-0.011226378480155218,-0.01286226065703213,-0.01325348524521755,-0.019351545774092444,-0.017548187968748144
2000-10-18,-0.004087381578411539,-0.003438701858847507,0.05906716266260755,0.00708171516871175,0.0009523402196693803,-0.0022195433987196892,-0.005999014213226654
2000-10-19,-0.008472549197156475,-0.007938566286167887,0.02139964288804163,0.008936700274624275,0.016026454484430616,0.036995215598412276,0.03845072227964362
2000-10-20,0.00033508400701515146,0.0021680445069011418,0.037023787522936336,0.00900496894909472,0.00769177775599635,0.011923868403143589,0.007501727245629405
2000-10-23,0.008683742537040375,0.005978406929679275,-0.01056160837700435,0.005087180929146133,0.003462286808079403,0.0015644106843404908,-0.0010408227469595381
2000-10-24,-0.0003677810628521342,0.0018503803465190205,0.01069107615298368,0.0030668170706194854,0.011754401052991111,0.0014762866284734563,-0.0002861415652667444
2000-10-25,0.0012194554807277397,-0.0018872836645592447,-0.052265459842087345,-0.00991362939793053,-0.013375032671394883,-0.02767954167054868,-0.02738823486810411
2000-10-26,0.0039001742815882984,0.0028480138883304504,-0.007111004496597366,0.003058360473614945,-0.0014387374225439664,-0.0033657355265670832,-0.00043518910012371796
2000-10-27,0.006110391614056922,0.006120861086333379,-0.005106908487900173,0.005925925008897428,0.011294106655244362,0.014277660344268878,0.010215796606593523
2000-10-30,0.023968879472710418,0.023596327004907165,0.011927482260387149,0.020809371066532665,0.021922141458030724,0.01258994577320154,0.007598420164553632
2000-10-31,0.00478402916469021,0.0006436581887236929,0.00942875278486003,0.004634071836871378,0.005999886896671296,0.021518410000000005,0.022149210412844116
2000-11-01,0.013152229585219187,0.010384704405979293,0.026190818758415033,0.001466339716518948,-0.001050364472843877,-0.007503794603486394,-0.0068889567154666745
2000-11-02,-0.01635557834509782,-0.017293442422274326,0.058989085915794444,-0.008814015864160545,-0.006112339400319953,0.003375196075276312,0.00519764666061991
2000-11-03,-0.00541438396323985,-0.0030661028854105893,0.08595810175143634,0.0032500074871618526,-0.0012586962039246796,0.0026973482305135714,0.0009233148608391867
2000-11-06,0.013990472888501198,0.013113159512447986,-0.04418624391418543,0.006925593687828332,0.01091624320781381,0.0033564184187956656,0.0037403651280039697
2000-11-07,-0.002663011008626093,-0.0031013313714648607,-0.012685786795821809,-0.002704798722602599,-0.005228926777102857,-0.0031119357804788215,0.00017461496931614015
2000-11-08,0.013340218465011591,0.012966490445742702,-0.030822115506526766,-0.001369610320660647,0.004947321486366238,-0.018034310807982845,-0.0192601919988481
2000-11-09,0.004643355315928638,0.0033900778016379214,-0.044877331579709044,0.0015059074886031756,-0.0012830196352549615,-0.007592382739992709,-0.006036961240045622
2000-11-10,0.001990177640320153,0.0012803857090831604,-0.06607943474787409,-0.009348100404219207,-0.0058509061134623275,-0.023748146601898744,-0.027840967987909065
2000-11-13,-0.015146651171124112,-0.014982080359028304,-0.050797551518416854,-0.012691751658268557,-0.013534730729795826,-0.013189979730372751,-0.012897411541678843
2000-11-14,0.009346967664262797,0.009128347333666154,0.08971667594841824,0.01675874842604289,0.010369033225923245,0.022043063074397413,0.02640917980022016
2000-11-15,0.003461511966580333,0.005636795873808359,-0.003698814724376471,0.005475140470877131,0.005468479677230396,0.001482896404819774,0.0032308995823130122
2000-11-16,-0.005990474159421042,-0.005823090302575101,-0.06171861216501471,-0.009211496757372277,-0.004764330473009865,-0.014014032523064752,-0.013532661540840778
2000-11-17,0.0025617100159286556,-0.001581165748884855,0.012677874096304333,0.004334399319344619,-0.002227466380637181,-0.007543460935733842,-0.003474408057199499
2000-11-20,-0.006545632238396669,-0.003287156216409652,-0.05970552887489146,-0.014135450025052648,-0.005325423915291138,-0.018872311855609357,-0.019945615133543617
2000-11-21,0.011030550184486981,0.012228860029792602,0.047914564424013796,0.010700772448344,0.00795757136031731,0.0016689855684617922,0.005366398189041129
2000-11-22,-0.0035682851463584853,-0.0038635976492411538,-0.08647866202182955,-0.008759343454586845,-0.006216534412767559,-0.01971227926309043,-0.02009176227156618
2000-11-24,-0.005849984913583833,-0.005491570071240186,0.04737132043128196,0.0037674220297990056,-0.00030289304024506476,0.015399586523445705,0.015560056929490047
2000-11-27,0.007684238060384342,0.008822797845079146,0.0036926704852902445,0.008642206022052195,0.00941351151694474,0.004412452794819728,0.007161162218880894
2000-11-28,0.006407688710412388,0.007505732598789154,-0.09277278559259376,-0.0018424042888412792,0.0017950489509787422,-0.011540483070981003,-0.010639988265103664
2000-11-29,-0.0044590716784870185,-0.004992643720821776,-0.03241196916811238,-8.748910116281623e-05,0.0024344620637390315,0.004409822728512762,0.0037841832466588305
2000-11-30,-0.006321274246176356,-0.006649479267911142,-0.005080285895999066,-0.008277523666088353,-0.009085980075281759,-0.016044799999999998,-0.021721180047088243
2000-12-01,-0.019486420187732834,-0.011912662544892995,-0.002951355805122025,-0.01218199235091982,-0.005369740095796801,0.0010507971581429725,-0.0034013640030246374
2000-12-04,0.01625071220808075,0.014955227881096423,-0.003606111811469723,0.011636582519094805,0.010934525611424125,0.004275468525796726,0.0063690266936711525
2000-12-05,-0.007105026267823775,-0.00898503567922094,0.049427097011405165,0.008614890132784084,0.011483510220083768,0.04082095957071393,0.04328210630820038
2000-12-06,-0.01044707248502729,-0.015499540044237555,0.004748416654825995,-0.02362543940228691,-0.014634579565355582,-0.019478861795943003,-0.01959602030915284
2000-12-07,0.00911426768081156,0.009837878627352187,0.008042146610337343,0.00492038197814177,0.0049627584722280035,-0.0016079133293788758,-0.0054365618717599345
2000-12-08,-0.013013792105851551,-0.005762636659375616,0.009768883981397993,0.001682056034307499,0.0019445878214870691,0.019475553403033797,0.018301824989922968
2000-12-11,-0.012684724120881985,-0.01209069529568726,0.00012347262274324335,-0.005268872835685034,-0.0059941977604639485,0.008428493182574145,0.0075482957499462
2000-12-12,0.013458306111579197,0.009340878429028239,-0.014362711320141403,0.008344278896389968,0.003968783906595398,-0.005718958316000395,-0.007297694711374972
2000-12-13,0.014718282608862357,0.01521275658487126,0.01678181047241222,0.010926033331262977,0.0074680095594491375,-0.005063352073533828,-0.006223170895576381
2000-12-14,-0.0026013009258651306,-0.008320965558899608,-0.005554442972774004,-0.01045856134266626,-0.00953471041062767,-0.013578711636110477,-0.012711621683038061
2000-12-15,-0.010541765267327162,-0.008406766447722215,-0.0052071194482017765,-0.016577423676295788,-0.010387781640652917,-0.01754150260854936,-0.025802892652694302
2000-12-18,0.013291571074082615,0.015686523492411508,0.036576822822875686,0.014548620663595708,0.01780457539144138,0.010189013416471044,0.00472885320303371
2000-12-19,-0.017584227564356958,0.0005640466127160152,-0.0027903533142147607,-0.003550000131139119,-0.005300213820721246,-0.01335578826246608,-0.016033210500250247
2000-12-20,-0.018543502763185307,-0.013679778608612527,0.005483983832641845,-0.02191823945209507,-0.01869965677139228,-0.0318505975165498,-0.035798946248282615
2000-12-21,0.006066014183606706,0.002216000688825276,0.007866058530298797,0.004154144905985136,0.009476337620530772,0.009157272403263797,0.00952934445607551
2000-12-22,0.006361309029844599,0.007629000901520691,-0.010485230372068024,0.010595926172905923,0.006003539539393017,0.018124199624342294,0.022265609843893152
2000-12-26,0.01912151591003284,0.019900288666402075,0.03353515429536973,0.012467904613852278,0.017310049277976747,0.009546977262510963,0.00570082448171245
2000-12-27,0.012590233495275063,0.010196673978353547,0.0029854616904838958,0.008259476826186718,0.013568284371135195,0.011712416880377793,0.007767921684861729
2000-12-28,0.006547655730602878,0.009385128781853838,-8.794716719205137e-05,0.005590091980655253,0.008581898483372088,0.005638102563596407,0.0014359767255840443
2000-12-29,0.0006061315045219711,-0.003513855972627907,-0.011584226399084773,-0.00363291186227621,-0.004980984063869099,-0.010891618631164083,-0.009547720323623691
2001-01-02,-0.007929821873131298,-0.005897530428705029,0.01161267808371257,-0.012630413096085273,-0.013926520841964291,-0.02526498,-0.026224197706326922
2001-01-03,-0.04279339561448122,-0.04342709163555315,-0.0419584006605559,-0.0009360963596099533,-0.003540227399487634,0.05506749355655653,0.05440063390168154
2001-01-04,-0.047268715515891,-0.04131994438068789,-0.07159671650117118,-0.01694049099592099,-0.027101468941543846,-0.012331314993840088,-0.010660054016204535
2001-01-05,0.003338000897064108,0.007799148558884192,0.00873524339646631,-0.010375493962080764,-0.009623191859214206,-0.028965915713337103,-0.027748023229640005
2001-01-08,0.009863679739434946,0.006856195228042862,0.008109629549423984,0.0005593929212553625,0.004278635166571179,0.0015732917027633702,-0.0030574265302588323
2001-01-09,0.003412233769632599,0.0026557628096537294,-0.012969440059174477,0.0023923210740253785,0.0014423334983646049,0.003957552559172307,0.0055854404665444885
2001-01-10,-0.009236428849248857,-0.009589782486680163,-0.028464455600469184,-0.0045218583731967505,-0.0006264649507816213,0.012301313952229914,0.00845238045082894
2001-01-11,-0.01197023141894282,-0.011422168159121988,0.007856560155171857,0.0025610454333323,-0.003804193964186058,0.011187960488253074,0.012371421508027317
2001-01-12,-0.009282961172874167,0.0006928236542928649,-0.0019261388008808113,0.00272375827732671,0.0027659089863002017,-0.0038187217700889112,-0.007075495967632798
2001-01-16,0.018239281211754912,0.012589909512212482,0.010978309900787516,0.010079474915587028,0.012207075518581793,0.006285585645177241,0.0068811818339240055
2001-01-17,-0.009888552526569682,-0.014666907576241117,-0.014414098344731233,-0.0004980047982092216,-0.005632414815441625,0.004365582594383824,0.00018136939839263468
2001-01-18,0.0027333358338489278,0.002484739570951023,-0.012944200506182356,0.008804163407747964,0.0022723037741709646,0.012055752789939755,0.01709072872466038
2001-01-19,-0.010648221238884313,-0.010396419250754678,-0.019122092768123735,-0.006045682822438917,-0.010116991908617805,-0.0047869571767929844,-0.0020346847548161156
2001-01-22,0.009880770862509578,0.006933880971958592,0.0192260184281964,-0.0018655573773798653,0.004456177973975164,-0.001332821237902302,-0.003457650685426776
2001-01-23,-0.011306895488468567,-0.00423705307281243,0.0021317130756617316,0.0009711034383065558,0.002751777294419599,0.009276866358125331,0.010861862292741891
2001-01-24,-0.007660699578437412,-0.003864102294025417,-0.020621053539181134,0.0015673441824241888,-0.0005102096475522624,0.004452847225117655,0.002868080726257142
2001-01-25,0.010457908462898223,0.017332535944306116,0.0025378200453418584,0.004636601938256722,0.01054721027522515,-0.006966748455511967,-0.006426677882753183
2001-01-26,-0.0033216670869362515,-0.004582108170004482,0.005325683532161996,-0.00689850859833484,-0.004626375522490747,-0.0014400670963499488,-0.0015441369540121045
2001-01-29,-0.0041447620546338215,-0.007833344530658835,-0.0013738257710092527,-0.001880566957318388,-0.0024514134165630275,0.007073972298174856,0.00472612816122779
2001-01-30,0.0064126612275754655,0.008787355106621967,0.016129987853476146,0.010042517837813346,0.006003898265332219,0.00651041519513614,0.007331115725715473
2001-01-31,0.010026000253607129,0.009213405251584072,0.007260869048661635,0.003946907427459296,0.0028031675415845225,-0.007790843280372107,-0.005891898352663392
2001-02-01,0.009931514343256146,0.006362556260459709,0.012175341906033137,0.005801489826574088,0.00332431046457172,0.00577578,0.007552115284498798
2001-02-02,0.000984554870522792,0.0019613567799623547,-0.01852748054493707,-0.008270573669177746,-0.005025358112130437,-0.015751436225348355,-0.019518447819631975
2001-02-05,0.006901682619994767,0.007971793312056179,0.010924132219639004,0.006139814753276212,0.007059680554932545,0.002210203863595435,0.004122030713338836
2001-02-06,-0.0021462452885649065,-0.001136918073975777,-0.00858411800433729,-0.0004773170112682383,0.00022691529456060435,-0.001862244755940873,-0.001229454712421558
2001-02-07,0.004515110568577062,0.004677978526840949,-0.0017771190236008693,-0.002743926917445799,-0.0005512018207299033,-0.008278918538820821,-0.011099201950144653
2001-02-08,-0.00029389250954694947,0.001737487630784342,0.0006708773021025655,0.0003274173624533249,0.0023311523504257066,-0.005073958447826653,-0.007605662524215119
2001-02-09,0.008156007523577771,0.008419464669417924,-0.006848399742845902,-0.0007630641601095262,-0.00133119126136441,-0.01137571487225383,-0.016515073848028784
2001-02-12,0.00391301504796927,0.002792687154735274,0.007619162943551318,0.0038900396749297246,0.00547080833706484,0.007895065394009079,0.013134323763001457
2001-02-13,-0.009931311570933396,-0.011369774994651593,0.0027094275912027963,-0.008302198961074501,-0.0033828622169175147,-0.007728889407205486,-0.01067621544533894
2001-02-14,-0.010892198786231468,-0.009302069817533648,-0.020352953731954674,-0.009839509877541584,-0.010012482703637759,-0.0021254875774067423,-0.0026595801128333216
2001-02-15,-0.007335584903764736,-0.007730004058211436,-0.007590514430456053,-0.002160172381259382,0.0003585508585549839,0.007347693013771109,0.008385746819069518
2001-02-16,0.0078052427981348685,0.008046273845181612,-0.027167281484313934,-0.006257273865518899,0.00043734513119864966,-0.018759913481605904,-0.02092924375607455
2001-02-20,0.0029864346479348642,0.001841560486481973,-0.013020446500176586,-0.004210445829115921,-0.004450285672594767,-0.01585397981068202,-0.018598040435969476
2001-02-21,-0.007467942356195714,-0.007895911596981435,0.000788487396756145,-0.010431395399810445,-0.014415776343362541,-0.01763805825685969,-0.020077520465087966
2001-02-22,-0.0036740423943704466,-0.005139337880046618,0.002563887660118543,-0.0024787669862459984,-0.005236273719329491,-0.002665032428244917,-0.0008068753166796156
2001-02-23,-0.008118059332918768,-0.009188783210272874,-0.018623817027143694,-0.009791276652354347,-0.006770308328335299,-0.007710481741174761,-0.006653313449804107
