date,HMVA,HRP,MVO,EW,SPY-K
2002-03-13,0.004785875862465543,-0.004181468753328001,-0.010510721591991132,-0.00932554078721741,-0.009519827441186884
2002-03-14,0.003460193763635228,0.00012065040902932775,0.005089186720641751,-0.0026993174418135793,-0.0018349110852931433
2002-03-15,0.011889890697543315,0.012497818816356933,0.013496323059044137,0.013405197202708864,0.011855245829486572
2002-03-18,-0.00047043953229063427,-0.0012589273655250054,-0.0010308242187368707,0.00023057409459900847,-0.0017714084584109799
2002-03-19,0.0003404219682485533,0.003722938292477187,0.010296916306645228,0.003068457687328741,0.003693319658124689
2002-03-20,-0.004811109083925034,-0.011123355999454416,0.003872071288438847,-0.0157455917541064,-0.0172762893195949
2002-03-21,0.0022235759721921967,0.0020635665303142914,-0.0052812979126851045,0.00244535448367959,0.0011506587582644817
2002-03-22,-0.006231150667229266,-0.0035773890456864436,-0.007338045343405229,-0.004583555171981543,-0.0033362263161818397
2002-03-25,-0.00525904758301083,-0.010941304610848497,-0.005391854358581378,-0.014667211543960583,-0.014566294319841267
2002-03-26,0.006963229798132541,0.00561052361207914,0.004380494249785639,0.0046750506638917645,0.005814177670678186
2002-03-27,0.009424773028896974,0.005609684329994764,0.014024448168672671,0.005679639535610916,0.0036405496028928393
2002-03-28,0.0069413122570711255,-0.00036031112682649813,-0.008757773809790901,0.002226461356039862,0.0009980104009253655
2002-04-01,-0.008981203706218974,-0.0019424515045759374,-0.007872629484063528,-0.0002909030566964179,-0.0009822414889588949
2002-04-02,-0.0005843880469317926,-0.0019673970671686626,0.003735427741728177,-0.0063881726402285136,-0.007660919752403535
2002-04-03,-0.002698198531394551,-0.007148778860840011,-0.008359113416303096,-0.009972170425792234,-0.008715563255683552
2002-04-04,-0.0037080397244331187,0.0003038715034843417,0.015213756085712625,0.001394555991239737,0.0005659430889069593
2002-04-05,0.0020304817855381838,-0.0005345861454868307,0.005724531592322235,-0.0012167028918933524,-0.004511397469119186
2002-04-08,-0.0007115830796928527,0.0026359299532737034,-0.0017763703067078215,0.0023452925429872694,0.0008151029404203923
2002-04-09,-0.004820250691969368,-0.0012487516457678532,-0.004393909236020023,-0.005463574617580689,-0.00854166063309334
2002-04-10,0.011624507354996224,0.011709983294055393,0.018922179679272757,0.01060957,0.011485461558546382
2002-04-11,-0.0179894565196265,-0.01586875257586429,-0.010133643264866094,-0.023156745057638827,-0.026464586305083342
2002-04-12,0.002387563688082313,0.004515590990678667,0.0011371903981151666,0.0072863883504433345,0.006592259495816804
2002-04-15,-0.008045538374469577,-0.007843029520811833,-0.00957444399326788,-0.007197761988081049,-0.009314504549122754
2002-04-16,0.01078086116352715,0.015284532563115818,0.011623905074573549,0.024767422438604907,0.02408881420368058
2002-04-17,-0.0030954161047145345,-0.0029609049660390564,-0.0034015803887365356,-0.0008603553522382577,-0.0025048141344524346
2002-04-18,0.011753203078637232,0.003357345965380639,-0.0017631934984829584,-0.0008669132017517307,-0.0004213420793726257
2002-04-19,0.00789803014231043,0.005016194542649912,0.0036559351858689018,0.002881068341086461,0.0006208601756106539
2002-04-22,-0.012404831070293429,-0.00899688779975074,-0.003994900052826567,-0.016000077352209326,-0.01655143506468106
2002-04-23,-0.008477532027847389,-0.0033260721190144947,-0.008848197897474317,-0.005904236269066577,-0.007879309670421815
2002-04-24,0.004834012451872939,-0.00563567196660809,-0.016609128577613614,-0.006545200793341216,-0.007019479666372747
2002-04-25,0.0042834945145905435,0.00018356390128486684,0.006464263727586631,-0.004008868164096372,-0.001921981492754696
2002-04-26,-0.015829479028090326,-0.008057099237799268,-0.005287728806910683,-0.012567082317971807,-0.014576752368096099
2002-04-29,-0.021886602160343053,-0.007690727905967659,-0.0031214747431530677,-0.011612356935114643,-0.00995571625275886
2002-04-30,0.0040394169597380266,0.008299888968991833,0.015612048126442117,0.010954442567345356,0.009611472228190773
2002-05-01,0.01930136806718776,0.009405147156890644,0.011996734546532585,0.00817750694676692,0.010933974879628841
2002-05-02,-0.007296878595565229,0.001818675278868155,0.005816028620724679,-0.0027684449226048715,-0.0018796548061434102
2002-05-03,-0.008213104448177988,-0.004238537176706463,8.706716411123217e-05,-0.0074591907981819425,-0.011655434651882025
2002-05-06,-0.01295740224762924,-0.012275260411919847,-0.008746196644915017,-0.019249255897463194,-0.020950133989328105
2002-05-07,-0.003460191703173195,-0.005949261527148556,0.004802555695833954,-0.0038733460456202877,-0.003471774823614728
2002-05-08,0.034290875133743015,0.017573852255165508,-0.01281189538194933,0.03531818243019625,0.04169759085980376
2002-05-09,-0.0061745854963636704,-0.007882497353047179,-0.011400472988924321,-0.01354431,-0.015619137095395665
2002-05-10,-0.01209295669738517,-0.008925894992964669,-0.013531043658414734,-0.01614761829925681,-0.016492544757517182
2002-05-13,0.004348438513658699,0.012008495379409767,0.016904140553132323,0.019552562426624363,0.021071007334650966
2002-05-14,-0.0008446529261800236,0.010223346935049154,0.019158871934626967,0.020633711950560997,0.021526941200861002
2002-05-15,0.015356307232745907,-0.007436348300742423,0.0020551412405103785,-0.003205054970874826,-0.006913085141380193
2002-05-16,-0.00043437793921831695,0.003446797359093749,0.0032684383009159864,0.005357151783222681,0.009669910333434402
2002-05-17,0.006345163640820959,0.006131201486559442,0.002202681516319292,0.007829700246736038,0.010072831522667204
2002-05-20,-0.010930015568649415,-0.009077546346901357,-0.009819065595497573,-0.011315281446097693,-0.014307997152642355
2002-05-21,-0.001987459280277951,-0.006538519712371711,0.003165338138849179,-0.009362109006565887,-0.011702217973273157
2002-05-22,0.003845225685015844,0.006019467009344907,0.000690950483034251,0.005030119250583991,0.006473966047354858
2002-05-23,0.004877953863136118,0.004237321427006182,0.016720455542531622,0.010266424211850252,0.009524706585044986
2002-05-24,-0.0032938516254511275,-0.008156493723996685,-0.009731941206537729,-0.01302716319963038,-0.013913172744152635
2002-05-28,-0.005724809224123556,-0.005566934657842455,-0.005886021530556234,-0.007224966221404097,-0.00905263442643591
2002-05-29,0.0005697460707318945,0.0002023455948314777,0.0003426299828334388,-0.006456911464071532,-0.0063655519730645175
2002-05-30,0.0015062760145433706,0.0008630281616485098,-0.004887131092349727,-0.001018323264678309,-0.0017897690742710672
2002-05-31,0.005691342094227791,0.005559350533276135,0.00018327063471830602,0.0032671026573325226,0.0015096527749141318
2002-06-03,-0.017631557744067664,-0.019083168910382628,-0.02216380733974612,-0.02540246791389281,-0.0252870715912488
2002-06-04,2.60405275453695e-05,-0.0042200911040763366,-0.012366757055774086,-0.0019625908767121835,0.0014169575060965032
2002-06-05,0.013494229598694991,0.010015034442836513,0.007365669222621809,0.009943504015650743,0.009788251364868088
2002-06-06,-0.010085013856870292,-0.014723010754871329,-0.026281829677670874,-0.021396368416869337,-0.021122882505161557
2002-06-07,0.003000936998859536,0.0006008713492428792,0.010645103590084063,-0.0021481851665781882,-0.0030057028404225326
2002-06-10,0.0031305982118991008,0.005331265668451239,0.0036540326210894643,0.0036918399999999996,0.003747822347247028
2002-06-11,-0.0035229828032019234,-0.01082523427353493,-0.01588798669898341,-0.017140544654223756,-0.017684494122270095
2002-06-12,-0.0022532034103196538,0.0031269404371655723,0.013649000730308593,0.004079630665506534,0.011240920278862096
2002-06-13,0.0008662903365028867,-0.009952762034674172,-0.013655481492412788,-0.0074266010062065116,-0.010019007883441847
2002-06-14,-0.010680049692527569,-0.00627533026874287,0.0005556110566494083,-0.005031234911974553,-0.0015949325754610459
2002-06-17,0.015527421155588233,0.02513068118974086,0.03438707296679449,0.030653357380064795,0.02957603504371626
2002-06-18,0.0012116580480216871,0.004880293358206583,0.0027948083244894424,0.0027394662699394595,0.0015562107735135906
2002-06-19,-0.025668213776786294,-0.008707055529202378,-0.008954669946762252,-0.016332952271507543,-0.018349144528262095
2002-06-20,-0.008224013095382924,-0.012515398457244491,-0.006159886443478039,-0.016466971446560737,-0.014825038090189105
2002-06-21,-0.01710664022273523,-0.014079380699647292,-0.008745129871290908,-0.017464776749996594,-0.020162688482003536
2002-06-24,0.00047577480462425995,-0.00547502204976984,-0.007562211950729548,0.0032754712515519124,0.006407597420707865
2002-06-25,-0.014207542219418038,-0.012628942063495746,0.001097261506799897,-0.014349613185328522,-0.016746410626337967
2002-06-26,0.0016046871521026248,-0.003057628778362797,-0.007695105257054819,-0.00540508703315835,-0.0004188523588289506
2002-06-27,-0.0004380562156131259,0.013824517606643692,0.017663504279554966,0.01723092045966936,0.019084952391011743
2002-06-28,-0.007839731778971437,-0.004903655930619279,-0.0018212076341495196,0.00020075108006441838,-0.004652091099950303
2002-07-01,-0.010260560378005478,-0.011062563917772812,-0.008025963100552482,-0.0207637698977035,-0.021433796201660346
2002-07-02,0.005165941709365208,-0.01544974826966814,-0.000785862710631184,-0.021877006971107678,-0.018864725081529445
2002-07-03,-0.00563574724462844,0.0011727618144967164,-0.011316825483134639,0.009039626858548491,0.008361044304377837
2002-07-05,0.022960143659230235,0.026957738518503704,0.02983141925862217,0.036039281766562015,0.03745427727070538
2002-07-08,-0.003435860247958386,-0.005261226790817299,0.006919371073451192,-0.011617273814179211,-0.011486861983811849
2002-07-09,-0.01569273511332407,-0.02317399451056933,-0.00951899347975163,-0.0245135517852515,-0.026051765617335666
2002-07-10,-0.029072455292829074,-0.032699556284351235,-0.04241665323839619,-0.037032209999999996,-0.03489672810643278
2002-07-11,-0.011934893933514996,-0.004458610483823128,0.012149449254506112,0.008928622167601265,0.008572682299483542
2002-07-12,-0.013182378424494202,-0.011114754700539738,0.007185867215357899,-0.0054778742396253185,-0.007089049550018345
2002-07-15,-0.006338206912682386,-0.007981567184451024,-0.013097187790138463,-0.002474997999610218,-0.0034804386639092355
2002-07-16,-0.01873527434898871,-0.021414698938373646,0.004629240618961361,-0.018285735989212428,-0.018947903883110094
2002-07-17,0.02440124340724688,0.00647814729485251,0.028819194254831936,0.007980145920292954,0.009263482467298433
2002-07-18,-0.03188370778934132,-0.023940502485672272,-0.04106176992217254,-0.02976223612874416,-0.027745110928352676
2002-07-19,-0.03832657779529919,-0.041299225323211,-0.014742654556952407,-0.03498437137371613,-0.03868201737805319
2002-07-22,0.007529127728635359,-0.02424054988088816,-0.021641861910281283,-0.03169441666832108,-0.03561879218539725
2002-07-23,0.00928705868428716,-0.008983709402788007,-0.03948462155691898,-0.022179856624324656,-0.025110183178157615
2002-07-24,0.026604018914657242,0.051850712147591634,0.059759336909438576,0.055454946222615514,0.05887323819955851
2002-07-25,0.010286088730572487,0.0014870548246200923,0.04026566200122028,-0.0049341689511544756,-0.006594650126683125
2002-07-26,0.018843712891798824,0.011535454692444493,0.015327924536050705,0.016159364123501687,0.022379026243926847
2002-07-29,0.036284511540542304,0.04397147802096355,0.0438929679014222,0.05257792056556624,0.054617810277640635
2002-07-30,-0.00984791006845709,-0.002103100959537182,0.018310857708321356,0.005008435811180858,0.004065239835637924
2002-07-31,0.01321474658555739,0.019502679174811195,0.016420889556961166,0.01171939900862506,0.014556179739331609
2002-08-01,-0.020758301265867734,-0.024076458534037008,-0.0330405402495649,-0.029881421536029518,-0.032681677380141
2002-08-02,-0.00287380335527816,-0.014946082723410452,-0.0013904803178950214,-0.01980676625258176,-0.02010950884462999
2002-08-05,0.007933741944009247,-0.028268975683241476,-0.049598138595565965,-0.03811840586511585,-0.035517196649559546
2002-08-06,0.017859131406334664,0.019282123410910092,0.014337341645272512,0.029125214612770057,0.029382685131928453
2002-08-07,0.0035831453611231954,0.01802452992067899,0.04138403926964826,0.01984726118648009,0.023546989547504595
2002-08-08,0.030802741929878447,0.026150827778314976,0.018372640729548452,0.03243518,0.03525560502197991
2002-08-09,0.003248130790536963,0.0034994523757180423,0.009609707644694283,0.002951539948532168,0.0034293067071769746
2002-08-12,-0.005193232539339197,-0.006772088953268808,0.0061127743083905116,-0.006727580992085855,-0.005659135884502243
2002-08-13,-0.00859014298226647,-0.018331388860296973,-0.010110161704823172,-0.021524989131242064,-0.02260245844712146
2002-08-14,0.03974364677723294,0.03432754774892119,0.047219488596385625,0.038250882819975955,0.04280059522764579
2002-08-15,0.0020143748050489158,0.005807582700254725,-0.0057591357987162375,0.010352684624045714,0.010167877039475352
2002-08-16,0.0011065728518297362,-0.0008982311904920778,-0.03293024635724414,-0.0005149817229726513,-0.0019595128776821176
2002-08-19,0.018336212391423606,0.0186937015299192,0.020776995538301694,0.02437047194719491,0.025024047224942357
2002-08-20,-0.007774720200030678,-0.010063736903407942,-0.006214499401689601,-0.012746154253852327,-0.014843007305458438
2002-08-21,-0.0015564046417725216,0.009016646128771321,0.022311722250937957,0.014078837800131016,0.012664680975549021
2002-08-22,0.0011648017473027932,0.011187081457819513,-0.003337997265444736,0.013311699588043593,0.012662109878550295
2002-08-23,-0.03575825952211373,-0.019086484386163494,-0.023847418394065907,-0.02398312697657732,-0.023414389225325054
2002-08-26,0.0038308867974089266,0.006183610747961297,0.018802540080060427,0.008047136808434082,0.006581918386867296
2002-08-27,-4.972280114150651e-05,-0.0109349674080272,-0.025670080471050974,-0.01374437161195239,-0.014044541162162123
2002-08-28,0.000673289728815353,-0.011830361149201893,-0.001436346275513217,-0.01662593045510163,-0.016941605844041495
2002-08-29,0.0031942158219787652,0.00021969583296966856,0.0010608497396830177,0.0020743349917416573,-1.0228325478340712e-05
2002-08-30,0.006957789246830905,0.0034824376038117416,-0.006167550555911293,3.8649908391810234e-05,-0.002112766493513121
2002-09-03,-0.027808108014023933,-0.03637727874584635,-0.046459634182904,-0.04225878702550916,-0.04445232374440013
2002-09-04,-0.010420102788614483,0.014593725255870221,-0.001074495408702889,0.01838833297056591,0.018654384429854703
2002-09-05,0.0023243283919834354,-0.007512723768478371,-0.014331427570189747,-0.014316136104092676,-0.017597302381875773
2002-09-06,-0.006061960334972485,0.010070264633387907,0.009081883463002573,0.017074157085065846,0.017252702487980106
2002-09-09,0.02400266501102516,0.012273032203652888,0.010621671752713476,0.01152504,0.010771064821857392
2002-09-10,-0.0012738907376255873,0.002172020968199679,-0.0144374452981695,0.00788009594218251,0.009340311785023245
2002-09-11,0.004677354731919692,-0.0006561709430305231,-0.015279771976303319,0.001533472512726271,-0.0006499346152111334
2002-09-12,-0.012571790352239428,-0.020042176293619225,-0.028663692029415152,-0.025042766519212327,-0.02586322002630758
2002-09-13,-0.0057042475979803085,0.0015758456145881616,0.009995158206278922,0.002335177116785533,0.0031780444117932593
2002-09-16,0.013821232290929542,0.004697470140383167,-0.0037379845577433447,0.001907086975129328,0.004308213967622053
2002-09-17,-0.018303772193181304,-0.023064086683124856,-0.02927297430170885,-0.020528111576181052,-0.019029589747848293
2002-09-18,0.005772037185583867,-0.0020117635546370175,0.021974903541421013,-0.006219686139492553,-0.004917972308065951
2002-09-19,-0.03675097282686162,-0.03143727445476345,-0.04595386883869395,-0.03598932111726921,-0.03161484550034868
2002-09-20,-0.01870273276624586,0.0027104855228589865,-0.014551866464018503,0.0037763357007951355,0.0018553309749757916
2002-09-23,0.0005488795690802578,-0.007772467418610671,-0.027289776707705514,-0.014867402061828672,-0.013555992210040942
2002-09-24,-0.011787033463541548,-0.019733089275373768,-0.03101565494718281,-0.017954099908291717,-0.015252571650083216
2002-09-25,-0.0022104131570935995,0.017365220416065717,-0.009790648795868781,0.025543888218793935,0.025014067105114873
2002-09-26,0.029144557205897238,0.020753601995908977,0.025160664512680224,0.0196073605803715,0.017102681672141833
2002-09-27,-0.0718774541261818,-0.028318920082694744,-0.019858146990162404,-0.03175268766558166,-0.03581182794970881
2002-09-30,0.003575006582658311,-0.013688460846846362,0.000988904438522573,-0.016614089590511652,-0.015564047447981285
2002-10-01,0.044660330730477066,0.03674761823408621,0.05662003112872492,0.04034225978527997,0.04460241512025046
2002-10-02,-0.02131231881303317,-0.02231007397305905,-0.048724828759344294,-0.02588928496680747,-0.022333480706544475
2002-10-03,-0.004437764989340322,-0.008621906150497375,0.010658114948248075,-0.01253791406055593,-0.009754179238957996
2002-10-04,-0.047530204238984464,-0.021621638858902847,-0.023956040637077253,-0.02391658026698095,-0.021476352361162746
2002-10-07,0.01570528252691544,-0.013461472175527508,-0.00846052188089499,-0.01951116876214843,-0.017050243258747693
2002-10-08,0.013996691191629195,0.014634709646987126,0.01422057981317445,0.019833189999999994,0.02123923782588755
2002-10-09,-0.029558128925249318,-0.025246521940092335,-0.044396746096878825,-0.028986704429780324,-0.0245105869727152
2002-10-10,0.006714500566831129,0.02652866161383405,0.005119208939583856,0.03578534563366159,0.03266603860300561
2002-10-11,0.0012125104547368417,0.02996939333244336,0.040970389207923195,0.04012657153476387,0.03928343887551381
2002-10-14,0.018046181294628937,0.008055841417937679,0.0031629051331795903,0.00713002555736629,0.008394032249897513
2002-10-15,0.02228268585610723,0.030474854574926893,0.015485602414836564,0.04621396531775219,0.04806103929274958
2002-10-16,-0.012711073193575416,-0.015155873559839423,-0.020350364893403135,-0.022955650160074177,-0.022193630505829846
2002-10-17,0.010391275759976722,0.014924904869938865,0.025515835361434272,0.021859248126244395,0.021585018846842406
2002-10-18,-0.006502706828888188,0.005995949357133888,-0.006020187093675558,0.00598679728258907,0.006524618114404041
2002-10-21,0.04430732738471043,0.017783997506328062,0.04361628124168232,0.019747415808711647,0.013189090223827667
2002-10-22,-0.03683933905680744,-0.017220546041980332,0.0023192540474313806,-0.012033153238685694,-0.009117001536539264
2002-10-23,0.0014146317150010037,0.00476148205206341,0.004697311364039848,0.0076489150016247915,0.00439255664124743
2002-10-24,-0.015880138294975078,-0.015075315357377177,-0.023947787081426055,-0.01635583642524922,-0.016215006301194053
2002-10-25,0.002192499938576809,0.011878376073653735,0.024873000510289105,0.018729139941777873,0.018218714701913937
2002-10-28,-0.011763307470068197,-0.012140788499677554,-0.028682537722412523,-0.007993106143254516,-0.007262527013797815
2002-10-29,0.0036380592732893815,-0.0039856008562992006,0.0033800890679163724,-0.008946920297596216,-0.008086216275203307
2002-10-30,0.0025657538680202282,0.008177913995358287,0.015195490571747627,0.010734035927327749,0.008920116144900441
2002-10-31,8.903189172817414e-05,-0.009472162066458466,-0.010197968444598105,-0.008364153954996031,-0.0058339184141748025
2002-11-01,0.008447621613548098,0.010664719494820809,0.0036524306965149875,0.016365781982242946,0.014745791091681549
2002-11-04,0.009777922122355714,-0.0015963908248673958,0.01208951488953284,0.006948395293282123,0.007152093394436104
2002-11-05,0.015789408235394077,0.01002674372031846,0.009998804867015654,0.007708559137145532,0.010801433267703628
2002-11-06,0.014908509909764106,0.008798938674458042,-0.010188152750411648,0.01031213,0.007264111723539924
2002-11-07,-0.010879487628135731,-0.014442788495260744,-0.01317204623373794,-0.02292158959857287,-0.021241987856135992
2002-11-08,0.014003290517072577,-0.008467796964689071,-0.013026648762505335,-0.00780693920549442,-0.005384308392457881
2002-11-11,-0.027226991974121494,-0.01652561800197158,-0.011186065625600481,-0.02288465517324885,-0.021210131066597478
2002-11-12,0.00882243417088074,-0.001163159154719577,0.0034836673987426402,0.008936976132526723,0.006649954589870337
2002-11-13,-0.007863573653206727,0.0024188809434761392,0.019191264277185566,9.25389196203118e-05,-0.000853549888038414
2002-11-14,-0.010821769215763331,0.018090160560662222,0.017076730285300372,0.024160736114932656,0.023271534702629625
2002-11-15,-0.000996491544327839,0.007589273993006567,-0.03604324498972415,0.006781419879148269,0.005013170148587952
2002-11-18,-0.016987561189442356,-0.008873692291075472,-0.012350056801338688,-0.010636352214564439,-0.011539592496013704
2002-11-19,0.014358496391703742,-0.0013128320394136426,0.004877669546907016,-0.004556718722088155,-0.0035312494461323097
2002-11-20,0.012366941174603678,0.012353910186838667,-0.007875261048733024,0.018089873178464187,0.01941293959684273
2002-11-21,0.005423482654531812,0.006685409383469055,0.004433466977009772,0.022001754176230903,0.02023412683679449
2002-11-22,-0.00519100895847887,-0.0017824704672345071,-0.017238171903300473,-0.002988757850548388,-0.005701019180255036
2002-11-25,-0.008341795595758138,-0.005290370153024839,-0.01601301125546184,-3.949972687386536e-05,0.0024143079071239776
2002-11-26,-0.014494464372057142,-0.01519580641594413,-0.01921448674684427,-0.018849325626774553,-0.020277349681882457
2002-11-27,0.03978912244245731,0.023039118065624017,0.006761795612265381,0.029515150464574168,0.028285898276785664
2002-11-29,-0.007585057010714327,-0.004579082036979796,-0.0061968883933187675,-0.003421382274231937,-0.004235572271709847
2002-12-02,0.003974043240364895,-0.004155725960758625,0.004151481157002482,-0.0005691802745431425,-0.0020935239912689453
2002-12-03,-0.019343291337000506,-0.005720874365495564,-0.009142112645564499,-0.014790657407449085,-0.013830449284547316
2002-12-04,0.008344677613653118,0.003929869686497505,0.021109499861257507,-0.0033391250026072678,-0.002430115090075923
2002-12-05,-0.013071969767365287,-0.00915528439780777,-0.009557273210203727,-0.011321371267465751,-0.012853577217799225
2002-12-06,0.025110061696750004,0.007986475690804507,0.015150184165225272,0.00716667,0.006718245959546815
2002-12-09,-0.03582719159764228,-0.014885579128370323,-0.03048478056623645,-0.022197992047185203,-0.021701687736437412
2002-12-10,0.004027012372446461,0.008855794859226792,0.026905486136326626,0.012366735323184568,0.013744937925035493
2002-12-11,0.004564341208165287,-0.003202839406605932,0.0012435032545258851,-0.00022258032926271014,0.0004000766396769005
2002-12-12,0.0006079655456746729,-0.0046427967844825425,-0.011947633075738553,-0.004232486344820644,-0.005672122754249608
2002-12-13,-0.02098595631024258,-0.007565777591194623,-0.017315391045635304,-0.013000749139282617,-0.013294607187883499
2002-12-16,0.03888484058422319,0.017441268788864202,0.02154541214571914,0.022443189758571108,0.024352106302147646
2002-12-17,-0.004914219370857651,-0.009685678008328718,-0.011847429372652962,-0.008447806379361043,-0.00946776030344026
2002-12-18,-0.016461896588250553,-0.006914612979730138,-0.016218430091386772,-0.013688803722813772,-0.013071186075274778
2002-12-19,0.0005974159435427037,-0.006190210632928895,0.0002302215014095715,-0.0079085439996726,-0.0074236777243977675
2002-12-20,-0.0031658226060175656,0.0094011873083519,0.013771402905465219,0.011891466535831605,0.012519976431990655
2002-12-23,0.020474224936999835,0.0032328473190952147,0.0087873410077434,0.0011099710827716554,0.0014892401410868266
2002-12-24,-0.006182319092396497,-0.003655008790414094,-0.001474840007587275,-0.0059483732572300045,-0.005885363099952857
2002-12-26,0.004187867007213787,-0.002456501432050313,0.00011103779434262428,-0.0027998945891464237,-0.0053181466956622155
2002-12-27,-0.02319022605956039,-0.013981647668699849,-0.012707893131118883,-0.015507212779743791,-0.015686935043251363
2002-12-30,0.01112025010215086,0.006387353348032653,-0.00012332586175723076,0.004659407061657244,0.004501144812910295
2002-12-31,-0.005613030940164438,0.001539507207852528,-0.004926162086954986,0.0017905346478296416,9.291554306251369e-05
2003-01-02,0.04066262233877374,0.02822478670530899,0.034626803740544665,0.03375847244431675,0.033337574634799215
2003-01-03,-0.008824204511192861,-0.0010310978661200918,-0.0002760087264304198,2.849599803341304e-05,-7.728658343941326e-05
2003-01-06,0.040460090709275795,0.018489654089124324,0.022409447930935175,0.023109615498950135,0.022773181568966707
