date,HMVA-mv,GMV-EK,HRP-E
2000-11-03,-0.004167579142944353,0.0016071911894554322,-0.0020373886671584455
2000-11-06,0.012094653580370296,0.006517831350108557,0.011711491903403507
2000-11-07,-0.0029420423841445276,-0.003357842121030597,-0.004581615110949023
2000-11-08,0.008338975841352852,-0.005332480263782532,0.004284943980999339
2000-11-09,0.001353852073214178,-0.0020519024513140183,0.00017768758267709242
2000-11-10,-0.004506748770286997,-0.01389143710261254,-0.00596488407870002
2000-11-13,-0.014011145389961921,-0.011478256856929039,-0.014345194708638032
2000-11-14,0.011460346987157711,0.01734381870436919,0.009772323634070669
2000-11-15,0.006519259900247368,0.00550797617841326,0.00564164468658921
2000-11-16,-0.007822912282877912,-0.010853333593731234,-0.005874257684202346
2000-11-17,-0.001582195969598117,0.002059197594523179,-0.0007223139843758282
2000-11-20,-0.004344711528078925,-0.014391272175008445,-0.007255995984158256
2000-11-21,0.010642562216104996,0.00840820963319581,0.008033075249973057
2000-11-22,-0.006436559171947144,-0.011275817008792422,-0.00905118861617757
2000-11-24,-0.003027848939225231,0.0060518284089729375,-0.00012600923926066578
2000-11-27,0.008235286809825413,0.007890860409394858,0.010400555649018775
2000-11-28,0.004099107323819153,-0.004385046180411035,0.0014672944646595557
2000-11-29,-0.0030824765086063456,0.0027624468539859236,0.0016133203352886197
2000-11-30,-0.009767956725408741,-0.007381356358480467,-0.006750215814802268
2000-12-01,-0.010275456925963261,-0.006886871285302213,-0.0045330732623841165
2000-12-04,0.009576270760245345,0.008975019898487062,0.009212074755847354
2000-12-05,0.007195750853699394,0.021316218139595867,0.015523790131760282
2000-12-06,-0.02073307662632325,-0.024174680957351993,-0.014789745225471341
2000-12-07,0.0051521286925760535,0.0007825678372264402,0.0037782186328329487
2000-12-08,-0.0008501580280590793,0.008801822237745116,0.0028678040374891674
2000-12-11,-0.0076661997106386515,-0.0016387578989461977,-0.00655338699508943
2000-12-12,0.0059430374699957714,0.000679386795719542,0.002965544280725862
2000-12-13,0.010761672443661231,0.005646325050206583,0.006331730635406812
2000-12-14,-0.008715284877921604,-0.010621615787449041,-0.009316219542703218
2000-12-15,-0.011424467772795086,-0.01531457672692799,-0.01053636203037844
2000-12-18,0.014806924387503004,0.01611006853549499,0.017634706864220494
2000-12-19,-0.0019112550414789172,-0.0042882541705011245,-0.006645755105989896
2000-12-20,-0.02033800265628393,-0.025519472465427736,-0.017151362073650867
2000-12-21,0.005173990918562281,0.006220344165569863,0.00992020504560138
2000-12-22,0.011450688442275711,0.015482555144384336,0.006168203403994265
2000-12-26,0.015833402926691047,0.009385362887122713,0.01703613387180572
2000-12-27,0.011569149611400646,0.010238541205557923,0.013967121940545998
2000-12-28,0.007418732505664426,0.007164581781341992,0.008433274595318226
2000-12-29,-0.006422141484097226,-0.007572706071561687,-0.005573420808718964
2001-01-02,-0.011065959527479562,-0.014096297616995022,-0.012042708572575759
2001-01-03,-0.01947355504765787,0.010218303952821542,-0.003125372916053498
2001-01-04,-0.03743444942128889,-0.019441207421197988,-0.026485400633281198
2001-01-05,-0.00055243000756205,-0.012052544126206256,-0.00984930227712581
2001-01-08,0.009376346701478432,0.003350568446166348,0.004803208671928516
2001-01-09,0.0007859192444937446,-0.0002902978261799307,0.0032506571993677325
2001-01-10,-0.006393956355561498,-0.002112831990862341,-0.0015030533169606039
2001-01-11,-0.007906322263537853,0.00187297068949958,-0.003440319901071936
2001-01-12,-0.002418896955098143,0.0003108031697714487,0.0033903856295486555
2001-01-16,0.014988434485335999,0.009962873930245378,0.011645776203384663
2001-01-17,-0.011567977408609091,-0.003239994629008789,-0.007752824495868039
2001-01-18,0.008349053980506706,0.0069084829556735235,0.003849987088661666
2001-01-19,-0.011910379882356768,-0.008047092776136591,-0.011079705208003138
2001-01-22,0.009006596044049174,0.0028601418760262,0.005073917538671789
2001-01-23,-0.0032765003522450815,0.0034715189389652617,0.002339203585426961
2001-01-24,-0.0028875721289253306,0.000795046040615345,-0.0005627536297865659
2001-01-25,0.013831593183943915,0.00548913811872279,0.0114529299389113
2001-01-26,-0.003005045040504166,-0.005015846393767551,-0.0045366378330466035
2001-01-29,-0.006734442573343792,-0.001626878429070321,-0.0019335271583908597
2001-01-30,0.009072252062415348,0.009501436033256731,0.005920299329391265
2001-01-31,0.00618279260077908,0.0033929587713874554,0.003341535746918346
2001-02-01,0.003643919896251638,0.007015957355569241,0.004560498350565664
2001-02-02,-0.00251804122389669,-0.009413861436088097,-0.004133800698464065
2001-02-05,0.009527416689092509,0.0043955608717780705,0.0065385455829207175
2001-02-06,-0.002204686733592072,-0.0007718931232019595,-9.409861120260442e-05
2001-02-07,0.0021578794354395517,-0.00331515817301029,0.0004165994926000052
2001-02-08,0.0011263326425779605,-0.0009277309863480574,0.002227296554804931
2001-02-09,0.005524381290614406,-0.0019206555456859754,-0.0011118067597737967
2001-02-12,0.003940640802371939,0.005725699364717412,0.007140641688177987
2001-02-13,-0.011862270133085611,-0.008840553273016668,-0.00333205253914212
2001-02-14,-0.006023662561585107,-0.008074271353714814,-0.01119332833081133
2001-02-15,-0.004371751879270214,0.00019395304996067128,-0.00025080142745809137
2001-02-16,0.004137433417872117,-0.007783442124756198,-0.0009222322563877485
2001-02-20,-0.003692415605281517,-0.0062398246290597155,-0.003480675366888623
2001-02-21,-0.009855990126904923,-0.011209982771620941,-0.014334814233865449
2001-02-22,-0.004775501615774341,-0.0029137804528115182,-0.005916920983254399
2001-02-23,-0.007687234195857864,-0.007912276037997363,-0.005709674421176475
2001-02-26,0.00945765284167443,0.010236553358909101,0.01399714767103203
2001-02-27,-0.00029591621159983907,0.002305379191039902,0.004419617477082084
2001-02-28,-0.0040753967590371745,-0.007069840585715426,-0.00811035931672111
2001-03-01,0.00445059143043271,0.001517542905629618,-0.004343452482104088
2001-03-02,0.004575508189070526,0.005625612401241047,0.0037912063078575906
2001-03-05,0.005190979855208081,0.004281289272855279,0.0029744524461598814
2001-03-06,-0.0030519561906896813,0.004650109141189895,-0.0014447673772979336
2001-03-07,0.0012941886090244875,0.0013674049044365233,0.004671090538838543
2001-03-08,0.014224528583896046,0.011525647351272157,0.012603310210025968
2001-03-09,-0.0063564938772496925,-0.016517290463688352,-0.010519441183806346
2001-03-12,-0.026084458354702588,-0.03398778126732388,-0.03434671714570573
2001-03-13,-0.006881605605346771,-0.0002791007802949066,-0.0016692519709224593
2001-03-14,-0.016126347711715214,-0.02008468331389353,-0.02427547588844152
2001-03-15,-0.0013369217800785712,0.0018937367519089637,0.003945604442060201
2001-03-16,-0.019287425856208146,-0.017365326700247957,-0.019962064579246028
2001-03-19,0.010970317965890791,0.015339630886588405,0.01367590169836018
2001-03-20,-0.004614652884809482,-0.015880597784642347,-0.012221051478247844
2001-03-21,-0.01784051816874612,-0.019130583627373594,-0.02011699714455891
2001-03-22,-0.015909680465731966,-0.01340393185312806,-0.01723503037385641
2001-03-23,0.0058393465456045455,0.01349646840186796,0.013939003832675663
2001-03-26,0.010247210359578731,0.011851141556595314,0.015752233313364516
2001-03-27,0.021218764869624086,0.023339505976350924,0.02145190064049399
2001-03-28,-0.011723078652701552,-0.015880293889757407,-0.0067247656075189975
2001-03-29,-0.001697189274425857,-0.0007947952544063996,0.00019252332215446413
2001-03-30,0.014371381078685833,0.010947264400428605,0.012440758404592899
2001-04-02,-0.012729802477512412,-0.012481691739055395,-0.00850278872756728
2001-04-03,-0.01696114498865515,-0.024093631644402733,-0.0237160962416287
2001-04-04,0.0004448611380172924,-0.0025370477182043716,0.0006482112255418407
2001-04-05,0.013476301963766415,0.022802378984725105,0.022455704705360922
2001-04-06,-0.0016337786549846089,-0.013608755432561985,-0.012162237855895892
2001-04-09,0.010787183123300155,0.009782030227671632,0.007042004237028765
2001-04-10,0.0024298617410660863,0.016346771859320153,0.012948653631275705
2001-04-11,-0.01936340703110885,-0.012755156399427656,-0.012190949923861057
2001-04-12,0.0071619645197604906,0.013425015885211913,0.01074377002003612
2001-04-16,0.010230569982461926,0.004258796848541858,0.0050895173757355494
2001-04-17,0.011163649967295535,0.006748298224022573,0.009089128830197914
2001-04-18,-0.003603220538684788,0.016393104553637565,0.015955970316527044
2001-04-19,-0.0004046528116554518,0.007061653586262847,0.002660342812271163
2001-04-20,-0.005050000296305799,-0.00752044388451895,-0.009382202046725317
2001-04-23,-0.0029840125910524486,-0.007722206700722023,-0.0029302846639767737
2001-04-24,-0.00944687724105317,-0.013989829377678276,-0.009032211952023741
2001-04-25,0.020473783254198134,0.014657892317195768,0.015287931514547078
2001-04-26,0.009153935521840956,0.007443751491147922,0.008954363153684045
2001-04-27,0.008007289932993744,0.011228868335474814,0.010574943001230026
2001-04-30,-6.944218305553864e-06,-0.001157284728387936,-0.0027708199918968102
2001-05-01,0.006040306707451083,0.006139249460280567,0.008182450839748565
2001-05-02,-0.007529223190387798,-0.006996825661539948,-0.0073251778759375955
2001-05-03,-0.005452399395602451,-0.010314737246543155,-0.0065933594387343405
2001-05-04,0.00529717115287576,0.00867016695277835,0.010287577007124031
2001-05-07,0.005051816261232107,-0.0008886390785846697,-0.0009488851018894677
2001-05-08,-0.0019000933801006765,-0.004231405664073157,-0.005758052829087066
2001-05-09,-0.002481578715326306,0.000526817376329621,0.002073436838850767
2001-05-10,8.097764833415301e-05,-0.0014934964918610477,0.0002733916045897927
2001-05-11,-0.005325465823206567,-0.00757637476510675,-0.005697075298797958
2001-05-14,0.010179527512767095,0.0037379782280272094,0.0066770842087008385
2001-05-15,-0.0033584412575284003,-0.0020731150340388303,-0.0008256586271806253
2001-05-16,0.023282133343741972,0.022339431717124013,0.02175768438198379
2001-05-17,-0.009975819687461012,-0.000617925860161132,-0.0009001793094986228
2001-05-18,-0.006249716774588118,0.004342251725250092,0.002189636431885964
2001-05-21,0.0051792196163512345,0.007793311022629723,0.0039063734546511564
2001-05-22,-0.006530639028232266,-0.004715018164100755,-0.0044680247821524965
2001-05-23,0.0027059794328681123,-0.005789117685454318,-0.005422698116203499
2001-05-24,0.003737802197681889,0.004752904063371275,0.0014017840211142506
2001-05-25,-0.004700653692708364,-0.008175626907149392,-0.007279737902034201
2001-05-29,0.007991232197011908,0.003417479363940493,0.0055200679120351644
2001-05-30,-0.0006274654025947539,-0.007701692963545914,-0.0032894852891027365
2001-05-31,0.0020441965181946776,0.0014630138084528337,0.0019779922828566093
2001-06-01,-0.0005951302829872184,0.0018052892272338843,0.0002783629897212265
2001-06-04,0.0023847014010625884,0.004520182984224581,0.0061681809296543315
2001-06-05,0.008535405192307855,0.010710000619826677,0.0061064754485691715
2001-06-06,-0.0069804606100876635,-0.007724571327205951,-0.009445773161172573
2001-06-07,0.0057995497089576515,0.006266049827145518,0.0005008782879905327
2001-06-08,-0.00834680554814766,-0.008267287002261087,-0.003916593102073329
2001-06-11,-0.0027534518069595917,-0.0021899289932814916,-0.0024640486717824295
2001-06-12,0.0052297575837090575,0.0010520181557750888,0.0012356189022228407
2001-06-13,-0.011485848267599458,-0.008412318004020291,-0.004691565153722395
2001-06-14,-0.011960979944096393,-0.012752978425888958,-0.010849598331022137
2001-06-15,-0.012100306801768561,-0.008866821931524079,-0.005107633792511311
2001-06-18,-0.0033373896247373205,-0.003354668749967652,-0.0005908939800931618
2001-06-19,0.004606278908174144,0.0014739676841268822,0.0029125356904165746
2001-06-20,0.007804039671688569,0.004945368662044989,0.005492806152094495
2001-06-21,0.015209894695770058,0.01083490511186418,0.00929734039739486
2001-06-22,0.0003529807675534485,-0.004128939338254321,-0.01042311819651137
2001-06-25,-0.0050091098097758855,-0.007364345346653965,-0.009388214876568447
2001-06-26,0.0006907113468899352,-0.0028176501320310472,-0.0011047474847638255
2001-06-27,-0.004694029674757007,-0.008570509858074405,-0.008049872476416845
2001-06-28,0.014588793487888328,0.009849873655944691,0.007012761880090134
2001-06-29,-0.010650754392872212,-0.006205290134710515,-0.008927928075280742
2001-07-02,0.013390984907429028,0.012061104282672921,0.010696012232937637
2001-07-03,-0.00123933639616525,-0.002548416739266903,-0.00146139614465628
2001-07-05,0.004008496851300054,-0.00329267990475767,-0.005469643435945849
2001-07-06,-0.007429226639938861,-0.013531707454561503,-0.013160166853544528
2001-07-09,0.0006398026405588217,0.0028681612012964202,0.0038563694809658523
2001-07-10,-0.006387607910944371,-0.006163338542835047,-0.006501895582007149
2001-07-11,-0.0051333884294860995,0.0005301520109989001,-0.001815886376973165
2001-07-12,0.012252740682221841,0.012760025436346158,0.008744621232545002
2001-07-13,0.002169475768720571,0.0041701517926890945,0.00318547750487048
2001-07-16,-0.005235071176096573,-0.0009547842672908501,-0.0025839300900557314
2001-07-17,-0.0011326600389874153,0.005085317783180335,0.007578615925711741
2001-07-18,-1.7856593514052326e-06,-0.001233925269301186,0.003122011179940814
2001-07-19,-0.0014285669662391825,-0.0007748788378211781,-0.0019361817521161646
2001-07-20,0.009111203122689173,0.0034976030899226914,-0.0008781985708437691
2001-07-23,-0.01435963441578173,-0.013037466285535919,-0.013343612028432403
2001-07-24,-0.026725567306041368,-0.016044399972028854,-0.015014032604935354
2001-07-25,0.024087126424068718,0.01801078426652122,0.017903719586377643
2001-07-26,0.01011590909916653,0.005593977049815473,0.0066025517614226375
2001-07-27,0.006705133720624824,0.0021644374345098447,0.0016659688412900052
2001-07-30,0.0007160185884204886,0.001531180810692049,0.0019299376508000333
2001-07-31,0.002262766239214748,0.006571728611301452,0.006359961879436821
2001-08-01,0.0032363190414844926,0.001000172744337181,-0.001546756366391533
2001-08-02,0.007273480292168552,0.0027588691229432265,0.0004801933090491014
2001-08-03,-0.011678319312428046,-0.007560146698944189,-0.005491512895649531
2001-08-06,-0.0024832080744162524,-0.008162406715620667,-0.0061776886868536345
2001-08-07,-0.00519767954025423,0.000500130864810206,0.003462465425766054
2001-08-08,-0.014832741818059226,-0.01326191443692637,-0.010859017285409297
2001-08-09,0.007249208800317689,0.002866324603196875,0.0027045970583712718
2001-08-10,0.01064307236507072,0.0071060018440246755,0.007341779665747367
2001-08-13,-0.00019422073682772548,0.0014894167317832804,0.0013562767324794276
2001-08-14,0.0011603201961964647,0.002022768369561659,-0.0008502937311701855
2001-08-15,0.00014825639149737086,0.002365474974574558,-0.00019248069389688768
2001-08-16,0.011152049938780278,0.005274337001615048,0.0036560193600219627
2001-08-17,-0.009985796760125284,-0.010285150053796063,-0.01017013063293803
2001-08-20,0.008029767173628861,0.00447753180463422,0.006549329867699111
2001-08-21,-0.006438817220340921,-0.007038680443913596,-0.006488028642540225
2001-08-22,0.011155400088570314,0.007074426923226147,0.0040998376407005675
2001-08-23,0.0031121840209604257,-4.960104602287442e-05,-0.0010860353751463566
2001-08-24,0.00963269859885332,0.0039875443321417655,0.006803170822439858
2001-08-27,-0.0012122169350879113,-0.004186625085060392,-0.007317586199069153
2001-08-28,-0.018504523466349548,-0.014035103339502118,-0.013742725686092416
2001-08-29,-0.007493442716531204,-0.0060127653560870286,-0.006514382017189441
2001-08-30,-0.006222062732751311,-0.006956253262940433,-0.006850060768159097
2001-08-31,-0.0034550815939552366,-0.0011090431557311863,-0.0013949377391389182
2001-09-04,0.007298875412065305,0.003647550386503618,0.004477027551064107
2001-09-05,-0.0007285230673640477,-0.0033842397489894155,0.0029312269107729743
2001-09-06,-0.014060824927394931,-0.012102915246251155,-0.01526731075771554
2001-09-07,-0.011452272753751595,-0.013222008564777583,-0.01590767877964572
2001-09-10,-0.001795174128361803,0.0036243394525119974,0.005603085694443462
2001-09-17,-0.00796905187166346,-0.01748008821159779,-0.023679151287179373
2001-09-18,-0.0015821080418788203,-0.004424295538018739,-0.0014739829212756243
2001-09-19,-0.011051478855323099,-0.01113318445728146,-0.013986626667315337
2001-09-20,-0.02893671443204392,-0.018843086577566597,-0.023723698952509687
2001-09-21,-0.02370543166245014,-0.020361866022063215,-0.023894214118045466
2001-09-24,0.015337362383335457,0.01701987137501067,0.022915338071881113
2001-09-25,0.010220583753539585,0.0063469012594543975,0.011896314129435549
2001-09-26,0.004081899793533146,0.001032025754890212,0.00408875790004667
2001-09-27,0.015727691138520534,0.016707719099032122,0.017473690410404794
2001-09-28,0.010479208667039172,0.01800905370627185,0.01775177171250415
2001-10-01,0.007087039040290047,0.001973694353225561,-0.0002636209686078198
2001-10-02,0.010851190421288178,0.013601870153379972,0.012993968949208339
2001-10-03,0.0079775303035093,0.008095268473962362,0.004685570842973128
2001-10-04,-0.005929931904958819,-0.00018373448265590633,-0.005883437594522457
2001-10-05,0.005889722387850509,0.004305358908833634,-0.00023424255925391313
2001-10-08,0.0011766625019857455,-0.0052695593643389245,-0.00600774922619325
2001-10-09,-0.0011118707567386954,0.00022492704064752916,-3.245087969524388e-05
2001-10-10,0.010370240275101495,0.015227732936371854,0.013598402377561405
2001-10-11,-0.005989762250212792,0.00018891078399598107,-0.004880162428007351
2001-10-12,-0.002067199663028739,-0.009036604733178938,-0.0056771698669081236
2001-10-15,-0.0033933057374311184,-0.005478466710958451,0.0009349062144913607
2001-10-16,0.0011530125231275657,0.003628041443412265,0.0028228330081307555
2001-10-17,-0.01009491606544105,-0.01273412148033229,-0.00968347253058842
2001-10-18,-0.016458911668864224,-0.005960562835644723,-0.005345035931646614
2001-10-19,0.009891331220145724,0.0038039239699063612,0.0035102983954026865
2001-10-22,0.01852008941629419,0.012773319821637269,0.010605258596467049
2001-10-23,-0.005906056956614314,-0.003898230932117687,-0.011666398450212116
2001-10-24,-0.007626672126889671,-0.002252128972795686,-0.0068195910348040345
2001-10-25,-0.0020977848023992773,0.01209053602891253,0.00905945790176829
2001-10-26,0.0037103392256339846,0.0068441792162369655,0.0051197054296551765
2001-10-29,-0.013354299431413983,-0.020833657896340348,-0.01334407625087271
2001-10-30,-0.01669328563777433,-0.016985459594187846,-0.015225011715336927
2001-10-31,-0.004077219171403162,-0.0032685245343914418,-0.0010599932107396637
2001-11-01,0.014836111256701095,0.014393517121368575,0.011055567012192326
2001-11-02,0.004589909290913024,0.0010742452494580074,0.0024119031576253585
2001-11-05,-0.006619754848844729,0.009428311349121582,0.008442397115344471
2001-11-06,0.00264641302752294,0.008110554805379819,0.005885301063878685
2001-11-07,0.00021619550899394012,-0.000378120100353423,-0.0011448082491227673
2001-11-08,0.001997834581405199,-0.0013250686739951032,-0.002323496723564335
2001-11-09,-0.0028631362117695343,0.0032373307380024604,0.001202104576264608
2001-11-12,0.0012399859128406402,0.00033770873013864295,0.0001450398850517591
2001-11-13,0.006786165891539716,0.011305623030843216,0.011661238219670595
2001-11-14,-0.0009676645401696771,-6.108109231019618e-05,-0.001823124267302642
2001-11-15,0.0013531462462293676,0.0014428910736440346,0.0031409039812493257
2001-11-16,0.004563937243640469,-0.0014822372717706723,0.0003344444097699399
2001-11-19,0.00648550256422079,0.0074483795564033,0.008274016153595319
2001-11-20,-0.0064080857457149195,0.001029340190651268,0.002088144740219631
2001-11-21,-0.001672778228531543,-0.005956308861851217,-0.0017993378340497496
2001-11-23,0.0030037276824451294,0.007005943649663227,0.007027250881372713
2001-11-26,0.0047990297248686285,0.002408065667230216,0.0024200137550826075
2001-11-27,-0.0027775583009001944,-0.005295359569505611,-0.006790477906222022
2001-11-28,-0.009754925038695022,-0.011672099099531673,-0.010951786602809663
2001-11-29,0.013261348273864456,0.007959615928131849,0.007534464534976345
2001-11-30,0.002328604222978958,-0.0005879708279223072,0.0007378371113528885
2001-12-03,-0.00026269716914492896,-0.0020142664283575498,-0.00246211837216355
2001-12-04,0.001091014269280967,0.004945404262591632,0.003769876029449791
2001-12-05,0.0020928323050175787,0.012283762405255472,0.007826445965384425
2001-12-06,-0.011654033941013192,-0.006970887592093028,-0.005791800410723196
2001-12-07,0.008156159116994213,-0.0008679666596269481,-0.0013472430544457547
2001-12-10,-0.005027454432391362,-0.009417847831231322,-0.008569302905850291
2001-12-11,-0.004586290460895101,-0.007122872435640337,-0.007737367369348632
2001-12-12,0.0019028916934286705,-0.0007435224134202791,-0.0019496722879847642
2001-12-13,-0.005390639850336034,-0.005939996581310218,-0.005753321476237794
2001-12-14,0.005777972571467246,0.0038444491382438857,0.0028610702950647663
2001-12-17,0.001334418087380273,0.005625672914786977,0.0085153124630898
2001-12-18,0.003519654994086002,0.0026091924102880026,0.0037388127786012596
2001-12-19,0.016351893145829143,0.011042729317025844,0.00921083617414806
2001-12-20,0.0022570136428099854,-0.0010729878541705725,0.0007417443307387807
2001-12-21,0.011685116963213393,0.0064529838371048575,0.004631407810486402
2001-12-24,-0.000529327378517969,-7.454735786185884e-05,-0.000394434727805072
2001-12-26,0.004403140279131443,0.004065113017370512,0.0025863465823236093
2001-12-27,0.0024687310122835566,0.005635626243329362,0.004820994230359978
2001-12-28,-0.0025483757829510693,-0.0005952545116537959,0.0008482699132310994
2001-12-31,-0.007803909848654458,-0.00759261111784,-0.00798696788994591
2002-01-02,0.001968854993541827,0.0024053167358014512,0.001624245658375028
2002-01-03,-0.0009637145108522559,0.0006336191200414711,-0.0005292140840926668
2002-01-04,7.044760036554677e-05,-0.002288054986958405,-0.0015981249259568425
2002-01-07,-0.005067870011446388,-0.006586763470080263,-0.006484499316615639
2002-01-08,-0.004253117405205404,-0.0025440283086463748,-0.0035326160999501347
2002-01-09,-0.005619342210368206,-0.004095703236920266,-0.0036497146823475167
2002-01-10,0.003130478963394455,0.0016121002429076551,0.003113910179195398
2002-01-11,0.006929164653540813,-0.003515112700675357,-0.0031870080833981064
