date,HMVA,EW,SPY-100
2000-10-04,-0.0004745210272417071,0.008265091557547066,0.007195782721005527
2000-10-05,0.0076334477226148835,0.0008480755949831433,0.004610111600741242
2000-10-06,-0.008680345027767052,-0.021905582679845433,-0.01931448860633161
2000-10-09,0.0014455115549226382,-0.004353736440048039,-0.00792276461497085
2000-10-10,0.0058028748821126385,-0.014082000620552761,-0.011671662991023858
2000-10-11,-0.0018515296983788105,-0.016313211572194918,-0.017353615457858726
2000-10-12,-0.012054641414591529,-0.02986623553668415,-0.027487192319316005
2000-10-13,-0.0034859186149829137,0.03587240483498688,0.038270401423264815
2000-10-16,0.0029978013819772537,0.0017900836181170918,-0.0012458603900260539
2000-10-17,0.0005994527095240141,-0.018601150990750742,-0.01747942214576622
2000-10-18,-0.011396917990477623,-0.0018446421430118145,-0.006217061709609643
2000-10-19,0.0025293597884749656,0.036073971209044084,0.03799070549955766
2000-10-20,0.0041246592576344885,0.011989876400227526,0.0073393130535829645
2000-10-23,0.003135844832082648,0.001440414246739586,-0.0012476607591211924
2000-10-24,0.0009480547836658852,0.0013203132789680655,-0.000225183098898389
2000-10-25,-0.005534177700798414,-0.026842824164068347,-0.027152905505488486
2000-10-26,0.0016326842485091455,-0.0036909798872387313,-0.0005103538308011494
2000-10-27,0.010616594517006618,0.014188193080524148,0.010174628119760378
2000-10-30,0.020253343735293947,0.012785700475434765,0.007841444991602447
2000-10-31,0.006003111052638362,0.02275272,0.024300469331149325
2000-11-01,0.012493107837106386,-0.00787207153398722,-0.007113068416489065
2000-11-02,-0.012663741786598938,0.003633057247222087,0.005788052945540558
2000-11-03,-0.005610791412022444,0.001407066658334932,0.0007914192551409345
2000-11-06,0.01205117058397524,0.0026029226579458646,0.0030980364837335825
2000-11-07,-0.0009996874805216823,-0.0028012114735399478,0.0002932088367402365
2000-11-08,0.008352830805436052,-0.018312685949614688,-0.020173638586932562
2000-11-09,0.0029831548295199423,-0.007308453234725788,-0.006084333149654485
2000-11-10,-0.005414441913126469,-0.02404422324514753,-0.028536007988090344
2000-11-13,-0.013655277575675924,-0.012392010274434172,-0.012520657853142962
2000-11-14,0.011838141821255373,0.02265449603829999,0.027150904461278866
2000-11-15,0.005131713574775678,0.002227970408025534,0.003252463155120728
2000-11-16,-0.0069522291506055114,-0.015066444177230966,-0.014544282921404783
2000-11-17,0.0016801780617523056,-0.00815828377423983,-0.0035888213882424532
2000-11-20,-0.008650745463100051,-0.018245393577525436,-0.020030927323038687
2000-11-21,0.0083202198439297,0.001076821549863974,0.005077006525424769
2000-11-22,-0.005508138119939597,-0.020615350102607535,-0.020787863876739292
2000-11-24,-0.0024774533124519924,0.01639207455502264,0.01643533037710467
2000-11-27,0.006009546805006793,0.003912961825489745,0.006651195066776786
2000-11-28,0.0020769798742515284,-0.012669694411773687,-0.011440348901008745
2000-11-29,-0.003597448567741431,0.004483312923068356,0.0037265665844734576
2000-11-30,-0.010652791468893426,-0.015197360000000004,-0.01938143742645526
2000-12-01,-0.015863561774309327,0.0015613644538158436,-0.003062804984246941
2000-12-04,0.00808716643095242,0.005067263010381016,0.006954840634202607
2000-12-05,0.008575939361264665,0.04121203334104301,0.043052780952982636
2000-12-06,-0.015547743076141563,-0.019206605124797705,-0.019030310784858614
2000-12-07,0.0034988957479606514,-0.0014508880461829114,-0.005343107912971829
2000-12-08,-0.007043641038706267,0.0191058717918608,0.018013985524465138
2000-12-11,-0.0074418574052353016,0.007560245842778078,0.006796341464652944
2000-12-12,0.010148732814815818,-0.005731031466224102,-0.007658371766735
2000-12-13,0.011491724249092984,-0.005386798795993708,-0.006217138321366309
2000-12-14,-0.0030169914015549175,-0.013313781385844164,-0.012628233425042034
2000-12-15,-0.015408112800467642,-0.017755810878980368,-0.02504282343923786
2000-12-18,0.011556408219815042,0.010423277835994295,0.005574689076320383
2000-12-19,-0.017270374069505576,-0.014177288220333976,-0.01628555125639058
2000-12-20,-0.02813841539703409,-0.031875844377790535,-0.03540503695986628
2000-12-21,0.00977277145782923,0.009460487703163092,0.009677361261289565
2000-12-22,0.011168831308140243,0.018154164824088367,0.022188924148443905
2000-12-26,0.015211617888468464,0.00894213226832521,0.005457408334100818
2000-12-27,0.013865793806097754,0.012070705677847736,0.007922539115407459
2000-12-28,0.0049592401702515795,0.005515581786085858,0.0018099370068162834
2000-12-29,-0.004428348562235944,-0.010547036607038362,-0.009385113140523036
2001-01-02,-0.009447532478661104,-0.02351756,-0.02303111785949679
2001-01-03,-0.02830808757356935,0.05105933169620541,0.05100767076026238
2001-01-04,-0.04467517001469783,-0.012319778976845627,-0.01097818669603926
2001-01-05,-0.0033481330407944035,-0.026943703923183276,-0.026229719206414027
2001-01-08,0.01040356777320265,0.0014182839537462812,-0.002818514315222054
2001-01-09,0.0012065079853625293,0.004584336770140374,0.005885701074953347
2001-01-10,-0.007405263660070788,0.010957372566033694,0.00789601504853684
2001-01-11,-0.009589507581487073,0.00987529416722861,0.011337882547522413
2001-01-12,-0.008927677685335034,-0.0031814452049704414,-0.006545109544003029
2001-01-16,0.018084064842298252,0.006421012652940183,0.006757076866256095
2001-01-17,-0.010939810811695096,0.0030676519768388874,-0.0006495614499297465
2001-01-18,0.0059912847583044465,0.01250920580906888,0.01652387529361545
2001-01-19,-0.011618391430911616,-0.004903283434090057,-0.002114885837067424
2001-01-22,0.009538243424060568,-0.0006936869554369591,-0.0031134496753936476
2001-01-23,-0.0118112831395222,0.009102192886754734,0.01050842956455197
2001-01-24,-0.007188363252466167,0.004038951407636551,0.0031020499560797444
2001-01-25,0.01312499085690308,-0.006311301691702653,-0.005487614117938282
2001-01-26,-0.0026178245292242754,-0.0006522822188273469,-0.0011490551512566886
2001-01-29,-0.007746258036999939,0.0068678303497619825,0.0048388326071858905
2001-01-30,0.008407575481248895,0.006407722598003449,0.007409081240709636
2001-01-31,0.008428498252038286,-0.00662879454244545,-0.005152216785547599
2001-02-01,0.0017516975455110402,0.0069464800000000005,0.008321795366009443
2001-02-02,-0.004288989479536916,-0.01565432755050695,-0.019592736773737636
2001-02-05,0.010464843663502284,0.0028057432737686335,0.004210650008683012
2001-02-06,-0.002908535502618871,-0.0018589458523026936,-0.0011863680072978335
2001-02-07,0.0031515241725762312,-0.008364189983052576,-0.011218558042558634
2001-02-08,-0.002000588564249255,-0.004295691649245298,-0.007383724564768587
2001-02-09,0.009720748017339721,-0.010851178402702309,-0.016409618316680284
2001-02-12,0.005193548779807895,0.007695963946410417,0.013061646839275092
2001-02-13,-0.013843292613574738,-0.008068960536032123,-0.010895507091307509
2001-02-14,-0.002916686217467577,-0.003311062865896411,-0.0030187950285830035
2001-02-15,-0.004434450768265165,0.007652342406124268,0.00850330021892457
2001-02-16,0.004727304704526833,-0.018347992123624292,-0.020827479975064594
2001-02-20,-0.005853330916007626,-0.014656944619900502,-0.018197124031095368
2001-02-21,-0.00944665086778887,-0.01758146806689672,-0.020026974576161368
2001-02-22,-0.0033339343645990096,-0.002805149518062319,-0.0008005451597669804
2001-02-23,-0.005879452954535687,-0.007664316229766809,-0.006608725928322757
2001-02-26,0.009667673674063675,0.01641300902308572,0.018147425532658766
2001-02-27,-0.00302117333679713,-0.0052493538002045545,-0.007913471828558291
2001-02-28,-0.00837296029554205,-0.012791442614985387,-0.015043161985570697
2001-03-01,0.010231941066356184,0.0019976110337538142,0.0010481469847735368
2001-03-02,0.005426931970716665,-0.0043286306455568605,-0.01044757694023575
2001-03-05,0.005366552358374755,0.00764342,0.00743789691213984
2001-03-06,-0.0007175774247855746,0.010959775102069344,0.011139791531175128
2001-03-07,0.004481132228123414,0.005295460195918836,0.005323577211634639
2001-03-08,0.013434903245449896,0.002439108965950301,0.0016936724529051457
2001-03-09,-0.009336474387733553,-0.02472629267796988,-0.027113783921319398
2001-03-12,-0.028794076202754287,-0.04379191885444993,-0.04732745697392078
2001-03-13,-0.009723988747780597,0.01321816037275486,0.01979834501480475
2001-03-14,-0.013931204480978461,-0.02453656939842391,-0.026639369374007148
2001-03-15,-0.00023216264262731112,0.007041212723856073,0.0070007933432092405
2001-03-16,-0.016360984966190633,-0.020983604086690862,-0.01957711910165872
2001-03-19,0.00963235176834348,0.02325542114879444,0.01781265457756827
2001-03-20,-0.002462741317355746,-0.024226379419246363,-0.026819982313924257
2001-03-21,-0.018884009172407828,-0.015997644028939283,-0.01742198623290131
2001-03-22,-0.017549582253640124,-0.006225079280347113,-0.0020943667639085582
2001-03-23,0.005063896606445821,0.017352348808181747,0.020231567001562454
2001-03-26,0.009579434282111356,0.011115057236976752,0.010593156908769587
2001-03-27,0.023608553994671645,0.025472632015777354,0.02956709925530206
2001-03-28,-0.015442815910982437,-0.024383769032968284,-0.026311511918763963
2001-03-29,-0.003935458325473653,-0.007429494945740418,-0.005576248367310767
2001-03-30,0.012942476307947362,0.010750902064712508,0.010707607625683067
2001-04-02,-0.011649839511455633,-0.013612139842454294,-0.013026245008560372
2001-04-03,-0.016248758353285833,-0.03417896,-0.03448871778944924
2001-04-04,0.007578256455033448,-0.006122873329866576,-0.0042958336733276165
2001-04-05,0.022640405389535986,0.04207729016308079,0.04490548791318195
2001-04-06,0.011265333267007977,-0.022236125610282088,-0.01774786436827121
2001-04-09,0.010246127370641494,0.006245468711788975,0.006285519372885198
2001-04-10,0.009648677391100901,0.02742895039160932,0.02560916863290906
2001-04-11,-0.013132115639246402,-0.0021637137636918765,-0.0021343542858172915
2001-04-12,0.005376420718884853,0.015605820732062693,0.015508027421285556
2001-04-16,0.015031981818937145,-0.0032109192034724143,-0.0024760582241119236
2001-04-17,0.016732063186743567,0.008181066023566406,0.010546774333098296
2001-04-18,-0.0013241409245746429,0.039886297741473245,0.039725300563379716
2001-04-19,-0.00872057666150382,0.015094842584800788,0.014099372199879057
2001-04-20,-0.007674763157571495,-0.010170938462011465,-0.008935531443361377
2001-04-23,-0.0023091303115751922,-0.01585141973701824,-0.014304683408914267
2001-04-24,0.004082888645443573,-0.014085708186098923,-0.014008464807136
2001-04-25,0.016641229686278777,0.013862340130364326,0.01741542595896048
2001-04-26,0.013474282990292921,0.004463324626601255,0.0050755036328592185
2001-04-27,0.0014146737678656471,0.01550704339994225,0.014254806553845426
2001-04-30,0.006763651245348158,-0.004887053786999608,-0.005326355730279154
2001-05-01,0.005006185504423932,0.012849934670468046,0.015318146193327258
2001-05-02,0.001773915639507147,0.0014982785119300708,0.0005671019227722542
2001-05-03,-0.005464693916475433,-0.013831440000000002,-0.013779448644720723
2001-05-04,-0.0047875729719184775,0.01408197749017673,0.01583064431455111
2001-05-07,0.014091310418527948,-0.004684476333118114,-0.0016752021220769354
2001-05-08,-0.007428734975228891,-0.004078383933953808,-0.0026342970328968106
2001-05-09,0.0019143453969442414,-0.003599745367986389,-0.005710360069224876
2001-05-10,0.004575807756514532,0.00027830505477554,-0.0011653993306486045
2001-05-11,0.007172102389923823,-0.007784737712723557,-0.008753139758093385
2001-05-14,0.011356953551144805,0.002403879063094688,0.0034855051172040484
2001-05-15,-0.00913470775131317,-0.00023766234896171136,-0.0007849997086923347
2001-05-16,0.02411560328947115,0.02937381721865502,0.02860023060122665
2001-05-17,-0.013196638961083768,0.0029162319925159236,0.0005772996898792133
2001-05-18,-0.013909236402003351,0.002056198276038535,0.0035370607080363586
2001-05-21,0.004058083458763491,0.01590542164169161,0.014573080170328823
2001-05-22,-0.01486972655855875,-0.0026996340449914782,-0.003272481220552624
2001-05-23,-0.010111253709124197,-0.013438383470685511,-0.014310495840297605
2001-05-24,0.02012050390969743,0.002427224362525241,0.00395224568857941
2001-05-25,-0.0012567227493713502,-0.012045263568584983,-0.013391549701439702
2001-05-29,0.012280619576205689,-0.0064612685705632295,-0.006697482386292338
2001-05-30,-0.002878193647063684,-0.016745890101336737,-0.0151194731372265
2001-05-31,0.00010433701784916837,0.005675321751803011,0.005157317072352281
2001-06-01,-0.00465310836300183,0.0026952343969220294,0.004184055793263401
2001-06-04,0.0032824118287040445,0.005970910000000001,0.0066263417474436495
2001-06-05,0.0013527714666643606,0.012323389691477261,0.012468704668339424
2001-06-06,-0.010542560232314585,-0.010026802416230102,-0.010530157935159705
2001-06-07,0.004039719155646527,0.004668649402264708,0.005182422710418608
2001-06-08,-0.002561355019652184,-0.009690437915903693,-0.009791081207715515
2001-06-11,0.00024452553929510537,-0.007507952454664562,-0.0071871243145740235
2001-06-12,0.0037362891335622787,-0.00156425967437259,0.0011077399186731115
2001-06-13,-0.005701958024842811,-0.01064677519465754,-0.011492420631799043
2001-06-14,-0.008232574929082274,-0.020172306209989787,-0.015758454220646565
2001-06-15,-0.014813906625052803,-0.005761435821127101,-0.006206781439667481
2001-06-18,-0.0006707318217747569,-0.006256772610247812,-0.00470034232859251
2001-06-19,0.006039681127503921,0.002656362446048398,0.0035838901451428163
2001-06-20,0.010565827905960258,0.005930211231051745,0.01029524343054309
2001-06-21,0.013736025207339691,0.013101579249315935,0.013702444704138755
2001-06-22,-0.0012021905667038563,-0.008498410315788171,-0.010199228201709563
2001-06-25,-0.006335260917335098,-0.005049407987998215,-0.0054806480345474615
2001-06-26,0.0012548612507401013,-0.00288343825328155,-0.003590673800486976
2001-06-27,-0.002096985056905178,-0.005012203739321356,-0.0056005591072796216
2001-06-28,0.017203976698748936,0.011884555596552906,0.013030419453696568
2001-06-29,-0.010672386437938884,-0.0036560258705975734,-0.00490184814785541
2001-07-02,0.01094643803992168,0.011915576020482111,0.012168815082627729
2001-07-03,0.00011418896652003992,0.00011696,-0.0012953763322973
2001-07-05,0.0035140502160368532,-0.01059040930369784,-0.013981135476689402
2001-07-06,-0.006798560484123563,-0.024953406502911887,-0.024669979449811134
2001-07-09,-0.00042384163545894,0.0068421542371099806,0.008392979917928178
2001-07-10,-0.010204789891423354,-0.012139905838894316,-0.013821056095636537
2001-07-11,-0.005760463823639714,-0.0009341267747496063,-0.0016873327920790906
2001-07-12,0.012467626134831567,0.022225640091255126,0.024183587631842467
2001-07-13,0.004752836095259824,0.005454831667866698,0.006095419004403937
2001-07-16,-0.0048821729924263205,-0.01215319410752741,-0.00978683321390052
2001-07-17,-0.004725242907173323,0.011061089756439975,0.011031534621768861
2001-07-18,-0.0020208611288907307,-0.004184030891365973,-0.005151808074275978
2001-07-19,-0.0004469950827928312,0.004178149867062737,0.005777398224845778
2001-07-20,0.010577274794360195,-0.0017549131021470951,-0.002106333393194793
2001-07-23,-0.014954077180769368,-0.0159160492648804,-0.01807537744352326
2001-07-24,-0.020719449950330357,-0.015607882916614494,-0.015197643125682357
2001-07-25,0.026458445130468224,0.017637420847712044,0.016687019992655122
2001-07-26,0.005926962463847997,0.010919681904823956,0.008686626346101952
2001-07-27,0.005498499634665672,0.004866434848443,0.002346616148387442
2001-07-30,0.003084327036709417,-0.0008268833706237902,-0.0013304530544728374
2001-07-31,0.0015024647820433366,0.005420260859956166,0.005772650186479993
2001-08-01,0.00029152201153815656,0.004346679674240245,0.00375779373188561
2001-08-02,-0.00679349534005644,0.0038526899999999998,0.004305742318040022
2001-08-03,-0.013642573055236324,-0.00616803584262946,-0.005448565949168222
2001-08-06,0.01455217450044872,-0.009445960148804165,-0.011742414274599185
2001-08-07,-0.008188770684737091,0.0016489097633365908,0.004553794358040743
2001-08-08,-0.0076323257375528804,-0.016741784207324664,-0.01689502709529003
2001-08-09,0.006269969421839462,0.00029625107273935206,0.0005144674406735178
2001-08-10,0.014304955853937287,0.005423854971898072,0.005952478262807453
2001-08-13,0.004915917370953897,0.0014594555923563444,-0.0001030920015287701
2001-08-14,-0.0040327916294361915,-0.0032723929781647296,-0.005349025383069416
2001-08-15,-0.004472645309932373,-0.007624123351368439,-0.007333074179046987
2001-08-16,0.006274726735844387,0.003360935874981983,0.0030882393418599375
2001-08-17,-0.01059729603301535,-0.01599825493678516,-0.018456820630655825
2001-08-20,0.006085389999590863,0.00799649173887085,0.009592093555919542
2001-08-21,0.003364206564551666,-0.010315979288901728,-0.013825517961364758
2001-08-22,0.01374137550376974,0.00760224864820797,0.006782425425694577
2001-08-23,0.0014330100092792644,-0.0032604328064272294,-0.0033930565841772315
2001-08-24,0.009086571726349026,0.018338314839920607,0.021451567735459684
2001-08-27,-0.00554600611228671,-0.006204090022302824,-0.006049719195578317
2001-08-28,-0.019844893192266885,-0.016470047975558764,-0.0170773431510429
2001-08-29,-0.0074560968216344625,-0.011338272020279126,-0.011943983980989755
2001-08-30,-0.00045572160733779537,-0.016056613490230295,-0.018691443269455287
2001-08-31,-0.002567850860578141,0.00373754,0.003956562960049894
2001-09-04,-0.0009154170413801527,-0.001736802033537572,0.0005033868282212589
2001-09-05,-0.010152067075407317,-0.0026647036805372373,0.0017787517107035128
2001-09-06,-0.018147198138651458,-0.024403434933107374,-0.024372911120836133
2001-09-07,-0.0072489334190999725,-0.018847229525985856,-0.01907128668569361
2001-09-10,-0.002227354970430552,0.007270069340845049,0.009790722661732386
2001-09-17,0.012560992279635034,-0.04777306653138691,-0.04549761695773444
2001-09-18,0.016707992033287895,-0.004379355650537668,-0.002777061945586553
2001-09-19,-0.017809154776771974,-0.015037210981793891,-0.0145497021865284
2001-09-20,-0.03367314360115452,-0.030087990407857066,-0.03168266138425745
2001-09-21,-0.026007156129498124,-0.019212929116369487,-0.019755544170763417
2001-09-24,0.019342981726202243,0.03928229424746214,0.04172876990268663
2001-09-25,0.02190890431858187,0.008998318057938577,0.010882748810759322
2001-09-26,0.011787300994324233,-0.0032130997365283315,-0.0004053810682362721
2001-09-27,0.017659777985366193,0.009649673927251346,0.011479806688886885
2001-09-28,0.007707805063970185,0.023893523744598612,0.020185318144616455
2001-10-01,0.006952654005948204,-0.003195036811129649,0.0010445014801358956
2001-10-02,0.011614114358895726,0.011276462484595805,0.011483489302293872
2001-10-03,-0.003288984282044674,0.01922747925591437,0.01738244064225568
2001-10-04,-0.022207236379703805,-0.004919224974739738,-0.004334502812012234
2001-10-05,0.014306831841465778,0.00018418524730228405,0.002465702653607275
2001-10-08,0.002340070933943559,-0.0070437600000000005,-0.006854570604993153
2001-10-09,-0.0019106307801905883,-0.0027211412188416274,-0.004878438394579522
2001-10-10,0.007894624963735103,0.02130994202537194,0.021869856953538044
2001-10-11,-0.01539214218764141,0.013946587469045509,0.011490259409539133
2001-10-12,0.005738959225612377,-0.005751487941869612,-0.0038321702356897665
2001-10-15,-0.011392491705378262,-0.0024072198141182484,-0.0002296696671390342
2001-10-16,-0.0032669432250660205,0.005774432730252084,0.005574493783124911
2001-10-17,-0.0035791487480430597,-0.01923221171321751,-0.01695510826062328
2001-10-18,-0.02712328455960875,-0.00705428698037231,-0.0052880588375166715
2001-10-19,0.019898230280097653,0.0013324073949691438,0.003634955143598975
2001-10-22,0.019157847819908265,0.01455650045652055,0.015411189228508539
2001-10-23,-0.004595458992248016,-0.004568444121853794,-0.005839661633735479
2001-10-24,-0.021545464280696758,-0.0024889757400518293,-0.00036566485037185423
2001-10-25,-0.006380103212636776,0.014454236700301977,0.011981600747428881
2001-10-26,0.0030792780333998,0.005062543300006606,0.003982396570891949
2001-10-29,-0.016531204859490445,-0.024022714378016143,-0.023687273236770535
2001-10-30,-0.016439317654117228,-0.018528506038133576,-0.016266699782083026
2001-10-31,-0.0016057598945988702,0.000670750864107621,-0.0006526140050647337
2001-11-01,0.016162456661100725,0.019502511658163153,0.023814354787111712
2001-11-02,-0.0009652834293457852,0.004671323778081661,0.002850455878669242
2001-11-05,-0.035471306697142026,0.014265871514623657,0.012021106532873999
2001-11-06,-0.014189427397669669,0.015047070000000003,0.016212090968085808
2001-11-07,-0.008807950670962825,-0.0012056449338452846,-0.0029966192088501397
2001-11-08,0.004199314670605641,0.002057883099324485,0.004370262062620354
2001-11-09,-0.00618890855999636,0.0007316241549019072,0.0017572894672344735
2001-11-12,-0.0023964574966276776,-0.0013027816253857157,-0.002000591426316969
2001-11-13,-0.023809780652471996,0.020687005701205533,0.01850897231945304
2001-11-14,-0.01654525328916132,0.004522617351548256,0.00224606451632055
2001-11-15,-0.0013530467664004066,0.0019286542202201406,0.002034868591029801
2001-11-16,0.012982256656385588,-0.0020176674387912086,-0.004563912273747692
2001-11-19,0.01817074308565254,0.013917386637633667,0.010979111313908569
2001-11-20,-0.010059151382180028,-0.007167983120904223,-0.006626449559943126
2001-11-21,0.006495355036144831,-0.004773570092951066,-0.004582088845110699
2001-11-23,-0.004867550075174775,0.012971313308162482,0.01103882095299174
2001-11-26,0.012331686767070906,0.006173062664263549,0.0055258675480154935
2001-11-27,0.007190159895157504,-0.0060173462696792406,-0.008055228896380584
2001-11-28,-0.016305531729091605,-0.01741962092492102,-0.017866211129454218
2001-11-29,0.016937505667615458,0.009955563001618966,0.01078729167857876
2001-11-30,0.005020770205463949,0.0015691720080379236,-0.0008841589893054152
2001-12-03,0.010343830635313491,-0.00947813819224229,-0.008774058205006699
2001-12-04,-0.0025944486350944302,0.012786137377511575,0.01076550753923315
2001-12-05,-0.013621667933027838,0.023542992111857227,0.02095031429695785
2001-12-06,-0.013767603679154082,4.600000000000013e-05,-0.0022295519428530107
2001-12-07,0.015764627097482338,-0.008096423689670274,-0.007458191460930633
2001-12-10,-0.009258187060608252,-0.01571714261668057,-0.01594540001591511
2001-12-11,0.008094834642839836,-0.00444825391268551,-0.00373592444159314
2001-12-12,0.0016278888508627408,-0.001708963343059539,0.0007341995501802954
2001-12-13,-0.006580759849394413,-0.01736883909590628,-0.016347340611701986
2001-12-14,0.008298906780973985,0.0007334902030571518,0.003370463415070959
2001-12-17,0.002843860227237688,0.007751770332851055,0.01134158815485415
2001-12-18,0.002931480496751111,0.006014444273974329,0.006171952415233874
2001-12-19,0.013672590849460308,0.005768885424538638,0.008250697974993261
2001-12-20,0.005590494380875091,-0.007856027591719323,-0.007993004483562863
2001-12-21,0.016198597617616314,0.004153717400068569,0.004045550210186685
2001-12-24,-0.0028333852901656965,-0.00038591478020175184,-0.0016743611141042181
2001-12-26,0.0048800793838025035,0.0038286058816999085,0.0033552708415340447
2001-12-27,0.003932623213072496,0.007549459108742156,0.006503800557660217
2001-12-28,-0.0018354965651166736,0.004489116446808413,0.001738801017141015
2001-12-31,-0.00906525991335959,-0.009906077671889536,-0.012550790586696673
2002-01-02,-0.004501436728151031,0.005028552707609004,0.007942300345970363
2002-01-03,0.0005759219367922543,0.009630380085497763,0.00967407657369236
2002-01-04,0.0010774706239018777,0.008001019272921265,0.005274791566181036
2002-01-07,-0.005873503216869277,-0.005822057817143222,-0.0076600289931866
2002-01-08,-0.005405620826263481,-0.00457924,-0.003000870966286619
2002-01-09,-0.00477779010470601,-0.004642539888619563,-0.005190454750445913
2002-01-10,0.00015478013972978073,-0.001345841814130444,0.001992632905577825
2002-01-11,0.00797305272850092,-0.009017084409694292,-0.009750101410133698
2002-01-14,0.0035641775792914963,-0.008159615416231973,-0.005230396073183081
2002-01-15,-0.0015818046932600273,0.0063238257160131974,0.007401945804594011
2002-01-16,-0.009370539030727806,-0.017208333800092852,-0.016336074260251705
2002-01-17,0.005256806698205853,0.00849663084451566,0.01075594706311284
