date,Bets HRP,HMVA,HMVA-0.10,EW,SPY-K
1983-01-24,-0.02251635690827474,-0.00518317406347082,-0.0013889153674166964,-0.027673376285219188,-0.027027335541136774
1983-01-25,0.009994896283277039,-0.002497242953404781,-0.0006666341004217734,0.01417878332144313,0.013138856901269024
1983-01-26,-0.0008579142976436775,-0.0003355819653990266,-8.941884566167269e-05,-0.0012686986255272023,-0.0026354786962827985
1983-01-27,0.014262002590346393,0.010155163876565964,0.0027052689754937472,0.018844567032927827,0.02061856225454162
1983-01-28,5.1017199291723115e-06,-0.005284036227081848,-0.0015643482537825615,0.0009563000000000001,0.00223098747437484
1983-01-31,0.004922203909060902,0.00656907921763158,0.0019375421629230381,0.006642241368039743,0.007426052102207669
1983-02-01,-0.012210486618066887,-0.007064024525512374,-0.002093156962875359,-0.01656729309768439,-0.018571457606287475
1983-02-02,0.002295816107526774,0.00426842069344809,0.0012584850487060953,0.0017148549034487735,0.0004124559275548144
1983-02-03,0.005566148824476642,0.0033283540777086815,0.000984269351010931,0.009261180930538114,0.009592704614807712
1983-02-04,0.008958138613032624,0.0020696970847733378,0.0006134893976500209,0.01671706207096313,0.014118586022692968
1983-02-07,0.004561976689240753,0.005426546561299088,0.001610851044990168,0.004344145254715874,0.00572503878926406
1983-02-08,-0.0064195885911231985,-0.00130992838020573,-0.00039032891812269675,-0.008349568127592969,-0.00921162495057528
1983-02-09,-0.006192543517869188,-0.015237370861014843,-0.004536213612879179,-0.005406954493975062,-0.004576677538308887
1983-02-10,0.013308569826922523,0.0016318064388045259,0.0004805717035257667,0.018817299437739802,0.01935739966219631
1983-02-11,0.0029394011744930276,0.005028711746453323,0.0014826742410195385,0.0033308242353548272,-0.0007116824749461805
1983-02-14,0.008229752372853002,0.007996315162165521,0.002365995596187762,0.01077199368396714,0.010215440543924405
1983-02-15,-0.002339951847118252,-0.0027584011677980885,-0.0008207560193096788,-0.004654969362237677,-0.006015922265164204
1983-02-16,-0.0043878389312004135,-0.004242717271168489,-0.0012599627999953674,-0.007834194380732688,-0.007327701545498306
1983-02-17,-0.00027101349863658316,-0.003639793290909515,-0.0010776838693069134,1.9454232148983858e-05,0.00011436168727024932
1983-02-18,0.0034911505202021706,0.00425957956485875,0.0012579577519758979,0.0037557341651191798,0.003524971425600668
1983-02-22,-0.010821204706314013,0.0007467801343434813,0.00022120354347303692,-0.016256118348161954,-0.016984638086344296
1983-02-23,0.010619947569803142,0.00732829425865223,0.0021718527016759,0.01134552466450531,0.012229213491492901
1983-02-24,0.016098781737911252,0.007048003742453028,0.0020995316492392487,0.020687982648575277,0.021272812216172676
1983-02-25,0.004171655106549675,0.0027265813024458583,0.0008162328431532826,0.0019963069044128434,0.0013141637462011813
1983-02-28,-0.006243597190458255,0.0026637837504635167,0.0007989558220019633,-0.010957091575410997,-0.01459953958700203
1983-03-01,0.01815848965081768,0.025351157929707647,0.007771546306535458,0.01995366,0.02208244597237748
1983-03-02,0.009854335992299323,0.00305648061037819,0.0009533268334640924,0.012369589889240654,0.008719635296451297
1983-03-03,0.009254058522233632,0.008150925874160763,0.0025476436234460964,0.008449367152403194,0.005802351009887541
1983-03-04,0.0027770902408593423,-0.007490796122904511,-0.0023543999663852627,0.002225512849532394,0.00017947324997040734
1983-03-07,-0.0007606061165567931,-0.0008218245637107235,-0.0002569742664557636,-0.0014843159089358944,-0.001164191394441914
1983-03-08,-0.011776844819567745,-0.008801897388694394,-0.0027506882653212843,-0.015415787917253036,-0.016810188037096413
1983-03-09,0.0051636195628539565,-0.0004130647396379411,-0.00012830391669326843,0.010358155075902663,0.012035069766599144
1983-03-10,-0.00480807381978206,-0.004488823160103527,-0.0013938966780863416,-0.00814496304681508,-0.008644686852937762
1983-03-11,-0.0034171919855644334,-0.001674126065885325,-0.000518248637807666,-0.003922955321672983,-0.002285756853413497
1983-03-14,-0.003029334427897338,0.0028858374309300985,0.0008923173367303592,-0.0028071194978405516,-0.0023566607247172463
1983-03-15,0.00548349932351648,0.011854246740165409,0.0036727010066427306,0.005143174367506377,0.004228583767431972
1983-03-16,-0.004850756333505583,-0.004783294500708167,-0.001494048097576155,-0.011020918338478411,-0.013741355015066447
1983-03-17,-0.0007179362554934774,-0.0005036194932117147,-0.00015678589495349236,-3.271010912150095e-05,-0.0005877332195027263
1983-03-18,0.002090491222817711,-0.002513232745915997,-0.0007821435886714653,0.002257800416256805,0.0008907323590735961
1983-03-21,0.006403454874809567,0.001362674850291401,0.00042334357910466425,0.010222889502212373,0.011052322064146757
1983-03-22,-0.000459776867058675,-0.0019727097128650175,-0.0006134391676151597,-0.00573252621933964,-0.006715724734483854
1983-03-23,0.012735717622823294,0.005497057669004337,0.0017070550395231906,0.016440324412576618,0.015162427348638062
1983-03-24,0.0008707230882077255,0.000258961469911941,8.072210044063525e-05,0.0029514404023937776,0.0025049580506780987
1983-03-25,-0.0020150112345816815,0.001834940186403653,0.0005720797955176239,-0.0028568717337223498,-0.004727450726223862
1983-03-28,-0.006860795230696467,-0.0032855845548759484,-0.0010256404488644972,-0.0063996264901543904,-0.00491893153576258
1983-03-29,-0.0011043058572579713,5.4948096303336626e-05,1.71140005093443e-05,-0.0014514039766120317,-0.000787672406106522
1983-03-30,0.008802951511728345,0.0020353234766034693,0.0007152220021630943,0.014533079999999999,0.014608738471795009
1983-03-31,-0.004430707369969685,0.0008752964180149063,0.00030798892555153676,-0.0022837266864772906,-0.0019520921057468257
1983-04-04,0.00027646212337601567,-0.0023700500711547304,-0.0008344180760045322,0.0017301454866464059,0.0026785476227591167
1983-04-05,-0.0035775641899220695,-0.0007031026409390513,-0.0002471592818541379,-0.0067888969203964535,-0.009233840546490417
1983-04-06,-0.003949169885876843,-0.004136207593470844,-0.0014533238987013948,-0.006691571677153589,-0.005514846020592018
1983-04-07,0.0031973762786052552,0.0014034881126647534,0.0004918134464889278,0.00500995476891425,0.005651979161198396
1983-04-08,0.005387050853229747,0.0029754308173672197,0.0010436072250651586,0.008851091798217638,0.009674303251888314
1983-04-11,0.012547466349375348,0.012325095909147439,0.004331265696271069,0.016265115519112177,0.016328916810135215
1983-04-12,0.005106035692738822,0.009491763541726442,0.0033621295935516225,0.00509538837760428,0.004079402749562243
1983-04-13,0.0042676990160208554,0.007305620330087868,0.002603572716567691,0.004578876656923793,0.006020629652985856
1983-04-14,0.004550806920872731,-0.0004299627186530419,-0.0001539484862776862,0.008561993845283692,0.008378495708562875
1983-04-15,0.006493337816506098,0.006084319403581708,0.00217789391275666,0.0047451930714386805,0.004727025597423218
1983-04-18,0.004857052805879104,0.0029138216427295246,0.0010470736786391613,0.004525365887605927,0.007057400323707017
1983-04-19,-0.0028618128079668597,0.0048519317091419495,0.0017467794474685218,-0.006664799384686782,-0.007450646988426451
1983-04-20,0.009617616960501112,0.008514230595401583,0.003074772009526244,0.011796966471308559,0.011708650747975573
1983-04-21,-0.001368838155048857,0.0006833417303125802,0.0002481156603977262,-0.005724070572818942,-0.007127780817324857
1983-04-22,0.0004016636715662225,-0.0033268151916103824,-0.0012084643354134522,-6.68913368102257e-05,0.0017107427706334164
1983-04-25,-0.01045690681007307,-0.018884340300062193,-0.006845180436196198,-0.011140742028416712,-0.010838436350424106
1983-04-26,0.01060311486587588,0.011434213415748873,0.004094422259055581,0.01902096601882891,0.02272376596754227
1983-04-27,-0.0013599391416254623,0.003383072270051673,0.0012202833811726778,-0.002380118116271524,-0.00240605096298879
1983-04-28,0.005053923434709514,0.006797040326873838,0.0024570070272834257,0.008227905600570408,0.010441936757156458
1983-04-29,0.0068568832672644235,0.007131499906026051,0.0026472439098458663,0.009332040000000002,0.008727259316785425
1983-05-02,-0.011654578151883092,-0.011884044562736439,-0.004431138900882181,-0.015012444569925669,-0.014795216579856031
1983-05-03,-0.002046717195894949,-0.004523169979030628,-0.0016739042361868085,-0.0007713544320725066,0.001554635441642508
1983-05-04,0.006039257443104515,0.002585821667071864,0.0009542122828245876,0.005373091209826504,0.0051110170239098895
1983-05-05,0.007623835435046234,0.004920917476037038,0.0018188624681790815,0.0075299551776465854,0.004071815730505153
1983-05-06,0.008272693487639933,0.01193982436867921,0.004426845853756546,0.011712463023415512,0.010953940131999703
1983-05-09,-0.0015316010923752744,0.0017077211696033244,0.0006378958831032831,-0.0012475449092897196,-0.0019536348659992993
1983-05-10,0.001394543749033962,0.0027762698903238837,0.0010381463829526579,0.0003345899433953586,-0.00038004535570888284
1983-05-11,-0.006143955417131762,-0.004137328933060421,-0.0015497811816496416,-0.006049865576909612,-0.005398572522822592
1983-05-12,-0.0036142378748785244,-0.0035753225610910522,-0.0013357912653557613,-0.004389033739344705,-0.004549264151072791
1983-05-13,0.002340233451571219,0.004494381772510511,0.0016753992618137655,0.0035263620934540283,0.0032721197292256447
1983-05-16,-0.007476842508369647,-0.004652169037752327,-0.0017390991787419054,-0.0070883859830162006,-0.0059231663675474245
1983-05-17,0.0012357307022428585,-0.0035047547177161423,-0.00130634324994006,0.0025693766225511035,-0.00015771023108034372
1983-05-18,0.0004925440811488816,0.004135869604424035,0.0015381881234999627,-0.0014029742655516514,-0.005834310386079631
1983-05-19,-0.0060314714598764295,-0.003971159841817107,-0.0014807609462913326,-0.007923921346990262,-0.008515516613447316
1983-05-20,0.0006126643810170616,-0.001540724220330738,-0.0005730703908037208,-0.00031673611007066387,-0.0008026827586014795
1983-05-23,0.0031884379349649996,0.0021778817351326587,0.0008092760009746628,0.010149129512503928,0.011747133335326199
1983-05-24,0.006508111792198737,0.0009103795938226213,0.00033874927542433054,0.010768806764267617,0.011695794871547602
1983-05-25,0.0013708639621895305,-0.001290133395852361,-0.00048032874639891313,0.004901873631819273,0.0033075355289511324
1983-05-26,-0.00256487589499126,0.003443039532920477,0.001280837297014421,-0.005313392753843534,-0.00626066849806509
1983-05-27,-0.005349559179792329,-0.004922099594244845,-0.0018350131181802073,-0.006976233295520161,-0.006950323970950488
1983-05-31,-0.009024360651732078,-0.0039112334220424245,-0.001747621082960059,-0.01298802,-0.012832160140722446
1983-06-01,-0.0013125896683542477,-0.0036723607195866884,-0.0016373312917548177,0.001263062490295204,0.0018621350438344899
1983-06-02,0.007813077880795915,0.0042566341353456405,0.0018939625921731535,0.010366934123441661,0.009167610936328563
1983-06-03,0.0002545600916468486,-0.004441520456903281,-0.0019808869461798795,0.002461316551375126,0.0016452807384724438
1983-06-06,0.0010747474634810986,0.003794038043449132,0.0016879423974600438,0.002293161841097973,0.0029800340764480483
1983-06-07,-0.008997699309464703,-0.0002746069956757381,-0.0001224277035219176,-0.012343270169610043,-0.014053724519548092
1983-06-08,-0.0085003095973757,-0.01019088942582149,-0.004542700366629804,-0.010140123432008312,-0.00970932502614593
1983-06-09,0.0005418901827404137,-0.005199848567658498,-0.0023047377217929477,0.003334795444129124,0.003349530843408293
1983-06-10,0.001729732722534388,2.9097369545166416e-05,1.2859452436823143e-05,0.00485770278734536,0.00477368849604084
1983-06-13,0.008192305865547964,0.008059850899176206,0.003562072925066549,0.010194723429249175,0.013905410836243822
1983-06-14,0.004721506455002898,0.005443013575650647,0.002416335832297241,0.005187703093796188,0.003785317437905342
1983-06-15,0.008076197562703433,0.0053485923725712595,0.0023815883792782325,0.012291695643813565,0.012306434116106716
1983-06-16,0.00856362505520024,0.0018713614883001009,0.000835734792645314,0.01356047811179525,0.013082216089072108
1983-06-17,-0.002165541170651083,-0.005148662167925727,-0.0023017298527998266,-0.0007753822900845992,0.0015995849337255303
1983-06-20,-0.0010434794884188647,-0.0024292202990804333,-0.0010828936940594572,-0.0002510035211704673,0.0007719865420608938
1983-06-21,0.00547272119885088,0.005916946446224038,0.0026340913419991203,0.010902206766809874,0.01181649429950682
1983-06-22,-0.0008633529647445647,-0.005316624878294169,-0.002374591280998303,0.0016925641662583924,0.0005495175727247708
1983-06-23,-0.0037749411141876576,-0.007769604437590513,-0.0034599443690721166,-0.0015719609968046834,-0.0017451428365555725
1983-06-24,0.0026845139466274534,0.002376778311297737,0.0010538447836531328,0.00132005367958542,-0.0006110251068481486
1983-06-27,-0.007625073528775286,-0.00702473105326695,-0.003118826639021402,-0.011131478150239817,-0.011665084853281854
1983-06-28,-0.01078273532439222,-0.0052667318439741165,-0.0023291517138965597,-0.01772580383403179,-0.016527154171669306
1983-06-29,0.0036393007436972785,0.002160130978277053,0.0009099320204155294,0.00598484,0.007864815921033186
1983-06-30,0.006718268560899885,0.004355335819403709,0.0018369301076015109,0.010097894169468798,0.009674858445665539
1983-07-01,0.0034803022162284048,0.005299208834325311,0.00224064149500771,0.003697286152121182,0.004835309036952885
1983-07-05,-0.011692084357493073,-0.007049210951110534,-0.0029896832485761036,-0.015400846742083137,-0.01402669211964307
1983-07-06,0.008859814425337117,0.012683446656390134,0.005357350128286359,0.012395464556644455,0.013026101127220864
1983-07-07,-0.005218220701263021,-0.00819481261553021,-0.003486623273755575,-0.006263887619371754,-0.007620232038630775
1983-07-08,-0.0008926190372357457,-0.003332629423256303,-0.0014112250095824291,-0.0017371114956648652,0.000433404249036687
1983-07-11,0.007714282340400892,0.009646804871778525,0.004077146290937158,0.005882333308291964,0.005557531250891034
1983-07-12,-0.012296597729453983,-0.011287645988376912,-0.004797097812361822,-0.016141825085017762,-0.01653605487231792
1983-07-13,1.313184115174926e-05,0.0035841810257958187,0.0015132945109104228,-0.0015792753217130188,0.00028259318240767315
1983-07-14,0.0009419625563246013,-0.0009107159767493131,-0.0003853129135024519,0.0021365012740508773,0.0030338368314964475
1983-07-15,-0.004987326973289832,0.0058451437224677745,0.0024717097769169625,-0.010367490988688652,-0.01068251094607756
1983-07-18,-0.0008209571380132255,-0.008680621032743618,-0.0036830878339085315,-0.000252387770564981,-0.0010860428012823946
1983-07-19,0.0057311689908886385,0.007164409160119804,0.0030245290031531385,0.006175441194961359,0.005591503081280654
1983-07-20,0.023103104099186422,0.015404493185124891,0.006530006355176538,0.028207747006445228,0.02838788774289776
1983-07-21,-0.001274616423338419,-0.006650778301214713,-0.002844140293351383,-0.0008089344446029597,-0.0025299126743936764
1983-07-22,-0.001246923295548583,-0.0039949673297829625,-0.0017018868637192614,-0.0009818569390237866,-0.001969046381293254
1983-07-25,0.0029293172167043475,-0.00335186478390819,-0.0014246403060478243,0.0047604518003486525,0.005182605045493952
1983-07-26,0.00481453124855647,0.006264554424522487,0.0026574795813805335,0.004755871993021974,0.0032738232176171625
1983-07-27,-0.014842038275452734,-0.00983751085450828,-0.004188172408585212,-0.01935037599701679,-0.016774402682605917
1983-07-28,-0.011705334109115237,-0.009487668404570923,-0.0040163172811299224,-0.017924978506405537,-0.015918542699698696
1983-07-29,-0.014443879699894297,-0.019643893021170502,-0.006872258760302237,-0.015524419999999997,-0.014593209763728944
1983-08-01,-0.0014302797241329155,0.01468245734965137,0.005070484231302096,-0.0031579769666506105,-0.0013878900867999732
1983-08-02,0.002168507033333068,-0.0014077078941687128,-0.0004907913131456654,0.0006659773148619146,0.0007125483282583545
1983-08-03,0.007737692603485416,0.005471311558887497,0.0019057993608850058,0.007049034584329989,0.009428700728206778
1983-08-04,-0.01024480362185581,-0.013451477150790288,-0.00470217190682562,-0.012005895184415662,-0.010880505879889455
1983-08-05,0.0009982078868191612,0.001877280904504317,0.0006504638735567602,0.0018636418418983272,0.0037492320719803604
1983-08-08,-0.011983880016141625,-0.010542622278381836,-0.003657418798437776,-0.01764376680967602,-0.015263438386704591
1983-08-09,0.008359930388967074,0.00764411503711103,0.002633550555346592,0.009913039821932918,0.009822322010314116
1983-08-10,0.005001632914902636,-0.0017311239705421156,-0.0005993873256846296,0.009927947742213486,0.009431848654118866
1983-08-11,0.0012615925020508791,-0.003285664472185554,-0.0011363458145837973,0.0007517373128066888,-0.0011895170078931679
1983-08-12,0.003215102858482911,-0.002002596005307855,-0.0006911067654507768,0.005501329156529734,0.005041386399000303
1983-08-15,0.008690061930258909,0.004539152149549508,0.0015644302264505104,0.010003418241794227,0.009959657295914364
1983-08-16,-0.0005164937122085955,-0.0006657480319302225,-0.00023013322577820233,-0.0027399342820326683,-0.0011424411044339425
1983-08-17,0.008751032439010268,0.00896476092288442,0.003097553926515686,0.011420702805338875,0.012651748900750735
1983-08-18,-0.006437494411833497,0.004740285079627633,0.0016474697599090757,-0.01003198362016588,-0.011581210121015118
1983-08-19,0.0019785490329086706,0.004821894045512387,0.0016810071911566398,0.002679306746238645,0.00426367568254719
1983-08-22,0.0013658126971626708,-0.0021100555054679344,-0.0007379134697380765,0.0006589520062562439,0.0016267027186036747
1983-08-23,-0.006742883336400271,-0.0022791886750240663,-0.0007959670188668869,-0.012440310277589225,-0.010363755043771423
1983-08-24,-0.003945509794845682,-0.0016255716874504099,-0.0005668599500907744,-0.007141962420307239,-0.009992388964690894
1983-08-25,0.00019389066793545863,0.010267330501704452,0.0035765713421705937,-0.001021461292109851,-0.0023901782414940814
1983-08-26,0.006617135311995072,-0.00852669850941899,-0.002990033490609587,0.01053715010804134,0.008964846973147811
1983-08-29,-7.376726972054733e-05,-0.005030758923228552,-0.0016562721400310383,0.0006824400000000001,0.0018437287317431051
1983-08-30,0.0004913021590697206,-6.46486776061655e-05,-2.1212282263276144e-05,0.00204354053387806,6.0880617935167865e-05
1983-08-31,0.009082718649710369,0.008631976963273558,0.002832168964181716,0.01257788005771967,0.01148597625201041
1983-09-01,0.00020576700301290043,-0.00043872454369961634,-0.00014477890692380735,-0.00035793398344119697,-0.001544202317045933
1983-09-02,0.004665349414890997,0.0040698292850250865,0.00134264703989435,0.006210794721280076,0.00575117208337346
1983-09-06,0.017005557437922796,0.01007231501321709,0.0033319323143766295,0.018473300197237315,0.016466823447034925
1983-09-07,-2.0405449058821153e-05,0.00037250210425015823,0.00012405190395194405,-0.0009552473981643242,-0.0003144433307293076
1983-09-08,0.00021156112508234834,0.009100900133741454,0.0030315652928909194,-0.0019559888125256415,-0.0019557586901025803
1983-09-09,-0.0019173444377167707,-0.0036642750959394025,-0.0012279781567696197,-0.0043406012546683016,-0.002446035707438834
1983-09-12,-0.005950497699096749,-0.004152097951578271,-0.0013880640157875228,-0.01287837472961278,-0.014119207680904232
1983-09-13,-0.004292032801823991,0.00037150975764011835,0.00012385353035978416,-0.004864818353554188,-0.003016908304694884
1983-09-14,0.0025944266693408644,0.0010849735792819966,0.00036179691315427594,0.0030911166280040005,0.003404677919260515
1983-09-15,-0.0031419202846953336,0.002557457806144337,0.0008534302185900297,-0.006511797717151616,-0.0071020433327679796
1983-09-16,0.009729581170578469,0.008251993527188358,0.0027583997691708055,0.012217437117118467,0.011664720203715732
1983-09-19,0.007555975710928861,0.0006523521971530229,0.0002192568848036923,0.011128826204317342,0.009743450405001778
1983-09-20,0.009899973162134493,0.0013898930626055983,0.00046734812659555855,0.012963619279828193,0.009540641546996183
1983-09-21,-0.0025145048119045543,-0.008706980498122517,-0.002930400468672306,-0.0047004924043487824,-0.005945872953457165
1983-09-22,0.010326709236822749,0.010745379529729272,0.0035954871085920473,0.01148210538043501,0.011195295305051546
1983-09-23,-0.0021608463934103626,4.591033034478828e-05,1.5471394461737293e-05,-0.0017435792789587635,-0.00024576815641677726
1983-09-26,0.001769151045841118,0.007522666802121209,0.0025351524861911166,9.17388797722592e-05,0.0010454957833907546
1983-09-27,-0.007101832561042904,0.006451964034659514,0.0021851407407993515,-0.010540630352147752,-0.008317495753418735
1983-09-28,-0.003829961465356452,-0.007081060282778427,-0.0024851831896164278,-0.00335267,-0.0021259450963630874
1983-09-29,-0.003914880401182269,-0.009095799987064923,-0.003177572417527349,-0.006878323945241494,-0.0053672956388819085
1983-09-30,-0.005333487199407134,-0.007685568149287969,-0.0026689743595837015,-0.008020964240357017,-0.00841003346895171
1983-10-03,0.004603832229504731,0.01208595217786099,0.0041759883003262025,-0.0002901637527728725,0.0004741551832173319
1983-10-04,0.0070626853705727565,0.007826584487699116,0.002725575671414778,0.0020734049481379606,0.0013430306083609608
1983-10-05,0.011950168611400093,0.01548857765480759,0.005421272298857749,0.008451300029133536,0.008036209798609173
1983-10-06,0.015261090858468362,0.00900142220426687,0.0031822023311453185,0.018947203631396407,0.016526832213988943
1983-10-07,-0.0005126182271235338,0.0021204826617154298,0.0007539861053514276,0.0028622568642528885,0.0011517881870918578
1983-10-10,0.005306065376088993,0.00013309090508106374,4.738813376046755e-05,0.011185309768541759,0.014524563475072626
1983-10-11,-0.014609320074106475,-0.014835759706329495,-0.005282849451703853,-0.014873171463640554,-0.014705208464800343
1983-10-12,-0.005496067045863823,-0.005870223587116139,-0.0020702467930322995,-0.006100374453213093,-0.0033831031313665
1983-10-13,0.0007882942131555552,0.002216351450471112,0.0007786624224619857,0.0010330893868421712,0.002977344414834576
1983-10-14,0.0016821092697325752,0.0029408228428956266,0.0010346724806863266,0.0011023642586732423,0.0004069479854124843
1983-10-17,0.0037583414747643954,-0.000910116789211052,-0.0003208169825466642,0.003206390954995515,0.003057190808657081
1983-10-18,-0.01210985833461592,-0.013277559180805074,-0.004677592476293926,-0.018055314836912657,-0.016786364632439852
1983-10-19,-0.004388943219170736,-0.008581488415344963,-0.0029970775530869295,-0.005961455550472863,-0.00471089017034541
1983-10-20,0.004932008697070643,0.003857694270589516,0.0013397499788699323,0.004729278121447766,0.0014345097890738308
1983-10-21,-0.0020877121799418846,-0.0007570494582785991,-0.00026357905787512066,-0.004751547399801,-0.0064236018681382056
1983-10-24,0.0012286886634120505,0.00584570568406862,0.002034272711727426,0.0008926830846469314,0.0018204841814802267
1983-10-25,0.0025478294826584277,0.0025295995575352766,0.0008836347651088571,0.003490429352881587,0.0016741604841415412
1983-10-26,-0.0016932764262589724,-0.006764633166932254,-0.0023668944092507544,-0.00632852197118745,-0.006974049069927598
1983-10-27,-0.00143992030216107,-0.0025086867043647722,-0.0008832090497084388,-0.00469142,-0.0020403488804452007
1983-10-28,-0.00711733255213642,-0.001550314837984942,-0.0005449163645095061,-0.009582370448921478,-0.009387963787265266
1983-10-31,0.003381777022041447,0.009903616971237924,0.0034774963694943596,0.0012180894636024703,0.0005671225862795305
1983-11-01,0.0017987005534613975,-0.0011743546418807233,-0.00041499647582444354,0.0019833419490892547,0.0017211118524632625
1983-11-02,0.007464602845608588,0.015574722178326554,0.005499654423582974,0.009301228188979077,0.007875725689662464
1983-11-03,-0.00715408887677457,-0.007397232847596493,-0.00263824023317846,-0.007843295093759098,-0.009650789238492842
1983-11-04,-0.008378706787793531,-0.012802456500863674,-0.004544238609369891,-0.007900545786710627,-0.006085012484781802
1983-11-07,-0.0027461936552922663,-0.008346994121230354,-0.002938191023054509,-0.0035853606834655746,-0.0031577402244459623
1983-11-08,-0.0007428819949967136,-0.006974077033431152,-0.0024415988466932755,-0.0008472219576432143,1.2139553358951307e-05
1983-11-09,0.01231629907703955,0.011223789302865808,0.003911554014497759,0.015692353431468124,0.016166572840176276
1983-11-10,0.002180187471544834,-0.0011909480226485398,-0.0004180752513159923,0.0034868045254023827,0.002931123696414131
1983-11-11,0.01039051106862256,0.006212486466600623,0.002179170358071001,0.014032724104253725,0.011699567052572447
1983-11-14,-0.0004178921574527301,-0.001310050310812856,-0.0004613792216427514,0.00035937404948587214,-0.0002953225295869322
1983-11-15,-0.004811478903840357,-0.00010511877439348875,-3.6989754276313305e-05,-0.006847556944961027,-0.008446176293412645
1983-11-16,0.003432695444885456,0.009950771481310027,0.00350129190957389,0.0025750495810863833,0.00332164363085331
1983-11-17,-0.00038194245960482975,-0.004890917697825593,-0.00173198525960197,-0.000703113708085176,-0.001202457928017434
1983-11-18,-0.005897261557117561,-0.002053115968448877,-0.0007247543845840338,-0.007637470071769185,-0.008043982556943743
1983-11-21,0.004821487703423221,0.005128775778196865,0.0018080622586282406,0.006467076392756838,0.006661252352672609
1983-11-22,0.003870012087452185,0.0122013934239953,0.004315650664622762,0.005635162723755824,0.0030278269193518307
1983-11-23,-0.0006411722538640517,0.0028395932927605784,0.0010122544487426966,0.00036598115025760343,0.001501948401159837
1983-11-25,0.002281767199420382,-0.0008469226295292122,-0.00030246098879037277,0.0019830621467501427,0.0022888515999844273
1983-11-28,-0.0038589150985898117,-0.00555067994806447,-0.001920499884933979,-0.0033321699999999998,-0.003990207403277998
1983-11-29,0.005946618867338756,0.005205701252995959,0.001794588413335834,0.008618377395987588,0.008930008371391159
1983-11-30,-0.0052687422243305766,-0.009116337783277105,-0.0031534234197539354,-0.007605229228990938,-0.012314093297878583
1983-12-01,-0.003401115656405087,-0.012756294338524293,-0.004386122509244133,-0.0014903275464087545,0.001535944401275389
1983-12-02,-0.0066125620085609295,-0.006002539770109237,-0.002046561050307967,-0.007385872035658687,-0.00626894214693152
1983-12-05,-0.0009534337952641774,-0.0048732297176309015,-0.0016549372748815463,0.0012453236548007722,0.00327548712083977
1983-12-06,-0.0012445905511913337,-0.0050396273282240995,-0.001705928446955778,-0.001452503195828086,-0.002332235735470158
1983-12-07,0.0021704929553295047,-0.005343975874995763,-0.0018029105073843323,0.003563616095853013,0.0030974018129692224
1983-12-08,-0.0024846851879179216,-0.002877884039824743,-0.000967474639543596,-0.004615847985182336,-0.005641520208150768
1983-12-09,-0.0009476219416834768,-0.0034724275614602673,-0.0011651134475293122,-0.0008220540383493647,0.002608274220577558
1983-12-12,0.0024933299005139133,0.006257850205399036,0.0020948638392910353,0.0032040709191044976,0.004344872351645527
1983-12-13,-0.004176028846513,0.003894372828883816,0.0013090872975073877,-0.00458527462811325,-0.0052981765268823025
1983-12-14,-0.009264148179217198,-0.00787760365186079,-0.002654881069676182,-0.010709280205264097,-0.010767377065418207
1983-12-15,-0.007345138337575388,-0.0046616449570804535,-0.0015628234713550744,-0.008993300852957029,-0.009124975940499628
1983-12-16,0.002877265976914893,0.0027395485519792406,0.0009155872359476048,0.004419711073770873,0.005024344419708884
