date,HRP,+NLS+EWMA,+VBTree,+BL+Sharpe,HMVA,EW
2002-04-09,-0.004461156831703833,-0.0012487516457678532,0.0035277175489556284,0.0029439833608801472,-0.00555124810261612,-0.005463574617580689
2002-04-10,0.011953768284186159,0.011709983294055393,0.010380475486005762,0.010156719533349082,0.012132511759894986,0.01060957
2002-04-11,-0.019254039020809063,-0.01586875257586429,-0.0016635863635866446,0.004249577549509332,-0.007625107436514371,-0.023156745057638827
2002-04-12,0.003359557546645975,0.004515590990678667,-0.006757873747665659,-0.016356449581403285,-0.0047088013401392955,0.0072863883504433345
2002-04-15,-0.0057915168010837514,-0.007843029520811833,-0.004443544945193269,-0.0033144904386455012,-0.0053791966269117935,-0.007197761988081049
2002-04-16,0.0176911165411516,0.015284532563115818,0.007101412660455836,0.0049010822196920495,0.011726591452779652,0.024767422438604907
2002-04-17,-0.002911452392028966,-0.0029609049660390564,0.013697242943624517,0.022691096399687354,0.009365831011552877,-0.0008603553522382577
2002-04-18,0.0023691191614849403,0.003357345965380639,0.018097813788539696,0.030154037531130957,0.01778922222896804,-0.0008669132017517307
2002-04-19,0.004088418437285293,0.005016194542649912,0.021063944233865324,0.024329726554817063,0.016752740208902304,0.002881068341086461
2002-04-22,-0.011609007766020741,-0.00899688779975074,-0.004549041713631314,-0.0067880222086147204,-0.010416736342677094,-0.016000077352209326
2002-04-23,-0.0035543389684496345,-0.0033260721190144947,-1.9956934094024325e-05,-0.003085601152363024,-0.004102786972581954,-0.005904236269066577
2002-04-24,-0.004706022885833947,-0.00563567196660809,-0.007586864166024172,0.0007115920211343285,0.0017689830386991613,-0.006545200793341216
2002-04-25,-0.0018651292045005128,0.00018356390128486684,0.012757473251354642,0.013692522202439166,0.006644266252273191,-0.004008868164096372
2002-04-26,-0.009143826192782926,-0.008057099237799268,-0.004257999396011896,-0.0015084301097118614,-0.00938071804185593,-0.012567082317971807
2002-04-29,-0.010111283529146305,-0.007690727905967659,-0.00971523027130847,-0.01795805823526096,-0.02091981563443187,-0.011612356935114643
2002-04-30,0.009190660658118813,0.008299888968991833,0.015596713314404093,0.02146838220297572,0.01217930289158046,0.010954442567345356
2002-05-01,0.011853232268933256,0.009405147156890644,0.012624847567766436,0.01130527391045337,0.015271863747802485,0.00817750694676692
2002-05-02,0.00015135670039167243,0.001818675278868155,-0.0019778361530674946,-0.002114407900024867,-0.005843870435589654,-0.0027684449226048715
2002-05-03,-0.004066554188868531,-0.004238537176706463,-0.0018772178019529212,-0.0007765425530411988,-0.004071141308663642,-0.0074591907981819425
2002-05-06,-0.014561386980483029,-0.012275260411919847,0.004088716564924938,0.008662987064789298,-0.0021744469796365355,-0.019249255897463194
2002-05-07,-0.006079702353406936,-0.005949261527148556,-0.011160895079674158,-0.0144878400663238,-0.006321238284445132,-0.0038733460456202877
2002-05-08,0.02177390960061417,0.017573852255165508,0.004628303664726666,0.010096489474199765,0.02195673154006808,0.03531818243019625
2002-05-09,-0.009563399486058735,-0.007882497353047179,-0.0011528104958189182,8.804948151028055e-06,-0.004562908889391832,-0.01354431
2002-05-10,-0.011087716576675948,-0.008925894992964669,-0.008767442225898939,-0.009391041937054744,-0.01180158052464303,-0.01614761829925681
2002-05-13,0.014953643864560499,0.012008495379409767,-2.6654112249663655e-05,-0.006148140462128191,0.0009661551616360016,0.019552562426624363
2002-05-14,0.012111011908039086,0.010223346935049154,-0.01811633358227257,-0.027541647382268074,-0.013013012981014286,0.020633711950560997
2002-05-15,-0.0049548012710776395,-0.007436348300742423,0.005528185417337436,0.01650116193410184,0.01368739598782265,-0.003205054970874826
2002-05-16,0.003881360563988883,0.003446797359093749,0.01170272468078663,0.013183290894622052,0.007862160328420315,0.005357151783222681
2002-05-17,0.0049833307435042115,0.006131201486559442,0.0013211396644058893,0.0010122221388181656,0.0025177897649277165,0.007829700246736038
2002-05-20,-0.010853871232365107,-0.009077546346901357,-0.009091645801466545,-0.009145402459235891,-0.010175482501309997,-0.011315281446097693
2002-05-21,-0.004918903765168907,-0.006538519712371711,0.002282972317303803,0.0033464950584339704,0.000982905897656362,-0.009362109006565887
2002-05-22,0.0062391029023765076,0.006019467009344907,0.005495269875472402,0.00654698821114888,0.004409211302063339,0.005030119250583991
2002-05-23,0.008662067642809976,0.004237321427006182,-0.0028352284446583084,-0.0051521521673247115,0.0022819191806951206,0.010266424211850252
2002-05-24,-0.010296136803466254,-0.008156493723996685,-0.0014885421281550816,3.984337562049979e-05,-0.002300035111274201,-0.01302716319963038
2002-05-28,-0.004420790187913178,-0.005566934657842455,0.0014459297219822267,0.0007857600593984542,-0.002621340202909843,-0.007224966221404097
2002-05-29,-0.002366440947026199,0.0002023455948314777,0.00570477658469058,0.002074572794206194,0.002322495358512942,-0.006456911464071532
2002-05-30,-0.0007448069095385958,0.0008630281616485098,0.008225659375929485,0.007828446539176255,0.005796472632470851,-0.001018323264678309
2002-05-31,0.003941027527435178,0.005559350533276135,0.01029692687957175,0.011800674337260763,0.007713260035106049,0.0032671026573325226
2002-06-03,-0.02024208569732189,-0.019083168910382628,-0.013282872653501587,-0.01648389066127965,-0.016182878063026818,-0.02540246791389281
2002-06-04,-0.004061177875773798,-0.0042200911040763366,0.00249612949130801,0.006481237625574655,0.0037431562332953744,-0.0019625908767121835
2002-06-05,0.009533619896843206,0.010015034442836513,0.013221452720179638,0.016656987641061733,0.014968120584812164,0.009943504015650743
2002-06-06,-0.016372662788953257,-0.014723010754871329,-0.007409447260384973,-0.004698664950068178,-0.008356836757867017,-0.021396368416869337
2002-06-07,0.00046892565999798625,0.0006008713492428792,-0.0029822871625187503,-0.00652761500524139,-0.000275579943468078,-0.0021481851665781882
2002-06-10,0.004200764016959617,0.005331265668451239,0.0016662088950624902,-0.00010819064879700999,0.0005328017347988285,0.0036918399999999996
2002-06-11,-0.015312661929265333,-0.01082523427353493,0.004820070336367756,0.0059453282169212645,0.004356777733462088,-0.017140544654223756
2002-06-12,0.0012856775096686457,0.0031269404371655723,0.0015572506095265723,0.004326410990830059,0.0031716818482537875,0.004079630665506534
2002-06-13,-0.0065844958373848395,-0.009952762034674172,0.004618314871495509,0.01309980100684313,0.009051487843281001,-0.0074266010062065116
2002-06-14,-0.007111411436222662,-0.00627533026874287,-0.015157485533534546,-0.012665095949648581,-0.011698315945730753,-0.005031234911974553
2002-06-17,0.026645495728499308,0.02513068118974086,0.00960107895194706,0.010017985772621417,0.011337263995079722,0.030653357380064795
2002-06-18,0.0036821941578093274,0.004880293358206583,-0.0001820645013076961,-0.0017630994270966631,-0.0005658270775666482,0.0027394662699394595
2002-06-19,-0.01238617485867014,-0.008707055529202378,-0.019404646473721195,-0.036404760127073554,-0.03224492190622108,-0.016332952271507543
2002-06-20,-0.010309252473111269,-0.012515398457244491,0.0009029741001318009,0.00710597221107971,0.0032578730883432985,-0.016466971446560737
2002-06-21,-0.01592646613827288,-0.014079380699647292,-0.01638206360896384,-0.007274323363237383,-0.01062903758224004,-0.017464776749996594
2002-06-24,-0.0024172102733626393,-0.00547502204976984,-0.020627395316726797,-0.004760450430833894,-0.005722361836038363,0.0032754712515519124
2002-06-25,-0.014790628087333703,-0.012628942063495746,-0.021393736954450366,-0.020153376249981206,-0.018814733978473618,-0.014349613185328522
2002-06-26,-0.00039334682285460556,-0.003057628778362797,0.0010937756640720941,0.008150445401656322,0.006006499624317229,-0.00540508703315835
2002-06-27,0.013811540022279717,0.013824517606643692,-0.004182298146795613,0.0058613800944249455,0.004046412108695624,0.01723092045966936
2002-06-28,-0.004653865467857563,-0.004903655930619279,-0.005032913320287598,-0.012368805204392408,-0.01029086628215392,0.00020075108006441838
2002-07-01,-0.015098864014550574,-0.011062563917772812,0.009553074109503616,0.0072408335840663945,0.0036615073485261915,-0.0207637698977035
2002-07-02,-0.020292711611526792,-0.01544974826966814,0.009599884202826037,0.01768109820398167,0.01381396148093315,-0.021877006971107678
2002-07-03,0.004176510828326322,0.0011727618144967164,-0.010397811354311236,-0.012493751191505963,-0.011017394587036053,0.009039626858548491
2002-07-05,0.02732066923539515,0.026957738518503704,0.015409678816120114,0.012579070290497521,0.015313176111180965,0.036039281766562015
2002-07-08,-0.006999003419495296,-0.005261226790817299,0.005510424184197945,-0.0005131354757305866,-5.991888657965787e-05,-0.011617273814179211
2002-07-09,-0.025527116094182872,-0.02317399451056933,-0.00878869201259352,-0.006413064330315641,-0.008201820568083976,-0.0245135517852515
2002-07-10,-0.0343557427056769,-0.032699556284351235,-0.025319863921148354,-0.03015461337723492,-0.02421267635283158,-0.037032209999999996
2002-07-11,0.003606639157110054,-0.004458610483823128,-0.018409449485474412,-0.024253507302955998,-0.01837592243532731,0.008928622167601265
2002-07-12,-0.008925483847381578,-0.011114754700539738,-0.02049881717358204,-0.02260803902083334,-0.016438537157160257,-0.0054778742396253185
2002-07-15,-0.0062695066091339405,-0.007981567184451024,-0.0018661879972932168,-0.009545109914620398,-0.004171577523781961,-0.002474997999610218
2002-07-16,-0.01842160525733427,-0.021414698938373646,-0.031753000630674065,-0.005883202584705262,-0.024641594703650196,-0.018285735989212428
2002-07-17,0.009805065008400365,0.00647814729485251,0.018228693472222543,0.03469866128260194,0.0260187008829738,0.007980145920292954
2002-07-18,-0.032221160528271946,-0.023940502485672272,-0.01714378369984785,-0.03283819382422382,-0.02049617352747231,-0.02976223612874416
2002-07-19,-0.039899102552019464,-0.041299225323211,-0.04923341114481042,-0.024330220523906643,-0.03992321872845213,-0.03498437137371613
2002-07-22,-0.027322575763616828,-0.02424054988088816,0.015623309915005316,0.011968871524932095,0.018385694510828554,-0.03169441666832108
2002-07-23,-0.009053189303577843,-0.008983709402788007,0.005214809010519228,0.042359283706904186,0.017714674467425508,-0.022179856624324656
2002-07-24,0.053864280953767614,0.051850712147591634,0.028907609430822587,0.013188203268799803,0.020443858064293843,0.055454946222615514
2002-07-25,0.006434058541063066,0.0014870548246200923,0.01639960040263956,0.008716290496022513,0.013811166725396304,-0.0049341689511544756
2002-07-26,0.014837770236358605,0.011535454692444493,0.010309866533454478,0.026548064833327806,0.018219479622263498,0.016159364123501687
2002-07-29,0.043832127352754637,0.04397147802096355,0.03424566640956146,0.022191138363044087,0.030465898792617636,0.05257792056556624
2002-07-30,0.0029415247611046095,-0.002103100959537182,-0.014711496419736387,-0.010500684094046628,-0.01278246161540462,0.005008435811180858
2002-07-31,0.017814038099544065,0.019502679174811195,0.02820374844058774,-0.006076428640808039,0.016437652108347474,0.01171939900862506
2002-08-01,-0.024889734378703038,-0.024076458534037008,-0.015336659117302587,-0.019797136661768112,-0.01952225189237602,-0.029881421536029518
2002-08-02,-0.01260921416757458,-0.014946082723410452,0.0009129321881219533,0.0018255591502989146,0.000717936275911403,-0.01980676625258176
2002-08-05,-0.031685730483513606,-0.028268975683241476,0.004899570052782371,0.04282635716547624,0.02161819830229201,-0.03811840586511585
2002-08-06,0.02007452737972137,0.019282123410910092,0.010032227774981684,0.014789640019835617,0.013349917754244945,0.029125214612770057
2002-08-07,0.01948993113342913,0.01802452992067899,0.007551707991903302,-0.0057743800292719815,0.0012677676782266306,0.01984726118648009
2002-08-08,0.02951323987864986,0.026150827778314976,0.0220319553373852,0.027703904579172177,0.029914852227067364,0.03243518
2002-08-09,0.004082384348583951,0.0034994523757180423,0.0030510582345681376,0.007078828943806299,0.005745404233327465,0.002951539948532168
2002-08-12,-0.005586057791341026,-0.006772088953268808,-0.005909613800961843,-0.004118326412690076,-0.004793254970892936,-0.006727580992085855
2002-08-13,-0.018827373563929207,-0.018331388860296973,-0.003253608831816498,-0.00011639375165269636,-0.005256352378912539,-0.021524989131242064
2002-08-14,0.0343681748074021,0.03432754774892119,0.029840938216874894,0.04017747945844978,0.04026613338464019,0.038250882819975955
2002-08-15,0.004990528688768938,0.005807582700254725,-0.004131776899472762,-0.008264790565741807,-0.001177031978682453,0.010352684624045714
2002-08-16,-0.002958159653028129,-0.0008982311904920778,0.001952929940518941,0.0010227449674819554,-0.00024823353893516125,-0.0005149817229726513
2002-08-19,0.01734888706630929,0.0186937015299192,0.011805274682075866,0.017476099445913572,0.0173244775246709,0.02437047194719491
2002-08-20,-0.011125553171384524,-0.010063736903407942,-0.005683586473278643,-0.003212793270208482,-0.006928833938944229,-0.012746154253852327
2002-08-21,0.008086759776923995,0.009016646128771321,-0.006859456725993513,-0.02057918021796504,-0.011426281559999073,0.014078837800131016
2002-08-22,0.011114402919935661,0.011187081457819513,-0.004403171467959256,-0.008587202082633742,-0.0030818167301956178,0.013311699588043593
2002-08-23,-0.01980126063567357,-0.019086484386163494,-0.03052623758856658,-0.05063690432125929,-0.040459337232922006,-0.02398312697657732
2002-08-26,0.007534215539630167,0.006183610747961297,-0.0016414492600353872,0.0003484081751186422,0.0038460725093027704,0.008047136808434082
2002-08-27,-0.011758572550700916,-0.0109349674080272,0.004946791546246134,0.006588749706957279,0.0034111992002011137,-0.01374437161195239
2002-08-28,-0.012385814222477356,-0.011830361149201893,0.010070707344295372,0.028350939743512694,0.010881176577007498,-0.01662593045510163
2002-08-29,-0.0008377187038250586,0.00021969583296966856,-0.0022660582717193146,0.002093678409571575,0.001524198751022943,0.0020743349917416573
2002-08-30,0.0035347525537279107,0.0034824376038117416,0.008548528121189261,0.011230122264352875,0.009147628871178728,3.8649908391810234e-05
2002-09-03,-0.03774928105331041,-0.03637727874584635,-0.016212274994182235,-0.010131808764018915,-0.0213088340078475,-0.04225878702550916
2002-09-04,0.013399975676758978,0.014593725255870221,-0.008510668336129401,-0.033098333982696154,-0.021565961911944362,0.01838833297056591
2002-09-05,-0.007195692357058869,-0.007512723768478371,0.002632994984811838,0.006969713400493761,0.005126380996254508,-0.014316136104092676
2002-09-06,0.011009224494011064,0.010070264633387907,-0.011002813290508315,-0.032714541357510056,-0.016878942600071552,0.017074157085065846
2002-09-09,0.01123929461553268,0.012273032203652888,0.01930320829213539,0.034186,0.03099747462201092,0.01152504
2002-09-10,0.004203883825608876,0.002172020968199679,-0.0073908911847714275,-0.012058,-0.003675313144486368,0.00788009594218251
2002-09-11,2.9169912517723664e-05,-0.0006561709430305231,0.0023364256521308567,0.007155,0.006288962098400349,0.001533472512726271
2002-09-12,-0.020558176765333933,-0.020042176293619225,-0.022617665910114305,-0.016715,-0.01127764526361997,-0.025042766519212327
2002-09-13,0.0036111153078143767,0.0015758456145881616,-5.751810294903039e-06,-0.002585,-0.010666642856154871,0.002335177116785533
2002-09-16,0.005484736672236348,0.004697470140383167,0.02654136034598641,0.023974,0.014816441144736663,0.001907086975129328
2002-09-17,-0.023819472808151047,-0.023064086683124856,-0.0464171160014811,-0.019194,-0.019290914225088676,-0.020528111576181052
2002-09-18,-0.0025761700705137437,-0.0020117635546370175,-0.004117009765874112,0.012258,0.004596170509248771,-0.006219686139492553
2002-09-19,-0.03075318830804752,-0.03143727445476345,-0.03252373275749425,-0.050351,-0.035727044215095274,-0.03598932111726921
2002-09-20,0.0018612228976417904,0.0027104855228589865,-0.018243857299273275,-0.044966,-0.026199431475826766,0.0037763357007951355
2002-09-23,-0.007641803177592689,-0.007772467418610671,0.005494020443056093,0.010775,0.00360960436158066,-0.014867402061828672
2002-09-24,-0.018547285016263543,-0.019733089275373768,-0.014374390745167644,-0.010197,-0.011015205579188319,-0.017954099908291717
2002-09-25,0.01886102381256944,0.017365220416065717,-0.0052819735030935865,-0.028799,-0.00564205670697833,0.025543888218793935
2002-09-26,0.022259054939382298,0.020753601995908977,0.023151992339963103,0.030135,0.030892170293730665,0.0196073605803715
2002-09-27,-0.02982358586739418,-0.028318920082694744,-0.0571287532958932,-0.113971,-0.08235550485038808,-0.03175268766558166
2002-09-30,-0.014578968845015349,-0.013688460846846362,-0.0029041212156989855,0.024828,0.004864649478384153,-0.016614089590511652
2002-10-01,0.035490988690361776,0.03674761823408621,0.03744974184864125,0.049227,0.049364113118010755,0.04034225978527997
2002-10-02,-0.020996691741960706,-0.02231007397305905,-0.018351392672595637,-0.030214,-0.02438618031738513,-0.02588928496680747
2002-10-03,-0.0063705177629616045,-0.008621906150497375,-0.004980940683041279,0.000507,-0.0012538439654999351,-0.01253791406055593
2002-10-04,-0.020776290176962076,-0.021621638858902847,-0.04087868833108955,-0.073671,-0.051070223023897215,-0.02391658026698095
2002-10-07,-0.012689438702626687,-0.013461472175527508,0.02054320921655438,0.054386,0.022159593459381347,-0.01951116876214843
2002-10-08,0.018616506019522035,0.014634709646987126,0.009460503591236166,0.011753077915605573,0.012239554395079314,0.019833189999999994
2002-10-09,-0.027714134417234706,-0.025246521940092335,-0.031064410313205212,-0.027423072440803924,-0.0306693302240697,-0.028986704429780324
2002-10-10,0.027624471942674447,0.02652866161383405,-0.0006422979014050937,-0.013742599175587272,0.0005042839804660273,0.03578534563366159
2002-10-11,0.0296724202445702,0.02996939333244336,-0.006144242568260098,-0.020715208248760192,-0.0057337563484428575,0.04012657153476387
2002-10-14,0.007901559119576127,0.008055841417937679,0.025205241329614762,0.031943618118047364,0.022462024524177136,0.00713002555736629
2002-10-15,0.034093363382687744,0.030474854574926893,-0.001208385974208316,-0.0004989940150294877,0.015718987803214762,0.04621396531775219
2002-10-16,-0.01595919578945057,-0.015155873559839423,-0.004094009492952163,-0.0036618796498588194,-0.01072266167197044,-0.022955650160074177
2002-10-17,0.014947839762579367,0.014924904869938865,-0.002128389686876194,-0.00584440354044616,0.004339592242901783,0.021859248126244395
2002-10-18,0.006066456722470158,0.005995949357133888,-0.006871866604526911,-0.01643168788996283,-0.01107986819205945,0.00598679728258907
2002-10-21,0.01703013098399549,0.017783997506328062,0.0381702829417743,0.051350442824387436,0.051185988709029455,0.019747415808711647
2002-10-22,-0.014306609605333826,-0.017220546041980332,-0.044685270084646,-0.058765582585142855,-0.04554695854309044,-0.012033153238685694
2002-10-23,0.004292173120011947,0.00476148205206341,-0.005454947038639776,0.0040353795187996234,0.0010987996339866654,0.0076489150016247915
2002-10-24,-0.014879008190272798,-0.015075315357377177,-0.002348604269176251,-0.009949663254911704,-0.013986331943716667,-0.01635583642524922
2002-10-25,0.01283765375382908,0.011878376073653735,-0.0032731128012474585,-0.00987855563657635,-0.003491458888852555,0.018729139941777873
2002-10-28,-0.010505175304255732,-0.012140788499677554,-0.012878588197137917,-0.011453937961007568,-0.011397285601698554,-0.007993106143254516
2002-10-29,-0.0067554294790583115,-0.0039856008562992006,0.01502661179871286,0.01959933984986775,0.010381353370602477,-0.008946920297596216
2002-10-30,0.009013013478713238,0.008177913995358287,-0.0013316189417444143,-0.0024775771036127203,-0.0020381259284876696,0.010734035927327749
2002-10-31,-0.009706341601395852,-0.009472162066458466,0.006207323565820272,0.011937205240158132,0.007145580048917417,-0.008364153954996031
2002-11-01,0.011975795330064702,0.010664719494820809,0.006805454549740622,0.010383999058993338,0.008914473624761306,0.016365781982242946
2002-11-04,-0.0013911285097061529,-0.0015963908248673958,-0.005270495341831363,0.0037086489060388166,0.006845336453611138,0.006948395293282123
2002-11-05,0.00844563751334659,0.01002674372031846,0.01611304825011271,0.01606921843558209,0.020786257799857127,0.007708559137145532
2002-11-06,0.009108487628092712,0.008798938674458042,0.006981518277396981,0.024231,0.0183340060587677,0.01031213
2002-11-07,-0.015578864924907529,-0.014442788495260744,-0.0019009870432376717,-0.00091,-0.009156210606147807,-0.02292158959857287
2002-11-08,-0.009430063953538176,-0.008467796964689071,0.007902785006090065,0.027869,0.020912806435126583,-0.00780693920549442
2002-11-11,-0.017057022563726296,-0.01652561800197158,-0.01783586750862803,-0.03243,-0.03024250967861212,-0.02288465517324885
2002-11-12,-0.002013577514947984,-0.001163159154719577,-0.012664687711817963,-0.001282,0.006555694929578576,0.008936976132526723
