date,HMVA,HMVA-noK,HMVA-noE,HMVA-noK-noE,HMVA-mv,HMVA-mv-noK,HMVA-mv-noE,HMVA-mv-noK-noE
2000-09-29,-0.000710674541119211,-0.0023871361954239155,0.0019861254957275446,0.005487880040349303,-0.000798280891100052,0.0010711403975919628,0.0010581180477718835,0.006217343414482445
2000-10-02,0.01309075266017009,0.01630267603841657,0.016525210071392293,0.015329346480591215,0.0072964691508550115,0.009499894182206535,0.010653622921176022,0.012281999113809026
2000-10-03,-0.002890472701246049,0.0010570003821460958,-0.005773188348456506,-0.004324670107562284,-0.0011926675117234463,0.002328470916280457,-0.004035576966494387,-0.0011140713105419974
2000-10-04,-0.0004745210272417071,-0.011377076453217975,0.001205116786309773,-0.008375229225058954,9.198007408159246e-05,-0.009496327886508801,-0.00044264012145445137,-0.010573175939310236
2000-10-05,0.0076334477226148835,0.004947362410613728,0.009486646448821499,0.014157710527972316,0.004382324888040394,0.004412884124481099,0.00651283698174897,0.011232428892398168
2000-10-06,-0.008680345027767052,-0.007112422364885228,-0.007964995241000083,-0.0026139653259540725,-0.008797201571044667,-0.006095500670381634,-0.007871248947306526,-0.0025509761607841836
2000-10-09,0.0014455115549226382,0.0073362408235422725,0.0005424404284776933,0.004442551042611949,-0.0006319062698376972,0.0045012989272175995,0.0009857966781487597,0.004967740760726497
2000-10-10,0.0058028748821126385,0.01460252823185477,0.009367850383544549,0.022083459552872352,0.00552908868008296,0.014908963430993976,0.008727956582318126,0.02118928180442569
2000-10-11,-0.0018515296983788105,0.0013786033695958307,-0.002006139852625115,0.004885369827626417,-0.002977760873231103,-0.0002525919655555907,-0.0018185981820653305,0.002616438822953212
2000-10-12,-0.012054641414591529,-0.0009262559848469033,-0.007607776253989725,0.008010974793690524,-0.01131497795381822,-0.004993939002355201,-0.006360321193920897,0.007227269261534086
2000-10-13,-0.0034859186149829137,-0.017497808083988615,-0.005150072775346316,-0.017560704629490085,-0.000390380173817866,-0.013316380144010258,-0.003939725393347463,-0.01933973317520853
2000-10-16,0.0029978013819772537,0.000432211737851706,0.009112889395428316,0.014373823582589564,0.0033520177458998546,0.004461202973184349,0.00820408001798876,0.011596276375365522
2000-10-17,0.0005994527095240141,-0.00012016147272062659,-0.0015826233957990587,0.0018226078996539672,-0.0017550516860839684,-0.0007047472054396456,-0.0014813601386372555,0.0032929895358119396
2000-10-18,-0.011396917990477623,-0.0074795609220538635,-0.013840262610080275,-0.009301020581033026,-0.004821680062206388,-0.004999179315522503,-0.00952331827421614,-0.008094034935209446
2000-10-19,0.0025293597884749656,-0.005346960670236317,0.010538595243805338,-0.007483226340597579,0.0038570900499900135,-0.006257682635723426,0.008282368590927736,-0.0074174888866431745
2000-10-20,0.0041246592576344885,0.009700777104079131,0.020253447273544733,-0.0013193010508660524,0.007124877843743005,0.006659907893184903,0.013115155802554335,0.0018240223999435876
2000-10-23,0.003135844832082648,-0.002767347277971157,0.015581990212528827,0.009035527189076322,0.005287056334432944,0.00270231715199201,0.012117646296960374,0.008208278484805927
2000-10-24,0.0009480547836658852,-0.003998234865708039,0.005614975303002501,-0.0036455684548992707,0.0029980752476708858,-0.0013313243297618023,0.0010135304346198181,-0.0038126041111473472
2000-10-25,-0.005534177700798414,-0.007301500020209203,-0.0014107411070314313,0.015890999780430314,-0.007482698381621053,-0.0045230692084053,-0.0022168178671935035,0.01146169246473613
2000-10-26,0.0016326842485091455,0.0010052116970354788,-0.0012351173097928819,-0.003732967130416658,-0.0014982861984540131,-0.001387683945337663,-0.0060646582600703105,-0.004114422813899091
2000-10-27,0.010616594517006618,0.0032445435138573646,0.000815257649719628,-0.005084491511863139,0.012060212812764277,0.004483240957682403,0.0041060960371409085,-0.0033369668194970386
2000-10-30,0.020253343735293947,0.020612081050580783,0.01743837079475954,0.019722080808022565,0.020477301750616402,0.022207627112353568,0.01845661893623126,0.020848196210994346
2000-10-31,0.006003111052638362,0.006206261203316309,0.008537046649484752,0.0004399889909975702,0.00256321163204529,-5.705081560695903e-05,0.004527117631681602,-0.0013058414086646846
2000-11-01,0.012493107837106386,0.015872634776479464,0.009606152038800164,0.01602364942212875,0.008643658352053192,0.0119041986490375,0.0079714874455506,0.011609974673917025
2000-11-02,-0.012663741786598938,-0.015280052082417448,-0.0151402880406345,-0.027858438356668763,-0.012999178041032814,-0.016970762999216297,-0.013749966334402706,-0.020702138703519533
2000-11-03,-0.005610791412022444,-0.007457097260646334,-0.0060499094584347025,0.0029211715875465246,-0.004167579142944353,-0.0034537160678207784,-0.006085189590110068,-0.0006542768216639539
2000-11-06,0.01205117058397524,0.017407099926391542,0.01291410175522449,0.010067732017067715,0.012094653580370296,0.014850263254529414,0.012441266647112077,0.011115578743923805
2000-11-07,-0.0009996874805216823,-0.00127892582039743,-0.004501777833755132,0.00011231996532959974,-0.0029420423841445276,-0.002711572443689879,-0.004714617876352666,-0.001724523096028439
2000-11-08,0.008352830805436052,0.015691764431976805,0.006328264065316428,0.012750144308944007,0.008338975841352852,0.013917720662863564,0.0073944710904096655,0.013202792272414159
2000-11-09,0.0029831548295199423,0.00427063369388266,0.0045943804132559446,0.008376628400051414,0.001353852073214178,0.003384764710554199,0.004712810050274397,0.007764312239298841
2000-11-10,-0.005414441913126469,0.0007417849899365338,-0.01058351109275685,0.0007336222596699818,-0.004506748770286997,0.001542992716239341,-0.006104552833858657,0.0018283796689257913
2000-11-13,-0.013655277575675924,-0.018833516351501097,-0.009451565609061786,-0.0147308921177059,-0.014011145389961921,-0.01819765479833052,-0.012106302610569324,-0.015728149060226532
2000-11-14,0.011838141821255373,0.011725009695530485,0.011550806994488351,0.008684712810561365,0.011460346987157711,0.01009819533577219,0.01074358985891431,0.0075021735178206215
2000-11-15,0.005131713574775678,0.0012936467981664065,0.005700709519812561,0.00794699850117194,0.006519259900247368,0.004340236520341124,0.006986305890588331,0.007325705015738108
2000-11-16,-0.0069522291506055114,-0.009171178428283189,-0.0035896958683446856,0.00265763697564003,-0.007822912282877912,-0.007455170754768035,-0.005033582771550671,0.00026215305080403665
2000-11-17,0.0016801780617523056,0.00645032160202451,0.00020811846078486992,0.0013809261100715025,-0.001582195969598117,-0.00030161484833026873,0.00021206853302458553,0.002266693901737127
2000-11-20,-0.008650745463100051,-0.001069342787258204,-0.01574611053730408,-0.007752722383262527,-0.004344711528078925,0.0003021901455335705,-0.008410452169651816,-0.00379368806141624
2000-11-21,0.0083202198439297,0.011602493538282228,0.0009095086200307132,0.013801042177057634,0.010642562216104996,0.013466931415090977,0.0058146766253925775,0.012774215972482371
2000-11-22,-0.005508138119939597,-0.008979106026468389,0.0013468453601684428,-0.00230575907884393,-0.006436559171947144,-0.005366655983148413,-0.0031130449945446226,-0.003022782517865767
2000-11-24,-0.0024774533124519924,-0.005903508125772858,0.00033101759842504527,-0.003652535056238097,-0.003027848939225231,-0.006078282198746948,-0.0015677898142493801,-0.0051698934763402555
2000-11-27,0.006009546805006793,0.012117628804962631,0.003886856183897754,0.0059779140515070555,0.008235286809825413,0.010948823403576084,0.004952960382459446,0.0067408139575568975
2000-11-28,0.0020769798742515284,0.006638428185837742,-0.0005045640514348217,0.005044249083354293,0.004099107323819153,0.008704334761475002,0.0005808091643266926,0.005841022973711409
2000-11-29,-0.003597448567741431,-0.006282817454302494,-0.0051824589982005,-0.013262882532844848,-0.0030824765086063456,-0.006455921784738911,-0.00324053543389483,-0.007739241612507392
2000-11-30,-0.010652791468893426,-0.004420157529004905,-0.01862892858820664,-0.008830927398819972,-0.009767956725408741,-0.003955069158408836,-0.014415709278591893,-0.006784967361436407
2000-12-01,-0.015863561774309327,-0.02194879878206562,-0.0068120921459447524,-0.008248839859459844,-0.010275456925963261,-0.012117284741601174,-0.00842269943818926,-0.009398048538300766
2000-12-04,0.00808716643095242,0.01260206453883927,0.015923711033164978,0.016259438506757932,0.009576270760245345,0.011573145725206404,0.01429087379447218,0.015025587481488654
2000-12-05,0.008575939361264665,-0.0087429530581666,0.00762862792657713,-0.015049583661852576,0.007195750853699394,-0.01224389390894119,0.008271696856620245,-0.010491694800246424
2000-12-06,-0.015547743076141563,-0.00723350345542074,-0.022723186536947413,-0.01543930667662215,-0.02073307662632325,-0.015384040671269595,-0.02271302084856563,-0.016718303003607465
2000-12-07,0.0034988957479606514,0.007047657183895035,0.006324201105970148,0.012249096355498576,0.0051521286925760535,0.008950764879060873,0.007142102098260937,0.011384546190981575
2000-12-08,-0.007043641038706267,-0.020657288878405674,-0.000914017261068851,-0.014792065125265071,-0.0008501580280590793,-0.008520678502425575,-0.0011554374783965301,-0.010255813551283433
2000-12-11,-0.0074418574052353016,-0.01587764974818976,-0.008291170472041602,-0.016826256299382437,-0.0076661997106386515,-0.014495436553446922,-0.006907598669156053,-0.014617147038339039
2000-12-12,0.010148732814815818,0.01926742316755881,0.005929804390540857,0.016957354712204532,0.0059430374699957714,0.012006058484965146,0.0035962055876926657,0.011262549225239315
2000-12-13,0.011491724249092984,0.01747302146938492,0.005053724564703031,0.012001323784428818,0.010761672443661231,0.016000437937403245,0.009044561313265368,0.014391894748752356
2000-12-14,-0.0030169914015549175,0.0017513922362335657,-0.00570193544493089,-0.007898097003548068,-0.008715284877921604,-0.00795247908274338,-0.008031980788607026,-0.008720583568867736
2000-12-15,-0.015408112800467642,-0.012020847410745026,-0.0162085909775782,-0.010072839045416553,-0.011424467772795086,-0.00847922425415242,-0.012675322273426458,-0.007717675037924162
2000-12-18,0.011556408219815042,0.009026119096290815,0.01891286956538297,0.020616860912992706,0.014806924387503004,0.013712983903042434,0.01782045861680895,0.01723795117093743
2000-12-19,-0.017270374069505576,-0.03213699440101484,0.004020828599763397,0.006110149959585534,-0.0019112550414789172,-0.004449388233130458,0.002877399334883111,0.004859597743733597
2000-12-20,-0.02813841539703409,-0.023346994605620123,-0.025801964025231383,-0.01633183883907291,-0.02033800265628393,-0.014572023519903783,-0.02115405577137172,-0.013039605170483378
2000-12-21,0.00977277145782923,0.0095202163791444,0.0060782505835567146,0.010010330338115965,0.005173990918562281,0.0029501103658740443,0.004550180866564156,0.004972153463196428
2000-12-22,0.011168831308140243,0.007663331179654899,0.013929205897431836,0.001554198165203575,0.011450688442275711,0.008592285598527621,0.011385902177950618,0.0038397623355538634
2000-12-26,0.015211617888468464,0.019545175989555998,0.013285139577310354,0.019983978476580223,0.015833402926691047,0.02044819451147006,0.014574627370236787,0.02045529068265543
2000-12-27,0.013865793806097754,0.014666103993933068,0.01769418238552732,0.013154262960258158,0.011569149611400646,0.010128720690470177,0.015345798175208732,0.012176879153971266
2000-12-28,0.0049592401702515795,0.003206480718727877,0.00622150036722069,0.007754801927767799,0.007418732505664426,0.00793634497972823,0.007178232819596517,0.008179930979668354
2000-12-29,-0.004428348562235944,0.0015378998297203691,-0.006760197501606871,-0.0004348343113650821,-0.006422141484097226,-0.0034216969735781848,-0.006819539890573413,-0.003314834955805128
2001-01-02,-0.009447532478661104,-0.010456655696232962,-0.0025067721876267358,0.007601558641317389,-0.011065959527479562,-0.007923742051646436,-0.006501288017499419,0.001685745730067509
2001-01-03,-0.02830808757356935,-0.0461476504732575,-0.009227183304556854,-0.038085332800389275,-0.01947355504765787,-0.046693576513359494,-0.011754996933991306,-0.03959551438301722
2001-01-04,-0.04467517001469783,-0.05489618515972534,-0.033641347604055356,-0.040039026993490656,-0.03743444942128889,-0.04863046326083929,-0.03379413466289709,-0.04119412224267521
2001-01-05,-0.0033481330407944035,0.00019442471326261966,0.0012291181137945497,0.013228700103172846,-0.00055243000756205,0.007265504353243024,0.00089700192546156,0.013353243992387331
2001-01-08,0.01040356777320265,0.011625776916871314,0.006767997281350617,0.004917453344049525,0.009376346701478432,0.011513973419330227,0.006363891250115932,0.007036696212957875
2001-01-09,0.0012065079853625293,0.001626617902080326,-0.009469136410173816,-0.01146532710761449,0.0007859192444937446,0.0037396161524886084,-0.004757988115132657,-0.00429215336213005
2001-01-10,-0.007405263660070788,-0.010137691389502464,-0.006533994271446204,-0.010372758446410422,-0.006393956355561498,-0.010095574542211492,-0.004947156335752417,-0.00821153754934661
2001-01-11,-0.009589507581487073,-0.015143103596007488,0.00197196308670694,0.003168849584820061,-0.007906322263537853,-0.014628487393559004,-0.0012951843927225411,-0.00349114449352921
2001-01-12,-0.008927677685335034,-0.008972646963610045,-0.0028082596006938987,-0.004464933573481145,-0.002418896955098143,-0.0023967304012007264,0.000547444598247145,0.00044531699360349263
2001-01-16,0.018084064842298252,0.02317718329479355,0.01029477658624148,0.00685019972835361,0.014988434485335999,0.017613920104444014,0.009842817528974923,0.00768565391266741
2001-01-17,-0.010939810811695096,-0.013345213368294171,-0.008700810864976588,-0.010495975907041035,-0.011567977408609091,-0.016385336366348438,-0.010273144603644367,-0.01278633442002493
2001-01-18,0.0059912847583044465,0.0073309245197762515,0.003196373022048028,-0.0029937603036530197,0.008349053980506706,0.007107287002874377,0.004121301914897546,-0.0002000496539054559
2001-01-19,-0.011618391430911616,-0.010624444617887667,-0.011001665606379298,-0.007530907780633802,-0.011910379882356768,-0.012049628621358655,-0.011219247276424836,-0.009636556837762881
2001-01-22,0.009538243424060568,0.011899332215263167,0.008670747276524938,0.00857357904705812,0.009006596044049174,0.010418806350148874,0.007699708748067875,0.007305573775369286
2001-01-23,-0.0118112831395222,-0.020825209851129803,0.0022117394075486228,-0.0030575074815085528,-0.0032765003522450815,-0.011671291277994947,0.0026722720894026353,-0.0013504442115947768
2001-01-24,-0.007188363252466167,-0.007173185967148445,-0.0021410831205798016,-0.0025274763653116475,-0.0028875721289253306,-0.00477399650836964,-0.0014137660854216375,-0.0015836795749036583
2001-01-25,0.01312499085690308,0.01496365375152403,0.01106800820600559,0.014051318729359842,0.013831593183943915,0.01693708023810256,0.01347685856842047,0.01786720734383557
2001-01-26,-0.0026178245292242754,-0.0005619535022947957,-0.005072367411848704,-0.007751542248350366,-0.003005045040504166,-0.0027942376383994624,-0.004177307913861304,-0.006113943966666183
2001-01-29,-0.007746258036999939,-0.010296873659351443,-0.004869754931252987,-0.006903876446690709,-0.006734442573343792,-0.009822923610008505,-0.003950572569011062,-0.007432934222475208
2001-01-30,0.008407575481248895,0.009010417720087285,0.011640241804077724,0.010308467874415542,0.009072252062415348,0.010463489087049856,0.00942154038633415,0.009333224061540241
2001-01-31,0.008428498252038286,0.01064915810708687,0.00851337721572078,0.012644695119071245,0.00618279260077908,0.008577182862454234,0.0062572042011208966,0.009228454451550176
2001-02-01,0.0017516975455110402,0.0007441328950426584,0.005613137159749136,0.0027877345384658323,0.003643919896251638,0.0024200700083433775,0.006449146749388036,0.005140920420493971
2001-02-02,-0.004288989479536916,0.003073512090677547,-0.005833310018182282,-0.0012390223298219735,-0.00251804122389669,0.0023357339499441264,-0.004029707326827499,0.000246242910705025
2001-02-05,0.010464843663502284,0.01381444909453373,0.007906311212953645,0.01117734906779496,0.009527416689092509,0.011892217802811286,0.006999638319388585,0.008546451295404715
2001-02-06,-0.002908535502618871,-0.004642613200765288,0.0034244057641488516,0.009612489703973996,-0.002204686733592072,-0.0021398561097521343,0.0020774653948082444,0.005734080454963879
2001-02-07,0.0031515241725762312,0.0044593488298612875,-0.0008406036723231935,-0.0022048011090258193,0.0021578794354395517,0.0046350795352986165,0.0017242546288371739,0.002923012737538674
2001-02-08,-0.002000588564249255,0.0006802929972140176,0.002397693467853596,0.008065719602239153,0.0011263326425779605,0.0023477521624726844,0.002838357399058662,0.006581140170074331
2001-02-09,0.009720748017339721,0.016645935001678495,0.008010174938817718,0.016841861266124233,0.005524381290614406,0.01095713290088701,0.004000796578236805,0.010278956383206958
2001-02-12,0.005193548779807895,0.001713117845386652,0.009344467143390916,0.0031460270410485075,0.003940640802371939,0.0008493315315346773,0.008141638177736206,0.004017463910232674
2001-02-13,-0.013843292613574738,-0.014753081059899621,-0.009942574023173549,-0.010596239641115685,-0.011862270133085611,-0.01301062586955078,-0.008344010497009056,-0.008279375945390813
2001-02-14,-0.002916686217467577,-0.00762656015475812,-0.0029151652054966765,-0.0008767152517293536,-0.006023662561585107,-0.0073467277812391775,-0.00658636953469516,-0.006140734194740686
2001-02-15,-0.004434450768265165,-0.012456961379927179,-0.00438103309560837,-0.008988901743582587,-0.004371751879270214,-0.009884984185139035,-0.0033502700680131726,-0.007447426508609489
2001-02-16,0.004727304704526833,0.010155895860956943,0.006939160594843775,0.013211780673640799,0.004137433417872117,0.01068517581206983,0.005439883229987722,0.011580828681325844
2001-02-20,-0.005853330916007626,-0.003005010125687908,-0.002061625786994548,0.0008545434517705571,-0.003692415605281517,-0.0017783707914105905,-0.0006863239280442213,0.0030719772107458687
2001-02-21,-0.00944665086778887,-0.008976356380197793,-0.009729647745208916,-0.005534379213061011,-0.009855990126904923,-0.009258954503971671,-0.008701618093822173,-0.004655137406365126
2001-02-22,-0.0033339343645990096,-0.002257189745897291,-0.001229128884399139,-0.0016100533736451332,-0.004775501615774341,-0.004051740971759391,-0.003464975368169701,-0.004829244408686646
2001-02-23,-0.005879452954535687,-0.00915993583573284,-0.009641837321160637,-0.012118149971340367,-0.007687234195857864,-0.009461672673407088,-0.00885198611868107,-0.010150607940375285
