lookback,cost_bps,strategy,ann_return,ann_vol,sharpe,sortino,omega,max_dd,calmar,var95,cvar95,hit_rate,turnover,sharpe_minus_ew,sortino_minus_ew,sharpe_minus_spyk,sortino_minus_spyk
126,2.0,GMV,0.07201382757981367,0.13961048661287018,0.515819615896783,0.6595072113855077,1.1126910976126643,-0.3840963193066814,0.18748898117483465,-0.012843119002238711,-0.020547061454240505,0.539840974454407,0.8856521024828439,0.17253404744596784,0.22410010110534928,0.18848475450125735,0.24047222523771505
126,2.0,HRP,0.07770934867273427,0.1580607366836727,0.49164232878563735,0.6188139626122964,1.1111225088372996,-0.4358050875772672,0.17831216497433977,-0.014843648311342373,-0.023768244337472794,0.5432244967010658,0.4002040815469203,0.14835676033482215,0.18340685233213794,0.16430746739011165,0.1997789764645037
126,2.0,EW,0.06608951387710982,0.19252051338877912,0.3432855684508152,0.43540711028015844,1.0850572145735573,-0.5544230418463663,0.11920412553023652,-0.018508274251388637,-0.02909467842764425,0.5408560311284046,0.10052767547081261,0.0,0.0,0.015950707055289504,0.016372124132365773
126,2.0,SPY-100,0.06314992044547041,0.19292146328760568,0.3273348613955257,0.41903498614779267,1.0816978787530251,-0.5522682576522493,0.11434646038489953,-0.018697788871522687,-0.02912425462809947,0.5362882760954153,0.026520701402587325,-0.015950707055289504,-0.016372124132365773,0.0,0.0
126,5.0,HMVA,0.10350657793284834,0.1765397910176062,0.5863073550513362,0.762924479075726,1.1285967863555213,-0.31281291515955223,0.3308897200745505,-0.016038092211398267,-0.025396585258383467,0.5386567416680764,0.781553000161805,0.24502475903552418,0.33005157478648434,0.25949855558726154,0.3445662377014666
126,5.0,HMVA-mv,0.08228187008185439,0.1492240666756215,0.5513981217300296,0.7070907030635637,1.1195067778515466,-0.31030978493321937,0.26516041090860853,-0.013232224457015537,-0.021700286763910875,0.5349348671967519,0.6704915065911323,0.2101155257142175,0.274217798774322,0.22458932226595485,0.2887324616893043
126,5.0,MVO,0.03760691147868078,0.311305200167982,0.12080399382467072,0.14831396051337997,1.0568495580692459,-0.7199667138279578,0.05223423632841347,-0.02797768137876026,-0.04656949490812978,0.5230925393334461,1.489556733704546,-0.22047860219114135,-0.2845589437758617,-0.206004805639404,-0.27004428086087945
126,5.0,GMV,0.06860581013261435,0.1396236636487486,0.4913623403064832,0.62822355941707,1.1079424896733514,-0.3888167306880318,0.1764476801479523,-0.01286934130208045,-0.02056603617180989,0.5391642700050753,0.8856521024828439,0.1500797442906711,0.1953506551278283,0.16455354084240847,0.20986531804281056
126,5.0,HRP,0.07616025097905244,0.15806344648657622,0.4818334198825689,0.6065420123736027,1.1091978141607202,-0.4369719394789988,0.1742909420450618,-0.014843648311342373,-0.02377528257374927,0.5425477922517341,0.4002040815469203,0.14055082386675682,0.17366910808436103,0.15502462041849419,0.1881837709993433
126,5.0,EW,0.06570425102331412,0.19252154018504347,0.34128259601581207,0.4328729042892417,1.084670672246325,-0.5547421827741066,0.11844105796091799,-0.018508274251388637,-0.029096953277718815,0.5406868550160717,0.10052767547081261,0.0,0.0,0.014473796551737361,0.014514662914982268
126,5.0,SPY-100,0.06304853709745895,0.19292178546248023,0.3268087994640747,0.4183582413742594,1.0815967674709748,-0.5526777869836759,0.11407829042950332,-0.018697788871522687,-0.02912491895733659,0.5362882760954153,0.026520701402587325,-0.014473796551737361,-0.014514662914982268,0.0,0.0
126,10.0,HMVA,0.09834718190503189,0.17657578807291321,0.5569686703843084,0.72478695229083,1.122991525551783,-0.3148220921560402,0.3123897094753012,-0.016113935839735572,-0.025422332461381286,0.5378108611064117,0.781553000161805,0.21902310122900653,0.2961663139717811,0.23103655430021808,0.3075564983035767
126,10.0,HMVA-mv,0.07794097565638869,0.14924817371761526,0.5222239824780488,0.6695138646426748,1.1138853868904202,-0.3120806198615954,0.24974628572243518,-0.013247749725794665,-0.021723454205653376,0.5347656910844188,0.6704915065911323,0.18427841332274691,0.24089322632362592,0.19629186639395846,0.2522834106554215
126,10.0,MVO,0.02837355043489098,0.311357851427997,0.09112842443111636,0.11196519077540476,1.0507957571374484,-0.7436679250743458,0.03815352185863661,-0.02797768137876026,-0.04661499063740539,0.5212316020977837,1.489556733704546,-0.24681714472418553,-0.31665544754364416,-0.234803691652974,-0.30526526321184855
126,10.0,GMV,0.06294752798248027,0.13966054159876043,0.45071805724000547,0.5764309495884704,1.1000460624558825,-0.39660652532596785,0.15871531092622387,-0.01286934130208045,-0.020597876260267795,0.53713415665708,0.8856521024828439,0.11277248808470358,0.1478103112694215,0.12478594115591513,0.15920049560121707
126,10.0,HRP,0.07358293440384633,0.15807040422081764,0.46550734634077423,0.5859815123744964,1.105995646417627,-0.4389116802001847,0.16764861297445002,-0.014868825256762006,-0.023787421136424864,0.5422094400270682,0.4002040815469203,0.12756177718547235,0.15736087405544746,0.1395752302566839,0.16875105838724302
126,10.0,EW,0.06506242621028901,0.19252338881942782,0.3379455691553019,0.4286206383190489,1.0840266040334596,-0.5552736107397229,0.11717183196156994,-0.018508274251388637,-0.029100744694509757,0.5406868550160717,0.10052767547081261,0.0,0.0,0.012013453071211544,0.011390184331795561
126,10.0,SPY-100,0.06287958413634631,0.192922332698639,0.32593211608409034,0.41723045398725334,1.0814282686191712,-0.5533595135885105,0.11363242628390927,-0.018697788871522687,-0.029126026172731793,0.5362882760954153,0.026520701402587325,-0.012013453071211544,-0.011390184331795561,0.0,0.0
126,20.0,HMVA,0.08809318371737485,0.17668488165782423,0.4985892561423564,0.6489618002944147,1.111824469166054,-0.3188262850326946,0.27630464567355595,-0.016168835982043054,-0.025482341715273343,0.5359499238707495,0.781553000161805,0.16731298493044988,0.22878300254565298,0.17441018185097046,0.23398646771767173
126,20.0,HMVA-mv,0.06930646175098154,0.14932557112183686,0.46412989570576235,0.5948389002856567,1.1027126377712058,-0.31561133974869116,0.21959433335369868,-0.013307320898764335,-0.021774099168891902,0.5335814582980883,0.6704915065911323,0.13285362449385585,0.1746601025368949,0.13995082141437643,0.17986356770891365
126,20.0,MVO,0.010127621826651056,0.3115389885458221,0.03250836074779595,0.03999412719516908,1.0387634785312223,-0.785274067118303,0.01289692637350943,-0.02797768137876026,-0.04670598209595659,0.5186939604127897,1.489556733704546,-0.29876791046411055,-0.3801846705535927,-0.29167071354359,-0.3749812053815739
126,20.0,GMV,0.05171209540136035,0.1397901708135353,0.36992654848629225,0.4733924771178232,1.0843501021055784,-0.4118994113069874,0.1255454462468738,-0.012888472393042269,-0.02066301688648659,0.534427338859753,0.8856521024828439,0.03865027727438575,0.053213679369061406,0.045747474194906323,0.05841714454108016
126,20.0,HRP,0.06844518454555648,0.15809347325135503,0.43294124126639005,0.5451274114646233,1.0996064629128972,-0.44277243256591814,0.15458321140028664,-0.01487898033434002,-0.023812745319654226,0.5406868550160717,0.4002040815469203,0.10166497005448355,0.12494861371586152,0.10876216697500413,0.13015207888788027
126,20.0,EW,0.06377982575541408,0.19252760097210894,0.3312762712119065,0.42017879774876177,1.0827388509728442,-0.5563346929449038,0.11464290572605089,-0.018508274251388637,-0.029108327528091647,0.5401793266790729,0.10052767547081261,0.0,0.0,0.0070971969205205765,0.005203465172018751
126,20.0,SPY-100,0.06254175052398758,0.19292346571318914,0.3241790742913859,0.414975332576743,1.0810913457141849,-0.5547198887475706,0.1127447416121899,-0.018697788871522687,-0.029128240603522194,0.5362882760954153,0.026520701402587325,-0.0070971969205205765,-0.005203465172018751,0.0,0.0
126,30.0,HMVA,0.0779250416696382,0.1768433605964694,0.4406444290970681,0.5736890416640696,1.1007431816471926,-0.32402329895405324,0.24049209399811722,-0.01625091986087111,-0.025546960848549065,0.5337506344104213,0.781553000161805,0.11603106155970133,0.16196160570535167,0.11821796225238251,0.16096822373626668
126,30.0,HMVA-mv,0.06073463842792237,0.1494418260725093,0.4064099056073758,0.5207485959800386,1.0916311342630718,-0.3221112086352679,0.18855176969856166,-0.013341928229708328,-0.02183236710920299,0.5318896971747589,0.6704915065911323,0.08179653807000903,0.10902116002132067,0.08398343876269021,0.10802777805223568
126,30.0,MVO,-0.007827384642665969,0.3118210813734258,-0.025102166307005305,-0.03091966606247823,1.0268692444319767,-0.8201851569470081,-0.00954343610874647,-0.02797768137876026,-0.04679697355450779,0.5166638470647944,1.489556733704546,-0.34971553384437204,-0.44264710202119617,-0.34752863315169086,-0.4436404839902812
126,30.0,GMV,0.04058406616214416,0.13999411293750702,0.28989837722862516,0.37118477473798683,1.0688513946241485,-0.4268175665821411,0.09508527609847978,-0.012928931648376427,-0.020734827221034317,0.5322280493994248,0.8856521024828439,-0.03471499030874159,-0.040542661220731135,-0.03252808961606041,-0.04153604318981613
126,30.0,HRP,0.06332987160109993,0.1581287422856207,0.40049563846343683,0.5043316856223197,1.093242579906695,-0.4466083375368589,0.1418018121882314,-0.014886951798033574,-0.023841044434788572,0.539840974454407,0.4002040815469203,0.07588227092607008,0.0926042496636017,0.07806917161875127,0.0916108676945167
126,30.0,EW,0.062498623055010416,0.19253249959836022,0.32461336753736675,0.41172743595871797,1.0814521880504944,-0.5573934142529862,0.11212659040611474,-0.018508274251388637,-0.02911591036167353,0.539840974454407,0.10052767547081261,0.0,0.0,0.002186900692681182,-0.0009933819690849943
126,30.0,SPY-100,0.062204013304350214,0.19292465011662394,0.32242646684468557,0.41272081792780296,1.0807545225038067,-0.5560761700083365,0.11186239702272742,-0.018697788871522687,-0.0291304550343126,0.5362882760954153,0.026520701402587325,-0.002186900692681182,0.0009933819690849943,0.0,0.0
