rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
18,Sample,0.013216979578471783,47.557667230262744,0.0,0.3207861875659407,factor_sparse,100,252,2.52
18,LW,0.010006903239069435,47.540889996613515,-0.24287518342171135,0.0,factor_sparse,100,252,2.52
18,NLS,0.009094477003800184,52.497859933157535,-0.31190958192796603,-0.09117968001398401,factor_sparse,100,252,2.52
18,POET,0.008612129272569668,47.749308055607884,-0.3484041326206356,-0.13938117849028694,factor_sparse,100,252,2.52
19,Sample,0.013432221411644924,43.12029893056672,0.0,0.3446435162229185,factor_sparse,100,252,2.52
19,LW,0.009989429354016307,44.806109420904676,-0.2563084654518816,0.0,factor_sparse,100,252,2.52
19,NLS,0.009267829069899605,48.46437110097844,-0.3100300549047712,-0.07223638693901752,factor_sparse,100,252,2.52
19,POET,0.008733976745632541,43.19689287388038,-0.34977421247235313,-0.12567811072000865,factor_sparse,100,252,2.52
20,Sample,0.014221468423634183,91.44832782817025,0.0,0.39775419183732835,factor_sparse,100,252,2.52
20,LW,0.010174513163105067,87.45422890120548,-0.2845666242034202,0.0,factor_sparse,100,252,2.52
20,NLS,0.009334840185516322,97.29498911904821,-0.34360925978620727,-0.08252709138296437,factor_sparse,100,252,2.52
20,POET,0.008925248398513995,91.48643324221321,-0.3724102088022484,-0.12278373859902904,factor_sparse,100,252,2.52
21,Sample,0.012612770236925858,112.12453248050522,0.0,0.3024248305435843,factor_sparse,100,252,2.52
21,LW,0.009684067702902862,105.59696814276828,-0.23220137043714323,0.0,factor_sparse,100,252,2.52
21,NLS,0.00898971982472055,106.03748245487556,-0.2872525499273951,-0.07170002311881565,factor_sparse,100,252,2.52
21,POET,0.008721454230540004,112.30786511187283,-0.3085219133694688,-0.0994017701956285,factor_sparse,100,252,2.52
22,Sample,0.014583788381317337,109.26080909697599,0.0,0.3855828689709777,factor_sparse,100,252,2.52
22,LW,0.010525381561730905,108.05915193220902,-0.27828207002684446,0.0,factor_sparse,100,252,2.52
22,NLS,0.009447252850850973,102.77155082042601,-0.35220858916511427,-0.10243131848064171,factor_sparse,100,252,2.52
22,POET,0.008764587150839916,109.18252048557272,-0.3990184908286347,-0.16729031632383173,factor_sparse,100,252,2.52
23,Sample,0.01662403981830083,85.51737168088093,0.0,0.5256564953947795,factor_sparse,100,252,2.52
23,LW,0.010896318973819324,91.47070192685639,-0.34454446133941863,0.0,factor_sparse,100,252,2.52
23,NLS,0.009743456319622227,88.59723719482244,-0.4138935886753596,-0.10580294657003796,factor_sparse,100,252,2.52
23,POET,0.009665620919573487,85.29923407683185,-0.41857568766570574,-0.11294622130674092,factor_sparse,100,252,2.52
24,Sample,0.01431088076351319,77.50913123697967,0.0,0.4432758505515327,factor_sparse,100,252,2.52
24,LW,0.009915554783269212,83.51665473404981,-0.30713175889566746,0.0,factor_sparse,100,252,2.52
24,NLS,0.009022177975363763,75.94314414782629,-0.36955816176132394,-0.09009851969280307,factor_sparse,100,252,2.52
24,POET,0.00866254263936502,77.1278011742951,-0.39468836457285633,-0.12636833453014992,factor_sparse,100,252,2.52
25,Sample,0.013611920706384574,75.69081798311707,0.0,0.3682534051326916,factor_sparse,100,252,2.52
25,LW,0.009948391617607197,82.52235991968507,-0.2691412305288426,0.0,factor_sparse,100,252,2.52
25,NLS,0.009078681251693805,85.52916964679551,-0.3330345182340421,-0.08742220846776201,factor_sparse,100,252,2.52
25,POET,0.00881345899592079,75.55401262173484,-0.352519076034075,-0.11408202102516175,factor_sparse,100,252,2.52
26,Sample,0.014033807891475148,62.352841921597545,0.0,0.3693486613290628,factor_sparse,100,252,2.52
26,LW,0.0102485278496232,56.64534799323719,-0.26972579866590024,0.0,factor_sparse,100,252,2.52
26,NLS,0.009286587673504614,62.54228428356981,-0.33827028663077524,-0.09386130283618767,factor_sparse,100,252,2.52
