rep,estimator,minvar_true_var,frobenius,mv_relative_to_sample,mv_relative_to_lw,regime,N,T,N_T_ratio
22,Sample,0.031339826394166874,9.287454782846304,0.0,2.6277705995896232,dispersed_eigs,100,126,1.26
22,LW,0.008638866635534249,7.00844420534954,-0.7243486123094109,0.0,dispersed_eigs,100,126,1.26
22,NLS,0.008478489888414193,6.7849097301615515,-0.7294659586885186,-0.01856455874204351,dispersed_eigs,100,126,1.26
22,POET,0.010064505212146104,9.98295302852743,-0.6788589354145446,0.16502611242402754,dispersed_eigs,100,126,1.26
23,Sample,0.041918188447696764,9.44537331622181,0.0,4.112727204816173,dispersed_eigs,100,126,1.26
23,LW,0.008198792301730855,7.22223961617876,-0.8044096702327471,0.0,dispersed_eigs,100,126,1.26
23,NLS,0.008539497008768542,6.8930305942094785,-0.7962818212093382,0.04155547481862171,dispersed_eigs,100,126,1.26
23,POET,0.008666100136118283,8.847637435043424,-0.7932615779202536,0.056997154847888205,dispersed_eigs,100,126,1.26
24,Sample,0.024029625128392042,9.56901651577525,0.0,2.1390308483055973,dispersed_eigs,100,126,1.26
24,LW,0.0076551095830621994,7.311221962655459,-0.6814303368379494,0.0,dispersed_eigs,100,126,1.26
24,NLS,0.0074725933057134255,7.027664181306411,-0.689025806029565,-0.023842412099836157,dispersed_eigs,100,126,1.26
24,POET,0.007885792518983737,9.762496527320913,-0.6718303978173038,0.030134504727659266,dispersed_eigs,100,126,1.26
25,Sample,0.04183357480223214,9.304839841031441,0.0,3.9342734239022246,dispersed_eigs,100,126,1.26
25,LW,0.008478163086703948,7.039574109734466,-0.79733591674189,0.0,dispersed_eigs,100,126,1.26
25,NLS,0.008077761031351558,6.739144874095334,-0.8069072253676837,-0.04722745378421997,dispersed_eigs,100,126,1.26
25,POET,0.008839491470246175,9.169243385056802,-0.7886986347202029,0.04261871113435968,dispersed_eigs,100,126,1.26
26,Sample,0.06035150896001549,8.575664086101792,0.0,6.449549765724111,dispersed_eigs,100,126,1.26
26,LW,0.008101363284758082,7.031084507768384,-0.8657636996263762,0.0,dispersed_eigs,100,126,1.26
26,NLS,0.00795115931267127,6.44014891133927,-0.8682525184591635,-0.018540579752719628,dispersed_eigs,100,126,1.26
26,POET,0.009798973437086272,9.098917714670579,-0.8376349886532521,0.20954623223995855,dispersed_eigs,100,126,1.26
27,Sample,0.030123308311170178,9.174561884629407,0.0,2.7269592750845897,dispersed_eigs,100,126,1.26
27,LW,0.00808254292247035,7.325148744512164,-0.7316847525849868,0.0,dispersed_eigs,100,126,1.26
27,NLS,0.0077575972445745435,7.079466120917045,-0.7424719368656494,-0.04020339650686197,dispersed_eigs,100,126,1.26
27,POET,0.008445684254221424,9.453984498420251,-0.7196295915781058,0.044929094127233296,dispersed_eigs,100,126,1.26
28,Sample,0.024923436888762016,8.984142526084256,0.0,1.9181615781595585,dispersed_eigs,100,126,1.26
28,LW,0.008540800850541272,7.131934389082943,-0.6573184954923965,0.0,dispersed_eigs,100,126,1.26
28,NLS,0.008130953661197642,6.609845589861927,-0.6737627439791865,-0.04798697411585902,dispersed_eigs,100,126,1.26
28,POET,0.008483518364888793,8.522913400322738,-0.6596168336352514,-0.006706922062097788,dispersed_eigs,100,126,1.26
29,Sample,0.022151159537921378,8.75842290570039,0.0,1.67508443361311,dispersed_eigs,100,126,1.26
29,LW,0.008280545937012856,7.604436308871936,-0.6261800235406599,0.0,dispersed_eigs,100,126,1.26
29,NLS,0.007871965955836412,7.028036487891055,-0.6446251067642709,-0.049342155008180164,dispersed_eigs,100,126,1.26
29,POET,0.008451719005250009,8.138576055251797,-0.6184525243122735,0.020671712896613865,dispersed_eigs,100,126,1.26
30,Sample,0.05191136587915586,8.9440031574667,0.0,5.898468269926946,dispersed_eigs,100,126,1.26
30,LW,0.007525056845656203,7.693865187676846,-0.855040284180275,0.0,dispersed_eigs,100,126,1.26
30,NLS,0.008045227859154694,6.946885328693433,-0.8450199157178193,0.06912519389122715,dispersed_eigs,100,126,1.26
30,POET,0.007420477790155617,9.831135394053756,-0.8570548537014091,-0.013897443919105168,dispersed_eigs,100,126,1.26
31,Sample,0.049371310419343374,9.545794494604106,0.0,5.402472778811256,dispersed_eigs,100,126,1.26
31,LW,0.007711287829717275,7.6385014219857466,-0.843810347259974,0.0,dispersed_eigs,100,126,1.26
31,NLS,0.007356751187870701,7.19073805639147,-0.850991372815813,-0.04597632064520833,dispersed_eigs,100,126,1.26
31,POET,0.008044048872690043,8.765152796606092,-0.8370703794497941,0.043152460434740234,dispersed_eigs,100,126,1.26
32,Sample,0.0272946979106343,8.857975513618834,0.0,2.0653745924052793,dispersed_eigs,100,126,1.26
32,LW,0.008904196563206072,7.280012497809302,-0.6737755958186699,0.0,dispersed_eigs,100,126,1.26
32,NLS,0.008304091189335483,6.987594148852645,-0.6957617477019183,-0.0673957913676732,dispersed_eigs,100,126,1.26
32,POET,0.008493765642063512,9.344180245709582,-0.6888126159200226,-0.04609409936417426,dispersed_eigs,100,126,1.26
33,Sample,0.03854451296018878,9.064911580165813,0.0,3.858639238216645,dispersed_eigs,100,126,1.26
33,LW,0.007933190975985382,7.696746863444873,-0.7941810554415544,0.0,dispersed_eigs,100,126,1.26
33,NLS,0.007882515955094668,7.1735612517690255,-0.7954957697030384,-0.006387722297889114,dispersed_eigs,100,126,1.26
